n_estimators,max_depth,random_state,ccp_alpha,max_samples,max_features,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
100.0,50.0,19421220.0,100.0,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,10.2
100.0,10.0,19421220.0,0.01,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,18.0
100.0,50.0,19421220.0,1.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,16.15
100.0,50.0,19421220.0,0.01,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,15.34
50.0,5.0,19421220.0,0.01,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,3.56
50.0,50.0,19421220.0,100.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,7.69
100.0,10.0,19421220.0,10000.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,13.45
100.0,25.0,19421220.0,0.0,0.75,0.75,0.786,0.0747,0.0512,0.0688,0.1431,0.145,53052475782074.29,110505200521575.77,110324620105396.81,21.53
50.0,5.0,19421220.0,0.01,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,3.12
50.0,10.0,19421220.0,0.0001,0.5,0.75,0.1268,0.0946,0.0891,0.139,0.1416,0.1421,87706979431691.84,89852190547735.11,89203128795186.7,6.72
100.0,10.0,19421220.0,100.0,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,8.87
100.0,100.0,19421220.0,100.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,14.19
50.0,50.0,19421220.0,100.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.08
50.0,25.0,19421220.0,10000.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.02
100.0,50.0,19421220.0,10000.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,15.02
50.0,100.0,19421220.0,1.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.03
50.0,25.0,19421220.0,10000.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,10.86
100.0,50.0,19421220.0,1.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,21.74
100.0,25.0,19421220.0,0.01,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,21.71
50.0,10.0,19421220.0,1.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,9.02
100.0,5.0,19421220.0,0.0001,0.5,0.5,0.1027,0.0931,0.0918,0.1409,0.1417,0.1419,90793052340082.4,91740580107321.7,90762216873399.84,4.75
50.0,25.0,19421220.0,0.01,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.05
100.0,5.0,19421220.0,0.0,0.75,0.75,0.1409,0.1002,0.097,0.1379,0.1411,0.1414,87769480038921.08,90229804802375.6,89409702904766.11,9.29
100.0,5.0,19421220.0,1.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,9.27
50.0,25.0,19421220.0,0.0001,0.5,0.5,0.1204,0.0909,0.0936,0.1395,0.1418,0.1417,88427686768812.38,90006309289006.38,89247302008875.36,5.11
100.0,5.0,19421220.0,10000.0,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,4.77
50.0,50.0,19421220.0,0.01,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,5.12
50.0,25.0,19421220.0,1.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.75
100.0,25.0,19421220.0,1.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,15.45
50.0,100.0,19421220.0,10000.0,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,5.14
100.0,100.0,19421220.0,0.0001,0.75,0.75,0.0997,0.0908,0.0882,0.1412,0.1419,0.1421,90929998162169.55,91852369283919.4,90965061667371.06,21.91
50.0,100.0,19421220.0,0.0001,0.5,0.75,0.1306,0.0903,0.0939,0.1387,0.1419,0.1417,87484092103417.5,89967567033666.62,88930855265560.84,7.82
50.0,5.0,19421220.0,0.0,0.75,0.75,0.1418,0.0991,0.0973,0.1378,0.1412,0.1414,87244565913210.97,89840581169977.38,89166794512027.69,4.72
100.0,10.0,19421220.0,0.0,0.5,0.5,0.41,0.097,0.0821,0.1143,0.1414,0.1426,75093383504284.0,95584995984744.52,95456647546680.3,8.92
50.0,5.0,19421220.0,100.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,3.15
100.0,5.0,19421220.0,0.0,0.75,0.5,0.136,0.1009,0.0997,0.1383,0.1411,0.1412,88274094989688.53,90557558231745.25,89401826516382.34,6.2
50.0,25.0,19421220.0,0.0,0.5,0.75,0.6405,0.0603,0.0488,0.0892,0.1442,0.1452,67792600390219.97,112246232088117.55,110839891221908.98,7.73
100.0,100.0,19421220.0,10000.0,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,10.27
50.0,50.0,19421220.0,0.0,0.5,0.75,0.6407,0.0581,0.0481,0.0892,0.1444,0.1452,67850620446488.73,112640729751718.16,111121977722035.86,7.82
100.0,5.0,19421220.0,0.0001,0.5,0.75,0.1059,0.0934,0.0928,0.1407,0.1417,0.1418,90334565842772.94,91280572375843.94,90196436885181.33,7.15
50.0,50.0,19421220.0,0.01,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.12
50.0,50.0,19421220.0,0.0,0.5,0.5,0.6406,0.0723,0.0556,0.0892,0.1433,0.1447,65858599728124.57,111057670847099.42,109405062908082.3,5.07
100.0,25.0,19421220.0,0.01,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,16.15
50.0,10.0,19421220.0,100.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,6.01
100.0,25.0,19421220.0,0.01,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,14.2
50.0,100.0,19421220.0,0.01,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.07
100.0,100.0,19421220.0,10000.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,15.49
50.0,50.0,19421220.0,100.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,10.91
100.0,5.0,19421220.0,0.01,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,6.2
50.0,5.0,19421220.0,10000.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,3.12
100.0,10.0,19421220.0,1.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,11.98
100.0,50.0,19421220.0,10000.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,15.47
100.0,5.0,19421220.0,0.0,0.5,0.5,0.136,0.1021,0.0996,0.1383,0.141,0.1412,88474218827869.39,90813597117834.95,89738209712335.16,4.8
50.0,10.0,19421220.0,0.01,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,4.44
50.0,50.0,19421220.0,10000.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,7.04
50.0,100.0,19421220.0,0.01,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,5.11
100.0,100.0,19421220.0,1.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,22.52
50.0,10.0,19421220.0,1.0,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,6.02
50.0,50.0,19421220.0,0.0001,0.75,0.5,0.0959,0.0887,0.0898,0.1415,0.142,0.142,90936830254724.17,91482063919731.4,90763111210115.38,7.07
100.0,5.0,19421220.0,0.01,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,7.14
100.0,50.0,19421220.0,0.0001,0.5,0.75,0.1316,0.0933,0.0933,0.1386,0.1417,0.1417,88459191427785.38,90604792671998.2,90023282390873.08,15.39
50.0,10.0,19421220.0,0.01,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,9.03
50.0,10.0,19421220.0,0.0,0.5,0.5,0.4021,0.0875,0.0714,0.115,0.1421,0.1434,74373478486780.7,95682835658076.73,95795439813714.53,4.41
50.0,50.0,19421220.0,1.0,0.5,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,5.1
50.0,10.0,19421220.0,0.0,0.75,0.75,0.4495,0.0869,0.08,0.1104,0.1422,0.1428,68977286503455.734,93966822352081.06,93181986691791.92,9.02
100.0,25.0,19421220.0,100.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99735073913273.36,99735307057353.86,99732700617089.11,15.42
50.0,5.0,19421220.0,100.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,4.67
50.0,10.0,19421220.0,10000.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,6.74
100.0,10.0,19421220.0,0.01,0.75,0.5,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,11.97
100.0,100.0,19421220.0,0.0,0.5,0.5,0.6529,0.0782,0.0655,0.0877,0.1428,0.1439,66836104976808.195,111869495926391.08,110238122166923.67,10.88
50.0,100.0,19421220.0,0.0,0.5,0.5,0.6406,0.0723,0.0556,0.0892,0.1433,0.1447,65858599728124.57,111057670847099.42,109405062908082.3,5.06
50.0,100.0,19421220.0,100.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99365886903604.53,99366119184660.98,99363522392595.69,10.88
100.0,10.0,19421220.0,0.0,0.75,0.5,0.452,0.096,0.0829,0.1101,0.1414,0.1425,69560380565395.266,94174134925731.92,92949568649582.08,12.0
50.0,100.0,19421220.0,1.0,0.5,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98832879184240.58,98833110219320.17,98830527356685.39,7.72
100.0,5.0,19421220.0,100.0,0.75,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99821225229030.02,99821458574500.75,99818849882788.75,9.3
100.0,25.0,19421220.0,0.0,0.5,0.75,0.6506,0.0804,0.0596,0.0879,0.1427,0.1443,68391082516113.12,111624827207797.8,111542191215518.03,15.3
