gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.01,0.75,0.75,50.0,0.45,0.9867,-0.0268,-0.0486,0.0172,0.1508,0.1524,27606061089992.453,126897058056491.98,128948015823395.48,52.79
1.0,0.75,0.25,100.0,0.45,0.3005,0.0537,0.036,0.1244,0.1447,0.1461,82643364586800.83,97968410051113.8,98823105672011.62,17.14
1.0,0.25,0.25,10.0,0.3,0.1636,0.0527,0.0321,0.1361,0.1448,0.1464,89789322584184.61,98894123572350.94,98114498817154.56,4.8
0.01,0.25,0.75,25.0,0.75,0.8972,-0.1431,-0.1382,0.0477,0.1591,0.1588,89552930641572.75,180439083965825.3,182088011887491.03,26.4
1.0,0.5,0.25,10.0,0.45,0.1838,0.0665,0.045,0.1344,0.1437,0.1455,87730313797451.25,95206060550189.23,96305497382910.2,5.53
0.01,0.25,0.75,50.0,0.6,0.9017,-0.147,-0.1473,0.0467,0.1593,0.1594,90726831947935.98,180180728418460.9,184960135928715.8,43.25
0.01,0.75,0.25,50.0,0.15,0.9818,-0.0034,-0.0162,0.0201,0.149,0.1501,32921545622189.49,128827553887564.77,130411523613320.66,18.73
0.0,0.75,0.75,10.0,0.9,0.8622,-0.0316,-0.0275,0.0552,0.1511,0.1509,41550808811387.09,117760192331945.86,118980316815672.31,11.11
0.0001,0.5,0.5,100.0,0.75,0.996,-0.0705,-0.0739,0.0094,0.1539,0.1543,15182221292094.309,148979814304442.66,149041927821643.25,35.2
100.0,0.25,0.25,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,7.62
1.0,0.25,0.75,50.0,0.3,0.3218,-0.0087,-0.0361,0.1225,0.1494,0.1515,96232597423187.28,113682482619014.08,116717087498888.66,37.73
1.0,0.25,0.25,5.0,0.75,0.0926,0.0669,0.0479,0.1417,0.1437,0.1452,92863606115797.52,94832047517996.9,94851332500233.56,2.56
0.01,0.75,0.25,10.0,0.3,0.7991,0.0051,-0.0102,0.0667,0.1484,0.1496,56535936480976.91,117740394082959.31,121135911931592.66,5.38
0.0,0.25,0.25,50.0,0.9,0.9065,-0.1074,-0.1284,0.0455,0.1566,0.1581,67149503819372.57,197001946648134.84,195593164143254.03,15.8
0.01,0.5,0.25,25.0,0.45,0.9656,-0.035,-0.0362,0.0276,0.1514,0.1515,58145812532840.805,149590765070396.0,147202211494476.12,14.12
100.0,0.25,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,4.9
0.0,0.5,0.75,5.0,0.9,0.2654,0.0395,0.0165,0.1275,0.1458,0.1476,84549948240097.45,97381824974318.28,99295978994732.6,5.08
1.0,0.25,0.25,25.0,0.45,0.1819,0.0533,0.0268,0.1346,0.1447,0.1468,91720955159082.62,101424866063626.3,100882792532651.31,10.74
0.01,0.5,0.25,50.0,0.3,0.9665,-0.0223,-0.0543,0.0272,0.1504,0.1528,57863168492228.85,150124981976526.84,151325439426323.47,18.22
0.01,0.75,0.75,25.0,0.45,0.9859,-0.0347,-0.045,0.0177,0.1513,0.1522,27438013685191.93,127525335187950.72,130793459459901.56,31.78
0.0,0.5,0.25,100.0,0.15,0.9936,-0.0323,-0.0477,0.0119,0.1512,0.1524,14339679718591.098,153889147251899.8,155210050476208.03,19.87
1.0,0.25,0.5,5.0,0.75,0.1244,0.058,0.0446,0.1392,0.1444,0.1455,91049380038617.77,97032040616092.92,93533129388820.2,3.39
100.0,0.75,0.75,25.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,22.47
0.0001,0.75,0.5,10.0,0.9,0.8545,-0.0068,-0.0189,0.0568,0.1493,0.1503,43954421418493.016,117412908723993.3,120357088677218.16,8.41
1.0,0.5,0.5,5.0,0.75,0.1248,0.0724,0.0426,0.1392,0.1433,0.1457,90325323917909.16,92848326025869.48,94639917446181.69,4.09
1.0,0.75,0.25,10.0,0.45,0.2128,0.0673,0.0514,0.132,0.1437,0.145,85379967192198.89,94194902263173.95,94597102339134.62,5.19
0.0001,0.75,0.25,10.0,0.6,0.8066,0.0002,-0.0098,0.0654,0.1488,0.1496,52495658180203.484,118207332356902.69,124323951760005.88,5.41
0.0001,0.25,0.25,50.0,0.45,0.9062,-0.1038,-0.1154,0.0456,0.1563,0.1572,68067687222006.5,193616886618901.12,190419318560844.25,15.67
0.01,0.25,0.75,5.0,0.75,0.2307,0.03,-0.0002,0.1305,0.1465,0.1489,90683968665087.84,102846076324701.12,103453244957195.0,4.12
0.0,0.25,0.75,50.0,0.45,0.9269,-0.1525,-0.1443,0.0402,0.1597,0.1592,57826207798361.87,189125500161090.0,185523561196009.25,44.32
0.0,0.75,0.5,5.0,0.3,0.2568,0.0643,0.0262,0.1283,0.1439,0.1469,84046337517906.95,95957502210784.52,96995098183949.38,3.7
1.0,0.25,0.75,100.0,0.9,0.3218,-0.0087,-0.0361,0.1225,0.1494,0.1515,96232597423187.28,113682482619014.08,116717087498888.66,36.38
0.0,0.25,0.25,25.0,0.75,0.9038,-0.1151,-0.1289,0.0461,0.1571,0.1582,71369003685266.31,196881998203187.3,193292437199940.6,11.85
100.0,0.75,0.5,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,16.89
0.01,0.75,0.25,50.0,0.3,0.9818,-0.0034,-0.0162,0.0201,0.149,0.1501,32921545622189.49,128827553887564.77,130411523613320.66,18.77
1.0,0.75,0.5,100.0,0.9,0.4362,0.0393,0.0191,0.1117,0.1458,0.1474,74044131570457.33,98541546469223.77,101673511722555.28,36.48
1.0,0.5,0.25,50.0,0.3,0.2543,0.0519,0.0362,0.1285,0.1449,0.1461,85565323178691.0,98611610588031.28,98090722796079.95,16.63
0.0001,0.75,0.25,5.0,0.15,0.2188,0.0648,0.0454,0.1315,0.1439,0.1454,87461773015587.16,95773443993642.48,97440606168080.42,2.76
0.0,0.25,0.25,100.0,0.9,0.9064,-0.1052,-0.1224,0.0455,0.1564,0.1577,67002207050173.56,196672171452468.6,193769090509281.84,15.85
100.0,0.75,0.5,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,3.72
1.0,0.75,0.75,50.0,0.3,0.4795,0.0259,0.0023,0.1073,0.1468,0.1487,72249058375715.1,101269746858045.86,104678856653414.02,49.14
0.0001,0.5,0.5,100.0,0.15,0.996,-0.0705,-0.0739,0.0094,0.1539,0.1543,15182221292094.309,148979814304442.66,149041927821643.25,36.53
0.0001,0.25,0.5,5.0,0.3,0.2212,0.0294,-0.007,0.1313,0.1466,0.1494,91289408813536.23,101531020174216.52,102752524234043.34,3.43
0.0001,0.5,0.75,100.0,0.9,0.9962,-0.0772,-0.0846,0.0091,0.1544,0.155,14242219766640.027,147455789453121.88,148606638929473.25,52.74
0.0,0.5,0.25,50.0,0.15,0.9935,-0.0307,-0.0483,0.012,0.151,0.1524,14436209028764.086,154085479087507.78,155231539376332.2,18.16
0.0,0.75,0.25,5.0,0.6,0.2188,0.0648,0.0454,0.1315,0.1439,0.1454,87462275778138.83,95776006333460.8,97438318017713.66,2.77
0.0001,0.25,0.25,50.0,0.75,0.9062,-0.1038,-0.1154,0.0456,0.1563,0.1572,68067687222006.5,193616886618901.12,190419318560844.25,15.44
1.0,0.25,0.25,10.0,0.15,0.1636,0.0527,0.0321,0.1361,0.1448,0.1464,89789322584184.61,98894123572350.94,98114498817154.56,4.74
0.0,0.25,0.25,25.0,0.15,0.9038,-0.1151,-0.1289,0.0461,0.1571,0.1582,71369003685266.31,196881998203187.3,193292437199940.6,11.76
0.0,0.25,0.25,100.0,0.3,0.9064,-0.1052,-0.1224,0.0455,0.1564,0.1577,67002207050173.56,196672171452468.6,193769090509281.84,17.14
1.0,0.25,0.75,25.0,0.15,0.3168,-0.0009,-0.03,0.123,0.1488,0.1511,96186010470236.22,114693715046353.88,114514039951991.12,24.99
1.0,0.5,0.75,100.0,0.3,0.4391,0.0171,-0.0031,0.1114,0.1475,0.1491,77340694154231.53,102495504488262.52,104650006941839.23,46.88
1.0,0.5,0.25,50.0,0.15,0.2543,0.0519,0.0362,0.1285,0.1449,0.1461,85565323178691.0,98611610588031.28,98090722796079.95,16.04
0.0,0.25,0.5,10.0,0.75,0.6588,-0.0683,-0.1108,0.0869,0.1538,0.1569,89109328100126.2,143704165898999.6,146295316052116.3,7.46
0.0001,0.75,0.25,5.0,0.9,0.2188,0.0648,0.0454,0.1315,0.1439,0.1454,87461773015587.16,95773443993642.48,97440606168080.42,2.77
1.0,0.75,0.5,10.0,0.45,0.3114,0.045,0.0299,0.1235,0.1454,0.1466,79730774647310.52,96146641784693.6,95569179093625.42,8.05
1.0,0.25,0.25,10.0,0.45,0.1636,0.0527,0.0321,0.1361,0.1448,0.1464,89789322584184.61,98894123572350.94,98114498817154.56,4.89
0.0001,0.5,0.5,10.0,0.15,0.7927,-0.0399,-0.0445,0.0677,0.1517,0.1521,58584807892543.27,123778917530614.34,126702848373683.1,9.96
100.0,0.5,0.75,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,20.56
0.0,0.75,0.75,25.0,0.45,0.9996,-0.0451,-0.0493,0.0028,0.1521,0.1525,3228891830441.5405,130971444928006.28,133677748780420.31,33.15
1.0,0.75,0.5,5.0,0.6,0.1322,0.0738,0.0498,0.1386,0.1432,0.1451,89694075059315.58,92542284398621.56,94018255748580.42,3.7
1.0,0.75,0.5,100.0,0.15,0.4362,0.0393,0.0191,0.1117,0.1458,0.1474,74044131570457.33,98541546469223.77,101673511722555.28,33.69
0.01,0.5,0.5,5.0,0.3,0.2493,0.0494,0.0281,0.1289,0.145,0.1467,85755444587140.28,96858689967506.88,98286836151108.23,4.13
0.0001,0.75,0.25,50.0,0.75,0.999,-0.0065,-0.0124,0.0047,0.1493,0.1498,9539454594898.252,131195308545545.05,131574205679186.84,17.96
0.0,0.5,0.25,25.0,0.3,0.9921,-0.0412,-0.0501,0.0133,0.1518,0.1525,18590161005575.55,151854459889155.47,153477701231495.66,15.5
1.0,0.75,0.75,100.0,0.6,0.4795,0.0259,0.0023,0.1073,0.1468,0.1487,72249058375715.1,101269746858045.86,104678856653414.02,51.2
0.01,0.25,0.25,100.0,0.15,0.8736,-0.1119,-0.119,0.0529,0.1569,0.1575,107375823812124.72,188521883329423.88,187619356849115.7,15.11
0.0001,0.75,0.75,50.0,0.75,0.9996,-0.0325,-0.0586,0.0031,0.1512,0.1532,6390452936824.584,129081322624218.3,132229249184746.56,50.28
0.0,0.25,0.75,25.0,0.9,0.9175,-0.1778,-0.158,0.0427,0.1615,0.1602,64925386017339.984,185215136562136.8,184045316326798.9,26.4
0.0,0.5,0.25,25.0,0.15,0.9921,-0.0412,-0.0501,0.0133,0.1518,0.1525,18590161005575.55,151854459889155.47,153477701231495.66,14.13
0.0,0.5,0.25,100.0,0.75,0.9936,-0.0323,-0.0477,0.0119,0.1512,0.1524,14339679718591.098,153889147251899.8,155210050476208.03,18.48
0.0,0.75,0.25,10.0,0.3,0.8059,0.006,-0.0091,0.0655,0.1483,0.1495,52431944700637.305,120097735843504.08,123539966482123.88,5.38
0.01,0.75,0.25,25.0,0.15,0.9815,-0.0012,-0.017,0.0202,0.1489,0.1501,33117907890597.445,130588370354360.6,130810389362570.22,13.73
100.0,0.5,0.5,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,9.01
0.0001,0.5,0.5,25.0,0.9,0.9946,-0.0617,-0.0739,0.0109,0.1533,0.1543,17476079839534.102,147593900886404.56,148714829772098.25,23.79
1.0,0.25,0.25,100.0,0.9,0.1819,0.0533,0.0268,0.1346,0.1447,0.1468,91720955159082.62,101424866063626.3,100882792532651.31,13.14
100.0,0.75,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,22.65
0.0001,0.5,0.75,25.0,0.45,0.9943,-0.0651,-0.0873,0.0112,0.1535,0.1552,17020182463696.377,147077162058990.6,150043269369581.6,32.9
100.0,0.25,0.25,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,7.63
0.01,0.75,0.25,50.0,0.75,0.9818,-0.0034,-0.0162,0.0201,0.149,0.1501,32921545622189.49,128827553887564.77,130411523613320.66,18.86
0.01,0.25,0.25,100.0,0.3,0.8736,-0.1119,-0.119,0.0529,0.1569,0.1575,107375823812124.72,188521883329423.88,187619356849115.7,15.19
0.0,0.5,0.25,50.0,0.75,0.9935,-0.0307,-0.0483,0.012,0.151,0.1524,14436209028764.086,154085479087507.78,155231539376332.2,19.71
0.01,0.25,0.25,5.0,0.9,0.1881,0.0483,0.0198,0.1341,0.1451,0.1474,93506126694223.95,102200232503001.6,102725744663642.8,2.68
0.0,0.5,0.5,10.0,0.3,0.7866,-0.043,-0.0613,0.0687,0.1519,0.1533,58780519331652.13,124351870843443.94,126554209233899.02,8.93
0.01,0.25,0.5,100.0,0.6,0.8979,-0.1168,-0.1372,0.0475,0.1572,0.1587,95048676476164.64,183681999799911.12,186343643382654.4,29.34
100.0,0.75,0.5,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,3.73
0.0,0.75,0.5,10.0,0.3,0.8488,-0.0053,-0.0252,0.0579,0.1492,0.1507,44492912221325.89,117675875911440.95,122160002415564.52,8.38
100.0,0.75,0.5,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,16.69
0.0001,0.75,0.5,50.0,0.6,0.9995,-0.0244,-0.0348,0.0033,0.1506,0.1514,7097026560186.52,129085701636369.23,135143909436875.44,33.59
100.0,0.75,0.75,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,24.06
0.0001,0.25,0.75,50.0,0.15,0.9254,-0.1558,-0.1307,0.0406,0.1599,0.1583,58876132484908.086,187458021327423.9,183873847895950.8,43.21
0.0001,0.75,0.5,25.0,0.45,0.9993,-0.0344,-0.0359,0.0039,0.1513,0.1515,7838787972598.161,132921515422742.62,134033400099903.56,23.94
0.0,0.75,0.5,5.0,0.45,0.2568,0.0643,0.0262,0.1283,0.1439,0.1469,84046337517906.95,95957502210784.52,96995098183949.38,3.73
1.0,0.25,0.5,25.0,0.3,0.2947,0.0158,-0.0105,0.125,0.1476,0.1496,91155831517527.48,108102113019000.48,108974137815436.42,18.22
0.0,0.25,0.5,5.0,0.6,0.221,0.0285,-0.0065,0.1313,0.1466,0.1493,91161237128169.12,101633902780611.69,102421651829391.12,3.46
1.0,0.5,0.5,10.0,0.6,0.2927,0.0453,0.0243,0.1251,0.1454,0.147,81294071541771.22,94507214183993.94,97002002585487.77,8.61
0.0001,0.5,0.5,50.0,0.15,0.996,-0.0642,-0.0636,0.0094,0.1535,0.1535,15202156937719.72,147814161704547.44,147563950736934.47,36.17
0.0,0.75,0.25,50.0,0.45,0.9994,-0.001,-0.0104,0.0035,0.1488,0.1496,3642299473885.3496,130947581617800.4,132728720612956.56,17.08
0.01,0.75,0.25,100.0,0.15,0.9817,-0.0032,-0.0165,0.0201,0.149,0.1501,32940163998656.52,128762755168332.62,130426236894921.58,18.87
0.01,0.25,0.5,25.0,0.45,0.8935,-0.1497,-0.1479,0.0486,0.1595,0.1595,94809978689660.4,180073429691949.0,183874971564468.6,19.48
100.0,0.75,0.5,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,16.99
0.01,0.5,0.75,5.0,0.3,0.2665,0.0417,0.0147,0.1274,0.1456,0.1478,84802904816747.67,96870478521047.3,99842214007847.52,5.11
0.0,0.5,0.25,50.0,0.45,0.9935,-0.0307,-0.0483,0.012,0.151,0.1524,14436209028764.086,154085479087507.78,155231539376332.2,18.39
0.0001,0.75,0.75,25.0,0.6,0.9994,-0.0452,-0.0516,0.0037,0.1521,0.1526,7121962097604.723,129976191290544.77,133278884756957.0,34.87
100.0,0.75,0.5,50.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,16.91
0.0,0.25,0.5,10.0,0.9,0.6588,-0.0683,-0.1108,0.0869,0.1538,0.1569,89109328100126.2,143704165898999.6,146295316052116.3,7.51
0.0001,0.75,0.25,5.0,0.75,0.2188,0.0648,0.0454,0.1315,0.1439,0.1454,87461773015587.16,95773443993642.48,97440606168080.42,2.77
0.0001,0.5,0.75,50.0,0.15,0.9962,-0.0728,-0.085,0.0091,0.1541,0.155,14137550726927.574,148130389952295.12,148825588478710.6,50.93
0.01,0.75,0.25,50.0,0.6,0.9818,-0.0034,-0.0162,0.0201,0.149,0.1501,32921545622189.49,128827553887564.77,130411523613320.66,19.79
0.0001,0.25,0.75,10.0,0.45,0.6691,-0.1058,-0.061,0.0856,0.1564,0.1533,86532678791624.3,142561585290256.16,142048005299165.12,9.74
1.0,0.75,0.5,50.0,0.45,0.4362,0.0393,0.0191,0.1117,0.1458,0.1474,74044131570457.33,98541546469223.77,101673511722555.28,32.91
100.0,0.75,0.5,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,16.6
100.0,0.5,0.25,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,9.65
0.0001,0.5,0.75,50.0,0.75,0.9962,-0.0728,-0.085,0.0091,0.1541,0.155,14137550726927.574,148130389952295.12,148825588478710.6,50.71
1.0,0.25,0.25,5.0,0.6,0.0926,0.0669,0.0479,0.1417,0.1437,0.1452,92863606115797.52,94832047517996.9,94851332500233.56,2.57
0.0,0.25,0.75,10.0,0.75,0.6639,-0.0903,-0.0914,0.0862,0.1553,0.1555,85565872516640.14,141188489483785.0,141823753135393.9,10.85
0.0,0.75,0.75,50.0,0.15,0.9998,-0.0364,-0.0609,0.002,0.1515,0.1533,2027447413217.891,128393905209063.44,133711792109501.98,45.41
1.0,0.5,0.5,50.0,0.3,0.3884,0.0312,0.0121,0.1164,0.1464,0.1479,79044092900314.19,101724775304656.72,104666447129948.6,30.56
0.0001,0.5,0.5,100.0,0.3,0.996,-0.0705,-0.0739,0.0094,0.1539,0.1543,15182221292094.309,148979814304442.66,149041927821643.25,34.82
0.01,0.75,0.75,50.0,0.15,0.9867,-0.0268,-0.0486,0.0172,0.1508,0.1524,27606061089992.453,126897058056491.98,128948015823395.48,54.35
0.01,0.75,0.25,25.0,0.9,0.9815,-0.0012,-0.017,0.0202,0.1489,0.1501,33117907890597.445,130588370354360.6,130810389362570.22,13.67
0.0,0.75,0.25,5.0,0.45,0.2188,0.0648,0.0454,0.1315,0.1439,0.1454,87462275778138.83,95776006333460.8,97438318017713.66,2.78
1.0,0.25,0.5,5.0,0.15,0.1244,0.058,0.0446,0.1392,0.1444,0.1455,91049380038617.77,97032040616092.92,93533129388820.2,3.4
0.0001,0.5,0.5,100.0,0.9,0.996,-0.0705,-0.0739,0.0094,0.1539,0.1543,15182221292094.309,148979814304442.66,149041927821643.25,35.47
1.0,0.75,0.5,25.0,0.15,0.4271,0.0371,0.016,0.1126,0.146,0.1477,74623545567152.38,100329643536035.16,102015970965334.48,23.14
0.0,0.75,0.25,25.0,0.75,0.9993,-0.0096,-0.0222,0.004,0.1495,0.1505,4685710384928.85,134054939285569.56,133263338405023.2,13.95
0.01,0.5,0.75,10.0,0.75,0.805,-0.0251,-0.0475,0.0657,0.1506,0.1523,59201449000737.445,122070291391457.1,125728737310790.7,11.85
0.0001,0.75,0.5,25.0,0.6,0.9993,-0.0344,-0.0359,0.0039,0.1513,0.1515,7838787972598.161,132921515422742.62,134033400099903.56,23.9
0.0,0.5,0.5,50.0,0.6,0.9964,-0.0609,-0.0741,0.0089,0.1532,0.1543,10728209819684.385,148008264400836.94,151547731142317.38,34.92
0.0,0.75,0.75,10.0,0.15,0.8622,-0.0316,-0.0275,0.0552,0.1511,0.1509,41550808811387.09,117760192331945.86,118980316815672.31,11.06
100.0,0.25,0.5,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.47
100.0,0.75,0.5,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,9.81
0.0001,0.75,0.5,5.0,0.6,0.2568,0.0643,0.0262,0.1283,0.1439,0.1469,84046517094498.78,95953037944065.06,96990147902305.31,3.74
0.01,0.75,0.75,5.0,0.15,0.279,0.0566,0.0259,0.1263,0.1445,0.1469,82920714921649.34,95767695056405.05,96862804450276.56,4.62
0.0001,0.25,0.75,5.0,0.9,0.2327,0.0238,0.0072,0.1303,0.147,0.1483,89929581767674.5,102616254973351.2,103299286172091.52,4.16
100.0,0.25,0.5,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.52
0.0001,0.75,0.75,50.0,0.6,0.9996,-0.0325,-0.0586,0.0031,0.1512,0.1532,6390452936824.584,129081322624218.3,132229249184746.56,48.93
0.0001,0.25,0.75,50.0,0.6,0.9254,-0.1558,-0.1307,0.0406,0.1599,0.1583,58876132484908.086,187458021327423.9,183873847895950.8,43.19
0.0001,0.75,0.5,10.0,0.3,0.8545,-0.0068,-0.0189,0.0568,0.1493,0.1503,43954421418493.016,117412908723993.3,120357088677218.16,9.75
0.0001,0.5,0.5,50.0,0.9,0.996,-0.0642,-0.0636,0.0094,0.1535,0.1535,15202156937719.72,147814161704547.44,147563950736934.47,35.15
0.01,0.25,0.25,25.0,0.15,0.874,-0.1217,-0.1127,0.0528,0.1576,0.157,105347888555924.23,187824755542906.62,186772071108773.4,11.72
0.0001,0.25,0.25,25.0,0.15,0.9043,-0.1134,-0.1326,0.046,0.157,0.1584,72107545562376.75,193454938897390.9,192500567092262.1,11.99
0.0,0.25,0.25,50.0,0.15,0.9065,-0.1074,-0.1284,0.0455,0.1566,0.1581,67149503819372.57,197001946648134.84,195593164143254.03,15.82
0.01,0.25,0.75,10.0,0.6,0.6626,-0.108,-0.1009,0.0864,0.1566,0.1562,89745287068945.56,142177706136070.7,142367105419359.62,9.75
1.0,0.25,0.5,50.0,0.3,0.2947,0.0158,-0.0105,0.125,0.1476,0.1496,91155831517527.48,108102113019000.48,108974137815436.42,23.56
0.0001,0.5,0.5,50.0,0.3,0.996,-0.0642,-0.0636,0.0094,0.1535,0.1535,15202156937719.72,147814161704547.44,147563950736934.47,36.12
0.01,0.75,0.75,50.0,0.3,0.9867,-0.0268,-0.0486,0.0172,0.1508,0.1524,27606061089992.453,126897058056491.98,128948015823395.48,53.06
1.0,0.5,0.5,50.0,0.15,0.3884,0.0312,0.0121,0.1164,0.1464,0.1479,79044092900314.19,101724775304656.72,104666447129948.6,30.8
1.0,0.5,0.25,50.0,0.45,0.2543,0.0519,0.0362,0.1285,0.1449,0.1461,85565323178691.0,98611610588031.28,98090722796079.95,17.28
1.0,0.25,0.75,10.0,0.3,0.2699,0.0157,0.0038,0.1271,0.1476,0.1486,88451655922351.2,103322779059327.86,103112406394238.31,9.32
1.0,0.5,0.25,5.0,0.15,0.0878,0.0722,0.0495,0.1421,0.1433,0.1451,92481884626539.9,93843803384746.66,93679747617753.92,2.99
100.0,0.25,0.25,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,4.87
1.0,0.75,0.75,50.0,0.75,0.4795,0.0259,0.0023,0.1073,0.1468,0.1487,72249058375715.1,101269746858045.86,104678856653414.02,49.43
0.0,0.25,0.75,100.0,0.9,0.9263,-0.1566,-0.1446,0.0404,0.16,0.1593,57797611795442.71,188328563302735.97,184678473289886.0,46.63
0.0,0.75,0.25,100.0,0.6,0.9994,-0.0014,-0.0103,0.0035,0.1489,0.1496,3640122361965.05,131028611155625.62,132720622875633.95,18.25
100.0,0.25,0.25,100.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,7.62
100.0,0.75,0.25,25.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,10.22
0.0001,0.5,0.25,50.0,0.75,0.993,-0.0315,-0.0402,0.0124,0.1511,0.1518,19645347352765.984,153693778333225.3,152217096554458.6,18.52
100.0,0.75,0.75,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,22.45
100.0,0.25,0.25,5.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,2.59
100.0,0.25,0.75,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,4.18
0.0001,0.75,0.25,50.0,0.6,0.999,-0.0065,-0.0124,0.0047,0.1493,0.1498,9539454594898.252,131195308545545.05,131574205679186.84,17.76
100.0,0.5,0.25,5.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,2.97
1.0,0.25,0.75,25.0,0.6,0.3168,-0.0009,-0.03,0.123,0.1488,0.1511,96186010470236.22,114693715046353.88,114514039951991.12,25.05
100.0,0.75,0.75,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,5.58
0.0,0.25,0.75,25.0,0.15,0.9175,-0.1778,-0.158,0.0427,0.1615,0.1602,64925386017339.984,185215136562136.8,184045316326798.9,26.41
0.0001,0.75,0.5,25.0,0.3,0.9993,-0.0344,-0.0359,0.0039,0.1513,0.1515,7838787972598.161,132921515422742.62,134033400099903.56,23.98
1.0,0.25,0.5,10.0,0.3,0.2308,0.0335,0.0161,0.1305,0.1463,0.1476,88387947782556.86,102381117338846.0,100586092194680.44,7.21
100.0,0.75,0.25,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,10.18
0.01,0.25,0.25,5.0,0.75,0.1881,0.0483,0.0198,0.1341,0.1451,0.1474,93506126694223.95,102200232503001.6,102725744663642.8,2.62
0.01,0.75,0.25,100.0,0.3,0.9817,-0.0032,-0.0165,0.0201,0.149,0.1501,32940163998656.52,128762755168332.62,130426236894921.58,18.75
0.0,0.5,0.25,10.0,0.6,0.7422,-0.0232,-0.0247,0.0755,0.1505,0.1507,67895481886752.02,127270092596687.84,129959754703711.05,5.81
0.01,0.75,0.75,50.0,0.6,0.9867,-0.0268,-0.0486,0.0172,0.1508,0.1524,27606061089992.453,126897058056491.98,128948015823395.48,54.56
100.0,0.5,0.25,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,9.74
0.0001,0.5,0.75,100.0,0.45,0.9962,-0.0772,-0.0846,0.0091,0.1544,0.155,14242219766640.027,147455789453121.88,148606638929473.25,52.83
0.0001,0.75,0.5,5.0,0.9,0.2568,0.0643,0.0262,0.1283,0.1439,0.1469,84046517094498.78,95953037944065.06,96990147902305.31,3.74
