n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
100,1.0,2,0.9,0.5,0.25,4,19260817,Plain,,0.0986,0.0855,0.0839,0.1413,0.1423,0.1425,118390286080022.2,118233582710331.3,118302208623288.94,0.31,True
200,0.01,2,0.9,0.5,0.25,4,19260817,Plain,,0.0685,0.0692,0.0673,0.1436,0.1435,0.1438,94427781834822.1,93924705346767.7,94264441020750.44,0.49,True
200,1.0,4,0.9,0.5,0.25,4,19260817,Plain,,0.2014,-0.0112,0.0049,0.133,0.1496,0.1485,144014908819864.44,158586024409320.3,159582032189833.88,0.62,True
200,1.0,2,0.7,0.5,0.25,4,19260817,Plain,,0.1051,0.0864,0.0836,0.1407,0.1422,0.1425,121841635060463.4,121694468905660.8,122038447106083.44,0.52,True
200,1.0,2,0.9,0.5,0.25,16,19260817,Plain,,0.1775,0.0771,0.0893,0.1349,0.1429,0.1421,119812139498723.44,122097262862797.98,124165568724231.72,0.49,True
100,1.0,2,0.9,0.25,0.25,16,19260817,Plain,,0.1451,0.0986,0.11,0.1376,0.1412,0.1404,112025462678939.88,112053626385401.72,112117128140743.52,0.29,True
200,0.01,2,0.9,0.25,0.25,16,19260817,Plain,,0.0913,0.0901,0.0926,0.1418,0.1419,0.1418,92751958591110.7,92257697742410.58,92486168730172.16,0.46,True
200,1.0,4,0.9,0.25,0.25,16,19260817,Plain,,0.3708,-0.0616,-0.0601,0.118,0.1533,0.1533,133770713249093.42,160213304886031.72,160095360301344.7,0.57,True
200,1.0,2,0.7,0.25,0.25,16,19260817,Plain,,0.1697,0.0921,0.0873,0.1356,0.1418,0.1422,120669852681121.36,122165925291450.44,125091927797840.88,0.48,True
200,1.0,2,0.9,0.25,0.25,64,19260817,Plain,,0.2305,0.0619,0.0546,0.1305,0.1441,0.1447,114190175178613.69,123083377998152.77,125716977885704.31,0.47,True
200,0.01,2,0.9,0.25,0.75,4,19260817,Plain,,0.068,0.0687,0.0667,0.1436,0.1436,0.1438,94509035838403.7,93992587320825.08,94154420173465.16,0.61,True
200,1.0,4,0.9,0.25,0.75,4,19260817,Plain,,0.1963,0.0071,0.0015,0.1334,0.1482,0.1487,144231016017892.28,154589761944098.62,157324441984622.75,0.81,True
200,1.0,2,0.9,0.5,0.75,4,19260817,Plain,,0.1056,0.0859,0.0826,0.1407,0.1422,0.1426,121000016071081.34,120277081752033.16,121503606250995.28,0.72,True
200,1.0,2,0.9,0.25,0.75,16,19260817,Plain,,0.1703,0.0713,0.0929,0.1355,0.1434,0.1418,118555963341793.69,121925359223974.48,122304630933076.4,0.62,True
100,1.0,2,0.9,0.5,0.75,4,19260817,Plain,,0.0985,0.0863,0.0868,0.1413,0.1422,0.1422,116567487215080.12,115959330611180.77,116928747501636.42,0.4,True
200,0.01,2,0.9,0.5,0.75,4,19260817,Plain,,0.0687,0.0694,0.0675,0.1436,0.1435,0.1437,94425202249658.77,93925094019686.95,94194852604894.23,0.69,True
200,1.0,4,0.9,0.5,0.75,4,19260817,Plain,,0.2123,0.0159,0.003,0.132,0.1476,0.1486,144552917842978.3,156998198643273.97,160596350690981.34,0.97,True
200,1.0,2,0.7,0.5,0.75,4,19260817,Plain,,0.1056,0.0863,0.0842,0.1407,0.1422,0.1424,121913410130016.16,121718268462702.95,122359702534352.23,0.71,True
200,1.0,2,0.9,0.5,0.75,16,19260817,Plain,,0.1788,0.084,0.0875,0.1348,0.1424,0.1422,118592067084838.12,122359448183460.12,124010220183736.5,0.71,True
200,0.01,2,0.3,0.75,0.25,4,19260817,Plain,,0.0685,0.0687,0.0671,0.1436,0.1436,0.1438,94427711730271.56,93894475508728.56,94326732855927.95,0.53,True
200,1.0,4,0.3,0.75,0.25,4,19260817,Plain,,0.2042,-0.0032,-0.0027,0.1327,0.149,0.1491,142764236428079.28,159326863055084.47,157572986960883.3,0.66,True
200,1.0,2,0.5,0.75,0.25,4,19260817,Plain,,0.1053,0.0875,0.0827,0.1407,0.1421,0.1426,122787857006350.48,121199442137392.92,123112615706550.98,0.56,True
200,1.0,2,0.3,0.75,0.5,4,19260817,Plain,,0.1067,0.0829,0.0818,0.1406,0.1425,0.1426,121549916790761.7,121928322555359.12,123357279737057.6,0.69,True
200,1.0,2,0.3,0.75,0.25,16,19260817,Plain,,0.1807,0.0726,0.0808,0.1347,0.1433,0.1427,120160852855132.52,123670128162641.23,125589549451113.3,0.52,True
100,1.0,2,0.5,0.75,0.25,4,19260817,Plain,,0.0988,0.0879,0.0834,0.1412,0.1421,0.1425,118247369162096.36,116846324953608.22,118180545964278.14,0.32,True
200,0.01,2,0.5,0.75,0.25,4,19260817,Plain,,0.0685,0.0687,0.0671,0.1436,0.1436,0.1438,94427020504131.69,93893822644549.66,94326038553740.16,0.51,True
200,1.0,4,0.5,0.75,0.25,4,19260817,Plain,,0.2046,0.0043,0.0171,0.1327,0.1485,0.1476,143499741745464.4,157636211894012.44,159272181256253.94,0.66,True
200,1.0,2,0.7,0.75,0.25,4,19260817,Plain,,0.1057,0.086,0.0816,0.1407,0.1422,0.1426,123109694658455.52,122482842254781.6,123628117433847.86,0.55,True
200,1.0,2,0.5,0.75,0.5,4,19260817,Plain,,0.1071,0.0828,0.0817,0.1406,0.1425,0.1426,122626753099596.95,122570032469995.98,123915173715372.72,0.66,True
200,1.0,2,0.5,0.75,0.25,16,19260817,Plain,,0.1792,0.0673,0.0874,0.1348,0.1437,0.1422,119703741493355.86,124868669734081.12,123873782274494.31,0.53,True
100,1.0,2,0.3,0.75,0.5,4,19260817,Plain,,0.1004,0.0867,0.0831,0.1411,0.1422,0.1425,119218079825583.77,117911811315317.5,119852133919329.1,0.37,True
200,0.01,2,0.3,0.75,0.5,4,19260817,Plain,,0.0685,0.0691,0.0671,0.1436,0.1435,0.1438,94422747748764.88,93888447044025.4,94344821952279.84,0.65,True
200,1.0,4,0.3,0.75,0.5,4,19260817,Plain,,0.2193,-0.0004,-0.0173,0.1315,0.1488,0.1501,144693180611969.2,160133678559154.06,160248068643891.97,0.86,True
200,1.0,2,0.3,0.75,0.5,16,19260817,Plain,,0.184,0.078,0.0843,0.1344,0.1428,0.1424,117982462997062.23,120749035704937.8,123267568231017.3,0.68,True
200,0.01,2,0.3,0.75,0.75,4,19260817,Plain,,0.0685,0.069,0.0672,0.1436,0.1435,0.1438,94416192664853.5,93879242508001.56,94351336724510.1,0.76,True
200,1.0,4,0.3,0.75,0.75,4,19260817,Plain,,0.2223,-0.0214,-0.0249,0.1312,0.1504,0.1507,144830722367009.94,159734685799714.6,161812130960550.94,1.06,True
200,1.0,2,0.5,0.75,0.75,4,19260817,Plain,,0.1071,0.0861,0.0827,0.1406,0.1422,0.1426,123145341125014.66,122281622372237.72,124125850271265.16,0.78,True
200,1.0,2,0.3,0.75,0.75,16,19260817,Plain,,0.1827,0.0615,0.0815,0.1345,0.1441,0.1427,117222516535814.16,122200380576184.48,123750261164575.6,0.76,True
100,1.0,2,0.5,0.75,0.75,4,19260817,Plain,,0.1003,0.0874,0.0822,0.1411,0.1421,0.1426,118975797216869.9,118263618016744.4,119922300302293.28,0.42,True
200,0.01,2,0.5,0.75,0.75,4,19260817,Plain,,0.0685,0.069,0.0672,0.1436,0.1435,0.1438,94415481325049.88,93878569847957.05,94350620039316.8,0.75,True
200,1.0,4,0.5,0.75,0.75,4,19260817,Plain,,0.2199,0.0032,-0.014,0.1314,0.1485,0.1499,144269898911176.44,160300733991655.5,160138854969306.2,1.05,True
200,1.0,2,0.7,0.75,0.75,4,19260817,Plain,,0.1071,0.0861,0.0827,0.1406,0.1422,0.1426,123135993824267.86,122275047998932.31,124117173661605.6,0.78,True
200,1.0,2,0.5,0.75,0.75,16,19260817,Plain,,0.182,0.0685,0.0761,0.1346,0.1436,0.1431,117714086404312.34,121959037821762.23,125511111583341.48,1.07,True
50,1.0,2,0.9,0.75,0.25,1024,19260817,Plain,,0.1863,0.0854,0.0716,0.1342,0.1423,0.1434,99664445677230.36,104790326737476.3,105855430750269.06,0.77,True
25,0.01,2,0.9,0.75,0.25,1024,19260817,Plain,,0.0333,0.0329,0.0328,0.1463,0.1463,0.1464,97847097896666.4,97955390843909.05,97995808181908.56,0.35,True
25,1.0,4,0.9,0.75,0.25,1024,19260817,Plain,,0.2152,0.0484,0.0395,0.1318,0.1451,0.1459,100575184940788.2,109121336047179.23,111638860673732.44,0.53,True
25,1.0,2,0.7,0.75,0.25,1024,19260817,Plain,,0.1502,0.0889,0.0883,0.1371,0.142,0.1421,100170072441853.9,102911541252487.48,103856920868449.2,0.46,True
25,1.0,2,0.9,0.75,0.5,1024,19260817,Plain,,0.1593,0.0843,0.0735,0.1364,0.1424,0.1433,94387812536216.8,98505445161301.05,97312884223906.38,0.23,True
25,1.0,2,0.9,0.75,0.25,256,19260817,Plain,,0.1474,0.0776,0.0924,0.1374,0.1429,0.1418,98708870431014.66,104810952780104.77,100513709295687.08,0.17,True
50,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,,0.1772,0.0732,0.0514,0.135,0.1432,0.145,98975704954951.84,104129802610246.38,108130919488490.48,0.28,True
25,0.01,2,0.9,0.5,0.25,1024,19260817,Plain,,0.0309,0.0307,0.0306,0.1465,0.1465,0.1466,97997695237969.36,98062323095984.38,98068851660802.16,0.19,True
25,1.0,4,0.9,0.5,0.25,1024,19260817,Plain,,0.2212,0.0667,0.0509,0.1313,0.1437,0.145,99646401527357.44,107397342643233.95,107601488647042.14,0.27,True
25,1.0,2,0.7,0.5,0.25,1024,19260817,Plain,,0.1478,0.0988,0.0756,0.1373,0.1412,0.1431,96421216673212.48,96833741026546.77,101740616973548.38,0.2,True
50,1.0,2,0.7,0.75,0.25,1024,19260817,Plain,,0.1821,0.0885,0.0659,0.1345,0.142,0.1439,97560496536940.12,100062392003633.98,103566288013208.98,0.31,True
25,0.01,2,0.7,0.75,0.25,1024,19260817,Plain,,0.0333,0.0329,0.0328,0.1463,0.1463,0.1464,97848501770322.6,97956704159053.44,97997921430933.42,0.23,True
25,1.0,4,0.7,0.75,0.25,1024,19260817,Plain,,0.2232,0.0569,0.0374,0.1311,0.1445,0.146,97396269033374.16,106021594698280.95,107081095274262.12,0.31,True
25,1.0,2,0.7,0.75,0.5,1024,19260817,Plain,,0.1591,0.0725,0.065,0.1364,0.1433,0.1439,95046140223721.06,99731585573266.88,99217501104006.88,0.22,True
25,1.0,2,0.7,0.75,0.25,256,19260817,Plain,,0.1482,0.112,0.1086,0.1373,0.1402,0.1405,93873629560831.31,96355140600312.56,95771570499912.31,0.17,True
100,1.0,2,0.9,0.75,0.25,1024,19260817,Plain,,0.238,0.0624,0.0498,0.1299,0.1441,0.1451,102042037168929.78,108795218744256.64,112629777231352.88,0.51,True
50,0.01,2,0.9,0.75,0.25,1024,19260817,Plain,,0.0558,0.0552,0.0547,0.1446,0.1446,0.1447,96351115620164.94,96460144707327.69,96498462573258.92,0.31,True
50,1.0,4,0.9,0.75,0.25,1024,19260817,Plain,,0.2942,-0.0197,-0.0407,0.125,0.1502,0.1518,101923946199211.28,117487404531085.84,121443748288088.8,0.5,True
50,1.0,2,0.9,0.75,0.5,1024,19260817,Plain,,0.1965,0.0581,0.0508,0.1334,0.1444,0.145,97152778236298.2,103769611458353.44,105809874334611.4,0.33,True
50,1.0,2,0.9,0.75,0.25,256,19260817,Plain,,0.1779,0.0562,0.0833,0.1349,0.1445,0.1425,98642345238250.12,107721365648864.95,103453898197730.05,0.24,True
25,0.01,2,0.9,0.75,0.5,1024,19260817,Plain,,0.0333,0.033,0.0329,0.1463,0.1463,0.1464,97851807751703.44,97938274733912.05,97974647012282.1,0.23,True
25,1.0,4,0.9,0.75,0.5,1024,19260817,Plain,,0.2376,0.0315,0.043,0.1299,0.1464,0.1456,100091261131158.72,111558703337959.44,110363577133249.16,0.33,True
25,1.0,2,0.9,0.75,0.5,256,19260817,Plain,,0.154,0.0974,0.096,0.1368,0.1413,0.1415,93078416627554.16,97139727498250.3,93685976673386.31,0.18,True
50,1.0,2,0.9,0.75,0.75,1024,19260817,Plain,,0.1982,0.0756,0.0625,0.1332,0.143,0.1441,93293155708671.72,99276247827856.0,99802183768418.84,0.37,True
25,0.01,2,0.9,0.75,0.75,1024,19260817,Plain,,0.0333,0.033,0.033,0.1463,0.1463,0.1464,97848066810393.31,97932731973103.28,97956530773220.64,0.25,True
25,1.0,4,0.9,0.75,0.75,1024,19260817,Plain,,0.2417,0.0406,0.042,0.1296,0.1457,0.1457,97248247462311.6,106917949335162.86,109506271491529.72,0.33,True
25,1.0,2,0.9,0.75,0.75,256,19260817,Plain,,0.1508,0.1031,0.1161,0.1371,0.1409,0.1399,96723431413974.14,99155886990048.84,95977515240703.77,0.19,True
50,1.0,2,0.9,0.75,0.75,256,19260817,Plain,,0.1848,0.0847,0.1,0.1343,0.1423,0.1412,97822280261887.2,102585725247226.58,101331398952351.88,0.29,True
25,0.01,2,0.9,0.75,0.75,256,19260817,Plain,,0.033,0.0329,0.0325,0.1463,0.1463,0.1464,97866020424514.64,97931749520783.66,97960115445864.48,0.19,True
25,1.0,4,0.9,0.75,0.75,256,19260817,Plain,,0.2391,0.0359,0.028,0.1298,0.1461,0.1468,97773405453673.31,110179788570343.84,108377320204681.72,0.25,True
25,1.0,2,0.7,0.75,0.75,256,19260817,Plain,,0.1508,0.1063,0.1151,0.1371,0.1406,0.14,96752796129896.1,99113114516856.4,95995317448645.7,0.2,True
100,0.0001,16,0.9,0.25,0.25,4,19260817,Plain,,0.0041,0.0014,0.0014,0.1485,0.1487,0.1487,99433749438685.14,99527669562278.9,99529528343516.56,9.02,True
200,0.01,16,0.9,0.25,0.25,4,19260817,Plain,,0.3928,0.0782,0.077,0.1159,0.1428,0.143,73483035688163.25,88816587788999.94,89429729387257.72,17.81,True
200,0.0001,8,0.9,0.25,0.25,4,19260817,Plain,,0.0032,0.0028,0.0029,0.1485,0.1486,0.1486,99519192889246.48,99504317189859.05,99509118732486.1,0.81,True
200,0.0001,16,0.9,0.5,0.25,4,19260817,Plain,,0.0087,0.0028,0.0029,0.1481,0.1486,0.1486,99141560613628.78,99346560087942.72,99352606366815.69,21.35,True
200,0.0001,16,0.9,0.25,0.5,4,19260817,Plain,,0.0081,0.0028,0.0029,0.1482,0.1486,0.1486,99184757948232.28,99364171751848.14,99367493181806.62,18.49,True
200,0.0001,16,0.9,0.25,0.25,16,19260817,Plain,,0.0103,0.0027,0.0028,0.148,0.1486,0.1486,98901250283654.6,99073716520455.34,99065231741489.6,26.02,True
100,0.01,16,0.9,0.25,0.25,4,19260817,Plain,,0.2683,0.0666,0.0683,0.1273,0.1437,0.1437,82225884277806.8,90966463204662.14,91198986036595.56,9.14,True
200,0.01,8,0.9,0.25,0.25,4,19260817,Plain,,0.1118,0.0847,0.0854,0.1402,0.1423,0.1424,91243314792025.38,91034021707353.88,91371896198607.69,0.84,True
200,0.01,16,0.7,0.25,0.25,4,19260817,Plain,,0.4068,0.0773,0.074,0.1146,0.1429,0.1432,72615292331508.19,89310175233480.64,89932457756398.11,17.95,True
200,0.01,16,0.9,0.5,0.25,4,19260817,Plain,,0.4114,0.0756,0.0735,0.1141,0.143,0.1433,71951433197673.95,88403794491941.78,89047128348593.52,22.03,True
200,0.01,16,0.9,0.25,0.5,4,19260817,Plain,,0.3976,0.0772,0.0759,0.1155,0.1429,0.1431,73035165730330.25,88671498337659.83,89318422029991.58,18.74,True
200,0.01,16,0.9,0.25,0.25,16,19260817,Plain,,0.5274,0.0918,0.099,0.1023,0.1418,0.1413,61160906765231.92,78141302610529.69,77807555020115.4,26.12,True
100,0.0001,8,0.9,0.25,0.25,4,19260817,Plain,,0.0016,0.0014,0.0015,0.1487,0.1487,0.1487,99602340054279.12,99594920437618.56,99595694045888.05,0.45,True
200,0.0001,4,0.9,0.25,0.25,4,19260817,Plain,,0.0024,0.0024,0.0024,0.1486,0.1486,0.1487,99562288265567.8,99550359919039.69,99555015850335.36,0.57,True
200,0.0001,8,0.7,0.25,0.25,4,19260817,Plain,,0.0032,0.0028,0.0029,0.1485,0.1486,0.1486,99520124367138.4,99505536491249.23,99510512353511.72,0.83,True
200,0.0001,8,0.9,0.5,0.25,4,19260817,Plain,,0.0033,0.0029,0.003,0.1485,0.1486,0.1486,99515042618902.6,99498181129758.28,99507462964157.8,0.93,True
200,0.0001,8,0.9,0.25,0.5,4,19260817,Plain,,0.0032,0.0028,0.0029,0.1485,0.1486,0.1486,99519035023126.05,99502354525761.72,99508531251950.08,1.03,True
200,0.0001,8,0.9,0.25,0.25,16,19260817,Plain,,0.0044,0.0036,0.0037,0.1485,0.1485,0.1486,99440154748497.05,99450013303718.34,99448180705983.31,0.87,True
100,0.0001,16,0.9,0.25,0.5,4,19260817,Plain,,0.0042,0.0014,0.0015,0.1485,0.1487,0.1487,99428347482576.44,99520503668866.23,99522428153380.05,9.39,True
200,0.0001,16,0.7,0.25,0.5,4,19260817,Plain,,0.0085,0.0028,0.003,0.1481,0.1486,0.1486,99180925327025.48,99376706360453.84,99382306366694.64,18.45,True
200,0.0001,16,0.9,0.5,0.5,4,19260817,Plain,,0.0087,0.0028,0.0028,0.1481,0.1486,0.1486,99136004198559.95,99339696867725.98,99349736959099.77,22.03,True
200,0.0001,16,0.9,0.25,0.5,16,19260817,Plain,,0.0103,0.0028,0.0029,0.148,0.1486,0.1486,98912218684908.2,99090831158711.16,99078326370450.7,27.14,True
100,0.0001,16,0.9,0.5,0.25,4,19260817,Plain,,0.0043,0.0014,0.0014,0.1485,0.1487,0.1487,99413178086785.14,99515059414133.52,99518564428377.84,10.79,True
200,0.0001,16,0.7,0.5,0.25,4,19260817,Plain,,0.0091,0.0028,0.0029,0.1481,0.1486,0.1486,99138710128333.77,99357675334050.34,99363931724768.05,21.2,True
200,0.0001,16,0.9,0.5,0.25,16,19260817,Plain,,0.0106,0.0026,0.0029,0.148,0.1486,0.1486,98885352152444.16,99063611957320.34,99054428636409.28,36.55,True
100,0.0001,16,0.9,0.25,0.25,16,19260817,Plain,,0.0051,0.0013,0.0014,0.1484,0.1487,0.1487,99296967847820.44,99382532088160.48,99374986164211.42,13.08,True
200,0.0001,16,0.7,0.25,0.25,16,19260817,Plain,,0.0111,0.0028,0.0029,0.148,0.1486,0.1486,98905558136056.02,99098917074227.42,99085990831732.86,26.09,True
200,0.0001,16,0.9,0.25,0.25,64,19260817,Plain,,0.0102,0.0029,0.003,0.148,0.1486,0.1486,98920761302129.56,99099652926077.56,99072464774613.48,79.8,True
50,0.0001,16,0.9,0.25,0.25,4,19260817,Plain,,0.002,0.0007,0.0007,0.1486,0.1487,0.1488,99560622741970.48,99607523742173.72,99605803950674.72,4.55,True
100,0.0001,16,0.7,0.25,0.25,4,19260817,Plain,,0.0043,0.0014,0.0015,0.1485,0.1487,0.1487,99430476262665.8,99532784273631.28,99532676884712.6,9.05,True
100,0.0001,16,0.9,0.25,0.75,4,19260817,Plain,,0.0042,0.0014,0.0015,0.1485,0.1487,0.1487,99429506284081.06,99525919939188.94,99525962068635.62,9.61,True
200,0.01,16,0.9,0.25,0.75,4,19260817,Plain,,0.3985,0.0774,0.0764,0.1154,0.1429,0.1431,72971861809102.9,88677623763642.03,89890612872539.48,18.8,True
200,0.0001,8,0.9,0.25,0.75,4,19260817,Plain,,0.0032,0.0029,0.0029,0.1485,0.1486,0.1486,99518545542117.31,99503982039995.12,99510485318854.06,1.22,True
200,0.0001,16,0.9,0.5,0.75,4,19260817,Plain,,0.0086,0.0028,0.0029,0.1481,0.1486,0.1486,99148988523767.6,99347472652333.08,99353335061979.64,22.62,True
200,0.0001,16,0.9,0.25,0.75,16,19260817,Plain,,0.0103,0.0028,0.003,0.148,0.1486,0.1486,98916068267716.56,99095194370241.48,99080997309997.62,27.79,True
100,0.01,16,0.9,0.25,0.75,4,19260817,Plain,,0.2665,0.0681,0.0684,0.1274,0.1436,0.1437,82316214130137.6,91039293888926.12,91596290686448.44,9.52,True
200,0.01,8,0.9,0.25,0.75,4,19260817,Plain,,0.1127,0.085,0.0859,0.1401,0.1423,0.1423,91180903109090.72,90867054823951.8,91268792355972.77,1.28,True
200,0.01,16,0.7,0.25,0.75,4,19260817,Plain,,0.413,0.0759,0.0757,0.114,0.143,0.1431,72086290571329.6,88980405843587.31,89981632009012.53,18.92,True
200,0.01,16,0.9,0.5,0.75,4,19260817,Plain,,0.4184,0.0737,0.0725,0.1135,0.1432,0.1434,71277274124537.22,88049176656097.62,89399575082536.31,22.97,True
200,0.01,16,0.9,0.25,0.75,16,19260817,Plain,,0.53,0.0934,0.101,0.102,0.1417,0.1411,60838652878484.66,78176231736283.86,77910164181807.45,27.12,True
100,0.0001,8,0.9,0.25,0.75,4,19260817,Plain,,0.0016,0.0014,0.0015,0.1487,0.1487,0.1487,99601465709770.34,99593020509822.66,99595988889276.05,0.67,True
200,0.0001,4,0.9,0.25,0.75,4,19260817,Plain,,0.0025,0.0024,0.0024,0.1486,0.1486,0.1487,99561875985334.69,99549180324869.7,99552567725315.72,0.75,True
200,0.0001,8,0.7,0.25,0.75,4,19260817,Plain,,0.0032,0.0029,0.0029,0.1485,0.1486,0.1486,99519572691768.52,99505227577604.28,99511903126614.44,1.25,True
200,0.0001,8,0.9,0.5,0.75,4,19260817,Plain,,0.0033,0.0029,0.003,0.1485,0.1486,0.1486,99513678311933.42,99494712206243.28,99506513562191.6,1.51,True
200,0.0001,8,0.9,0.25,0.75,16,19260817,Plain,,0.0044,0.0037,0.0038,0.1485,0.1485,0.1486,99440837685815.06,99448525700137.64,99445629031719.2,1.26,True
100,0.0001,16,0.9,0.5,0.75,4,19260817,Plain,,0.0043,0.0014,0.0015,0.1485,0.1487,0.1487,99412296073341.8,99510139374744.31,99515740822046.69,11.43,True
200,0.0001,16,0.7,0.5,0.75,4,19260817,Plain,,0.009,0.0029,0.0029,0.1481,0.1486,0.1486,99146628151959.12,99361147438108.69,99367926510300.8,22.7,True
200,0.0001,16,0.9,0.5,0.75,16,19260817,Plain,,0.0105,0.0028,0.003,0.148,0.1486,0.1486,98900607880084.42,99082592606933.4,99071584697124.48,39.01,True
100,0.0001,16,0.9,0.25,0.75,16,19260817,Plain,,0.0051,0.0014,0.0015,0.1484,0.1487,0.1487,99300615993805.14,99390963633568.12,99379328811839.77,13.47,True
200,0.0001,16,0.7,0.25,0.75,16,19260817,Plain,,0.011,0.0028,0.003,0.148,0.1486,0.1486,98921137655331.28,99116244140497.12,99105176267525.5,26.99,True
200,0.0001,16,0.9,0.25,0.75,64,19260817,Plain,,0.0101,0.003,0.0032,0.148,0.1485,0.1486,98933523493156.16,99115744626283.4,99087775246354.14,81.42,True
50,0.0001,16,0.9,0.25,0.75,4,19260817,Plain,,0.0021,0.0007,0.0007,0.1486,0.1487,0.1488,99553553367680.56,99601403209752.77,99601340237394.52,4.88,True
100,0.0001,16,0.7,0.25,0.75,4,19260817,Plain,,0.0044,0.0014,0.0015,0.1485,0.1487,0.1487,99427333115762.38,99532606059156.31,99531945359175.06,9.64,True
100,0.0001,16,0.3,0.75,0.25,4,19260817,Plain,,0.0054,0.0015,0.0015,0.1484,0.1487,0.1487,99388337698642.16,99522748547720.88,99535054579078.95,12.25,True
200,0.01,16,0.3,0.75,0.25,4,19260817,Plain,,0.4692,0.0724,0.07,0.1084,0.1433,0.1436,68187343352050.74,88691336604721.38,89877405278137.67,23.92,True
200,0.0001,8,0.3,0.75,0.25,4,19260817,Plain,,0.0033,0.0029,0.003,0.1485,0.1486,0.1486,99515133126485.98,99492922439535.56,99506420541197.23,0.97,True
200,0.0001,16,0.5,0.75,0.25,4,19260817,Plain,,0.0099,0.0029,0.0029,0.148,0.1486,0.1486,99115451062092.23,99357057574199.77,99379296870746.4,24.37,True
200,0.0001,16,0.3,0.75,0.5,4,19260817,Plain,,0.0106,0.003,0.003,0.148,0.1485,0.1486,99107259120327.4,99373072259539.05,99397021549848.6,25.51,True
200,0.0001,16,0.3,0.75,0.25,16,19260817,Plain,,0.0134,0.003,0.0032,0.1478,0.1485,0.1486,98894688486579.86,99140611506656.3,99134218371414.12,48.17,True
100,0.01,16,0.3,0.75,0.25,4,19260817,Plain,,0.3154,0.0647,0.0658,0.1231,0.1439,0.1439,79982570064413.55,91113190624934.42,92178269950935.42,11.76,True
200,0.01,8,0.3,0.75,0.25,4,19260817,Plain,,0.1188,0.0857,0.0859,0.1397,0.1423,0.1423,90843382252644.64,90694355291632.52,91263625508859.31,1.02,True
200,0.01,16,0.5,0.75,0.25,4,19260817,Plain,,0.4451,0.0752,0.0724,0.1108,0.1431,0.1434,69843257904443.45,88512182922401.6,89547957173358.56,23.75,True
200,0.01,16,0.3,0.75,0.5,4,19260817,Plain,,0.4654,0.0754,0.0717,0.1088,0.143,0.1434,68386224769761.305,88156762537977.39,89932869066932.95,24.91,True
200,0.01,16,0.3,0.75,0.25,16,19260817,Plain,,0.6035,0.0968,0.1014,0.0937,0.1414,0.1411,57263834857680.15,79010650046360.39,78941372811485.72,47.41,True
100,0.0001,16,0.3,0.75,0.5,4,19260817,Plain,,0.0053,0.0015,0.0015,0.1484,0.1487,0.1487,99393442342816.84,99527110366577.62,99541756185404.62,12.79,True
200,0.0001,8,0.3,0.75,0.5,4,19260817,Plain,,0.0034,0.003,0.003,0.1485,0.1485,0.1486,99514708016894.16,99492927968056.8,99507417244607.31,2.18,True
200,0.0001,16,0.5,0.75,0.5,4,19260817,Plain,,0.0099,0.0029,0.003,0.148,0.1486,0.1486,99114561090022.56,99352359027152.48,99374255758224.62,25.94,True
200,0.0001,16,0.3,0.75,0.5,16,19260817,Plain,,0.0133,0.003,0.0032,0.1478,0.1485,0.1486,98903212583331.48,99160219962793.6,99144357132840.31,48.64,True
100,0.0001,16,0.3,0.75,0.25,16,19260817,Plain,,0.0067,0.0015,0.0016,0.1483,0.1487,0.1487,99291290864589.4,99410222211979.23,99405936089390.08,23.64,True
200,0.0001,8,0.3,0.75,0.25,16,19260817,Plain,,0.0047,0.0038,0.0039,0.1484,0.1485,0.1486,99437093910591.16,99456368080866.78,99449234786351.88,1.05,True
200,0.0001,16,0.5,0.75,0.25,16,19260817,Plain,,0.0123,0.0029,0.0031,0.1479,0.1486,0.1486,98892613521193.05,99109601623040.6,99103330415744.2,48.3,True
200,0.0001,16,0.3,0.75,0.25,64,19260817,Plain,,0.013,0.0033,0.0034,0.1478,0.1485,0.1486,98917912958480.95,99165055793589.44,99150889283214.72,203.6,True
100,0.0001,8,0.3,0.75,0.25,4,19260817,Plain,,0.0017,0.0015,0.0015,0.1487,0.1487,0.1487,99599964510240.16,99590141239873.69,99595173561812.05,0.53,True
200,0.0001,4,0.3,0.75,0.25,4,19260817,Plain,,0.0025,0.0025,0.0025,0.1486,0.1486,0.1487,99558515696025.16,99547289191249.77,99565626459584.77,0.65,True
200,0.0001,8,0.5,0.75,0.25,4,19260817,Plain,,0.0033,0.0029,0.003,0.1485,0.1486,0.1486,99513974631520.2,99491663338222.02,99505078211760.48,0.99,True
100,0.0001,16,0.5,0.75,0.25,4,19260817,Plain,,0.005,0.0015,0.0015,0.1484,0.1487,0.1487,99394508487388.06,99516357887595.14,99524984748400.92,12.3,True
200,0.0001,16,0.7,0.75,0.25,4,19260817,Plain,,0.0093,0.0028,0.0028,0.1481,0.1486,0.1486,99122086916300.28,99344153297372.23,99362964873836.86,24.26,True
50,0.0001,16,0.3,0.75,0.25,4,19260817,Plain,,0.0027,0.0008,0.0008,0.1486,0.1487,0.1488,99537058590895.6,99604864509439.31,99609446983331.23,6.16,True
