gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
1.0,0.5,0.25,10.0,0.45,0.3153,0.0721,0.0229,0.1231,0.1433,0.1471,78786927493440.8,93788437180775.95,95891241571352.77,7.71
0.01,0.25,0.75,50.0,0.6,0.9059,-0.0916,-0.1704,0.0456,0.1554,0.161,76358659823189.95,163528549433092.97,168926010823967.12,61.45
0.01,0.75,0.25,50.0,0.15,0.9865,0.0412,-0.0067,0.0173,0.1457,0.1493,26791422228217.69,118418017233111.06,120697634310664.69,35.92
0.0,0.75,0.75,10.0,0.9,0.7911,0.0378,-0.0204,0.068,0.1459,0.1504,41864933875897.93,103153997105990.98,106949942324520.86,18.23
0.0001,0.5,0.5,100.0,0.75,0.9967,0.0159,-0.0595,0.0085,0.1476,0.1532,12918784196913.717,137403794264132.3,143987466198502.25,87.5
100.0,0.25,0.25,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.07
1.0,0.25,0.75,50.0,0.3,0.4438,0.0051,-0.0602,0.111,0.1484,0.1533,91921006285265.6,115552914141750.7,121566017485280.95,57.7
1.0,0.25,0.25,5.0,0.75,0.1527,0.0737,0.0315,0.1369,0.1432,0.1465,88355789863097.2,93182012966672.98,93453049560696.28,3.28
0.01,0.75,0.25,10.0,0.3,0.7576,0.0629,-0.0121,0.0733,0.144,0.1497,48515186005283.84,99718756249804.92,103800354058562.5,8.15
0.0,0.25,0.25,50.0,0.9,0.9298,-0.0544,-0.1219,0.0394,0.1528,0.1577,59319420719468.62,184624993082435.84,185104450929360.72,28.79
0.01,0.5,0.25,25.0,0.45,0.9631,0.0269,-0.0366,0.0286,0.1468,0.1515,47389164489789.6,130550657047848.77,133080753533912.05,20.02
100.0,0.25,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,6.74
0.0,0.5,0.75,5.0,0.9,0.3029,0.0663,0.032,0.1242,0.1438,0.1465,79134004442441.28,94406140810192.5,95048244394731.06,8.01
1.0,0.25,0.25,25.0,0.45,0.3614,0.04,-0.0152,0.1189,0.1458,0.15,91459891245129.78,106488704362600.31,108914080816869.3,14.59
0.01,0.5,0.25,50.0,0.3,0.9761,0.0108,-0.0362,0.023,0.148,0.1515,46875953704540.33,135334224173571.94,137671440436855.31,34.63
0.01,0.75,0.75,25.0,0.45,0.9791,0.0306,-0.0322,0.0215,0.1465,0.1512,23832147104736.69,113342042104040.6,117049468921964.6,49.4
0.0,0.5,0.25,100.0,0.15,0.9967,0.003,-0.0386,0.0085,0.1485,0.1517,9554701551022.93,141060062458385.78,141601756998143.44,41.06
1.0,0.25,0.5,5.0,0.75,0.1842,0.0844,0.0285,0.1344,0.1424,0.1467,86564160097759.02,92238577896728.14,94325913769616.77,4.6
100.0,0.75,0.75,25.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,43.94
0.0001,0.75,0.5,10.0,0.9,0.7818,0.0336,-0.0335,0.0695,0.1462,0.1513,43788188137914.99,101969522027250.06,107686635714963.34,13.48
1.0,0.5,0.5,5.0,0.75,0.206,0.0812,0.044,0.1326,0.1426,0.1455,84709037691024.86,92325616399737.05,93158435713453.69,6.05
1.0,0.75,0.25,10.0,0.45,0.3633,0.0727,0.0313,0.1187,0.1433,0.1465,75653730619224.02,92576056821018.9,95117457961045.95,7.72
0.0001,0.75,0.25,10.0,0.6,0.7646,0.0567,-0.013,0.0722,0.1445,0.1498,46315188653370.66,101280712473642.02,105437903169297.2,8.1
0.0001,0.25,0.25,50.0,0.45,0.9299,-0.0311,-0.1337,0.0394,0.1511,0.1585,59847445206159.336,182266143383600.0,184613023451468.16,27.6
0.01,0.25,0.75,5.0,0.75,0.271,0.0603,0.0036,0.127,0.1442,0.1486,82842501972913.69,93691746644844.8,98100396373059.23,5.9
0.0,0.25,0.75,50.0,0.45,0.9211,-0.0806,-0.1653,0.0418,0.1546,0.1607,58705073033546.95,163658538591954.2,174472278386900.06,61.54
0.0,0.75,0.5,5.0,0.3,0.3145,0.0747,0.04,0.1232,0.1431,0.1458,78184741673156.89,93785363283303.52,94702795847931.8,6.25
1.0,0.25,0.75,100.0,0.9,0.4532,0.0129,-0.0424,0.11,0.1478,0.152,93903404856105.14,117259566905295.12,123177194704773.14,88.61
0.0,0.25,0.25,25.0,0.75,0.8758,-0.0384,-0.1343,0.0524,0.1516,0.1585,74258794820072.77,166896689802545.97,166716966260642.7,15.51
100.0,0.75,0.5,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,31.51
0.01,0.75,0.25,50.0,0.3,0.9865,0.0412,-0.0067,0.0173,0.1457,0.1493,26791422228217.69,118418017233111.06,120697634310664.69,34.48
1.0,0.75,0.5,100.0,0.9,0.5958,0.0669,0.0148,0.0946,0.1437,0.1477,63896999388096.125,98415538523305.4,102337466098397.69,104.75
1.0,0.5,0.25,50.0,0.3,0.4967,0.0565,-0.0013,0.1055,0.1445,0.1489,75261795713334.08,102152794096863.84,107703614636017.23,34.9
0.0001,0.75,0.25,5.0,0.15,0.2923,0.0777,0.0494,0.1252,0.1429,0.1451,79795002130199.56,92165414748647.34,93191409221576.6,4.06
0.0,0.25,0.25,100.0,0.9,0.9331,-0.0698,-0.1295,0.0385,0.1539,0.1582,55628868134590.39,184234375475500.88,185771990838099.44,33.76
100.0,0.75,0.5,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,6.61
1.0,0.75,0.75,50.0,0.3,0.6002,0.051,-0.0017,0.0941,0.1449,0.149,61010962275096.87,101787042486404.02,103229033637031.95,83.82
0.0001,0.5,0.5,100.0,0.15,0.9967,0.0159,-0.0595,0.0085,0.1476,0.1532,12918784196913.717,137403794264132.3,143987466198502.25,88.46
0.0001,0.25,0.5,5.0,0.3,0.262,0.0658,0.0093,0.1278,0.1438,0.1482,84800039587959.92,96174232373828.56,99488617055246.58,4.62
0.0001,0.5,0.75,100.0,0.9,0.9968,-0.0199,-0.0683,0.0084,0.1502,0.1539,12170791390797.48,136215908715342.34,138857108234796.23,135.86
0.0,0.5,0.25,50.0,0.15,0.9959,0.007,-0.0384,0.0095,0.1483,0.1517,11770270342656.557,140107986298083.5,140704279413626.72,34.95
0.0,0.75,0.25,5.0,0.6,0.2923,0.0777,0.0494,0.1252,0.1429,0.1451,79794190523809.14,92168249894012.16,93190270338890.48,4.05
0.0001,0.25,0.25,50.0,0.75,0.9299,-0.0311,-0.1337,0.0394,0.1511,0.1585,59847445206159.336,182266143383600.0,184613023451468.16,27.5
1.0,0.25,0.25,10.0,0.15,0.2667,0.0648,0.0034,0.1274,0.1439,0.1486,84356915614643.17,93656151410818.16,97324021055665.44,6.05
0.0,0.25,0.25,25.0,0.15,0.8758,-0.0384,-0.1343,0.0524,0.1516,0.1585,74258794820072.77,166896689802545.97,166716966260642.7,15.49
0.0,0.25,0.25,100.0,0.3,0.9331,-0.0698,-0.1295,0.0385,0.1539,0.1582,55628868134590.39,184234375475500.88,185771990838099.44,33.78
1.0,0.25,0.75,25.0,0.15,0.4202,0.0179,-0.0475,0.1133,0.1474,0.1523,87224245790767.47,109674704092482.6,114255525269144.6,30.4
1.0,0.5,0.75,100.0,0.3,0.5769,0.0335,0.0056,0.0968,0.1463,0.1484,70796038864513.45,106283781518779.5,107893986239600.52,136.7
1.0,0.5,0.25,50.0,0.15,0.4967,0.0565,-0.0013,0.1055,0.1445,0.1489,75261795713334.08,102152794096863.84,107703614636017.23,33.54
0.0,0.25,0.5,10.0,0.75,0.5577,0.0058,-0.0598,0.0989,0.1483,0.1532,76368732131647.48,111565373338048.58,117663033245566.69,9.43
0.0001,0.75,0.25,5.0,0.9,0.2923,0.0777,0.0494,0.1252,0.1429,0.1451,79795002130199.56,92165414748647.34,93191409221576.6,4.05
1.0,0.75,0.5,10.0,0.45,0.3897,0.0707,0.029,0.1162,0.1434,0.1467,73271969685315.33,94290428737036.72,96248268236516.84,12.43
1.0,0.25,0.25,10.0,0.45,0.2667,0.0648,0.0034,0.1274,0.1439,0.1486,84356915614643.17,93656151410818.16,97324021055665.44,6.07
0.0001,0.5,0.5,10.0,0.15,0.7213,0.0415,-0.0376,0.0785,0.1456,0.1516,53845580380768.13,104310975726439.28,107788348319287.12,13.0
100.0,0.5,0.75,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,35.19
0.0,0.75,0.75,25.0,0.45,0.9981,0.0362,-0.0407,0.0064,0.1461,0.1518,6431401100446.081,116989431574814.12,122764216550311.1,54.84
1.0,0.75,0.5,5.0,0.6,0.2035,0.089,0.0473,0.1328,0.142,0.1453,84939931417207.11,91822613175083.3,93281493084471.88,6.06
1.0,0.75,0.5,100.0,0.15,0.5958,0.0669,0.0148,0.0946,0.1437,0.1477,63896999388096.125,98415538523305.4,102337466098397.69,104.75
0.01,0.5,0.5,5.0,0.3,0.2995,0.0701,0.0379,0.1245,0.1435,0.146,79711773306040.6,94920629071235.2,95391865015971.69,6.1
0.0001,0.75,0.25,50.0,0.75,0.9995,0.0398,-0.0162,0.0033,0.1458,0.1501,6934020107623.6,120890343076266.42,124288159119471.4,36.17
0.0,0.5,0.25,25.0,0.3,0.984,0.0379,-0.0408,0.0188,0.1459,0.1519,24450263829357.305,132870204103275.34,136534416846412.8,20.52
1.0,0.75,0.75,100.0,0.6,0.6303,0.0507,-0.0021,0.0905,0.1449,0.149,62057286716181.4,105351872101358.95,105814449158307.12,151.35
0.01,0.25,0.25,100.0,0.15,0.9062,-0.0463,-0.1078,0.0456,0.1522,0.1567,91155503108582.98,179164135674389.47,178574478597155.34,33.69
0.0001,0.75,0.75,50.0,0.75,0.9996,0.0194,-0.0463,0.003,0.1473,0.1523,5474913253281.602,120796322605152.95,125467006398169.3,97.67
0.0,0.25,0.75,25.0,0.9,0.8583,-0.0727,-0.1136,0.056,0.1541,0.1571,64514996243597.99,151829126534938.2,154066363004333.4,32.76
0.0,0.5,0.25,25.0,0.15,0.984,0.0379,-0.0408,0.0188,0.1459,0.1519,24450263829357.305,132870204103275.34,136534416846412.8,20.58
0.0,0.5,0.25,100.0,0.75,0.9967,0.003,-0.0386,0.0085,0.1485,0.1517,9554701551022.93,141060062458385.78,141601756998143.44,41.12
0.0,0.75,0.25,10.0,0.3,0.7681,0.0581,-0.0109,0.0716,0.1444,0.1497,46290055041560.5,100695530951972.14,104275728908469.12,8.23
0.01,0.75,0.25,25.0,0.15,0.9801,0.0514,-0.0093,0.021,0.1449,0.1495,26765718363811.32,113231908564835.12,117132173383360.8,19.96
100.0,0.5,0.5,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,14.14
0.0001,0.5,0.5,25.0,0.9,0.981,-0.0001,-0.0553,0.0205,0.1488,0.1529,24792316980867.14,134302476091694.72,135321284855633.88,36.65
1.0,0.25,0.25,100.0,0.9,0.3726,0.0177,-0.0254,0.1178,0.1475,0.1507,95795628422551.3,113148843109202.06,116072289123468.7,31.47
100.0,0.75,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,43.47
0.0001,0.5,0.75,25.0,0.45,0.9828,-0.0141,-0.0609,0.0195,0.1498,0.1533,22878827743876.05,130191590345188.56,134810238473000.48,49.18
100.0,0.25,0.25,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.08
0.01,0.75,0.25,50.0,0.75,0.9865,0.0412,-0.0067,0.0173,0.1457,0.1493,26791422228217.69,118418017233111.06,120697634310664.69,34.75
0.01,0.25,0.25,100.0,0.3,0.9062,-0.0463,-0.1078,0.0456,0.1522,0.1567,91155503108582.98,179164135674389.47,178574478597155.34,35.36
0.0,0.5,0.25,50.0,0.75,0.9959,0.007,-0.0384,0.0095,0.1483,0.1517,11770270342656.557,140107986298083.5,140704279413626.72,35.18
0.01,0.25,0.25,5.0,0.9,0.2407,0.0644,0.0052,0.1296,0.1439,0.1485,85037575763223.39,94867647681606.64,97919777808315.66,3.34
0.0,0.5,0.5,10.0,0.3,0.7179,0.0468,-0.0415,0.079,0.1452,0.1519,54424757429142.95,104952597466089.42,109316976246761.86,13.02
0.01,0.25,0.5,100.0,0.6,0.9133,-0.0948,-0.1651,0.0438,0.1557,0.1607,83666184834799.84,172154103271935.3,180554319685648.16,68.6
100.0,0.75,0.5,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,6.68
0.0,0.75,0.5,10.0,0.3,0.7872,0.0329,-0.0203,0.0686,0.1463,0.1504,42616350993996.9,99608796168413.52,105867219720756.12,13.62
100.0,0.75,0.5,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,30.87
0.0001,0.75,0.5,50.0,0.6,0.9995,0.0329,-0.0208,0.0032,0.1463,0.1504,6064864128316.435,118056413261947.7,123149015930453.6,69.03
100.0,0.75,0.75,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,43.92
0.0001,0.25,0.75,50.0,0.15,0.9207,-0.085,-0.1379,0.0419,0.155,0.1588,58186206518331.125,164779081817133.7,168906553567872.78,60.98
0.0001,0.75,0.5,25.0,0.45,0.9978,0.036,-0.0322,0.007,0.1461,0.1512,9167748168889.258,117395783095344.48,123105682905866.5,38.58
0.0,0.75,0.5,5.0,0.45,0.3145,0.0747,0.04,0.1232,0.1431,0.1458,78184741673156.89,93785363283303.52,94702795847931.8,6.23
1.0,0.25,0.5,25.0,0.3,0.4049,0.012,-0.0374,0.1148,0.1479,0.1516,88109041776877.47,109855738600146.69,112600235211890.84,24.87
0.0,0.25,0.5,5.0,0.6,0.2622,0.0681,0.0098,0.1278,0.1436,0.1481,84660373651174.86,95891859625562.23,99541846510317.84,4.69
1.0,0.5,0.5,10.0,0.6,0.3847,0.0647,0.0117,0.1167,0.1439,0.148,74925567312114.38,95376225947162.56,97998931600725.69,12.43
0.0001,0.5,0.5,50.0,0.15,0.9956,0.0129,-0.0598,0.0099,0.1478,0.1532,14232224946511.863,136659307579906.08,140780345471645.88,63.05
0.0,0.75,0.25,50.0,0.45,0.9998,0.0399,-0.0167,0.0022,0.1458,0.1501,2247098227084.8486,121480571372014.72,124691969306913.23,34.88
0.01,0.75,0.25,100.0,0.15,0.9878,0.0404,-0.0056,0.0165,0.1457,0.1493,26777553861037.125,119215498538208.77,121264403334254.69,53.6
0.01,0.25,0.5,25.0,0.45,0.8485,-0.0555,-0.1147,0.0579,0.1528,0.1572,76144848422899.08,151741634253222.72,151963212019904.66,26.34
100.0,0.75,0.5,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,31.76
0.01,0.5,0.75,5.0,0.3,0.3056,0.0763,0.0378,0.124,0.143,0.146,78847599567433.52,93881060886281.6,93138882191790.6,8.06
0.0,0.5,0.25,50.0,0.45,0.9959,0.007,-0.0384,0.0095,0.1483,0.1517,11770270342656.557,140107986298083.5,140704279413626.72,35.14
0.0001,0.75,0.75,25.0,0.6,0.9984,0.0331,-0.047,0.006,0.1463,0.1523,7946363940628.87,116264989543120.84,122571016852338.44,54.84
100.0,0.75,0.5,50.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,31.81
0.0,0.25,0.5,10.0,0.9,0.5577,0.0058,-0.0598,0.0989,0.1483,0.1532,76368732131647.48,111565373338048.58,117663033245566.69,9.52
0.0001,0.75,0.25,5.0,0.75,0.2923,0.0777,0.0494,0.1252,0.1429,0.1451,79795002130199.56,92165414748647.34,93191409221576.6,4.12
0.0001,0.5,0.75,50.0,0.15,0.9952,-0.0136,-0.0714,0.0103,0.1498,0.1541,13692580347450.572,135902939587346.36,138600131727078.2,90.92
0.01,0.75,0.25,50.0,0.6,0.9865,0.0412,-0.0067,0.0173,0.1457,0.1493,26791422228217.69,118418017233111.06,120697634310664.69,34.74
0.0001,0.25,0.75,10.0,0.45,0.5683,0.0052,-0.0425,0.0978,0.1484,0.152,74727683533141.31,113401027710726.84,118429507923980.06,12.4
1.0,0.75,0.5,50.0,0.45,0.5807,0.0654,0.017,0.0963,0.1438,0.1476,63065922372856.78,97888327794673.28,101308305784236.98,61.81
100.0,0.75,0.5,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,32.19
100.0,0.5,0.25,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,15.62
0.0001,0.5,0.75,50.0,0.75,0.9952,-0.0136,-0.0714,0.0103,0.1498,0.1541,13692580347450.572,135902939587346.36,138600131727078.2,89.53
1.0,0.25,0.25,5.0,0.6,0.1527,0.0737,0.0315,0.1369,0.1432,0.1465,88355789863097.2,93182012966672.98,93453049560696.28,3.31
0.0,0.25,0.75,10.0,0.75,0.5824,-0.0085,-0.0417,0.0961,0.1494,0.1519,75869030518221.97,114998201616964.56,119000547178596.28,12.51
0.0,0.75,0.75,50.0,0.15,0.9998,0.0207,-0.0517,0.0022,0.1472,0.1526,1995127850494.923,120821779440889.69,125823013744330.5,94.28
1.0,0.5,0.5,50.0,0.3,0.5321,0.0536,-0.0201,0.1018,0.1447,0.1503,70973194888450.47,102595185133875.38,107511764321239.14,59.18
0.0001,0.5,0.5,100.0,0.3,0.9967,0.0159,-0.0595,0.0085,0.1476,0.1532,12918784196913.717,137403794264132.3,143987466198502.25,87.8
0.01,0.75,0.75,50.0,0.15,0.9871,0.0294,-0.0462,0.0169,0.1466,0.1522,22670092056245.188,116053469057217.84,120997884878605.95,87.79
0.01,0.75,0.25,25.0,0.9,0.9801,0.0514,-0.0093,0.021,0.1449,0.1495,26765718363811.32,113231908564835.12,117132173383360.8,19.94
0.0,0.75,0.25,5.0,0.45,0.2923,0.0777,0.0494,0.1252,0.1429,0.1451,79794190523809.14,92168249894012.16,93190270338890.48,4.08
1.0,0.25,0.5,5.0,0.15,0.1842,0.0844,0.0285,0.1344,0.1424,0.1467,86564160097759.02,92238577896728.14,94325913769616.77,4.62
0.0001,0.5,0.5,100.0,0.9,0.9967,0.0159,-0.0595,0.0085,0.1476,0.1532,12918784196913.717,137403794264132.3,143987466198502.25,87.27
1.0,0.75,0.5,25.0,0.15,0.5407,0.0623,0.0173,0.1008,0.1441,0.1476,64352059973674.19,96203593862756.4,97778040890129.4,32.16
0.0,0.75,0.25,25.0,0.75,0.9984,0.0461,-0.0108,0.006,0.1453,0.1497,6642219406149.06,117894906949822.16,121138211390400.95,23.14
0.01,0.5,0.75,10.0,0.75,0.7231,0.014,-0.0464,0.0783,0.1477,0.1523,53922987335388.75,102205485034248.22,108829862401906.2,17.35
0.0001,0.75,0.5,25.0,0.6,0.9978,0.036,-0.0322,0.007,0.1461,0.1512,9167748168889.258,117395783095344.48,123105682905866.5,38.28
0.0,0.5,0.5,50.0,0.6,0.9958,0.0082,-0.0534,0.0096,0.1482,0.1528,11323731912901.951,137867128544087.56,140311328372910.2,62.55
0.0,0.75,0.75,10.0,0.15,0.7911,0.0378,-0.0204,0.068,0.1459,0.1504,41864933875897.93,103153997105990.98,106949942324520.86,18.11
100.0,0.25,0.5,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,16.82
100.0,0.75,0.5,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,14.85
0.0001,0.75,0.5,5.0,0.6,0.3159,0.0735,0.0388,0.1231,0.1432,0.1459,77981772416813.5,93793090964258.06,94744973549447.9,6.19
0.01,0.75,0.75,5.0,0.15,0.3266,0.0788,0.0225,0.1221,0.1428,0.1472,77247797738040.14,94455385076847.23,96873140456687.58,8.16
0.0001,0.25,0.75,5.0,0.9,0.2605,0.0623,0.0152,0.1279,0.1441,0.1477,83825992919747.64,95220468617638.72,99203411574022.69,5.87
100.0,0.25,0.5,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,18.03
0.0001,0.75,0.75,50.0,0.6,0.9996,0.0194,-0.0463,0.003,0.1473,0.1523,5474913253281.602,120796322605152.95,125467006398169.3,96.68
0.0001,0.25,0.75,50.0,0.6,0.9207,-0.085,-0.1379,0.0419,0.155,0.1588,58186206518331.125,164779081817133.7,168906553567872.78,60.65
0.0001,0.75,0.5,10.0,0.3,0.7818,0.0336,-0.0335,0.0695,0.1462,0.1513,43788188137914.99,101969522027250.06,107686635714963.34,13.43
0.0001,0.5,0.5,50.0,0.9,0.9956,0.0129,-0.0598,0.0099,0.1478,0.1532,14232224946511.863,136659307579906.08,140780345471645.88,63.61
0.01,0.25,0.25,25.0,0.15,0.8628,-0.0789,-0.1027,0.0551,0.1545,0.1563,87273436310709.8,161385970432940.47,160563126031514.06,15.5
0.0001,0.25,0.25,25.0,0.15,0.8666,-0.0417,-0.1105,0.0543,0.1518,0.1569,73851712113663.44,162072881794638.22,161345813487850.7,15.43
0.0,0.25,0.25,50.0,0.15,0.9298,-0.0544,-0.1219,0.0394,0.1528,0.1577,59319420719468.62,184624993082435.84,185104450929360.72,27.36
0.01,0.25,0.75,10.0,0.6,0.5753,-0.0067,-0.0525,0.097,0.1493,0.1527,76662329127826.88,112466820427131.8,119470310134904.84,12.44
1.0,0.25,0.5,50.0,0.3,0.4258,0.02,-0.0357,0.1127,0.1473,0.1515,93850362894338.42,116812435363455.16,121704029763115.12,44.32
0.0001,0.5,0.5,50.0,0.3,0.9956,0.0129,-0.0598,0.0099,0.1478,0.1532,14232224946511.863,136659307579906.08,140780345471645.88,63.67
0.01,0.75,0.75,50.0,0.3,0.9871,0.0294,-0.0462,0.0169,0.1466,0.1522,22670092056245.188,116053469057217.84,120997884878605.95,87.12
1.0,0.5,0.5,50.0,0.15,0.5321,0.0536,-0.0201,0.1018,0.1447,0.1503,70973194888450.47,102595185133875.38,107511764321239.14,59.03
1.0,0.5,0.25,50.0,0.45,0.4967,0.0565,-0.0013,0.1055,0.1445,0.1489,75261795713334.08,102152794096863.84,107703614636017.23,33.68
1.0,0.25,0.75,10.0,0.3,0.3243,0.0528,-0.0175,0.1223,0.1448,0.1501,82964567226915.95,97535804463317.23,101680632377222.98,13.07
1.0,0.5,0.25,5.0,0.15,0.1738,0.0856,0.0531,0.1352,0.1423,0.1448,86821219617540.78,92264299417808.6,92289411666595.44,4.11
100.0,0.25,0.25,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,6.79
1.0,0.75,0.75,50.0,0.75,0.6002,0.051,-0.0017,0.0941,0.1449,0.149,61010962275096.87,101787042486404.02,103229033637031.95,84.67
0.0,0.25,0.75,100.0,0.9,0.9334,-0.0812,-0.1424,0.0384,0.1547,0.1591,51794840798442.91,172887884504604.38,175145590157512.5,99.64
0.0,0.75,0.25,100.0,0.6,0.9998,0.0412,-0.0159,0.0021,0.1457,0.15,2094230061278.16,121317262873877.38,124160717312764.16,37.37
100.0,0.25,0.25,100.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.1
100.0,0.75,0.25,25.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,17.62
0.0001,0.5,0.25,50.0,0.75,0.9959,0.0182,-0.0412,0.0095,0.1474,0.1519,15163760922265.91,139427066481693.08,143250930429871.62,35.35
100.0,0.75,0.75,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,42.76
100.0,0.25,0.25,5.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,3.49
100.0,0.25,0.75,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,6.19
0.0001,0.75,0.25,50.0,0.6,0.9995,0.0398,-0.0162,0.0033,0.1458,0.1501,6934020107623.6,120890343076266.42,124288159119471.4,36.56
100.0,0.5,0.25,5.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,4.41
1.0,0.25,0.75,25.0,0.6,0.4202,0.0179,-0.0475,0.1133,0.1474,0.1523,87224245790767.47,109674704092482.6,114255525269144.6,32.11
100.0,0.75,0.75,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,8.76
0.0,0.25,0.75,25.0,0.15,0.8583,-0.0727,-0.1136,0.056,0.1541,0.1571,64514996243597.99,151829126534938.2,154066363004333.4,33.05
0.0001,0.75,0.5,25.0,0.3,0.9978,0.036,-0.0322,0.007,0.1461,0.1512,9167748168889.258,117395783095344.48,123105682905866.5,38.54
1.0,0.25,0.5,10.0,0.3,0.2976,0.0738,-0.0053,0.1247,0.1432,0.1492,83076795813412.72,96022521763241.05,102286333155725.8,9.18
100.0,0.75,0.25,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,17.53
0.01,0.25,0.25,5.0,0.75,0.2407,0.0644,0.0052,0.1296,0.1439,0.1485,85037575763223.39,94867647681606.64,97919777808315.66,3.31
0.01,0.75,0.25,100.0,0.3,0.9878,0.0404,-0.0056,0.0165,0.1457,0.1493,26777553861037.125,119215498538208.77,121264403334254.69,53.16
0.0,0.5,0.25,10.0,0.6,0.6755,0.0455,-0.0127,0.0848,0.1453,0.1498,57736561087506.99,103068974908307.58,107291766508232.88,7.99
0.01,0.75,0.75,50.0,0.6,0.9871,0.0294,-0.0462,0.0169,0.1466,0.1522,22670092056245.188,116053469057217.84,120997884878605.95,87.78
100.0,0.5,0.25,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,15.47
0.0001,0.5,0.75,100.0,0.45,0.9968,-0.0199,-0.0683,0.0084,0.1502,0.1539,12170791390797.48,136215908715342.34,138857108234796.23,137.08
0.0001,0.75,0.5,5.0,0.9,0.3159,0.0735,0.0388,0.1231,0.1432,0.1459,77981772416813.5,93793090964258.06,94744973549447.9,6.19
0.0,0.75,0.5,25.0,0.75,0.998,0.0358,-0.0294,0.0066,0.1461,0.151,6955070600935.082,116839947018775.31,123241289573898.78,38.45
100.0,0.5,0.5,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,26.03
0.01,0.75,0.25,10.0,0.6,0.7576,0.0629,-0.0121,0.0733,0.144,0.1497,48515186005283.84,99718756249804.92,103800354058562.5,8.17
0.0001,0.25,0.25,5.0,0.15,0.2381,0.0722,0.0105,0.1299,0.1433,0.1481,85137749818038.08,93347339751041.94,96084991159326.77,3.33
0.01,0.5,0.25,50.0,0.6,0.9761,0.0108,-0.0362,0.023,0.148,0.1515,46875953704540.33,135334224173571.94,137671440436855.31,34.35
