n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
400.0,0.01,16.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.5198,0.0332,0.02,0.1031,0.1463,0.1474,64752632251065.23,91301590431623.3,95307000205970.2,66.51
400.0,0.01,16.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.6418,0.0535,0.0416,0.089,0.1447,0.1457,55400563448804.914,88875893459376.98,89310725946596.06,103.89
200.0,0.0001,16.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.0085,0.0021,0.0019,0.1481,0.1486,0.1487,99191869247691.86,99397838691138.52,99414340190639.77,52.55
400.0,0.0001,8.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.0051,0.0046,0.0039,0.1484,0.1484,0.1486,99421079919486.9,99436464401064.72,99468784344390.95,2.87
400.0,0.0001,16.0,0.5,0.75,0.75,16.0,19260817.0,1.0,0.0158,0.0041,0.0036,0.1476,0.1485,0.1486,98688607401323.28,99072234081860.78,99100048350478.34,105.62
400.0,0.0001,16.0,0.3,0.75,0.75,64.0,19260817.0,1.0,0.0173,0.0042,0.0036,0.1475,0.1485,0.1486,98675185222961.98,99102402937942.12,99123603822163.72,265.23
200.0,0.0001,16.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.0071,0.0021,0.0018,0.1483,0.1486,0.1487,99266778242126.31,99453894246546.5,99488209115853.72,32.31
400.0,0.0001,8.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.0047,0.0042,0.0039,0.1484,0.1485,0.1486,99440709811198.16,99436944434315.88,99492298275155.28,2.76
400.0,0.0001,16.0,0.7,0.75,0.75,4.0,19260817.0,1.0,0.0134,0.004,0.0036,0.1478,0.1485,0.1486,98845364387114.12,99189442176544.52,99270547297213.84,63.4
200.0,0.0001,8.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.0024,0.0022,0.002,0.1486,0.1486,0.1487,99563006445157.05,99560524733215.69,99587810429175.12,1.44
200.0,0.0001,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607311243733.48,99601190075092.88,99606362604158.6,0.46
400.0,0.01,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0608,0.0695,0.0516,0.1442,0.1435,0.145,94263597832375.77,93838324365672.16,94365694808326.8,0.9
400.0,0.0001,4.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99494238958159.8,99476820154846.44,99497811259045.72,1.14
400.0,0.0001,2.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527834014467.14,99515357335439.12,99528824125413.56,0.91
400.0,0.0001,2.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513907091590.8,99498290146471.56,99515987471284.05,0.97
400.0,0.0001,2.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527754680948.6,99515321277739.4,99529013524880.6,0.99
400.0,0.0001,2.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527939632260.8,99515461761115.94,99528930209311.84,0.94
200.0,0.01,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0543,0.061,0.0486,0.1447,0.1442,0.1452,95453159250420.23,95077313892475.16,95535832657006.12,0.51
400.0,0.01,4.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0732,0.0732,0.0529,0.1432,0.1432,0.1449,93423959886116.23,93554617399015.12,93916788526696.08,1.17
400.0,0.01,2.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.0608,0.0695,0.0517,0.1442,0.1435,0.145,94263934017254.31,93835444202355.78,94362212449367.28,1.95
400.0,0.01,2.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.0617,0.0699,0.0522,0.1441,0.1435,0.1449,94169013103788.12,93796151839772.56,94300857868631.05,2.67
400.0,0.01,2.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.0608,0.0695,0.0518,0.1442,0.1435,0.1449,94263308369436.16,93821538355728.52,94369399668761.2,1.11
400.0,0.01,2.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.0608,0.0695,0.0516,0.1442,0.1435,0.145,94263597832375.77,93838324365672.16,94365694808326.8,0.89
200.0,0.0001,4.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0019,0.002,0.0018,0.1486,0.1486,0.1487,99589211614619.38,99580984837400.72,99589924526422.62,0.6
400.0,0.0001,8.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.005,0.0045,0.0038,0.1484,0.1484,0.1486,99424359584448.42,99442318936950.2,99458634695481.7,2.01
400.0,0.0001,4.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493847144396.42,99476284872472.58,99497345417398.12,1.18
400.0,0.0001,4.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.004,0.0043,0.0036,0.1485,0.1485,0.1486,99483637555841.8,99464134415235.62,99487699977031.56,1.23
400.0,0.0001,4.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493918907480.28,99475790394836.86,99497745742492.88,1.27
400.0,0.0001,4.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99494238958159.8,99476820154846.44,99497811259045.72,1.11
200.0,0.0001,2.0,0.3,0.5,0.25,65535.0,19260817.0,1.0,0.0017,0.0019,0.0016,0.1486,0.1486,0.1487,99598984519886.69,99590989385078.05,99598771535200.52,0.53
400.0,0.0001,2.0,0.5,0.5,0.25,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513793174496.7,99498178507332.8,99515872628657.08,0.97
400.0,0.0001,2.0,0.3,0.5,0.5,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513678605474.16,99497696476721.64,99515551623929.08,1.09
400.0,0.0001,2.0,0.3,0.5,0.25,13684.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513907091590.8,99498290146471.56,99515987471284.05,0.95
200.0,0.0001,2.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607147139196.38,99601263678274.16,99606363772051.23,0.53
400.0,0.0001,2.0,0.5,0.25,0.5,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527649074538.44,99515216737795.31,99528907603200.95,1.03
400.0,0.0001,2.0,0.3,0.25,0.5,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527754680948.6,99515321277739.4,99529013524880.6,0.99
200.0,0.0001,2.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607311243733.48,99601190075092.88,99606362604158.6,0.48
400.0,0.0001,2.0,0.5,0.25,0.25,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527834014467.14,99515357335439.12,99528824125413.56,0.94
400.0,0.0001,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527939632260.8,99515461761115.94,99528930209311.84,0.9
200.0,0.0001,2.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607257473193.1,99601136716978.2,99606308554563.95,0.46
400.0,0.0001,2.0,0.7,0.25,0.25,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527728432266.08,99515252954079.6,99528718082783.56,0.9
200.0,0.0001,2.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607136327104.7,99601310479758.84,99606314413549.84,0.53
400.0,0.01,2.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0607,0.0694,0.0518,0.1442,0.1435,0.1449,94260198417458.72,93826090668446.69,94360165529966.23,1.21
400.0,0.0001,4.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493546127297.38,99475578072232.72,99497386021712.6,1.4
400.0,0.0001,2.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527768309283.9,99515621406817.38,99528799634830.6,1.07
400.0,0.0001,2.0,0.3,0.5,0.75,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513701745517.7,99497901564124.23,99515781759627.84,1.19
400.0,0.0001,2.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527874008586.78,99515726044017.44,99528905624079.0,1.02
200.0,0.01,2.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0544,0.061,0.0488,0.1447,0.1442,0.1452,95444128377878.1,95062400896458.36,95543611178930.84,0.64
400.0,0.01,4.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0734,0.0733,0.0531,0.1432,0.1432,0.1448,93398259140696.31,93546823771085.23,93948060528199.9,1.57
400.0,0.01,2.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.0607,0.0694,0.0518,0.1442,0.1435,0.1449,94259859202951.2,93825599937711.34,94359547096421.38,1.21
400.0,0.01,2.0,0.3,0.5,0.75,65535.0,19260817.0,1.0,0.0617,0.0701,0.0521,0.1441,0.1435,0.1449,94154570202361.22,93740609567648.3,94277829170742.6,1.35
400.0,0.01,2.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.0607,0.0694,0.0518,0.1442,0.1435,0.1449,94260198417458.72,93826090668446.69,94360165529966.23,1.22
200.0,0.0001,4.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0019,0.002,0.0018,0.1486,0.1486,0.1487,99588941816019.98,99580369297167.48,99590010080172.6,0.77
400.0,0.0001,8.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.005,0.0045,0.0039,0.1484,0.1484,0.1486,99426966706688.7,99444234006046.22,99461784525516.44,2.62
400.0,0.0001,4.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493144882435.48,99475134976084.77,99496949583795.92,1.42
400.0,0.0001,4.0,0.3,0.5,0.75,65535.0,19260817.0,1.0,0.004,0.0043,0.0036,0.1485,0.1485,0.1486,99483400330364.92,99463140534176.52,99487812864255.12,1.69
400.0,0.0001,4.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.0038,0.004,0.0035,0.1485,0.1485,0.1486,99493546127297.38,99475578072232.72,99497386021712.6,1.48
200.0,0.0001,2.0,0.3,0.5,0.75,65535.0,19260817.0,1.0,0.0017,0.0019,0.0016,0.1486,0.1486,0.1487,99598863247701.31,99590690290238.48,99598614785403.78,0.66
400.0,0.0001,2.0,0.5,0.5,0.75,65535.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513589011884.06,99497790964773.84,99515668031985.7,1.26
400.0,0.0001,2.0,0.3,0.5,0.75,13684.0,19260817.0,1.0,0.0034,0.0037,0.0032,0.1485,0.1485,0.1486,99513701745517.7,99497901564124.23,99515781759627.84,1.2
200.0,0.0001,2.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607136327104.7,99601310479758.84,99606314413549.84,0.6
400.0,0.0001,2.0,0.5,0.25,0.75,13684.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527768309283.9,99515621406817.38,99528799634830.6,1.07
400.0,0.0001,2.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527874008586.78,99515726044017.44,99528905624079.0,1.07
200.0,0.0001,2.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99607082596505.9,99601257090321.5,99606260495358.2,0.58
400.0,0.0001,2.0,0.7,0.25,0.75,65535.0,19260817.0,1.0,0.0031,0.0033,0.003,0.1485,0.1485,0.1486,99527662644939.66,99515516813728.88,99528693684972.95,1.08
200.0,0.0001,2.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0018,0.002,0.0017,0.1486,0.1486,0.1487,99594502339801.23,99585633248494.05,99595700767253.02,0.54
400.0,0.01,2.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0623,0.0705,0.0525,0.1441,0.1434,0.1449,94104039872808.66,93749431762850.72,94215861882351.06,1.02
400.0,0.0001,4.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.004,0.0043,0.0037,0.1485,0.1484,0.1486,99480967117156.42,99462261011801.16,99486295241460.6,1.31
400.0,0.0001,2.0,0.5,0.75,0.25,65535.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504931739572.0,99487195082395.8,99509314511681.94,1.02
400.0,0.0001,2.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504780437099.78,99486938386029.66,99509627113522.98,1.11
400.0,0.0001,2.0,0.3,0.75,0.25,13684.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99505051557592.28,99487312559310.05,99509435132566.14,1.01
200.0,0.01,2.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0563,0.0636,0.0496,0.1445,0.144,0.1451,95203911037205.88,94838185484950.86,95317840673964.88,0.54
400.0,0.01,4.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0774,0.0743,0.0531,0.1429,0.1431,0.1448,93149089905636.52,93554249372553.05,93918823521871.52,1.36
400.0,0.01,2.0,0.5,0.75,0.25,65535.0,19260817.0,1.0,0.0623,0.0706,0.0525,0.1441,0.1434,0.1449,94102243793083.88,93747996388786.12,94214857798233.36,1.04
400.0,0.01,2.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.0622,0.0707,0.0524,0.1441,0.1434,0.1449,94097797735585.38,93707577312732.69,94213472603205.58,1.3
400.0,0.01,2.0,0.3,0.75,0.25,13684.0,19260817.0,1.0,0.0623,0.0705,0.0525,0.1441,0.1434,0.1449,94104039872808.66,93749431762850.72,94215861882351.06,1.01
200.0,0.0001,4.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.002,0.0022,0.0019,0.1486,0.1486,0.1487,99582400772790.05,99573294495507.78,99584193422912.95,0.7
400.0,0.0001,8.0,0.3,0.75,0.25,65535.0,19260817.0,1.0,0.0051,0.0046,0.0039,0.1484,0.1484,0.1486,99416988287443.52,99432048063424.52,99455127873189.88,2.98
400.0,0.0001,4.0,0.5,0.75,0.25,65535.0,19260817.0,1.0,0.004,0.0043,0.0037,0.1485,0.1484,0.1486,99480475728126.14,99461634412617.1,99485821187514.3,1.28
400.0,0.0001,4.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.004,0.0043,0.0037,0.1485,0.1484,0.1486,99480152369590.64,99460326139010.95,99484765461686.92,1.54
400.0,0.0001,4.0,0.3,0.75,0.25,13684.0,19260817.0,1.0,0.004,0.0043,0.0037,0.1485,0.1484,0.1486,99480967117156.42,99462261011801.16,99486295241460.6,1.29
200.0,0.0001,2.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.0018,0.002,0.0017,0.1486,0.1486,0.1487,99594545296184.69,99585539241709.95,99595775135311.36,0.63
400.0,0.0001,2.0,0.5,0.75,0.5,65535.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504659949514.05,99486820260313.34,99509505760215.72,1.08
400.0,0.0001,2.0,0.3,0.75,0.5,13684.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504780437099.78,99486938386029.66,99509627113522.98,1.17
200.0,0.0001,2.0,0.3,0.75,0.25,13684.0,19260817.0,1.0,0.0018,0.002,0.0017,0.1486,0.1486,0.1487,99594502339801.23,99585633248494.05,99595700767253.02,0.57
400.0,0.0001,2.0,0.5,0.75,0.25,13684.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504931739572.0,99487195082395.8,99509314511681.94,1.03
400.0,0.0001,2.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99505051557592.28,99487312559310.05,99509435132566.14,1.03
200.0,0.0001,2.0,0.5,0.75,0.25,65535.0,19260817.0,1.0,0.0018,0.002,0.0017,0.1486,0.1486,0.1487,99594441050200.31,99585573175932.66,99595639113664.84,0.55
400.0,0.0001,2.0,0.7,0.75,0.25,65535.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504811941920.52,99487077630439.6,99509193916902.8,1.01
200.0,0.0001,2.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0018,0.002,0.0017,0.1486,0.1486,0.1487,99594389246386.56,99585440195537.5,99595773246624.48,0.69
400.0,0.01,2.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0623,0.0707,0.0523,0.1441,0.1434,0.1449,94094143451368.2,93712695405775.88,94211792173634.28,1.46
400.0,0.0001,4.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.004,0.0043,0.0037,0.1485,0.1484,0.1486,99479987395156.6,99460209343453.44,99484771659014.3,1.78
400.0,0.0001,2.0,0.5,0.75,0.75,65535.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504683113272.23,99487074343680.23,99509657320946.1,1.28
400.0,0.0001,2.0,0.3,0.75,0.75,13684.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504803411811.72,99487192334929.28,99509778468367.31,1.27
200.0,0.01,2.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0562,0.0635,0.0495,0.1445,0.144,0.1451,95202029750755.77,94835929511322.9,95324128163672.77,0.75
400.0,0.01,4.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.078,0.0754,0.0527,0.1429,0.143,0.1449,93109037499104.64,93502869903409.69,93909143782272.84,1.93
400.0,0.01,2.0,0.5,0.75,0.75,65535.0,19260817.0,1.0,0.0622,0.0707,0.0523,0.1441,0.1434,0.1449,94093928759854.84,93711718067585.4,94211202570744.69,1.42
400.0,0.01,2.0,0.3,0.75,0.75,13684.0,19260817.0,1.0,0.0623,0.0707,0.0523,0.1441,0.1434,0.1449,94094143451368.2,93712695405775.88,94211792173634.28,1.45
200.0,0.0001,4.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0021,0.0022,0.0019,0.1486,0.1486,0.1487,99581960206507.52,99572270393421.16,99583282840773.7,0.95
400.0,0.0001,8.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0051,0.0046,0.0039,0.1484,0.1484,0.1486,99417046961256.95,99433750773672.95,99455169373416.98,3.97
400.0,0.0001,4.0,0.5,0.75,0.75,65535.0,19260817.0,1.0,0.004,0.0043,0.0037,0.1485,0.1484,0.1486,99479551437397.98,99459774576854.48,99484325370396.77,1.8
400.0,0.0001,4.0,0.3,0.75,0.75,13684.0,19260817.0,1.0,0.004,0.0043,0.0037,0.1485,0.1484,0.1486,99479987395156.6,99460209343453.44,99484771659014.3,1.84
200.0,0.0001,2.0,0.3,0.75,0.75,13684.0,19260817.0,1.0,0.0018,0.002,0.0017,0.1486,0.1486,0.1487,99594389246386.56,99585440195537.5,99595773246624.48,0.62
400.0,0.0001,2.0,0.5,0.75,0.75,13684.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504683113272.23,99487074343680.23,99509657320946.1,1.26
400.0,0.0001,2.0,0.3,0.75,0.75,4096.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504803411811.72,99487192334929.28,99509778468367.31,1.3
200.0,0.0001,2.0,0.5,0.75,0.75,65535.0,19260817.0,1.0,0.0018,0.002,0.0017,0.1486,0.1486,0.1487,99594327751193.38,99585379861183.16,99595711348490.38,0.7
400.0,0.0001,2.0,0.7,0.75,0.75,65535.0,19260817.0,1.0,0.0036,0.0039,0.0033,0.1485,0.1485,0.1486,99504562835702.7,99486956378120.77,99509536200314.2,1.28
200.0,0.01,4.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.0643,0.0686,0.0512,0.1439,0.1436,0.145,94559163106479.62,94369703734711.31,94855061236060.56,1.01
400.0,1.0,4.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.5746,-0.3802,-0.3466,0.097,0.1748,0.1727,128172505223576.58,200381707487550.4,197039557352216.1,1.87
400.0,0.01,8.0,0.3,0.75,0.75,65535.0,19260817.0,1.0,0.1662,0.0741,0.0531,0.1359,0.1431,0.1448,88110740175872.1,93097399235595.64,93119416976590.14,4.06
400.0,0.01,4.0,0.5,0.75,0.75,65535.0,19260817.0,1.0,0.0778,0.0754,0.0527,0.1429,0.1431,0.1449,93114909273609.94,93493158137091.6,93875634057602.28,1.91
400.0,0.01,4.0,0.3,0.5,0.75,65535.0,19260817.0,1.0,0.0767,0.0743,0.0537,0.143,0.1431,0.1448,93185353402983.36,93451981833367.48,93761456733510.16,1.85
400.0,0.01,4.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.0778,0.0755,0.0528,0.1429,0.143,0.1449,93122229051773.23,93467517567185.86,93875785920345.28,1.69
400.0,0.01,4.0,0.3,0.75,0.75,13684.0,19260817.0,1.0,0.078,0.0754,0.0527,0.1429,0.143,0.1449,93109037499104.64,93502869903409.69,93909143782272.84,1.95
200.0,0.01,4.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.0644,0.0685,0.0511,0.1439,0.1436,0.145,94560996127062.9,94351938330897.77,94829060096973.58,0.85
400.0,1.0,4.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.5545,-0.3428,-0.3819,0.0993,0.1724,0.175,132772423316336.77,194078567024478.1,202686802603494.0,1.66
400.0,0.01,8.0,0.3,0.75,0.5,65535.0,19260817.0,1.0,0.1642,0.073,0.0527,0.136,0.1432,0.1449,88235975073117.83,93374798715143.8,93125685822461.52,3.59
400.0,0.01,4.0,0.5,0.75,0.5,65535.0,19260817.0,1.0,0.0776,0.0754,0.0528,0.1429,0.1431,0.1449,93126964431891.52,93471731071125.48,93855084444395.98,1.67
400.0,0.01,4.0,0.3,0.5,0.5,65535.0,19260817.0,1.0,0.0764,0.0744,0.0537,0.143,0.1431,0.1448,93198312902785.77,93444464923789.05,93749151310003.4,1.56
400.0,0.01,4.0,0.3,0.75,0.5,13684.0,19260817.0,1.0,0.0778,0.0755,0.0528,0.1429,0.143,0.1449,93122229051773.23,93467517567185.86,93875785920345.28,1.71
200.0,0.0001,16.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.006,0.002,0.0018,0.1483,0.1486,0.1487,99296989481425.38,99438692725819.98,99470815261022.58,26.32
400.0,0.01,16.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.4435,0.0448,0.0314,0.111,0.1454,0.1465,70549460489968.33,91260049863645.88,95175092096795.02,50.31
400.0,0.0001,8.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.0045,0.0041,0.0037,0.1484,0.1485,0.1486,99447549988733.6,99441311928447.31,99490813058526.8,1.56
400.0,0.0001,16.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.0127,0.0039,0.0036,0.1478,0.1485,0.1486,98842299882571.42,99151212133055.52,99232360759511.31,58.4
400.0,0.0001,16.0,0.9,0.25,0.5,4.0,19260817.0,1.0,0.0114,0.004,0.0036,0.1479,0.1485,0.1486,98950952024792.77,99219979496634.31,99288986831751.95,50.03
400.0,0.0001,16.0,0.9,0.25,0.25,16.0,19260817.0,1.0,0.0135,0.0038,0.0034,0.1478,0.1485,0.1486,98701853478730.98,98996658513934.77,99036742662064.36,64.42
200.0,0.01,16.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.3122,0.0522,0.0419,0.1234,0.1448,0.1457,78990757444143.52,91157016847500.78,93772814915056.56,26.29
400.0,0.01,8.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.1094,0.062,0.0504,0.1404,0.1441,0.1451,91580652155874.48,93104107449779.4,94982372100006.9,1.61
400.0,0.01,16.0,0.7,0.25,0.25,4.0,19260817.0,1.0,0.4526,0.0441,0.0303,0.1101,0.1455,0.1466,69905166520001.41,91402096433034.72,94819998424870.84,51.13
400.0,0.01,16.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.475,0.0376,0.0245,0.1078,0.1459,0.147,68270551246852.55,91250361691278.69,94406354480560.78,57.4
400.0,0.01,16.0,0.9,0.25,0.5,4.0,19260817.0,1.0,0.446,0.0455,0.0293,0.1107,0.1453,0.1467,70217951436974.68,91515366426615.4,95047090457822.92,50.04
400.0,0.01,16.0,0.9,0.25,0.25,16.0,19260817.0,1.0,0.5302,0.0572,0.0492,0.102,0.1445,0.1451,64219575241055.41,88713900419278.44,89335585832823.73,63.52
200.0,0.0001,8.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.0023,0.0021,0.0019,0.1486,0.1486,0.1487,99565388212978.8,99561905208234.64,99587027651568.7,0.8
400.0,0.0001,4.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.0035,0.0037,0.0033,0.1485,0.1485,0.1486,99507443696851.34,99483481211264.4,99517763302183.22,1.04
400.0,0.0001,8.0,0.7,0.25,0.25,4.0,19260817.0,1.0,0.0045,0.0041,0.0037,0.1484,0.1485,0.1486,99449205784235.06,99443636176621.02,99494102668761.31,1.6
400.0,0.0001,8.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.0046,0.0042,0.0038,0.1484,0.1485,0.1486,99440727412099.08,99434543895164.77,99484508483671.12,1.75
400.0,0.0001,8.0,0.9,0.25,0.5,4.0,19260817.0,1.0,0.0044,0.0041,0.0037,0.1484,0.1485,0.1486,99449989334082.44,99441328162470.92,99492943947765.23,1.95
400.0,0.0001,8.0,0.9,0.25,0.25,16.0,19260817.0,1.0,0.0048,0.0044,0.0038,0.1484,0.1484,0.1486,99420232236371.6,99430818367665.12,99458677189873.66,1.65
200.0,0.0001,16.0,0.9,0.25,0.5,4.0,19260817.0,1.0,0.0058,0.002,0.0018,0.1483,0.1486,0.1487,99312221678301.69,99448637236530.69,99481768546686.52,25.99
400.0,0.0001,16.0,0.7,0.25,0.5,4.0,19260817.0,1.0,0.0119,0.004,0.0036,0.1479,0.1485,0.1486,98951843876087.56,99239082423341.05,99312774942956.31,51.03
400.0,0.0001,16.0,0.9,0.5,0.5,4.0,19260817.0,1.0,0.0125,0.004,0.0036,0.1478,0.1485,0.1486,98858930781897.28,99168210551019.36,99241212653533.84,57.66
400.0,0.0001,16.0,0.9,0.25,0.5,16.0,19260817.0,1.0,0.0133,0.0038,0.0034,0.1478,0.1485,0.1486,98722639203332.7,99018559289736.7,99054477253900.08,64.66
200.0,0.0001,16.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.0064,0.002,0.0018,0.1483,0.1486,0.1487,99261629181106.86,99414537753114.3,99453164133309.62,29.83
