learning_rate,n_estimators,subsample,max_features,ccp_alpha,max_depth,random_state,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.1,100.0,0.5,0.5,0.0001,5.0,19260817.0,0.0556,0.0628,0.0486,0.1446,0.144,0.1452,95297141303101.52,94890748068060.4,95448176598642.52,4.73
0.1,100.0,0.5,0.5,0.0001,10.0,19260817.0,0.055,0.0621,0.0481,0.1446,0.1441,0.1452,95364099911552.52,94982026542950.62,95581848234713.2,8.87
0.1,100.0,0.75,0.25,0.0,5.0,19260817.0,0.2483,0.0586,0.0356,0.129,0.1443,0.1462,85263330529232.72,96171540482487.9,97520460207272.72,3.72
0.1,100.0,0.75,0.25,0.0,10.0,19260817.0,0.9013,-0.0273,-0.0521,0.0467,0.1508,0.1527,41150475974245.56,124014960758643.56,130875198490125.77,6.94
0.1,100.0,0.75,0.25,0.0001,5.0,19260817.0,0.0524,0.0585,0.0464,0.1448,0.1444,0.1454,95335673208883.2,95235853516364.05,95419509745860.2,3.61
0.1,100.0,0.75,0.25,0.0001,10.0,19260817.0,0.0531,0.059,0.0466,0.1448,0.1443,0.1453,95260364129503.28,94993799512206.7,95341655955930.12,6.84
0.1,100.0,0.75,0.5,0.0,5.0,19260817.0,0.2715,0.0515,0.0171,0.127,0.1449,0.1476,83026893375363.25,96093903868505.3,96370072782226.6,7.15
0.1,100.0,0.75,0.5,0.0,10.0,19260817.0,0.9088,-0.0461,-0.0751,0.0449,0.1522,0.1543,39095559476639.87,128587848148619.52,129893879875328.56,13.15
0.1,100.0,0.75,0.5,0.0001,5.0,19260817.0,0.0539,0.0608,0.0479,0.1447,0.1442,0.1452,95065150647476.56,94815331239480.72,95253911384754.72,6.43
0.1,100.0,0.75,0.5,0.0001,10.0,19260817.0,0.0536,0.0607,0.0478,0.1447,0.1442,0.1453,95076538149463.84,94860729497296.84,95278593437456.88,12.58
1.0,50.0,0.5,0.25,0.0,5.0,19260817.0,0.014,-0.992,-0.9661,0.1477,0.21,0.2087,198950027936118.7,253922030337028.4,260790890190906.72,1.4
1.0,50.0,0.5,0.25,0.0,10.0,19260817.0,-1.1768,-20.8063,-24.0414,0.2195,0.6947,0.7449,344811581321573.6,1035374064963284.0,1117260735710950.8,2.44
1.0,50.0,0.5,0.25,0.0001,5.0,19260817.0,0.0493,0.0593,0.0402,0.1451,0.1443,0.1458,95681203054778.23,95757737776884.5,96119469740548.77,1.33
1.0,50.0,0.5,0.25,0.0001,10.0,19260817.0,0.0493,0.0593,0.0402,0.1451,0.1443,0.1458,95681203054778.23,95757737776884.5,96119469740548.77,2.37
1.0,50.0,0.5,0.5,0.0,5.0,19260817.0,0.0439,-1.2013,-1.1042,0.1455,0.2207,0.2159,189508343788530.62,264029456996113.47,260735723564428.5,2.35
1.0,50.0,0.5,0.5,0.0,10.0,19260817.0,-2.2292,-32.0108,-33.1507,0.2674,0.8548,0.8699,367552858862724.1,1170371388028571.0,1182905378844566.2,4.41
1.0,50.0,0.5,0.5,0.0001,5.0,19260817.0,0.0492,0.057,0.0366,0.1451,0.1445,0.1461,96036369506968.56,95691542807372.23,96481538870302.94,2.35
1.0,50.0,0.5,0.5,0.0001,10.0,19260817.0,0.0492,0.057,0.0366,0.1451,0.1445,0.1461,96036369506968.56,95691542807372.23,96481538870302.94,4.36
1.0,50.0,0.75,0.25,0.0,5.0,19260817.0,0.3382,-0.5119,-0.5248,0.121,0.1829,0.1838,143637175217944.38,200059427482740.25,203191949802588.53,1.81
1.0,50.0,0.75,0.25,0.0,10.0,19260817.0,0.9717,-2.2836,-2.262,0.025,0.2696,0.2688,63653906969963.41,400315367441056.8,406715285949925.8,3.47
1.0,50.0,0.75,0.25,0.0001,5.0,19260817.0,0.0468,0.0556,0.0354,0.1453,0.1446,0.1462,95098990939000.28,95055370673491.23,95603405153973.92,1.78
1.0,50.0,0.75,0.25,0.0001,10.0,19260817.0,0.0468,0.0556,0.0354,0.1453,0.1446,0.1462,95098990939000.28,95055370673491.23,95603405153973.92,3.3
1.0,50.0,0.75,0.5,0.0,5.0,19260817.0,0.3877,-0.6039,-0.6071,0.1164,0.1884,0.1887,136301416029888.8,200330000372399.7,203493086614865.7,3.27
1.0,50.0,0.75,0.5,0.0,10.0,19260817.0,0.98,-2.6478,-2.4069,0.021,0.2841,0.2747,53818039184775.055,417886520372827.75,411157770601748.56,6.37
1.0,50.0,0.75,0.5,0.0001,5.0,19260817.0,0.0493,0.0586,0.0372,0.1451,0.1443,0.1461,94495374485668.0,94049951771277.78,95102083530294.44,3.23
1.0,50.0,0.75,0.5,0.0001,10.0,19260817.0,0.0493,0.0586,0.0372,0.1451,0.1443,0.1461,94495374485668.0,94049951771277.78,95102083530294.44,6.26
1.0,100.0,0.5,0.25,0.0,5.0,19260817.0,0.0381,-1.8104,-1.7839,0.1459,0.2494,0.2484,238823195187979.6,351056620124456.1,355232526438498.94,2.77
1.0,100.0,0.5,0.25,0.0,10.0,19260817.0,-8.1358,-105.3238,-115.832,0.4497,1.534,1.6089,686596940737077.5,2364952071824132.0,2409436131520635.0,4.96
1.0,100.0,0.5,0.25,0.0001,5.0,19260817.0,0.0493,0.0593,0.0402,0.1451,0.1443,0.1458,94024416452610.02,94100947301755.88,94462722563280.6,2.68
1.0,100.0,0.5,0.25,0.0001,10.0,19260817.0,0.0493,0.0593,0.0402,0.1451,0.1443,0.1458,94024416452610.02,94100947301755.88,94462722563280.6,4.84
1.0,100.0,0.5,0.5,0.0,5.0,19260817.0,0.0334,-2.1033,-2.1215,0.1463,0.2621,0.263,230224304569377.2,360817030849132.2,360679210937315.4,4.73
1.0,100.0,0.5,0.5,0.0,10.0,19260817.0,-30.4985,-420.8675,-498.0577,0.835,3.0556,3.3253,612527817858926.6,2868769489490957.0,3076004312125468.5,8.83
1.0,100.0,0.5,0.5,0.0001,5.0,19260817.0,0.0492,0.057,0.0366,0.1451,0.1445,0.1461,93700366366824.31,93355534206508.08,94145591317698.0,4.68
1.0,100.0,0.5,0.5,0.0001,10.0,19260817.0,0.0492,0.057,0.0366,0.1451,0.1445,0.1461,93700366366824.31,93355534206508.08,94145591317698.0,8.66
1.0,100.0,0.75,0.25,0.0,5.0,19260817.0,0.4926,-0.7881,-0.7181,0.106,0.1989,0.1951,153348100088402.06,248942795939999.28,243334797920586.1,3.66
1.0,100.0,0.75,0.25,0.0,10.0,19260817.0,0.9959,-2.3176,-2.3294,0.0095,0.271,0.2716,28680966197632.504,421638335159165.25,430932038974810.8,6.91
1.0,100.0,0.75,0.25,0.0001,5.0,19260817.0,0.0503,0.061,0.0375,0.145,0.1442,0.146,91282754823835.56,91143801093040.52,91885593929979.4,4.57
1.0,100.0,0.75,0.25,0.0001,10.0,19260817.0,0.0503,0.061,0.0375,0.145,0.1442,0.146,91282754823835.56,91143801093040.52,91885593929979.4,6.98
1.0,100.0,0.75,0.5,0.0,5.0,19260817.0,0.5455,-0.8848,-0.873,0.1003,0.2042,0.2037,141949576759230.38,252359795790652.25,252951359467799.84,7.76
1.0,100.0,0.75,0.5,0.0,10.0,19260817.0,0.9973,-2.6805,-2.4378,0.0078,0.2854,0.276,23261376516351.6,436669363532609.6,429999625819078.6,13.89
1.0,100.0,0.75,0.5,0.0001,5.0,19260817.0,0.0493,0.0586,0.0371,0.1451,0.1443,0.1461,91406650354509.88,90961220419813.7,92013432898427.06,6.48
1.0,100.0,0.75,0.5,0.0001,10.0,19260817.0,0.0493,0.0586,0.0371,0.1451,0.1443,0.1461,91406650354509.88,90961220419813.7,92013432898427.06,12.32
0.0001,150.0,0.25,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,8.15
0.0001,150.0,0.25,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,8.18
0.0001,150.0,0.25,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,8.18
0.0001,150.0,0.25,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,8.15
0.0001,150.0,0.25,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,11.64
0.0001,150.0,0.25,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,11.63
0.0001,150.0,0.25,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,11.66
0.0001,150.0,0.25,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681490579254.69,99681723598076.94,99679118558139.62,14.57
0.0001,150.0,0.5,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,17.94
0.0001,150.0,0.5,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,17.1
0.0001,150.0,0.5,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,17.09
0.0001,150.0,0.5,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,16.94
0.0001,150.0,0.5,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,24.66
0.0001,150.0,0.5,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,24.69
0.0001,150.0,0.5,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,24.61
0.0001,150.0,0.5,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99685008605546.48,99685241632592.62,99682636500716.48,27.58
0.0001,200.0,0.25,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99676893535435.98,99677126543512.06,99674521623712.22,11.02
0.0001,200.0,0.25,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99676893535435.98,99677126543512.06,99674521623712.22,10.97
0.0001,200.0,0.25,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99676893535435.98,99677126543512.06,99674521623712.22,10.87
0.0001,200.0,0.25,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99676893535435.98,99677126543512.06,99674521623712.22,10.8
0.0001,200.0,0.25,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99676893535435.98,99677126543512.06,99674521623712.22,15.48
0.0001,200.0,0.25,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99676893535435.98,99677126543512.06,99674521623712.22,15.66
0.0001,200.0,0.25,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99676893535435.98,99677126543512.06,99674521623712.22,15.53
0.0001,200.0,0.5,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,22.78
0.0001,200.0,0.5,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,22.84
0.0001,200.0,0.5,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,25.59
0.0001,200.0,0.5,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,22.71
0.0001,200.0,0.5,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,33.19
0.0001,200.0,0.5,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,32.97
0.0001,200.0,0.5,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,33.3
0.0001,200.0,0.5,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99680765132923.9,99680998150050.34,99678393129071.58,33.67
0.001,150.0,0.25,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,11.05
0.001,150.0,0.25,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,8.15
0.001,150.0,0.25,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,8.3
0.001,150.0,0.25,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,8.05
0.001,150.0,0.25,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,11.89
0.001,150.0,0.25,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,11.46
0.001,150.0,0.25,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,11.74
0.001,150.0,0.25,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99646396762328.05,99646629699113.84,99644025576305.6,11.67
0.001,150.0,0.5,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,17.13
0.001,150.0,0.5,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,17.14
0.001,150.0,0.5,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,17.14
0.001,150.0,0.5,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,17.23
0.001,150.0,0.5,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,27.75
0.001,150.0,0.5,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,24.92
0.001,150.0,0.5,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,24.95
0.001,150.0,0.5,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678584946909.4,99678817958939.4,99676212994936.8,24.74
0.001,200.0,0.25,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,11.13
0.001,200.0,0.25,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,11.09
0.001,200.0,0.25,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,11.05
0.001,200.0,0.25,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,10.98
0.001,200.0,0.25,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,15.54
0.001,200.0,0.25,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,15.71
0.001,200.0,0.25,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,18.52
0.001,200.0,0.25,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99604699541389.6,99604932380702.6,99602329347594.4,15.48
0.001,200.0,0.5,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,22.81
0.001,200.0,0.5,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,22.86
0.001,200.0,0.5,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,22.67
0.001,200.0,0.5,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,22.67
0.001,200.0,0.5,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,33.08
0.001,200.0,0.5,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,35.89
0.001,200.0,0.5,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,32.95
0.001,200.0,0.5,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99637982176100.77,99638215093216.31,99635611190311.8,32.95
0.0001,100.0,0.25,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,5.52
0.0001,100.0,0.25,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,5.35
0.0001,100.0,0.25,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,5.39
0.0001,100.0,0.25,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,5.5
0.0001,100.0,0.25,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,7.78
0.0001,100.0,0.25,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,7.72
0.0001,100.0,0.25,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,7.78
0.0001,100.0,0.25,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99681134028437.8,99681367046426.6,99678762015807.23,7.66
0.0001,100.0,0.5,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,11.29
0.0001,100.0,0.5,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,11.47
0.0001,100.0,0.5,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,14.25
0.0001,100.0,0.5,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,11.44
0.0001,100.0,0.5,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,16.72
0.0001,100.0,0.5,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,16.69
0.0001,100.0,0.5,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,16.55
0.0001,100.0,0.5,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684669659386.2,99684902685640.0,99682297562621.72,16.57
0.001,100.0,0.25,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,5.46
0.001,100.0,0.25,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,5.47
0.001,100.0,0.25,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,5.44
0.001,100.0,0.25,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,5.41
0.001,100.0,0.25,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,7.83
0.001,100.0,0.25,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,7.81
0.001,100.0,0.25,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,7.76
0.001,100.0,0.25,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99640714420415.05,99640947343917.56,99638343369609.6,7.85
0.001,100.0,0.5,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,11.35
0.001,100.0,0.5,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,11.54
0.001,100.0,0.5,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,14.03
0.001,100.0,0.5,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,11.42
0.001,100.0,0.5,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,16.68
0.001,100.0,0.5,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,16.54
0.001,100.0,0.5,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,16.55
0.001,100.0,0.5,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99674544271175.42,99674777273759.78,99672172415354.77,16.64
0.0001,150.0,0.75,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,26.18
0.0001,150.0,0.75,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,26.25
0.0001,150.0,0.75,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,29.11
0.0001,150.0,0.75,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,26.09
0.0001,150.0,0.75,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,38.96
0.0001,150.0,0.75,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,38.83
0.0001,150.0,0.75,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,38.82
0.0001,150.0,0.75,0.75,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99686778674993.9,99687011706177.84,99684406528043.31,42.01
0.0001,200.0,0.75,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684545841474.62,99684778867439.0,99682173747656.56,34.87
0.0001,200.0,0.75,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684545841474.62,99684778867439.0,99682173747656.56,34.85
0.0001,200.0,0.75,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684545841474.62,99684778867439.0,99682173747656.56,35.23
0.0001,200.0,0.75,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684545841474.62,99684778867439.0,99682173747656.56,36.75
0.0001,200.0,0.75,0.75,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684545841474.62,99684778867439.0,99682173747656.56,53.47
0.0001,200.0,0.75,0.75,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684545841474.62,99684778867439.0,99682173747656.56,52.17
0.0001,200.0,0.75,0.75,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99684545841474.62,99684778867439.0,99682173747656.56,52.27
0.001,150.0,0.75,0.5,10.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99695404339268.92,99695637390616.48,99693031987062.0,29.26
0.001,150.0,0.75,0.5,10.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99695404339268.92,99695637390616.48,99693031987062.0,26.43
0.001,150.0,0.75,0.5,100.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99695404339268.92,99695637390616.48,99693031987062.0,26.27
0.001,150.0,0.75,0.5,100.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99695404339268.92,99695637390616.48,99693031987062.0,26.33
