learning_rate,n_estimators,subsample,max_features,ccp_alpha,max_depth,random_state,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.1,200.0,0.5,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,43.2
0.1,200.0,0.5,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,43.15
0.1,200.0,0.5,0.5,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,68.49
0.1,200.0,0.5,0.5,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,93.81
0.1,200.0,0.5,0.5,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,97.94
0.1,200.0,0.5,0.5,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,68.41
0.1,200.0,0.5,0.5,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,95.3
0.1,200.0,0.5,0.5,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,97.12
0.1,200.0,0.5,0.5,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,69.74
0.1,200.0,0.5,0.5,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,94.0
0.1,200.0,0.5,0.5,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,94.27
0.1,200.0,0.5,0.75,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,107.99
0.1,200.0,0.5,0.75,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,146.89
0.1,200.0,0.5,0.75,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,152.07
0.1,200.0,0.5,0.75,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,106.53
0.1,200.0,0.5,0.75,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,149.82
0.1,200.0,0.5,0.75,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,154.24
0.1,200.0,0.5,0.75,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,107.15
0.1,200.0,0.5,0.75,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,152.25
0.1,200.0,0.5,0.75,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99675884862759.14,99676117868477.31,99673512975037.77,149.86
0.1,200.0,0.75,0.25,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,48.96
0.1,200.0,0.75,0.25,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,68.09
0.1,200.0,0.75,0.25,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,67.97
0.1,200.0,0.75,0.25,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,48.31
0.1,200.0,0.75,0.25,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,72.47
0.1,200.0,0.75,0.25,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,68.35
0.1,200.0,0.75,0.25,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,48.16
0.1,200.0,0.75,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,69.42
0.1,200.0,0.75,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,70.92
0.1,200.0,0.75,0.5,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,102.86
0.1,200.0,0.75,0.5,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,154.03
0.1,200.0,0.75,0.5,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,149.53
0.1,200.0,0.75,0.5,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,102.97
0.1,200.0,0.75,0.5,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,152.59
0.1,200.0,0.75,0.5,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,154.27
0.1,200.0,0.75,0.5,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,102.21
0.1,200.0,0.75,0.5,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,152.01
0.1,200.0,0.75,0.5,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,152.0
0.1,200.0,0.75,0.75,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,157.9
0.1,200.0,0.75,0.75,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,235.63
0.1,200.0,0.75,0.75,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,200.73
0.1,200.0,0.75,0.75,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,134.4
0.1,200.0,0.75,0.75,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,199.22
0.1,200.0,0.75,0.75,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,199.42
0.1,200.0,0.75,0.75,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,134.21
0.1,200.0,0.75,0.75,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,199.5
0.1,200.0,0.75,0.75,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99889846706386.23,99890080212268.84,99887469727228.05,200.69
1.0,100.0,0.25,0.25,0.01,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,6.98
1.0,100.0,0.25,0.25,0.01,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,8.2
1.0,100.0,0.25,0.25,0.01,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,8.19
1.0,100.0,0.25,0.25,0.1,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,6.98
1.0,100.0,0.25,0.25,0.1,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,8.69
1.0,100.0,0.25,0.25,0.1,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,8.24
1.0,100.0,0.25,0.25,1.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,6.97
1.0,100.0,0.25,0.25,1.0,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,8.17
1.0,100.0,0.25,0.25,1.0,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,8.17
1.0,100.0,0.25,0.5,0.01,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,14.48
1.0,100.0,0.25,0.5,0.01,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,17.68
1.0,100.0,0.25,0.5,0.01,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,17.7
1.0,100.0,0.25,0.5,0.1,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,14.42
1.0,100.0,0.25,0.5,0.1,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,17.63
1.0,100.0,0.25,0.5,0.1,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,17.62
1.0,100.0,0.25,0.5,1.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,14.86
1.0,100.0,0.25,0.5,1.0,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,17.62
1.0,100.0,0.25,0.5,1.0,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,17.66
1.0,100.0,0.25,0.75,0.01,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,22.66
1.0,100.0,0.25,0.75,0.01,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,27.62
1.0,100.0,0.25,0.75,0.01,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,27.58
1.0,100.0,0.25,0.75,0.1,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,22.2
1.0,100.0,0.25,0.75,0.1,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,27.52
1.0,100.0,0.25,0.75,0.1,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,28.02
1.0,100.0,0.25,0.75,1.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,22.18
1.0,100.0,0.25,0.75,1.0,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,27.98
1.0,100.0,0.25,0.75,1.0,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,27.54
1.0,100.0,0.5,0.25,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,13.9
1.0,100.0,0.5,0.25,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.12
1.0,100.0,0.5,0.25,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.09
1.0,100.0,0.5,0.25,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,13.94
1.0,100.0,0.5,0.25,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.14
1.0,100.0,0.5,0.25,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.18
1.0,100.0,0.5,0.25,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,14.31
1.0,100.0,0.5,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.17
1.0,100.0,0.5,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.56
1.0,100.0,0.5,0.5,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,29.5
1.0,100.0,0.5,0.5,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,40.46
1.0,100.0,0.5,0.5,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,40.44
1.0,100.0,0.5,0.5,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,29.78
1.0,100.0,0.5,0.5,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,40.8
1.0,100.0,0.5,0.5,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,40.28
1.0,100.0,0.5,0.5,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,29.39
1.0,100.0,0.5,0.5,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,40.27
1.0,100.0,0.5,0.5,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,40.72
1.0,100.0,0.5,0.75,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,45.23
1.0,100.0,0.5,0.75,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,62.63
1.0,100.0,0.5,0.75,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,62.69
1.0,100.0,0.5,0.75,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,45.19
1.0,100.0,0.5,0.75,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,63.21
1.0,100.0,0.5,0.75,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,62.84
1.0,100.0,0.5,0.75,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,45.27
1.0,100.0,0.5,0.75,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,63.12
1.0,100.0,0.5,0.75,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,62.78
1.0,100.0,0.75,0.25,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,20.71
1.0,100.0,0.75,0.25,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,28.84
1.0,100.0,0.75,0.25,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,29.39
1.0,100.0,0.75,0.25,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,21.15
1.0,100.0,0.75,0.25,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,29.0
1.0,100.0,0.75,0.25,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,31.16
1.0,100.0,0.75,0.25,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,20.67
1.0,100.0,0.75,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,29.34
1.0,100.0,0.75,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,28.93
1.0,100.0,0.75,0.5,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,44.73
1.0,100.0,0.75,0.5,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,65.28
1.0,100.0,0.75,0.5,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,65.29
1.0,100.0,0.75,0.5,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,44.34
1.0,100.0,0.75,0.5,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,65.45
1.0,100.0,0.75,0.5,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,64.98
1.0,100.0,0.75,0.5,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,44.33
1.0,100.0,0.75,0.5,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,65.7
1.0,100.0,0.75,0.5,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,65.15
1.0,100.0,0.75,0.75,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,67.31
1.0,100.0,0.75,0.75,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,99.68
1.0,100.0,0.75,0.75,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,99.72
1.0,100.0,0.75,0.75,0.1,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,67.28
1.0,100.0,0.75,0.75,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,99.14
1.0,100.0,0.75,0.75,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,100.12
1.0,100.0,0.75,0.75,1.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,66.98
1.0,100.0,0.75,0.75,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,100.11
1.0,100.0,0.75,0.75,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,99.43
1.0,150.0,0.25,0.25,0.01,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,10.39
1.0,150.0,0.25,0.25,0.01,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,12.26
1.0,150.0,0.25,0.25,0.01,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,12.22
1.0,150.0,0.25,0.25,0.1,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,10.85
1.0,150.0,0.25,0.25,0.1,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,12.31
1.0,150.0,0.25,0.25,0.1,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,12.77
1.0,150.0,0.25,0.25,1.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,10.41
1.0,150.0,0.25,0.25,1.0,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,12.35
1.0,150.0,0.25,0.25,1.0,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,12.31
1.0,150.0,0.25,0.5,0.01,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,21.8
1.0,150.0,0.25,0.5,0.01,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,26.54
1.0,150.0,0.25,0.5,0.01,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,26.55
1.0,150.0,0.25,0.5,0.1,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,21.66
1.0,150.0,0.25,0.5,0.1,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,26.53
1.0,150.0,0.25,0.5,0.1,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,27.09
1.0,150.0,0.25,0.5,1.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,22.01
1.0,150.0,0.25,0.5,1.0,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,26.68
1.0,150.0,0.25,0.5,1.0,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,26.48
1.0,150.0,0.25,0.75,0.01,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,33.33
1.0,150.0,0.25,0.75,0.01,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,41.14
1.0,150.0,0.25,0.75,0.01,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,41.35
1.0,150.0,0.25,0.75,0.1,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,33.35
1.0,150.0,0.25,0.75,0.1,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,41.47
1.0,150.0,0.25,0.75,0.1,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,41.06
1.0,150.0,0.25,0.75,1.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,33.3
1.0,150.0,0.25,0.75,1.0,25.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,41.09
1.0,150.0,0.25,0.75,1.0,50.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,94475108417590.5,94475329265797.86,94472860287564.44,41.66
1.0,150.0,0.5,0.25,0.01,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,97666835053320.69,97667063362616.12,97664510972955.95,21.31
