,combo,score,alpha,Train r2,Val r2,Test r2,Train r2_adj,Val r2_adj,Test r2_adj,Train AIC,Val AIC,Test AIC,Val BIC,Test BIC,Train llh,Val llh,Test llh
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",4.964482732751917,0.01,-0.42701773930630615,-0.4006212748359559,-0.39145651562096906,-0.42719022193005296,-0.40141080204837754,-0.392241761961613,-99445.00698461328,-21493.2371300631,-21517.949401918388,-21448.690492358783,-21473.409527826556,49727.50349230664,10751.61856503155,10763.974700959194
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Winloss']",4.914815066683588,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.525251552789112,0.01,-2.8595817038137703,-2.8697473391625263,-2.8583020534832584,-2.8600482087215244,-2.8719287074484128,-2.8604794248452694,-58280.02872773428,-12472.795213222473,-12475.727432167665,-12428.248575518157,-12431.187558075835,29145.01436386714,6241.397606611236,6242.8637160838325
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS']",4.0654209625266535,0.01,-2.875358235582065,-2.8746388701149814,-2.8748809811754397,-2.875826647388043,-2.8768229957463882,-2.877067708591453,-58111.256026431474,-12461.58264366965,-12437.712297272768,-12417.036005965334,-12393.172423180938,29060.628013215737,6235.791321834825,6223.856148636384
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.299296744829527,0.01,-2.8535754026461357,-2.8564677720172806,-2.8501677958910445,-2.8542275246772864,-2.8595118940745787,-2.853210375996174,-58340.46375609102,-12499.306803271087,-12490.438890080919,-12440.577952998667,-12431.719057958479,29177.23187804551,6256.653401635544,6252.2194450404595
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.737176706929807,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.512506181544736,0.01,-2.852189162287026,-2.862983601353948,-2.8478628638529058,-2.85265477366352,-2.86516115693532,-2.8500343440243805,-58359.34947509083,-12488.322703461383,-12499.748177342582,-12443.776065757067,-12455.208303250753,29184.674737545414,6249.161351730691,6254.874088671291
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS']",4.052675591282277,0.01,-2.866420287043657,-2.866844325748854,-2.8629095853062902,-2.866887618526124,-2.8690240576122976,-2.8650895568555605,-58206.78702311273,-12479.456324312501,-12465.146092372072,-12434.909686608185,-12420.606218280242,29108.393511556365,6244.728162156251,6237.573046186036
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.286551373585151,0.01,-2.8361784741656235,-2.8376774789616515,-2.8344004878328124,-2.836734899027708,-2.840273720350057,-2.8369974404151574,-58529.66463703751,-12544.660019851519,-12528.821714530355,-12493.022275863152,-12477.19186142322,29270.832318518755,6278.330009925759,6270.410857265178
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.652530216439438,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts BTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.427859691054367,0.01,-1.2782797025787351,-1.2716419312189533,-1.2584637943311305,-1.2785550766332445,-1.2729224509096069,-1.2597383224317689,-80089.31619187872,-17200.919079452495,-17223.84598747069,-17156.37244174818,-17179.306113378858,40049.65809593936,8605.459539726247,8616.922993735345
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS']",3.968029100791908,0.01,-1.420650234845409,-1.4013390061195485,-1.3909231963882553,-1.4210598698422405,-1.4032345150328136,-1.3928126141320707,-77577.46885970913,-16704.09148825801,-16714.53079231356,-16645.362637985592,-16655.81096019112,38795.734429854565,8359.045744129005,8364.26539615678
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.201904883094782,0.01,-1.2782797025787351,-1.2716419312189533,-1.2584637943311305,-1.2785550766332445,-1.2729224509096069,-1.2597383224317689,-80089.31619187872,-17200.919079452495,-17223.84598747069,-17156.37244174818,-17179.306113378858,40049.65809593936,8605.459539726247,8616.922993735345
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.748486217250875,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.7251105114416525,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Inside 50s OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.696352485611995,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Marks BTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.666052331523385,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Marks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.631285635153543,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'One Percenters OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.639359628920367,0.01,-0.4420659243574987,-0.40403602049212495,-0.4160466221586352,-0.44224022584471756,-0.40482747258935836,-0.4168457455345713,-99011.00481372922,-21471.62358214678,-21362.63597988465,-21427.076944442466,-21318.096105792818,49510.50240686461,10740.81179107339,10686.317989942325
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances BTRS', 'Uncontested Possessions BTRS']",4.706157401147561,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances OTRS', 'Uncontested Possessions BTRS']",4.684829614275861,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Tackles BTRS', 'Uncontested Possessions BTRS']",4.645138230571459,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers BTRS', 'Uncontested Possessions BTRS']",4.713431294495027,0.01,-0.3668632504834861,-0.33313635660812224,-0.33670489836163164,-0.3669954167231384,-0.3337374777248432,-0.33730830876603823,-101228.86981974969,-21933.548006903125,-21875.86164619386,-21896.092475482863,-21838.411751117335,50618.43490987484,10970.774003451563,10941.93082309693
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS']",4.73327564166083,0.01,-0.34727750580865435,-0.3134568157335662,-0.3196068381638182,-0.3474077782420144,-0.31404906319866965,-0.32020253022483347,-101825.99071583211,-22065.550783962073,-21989.999978121,-22028.09525254181,-21952.550083044473,50916.99535791606,11036.775391981037,10998.9999890605
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Marks BTRS', 'Uncontested Possessions BTRS']",4.64615807606573,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.531209683429782,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",4.745770338007516,0.01,-0.42701773930630615,-0.4006212748359559,-0.39145651562096906,-0.42719022193005296,-0.40141080204837754,-0.392241761961613,-99445.00698461328,-21493.2371300631,-21517.949401918388,-21448.690492358783,-21473.409527826556,49727.50349230664,10751.61856503155,10763.974700959194
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Winloss']",4.696102671939187,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS']",4.071379093167323,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.3052548754701965,0.01,-0.4979620486775149,-0.45706780626367105,-0.4569492913463633,-0.4981068912658615,-0.4577248089944854,-0.45760698203199546,-97439.63947870792,-21144.54496341472,-21112.169509102547,-21107.089431994456,-21074.71961402602,48723.81973935396,10576.27248170736,10560.084754551273
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.523815691865804,0.01,-2.847058663341249,-2.852306823849898,-2.829686020075356,-2.8476166663383977,-2.854912962190534,-2.832279779655495,-58412.488410506056,-12510.888761871938,-12539.729335775646,-12459.251017883571,-12488.099482668511,29212.244205253028,6261.444380935969,6275.864667887823
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.500439986056581,0.01,-2.7408974471889755,-2.7682244566734444,-2.7475745326520764,-2.7414400518566526,-2.7707737121408074,-2.750112679982013,-59570.242763370115,-12706.766280560772,-12731.890854067215,-12655.128536572405,-12680.26100096008,29791.121381685058,6359.383140280386,6371.945427033607
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Inside 50s OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.471681960226924,0.01,-2.68226651921118,-2.712183171646768,-2.69183717476232,-2.6828006196587766,-2.7146945144170784,-2.694337572442484,-60223.815239675525,-12839.76217518846,-12864.744547640545,-12788.124431200093,-12813.11469453341,30117.907619837762,6425.88108759423,6438.372273820272
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Marks BTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.441381806138314,0.01,-2.4429102163113723,-2.424618739580601,-2.4571527906597566,-2.4433263584314573,-2.4265491898283917,-2.459103779819271,-63006.550741881474,-13557.434152019181,-13449.053285437378,-13512.887514314865,-13404.513411345548,31508.275370940737,6783.7170760095905,6729.526642718689
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Marks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.406615109768472,0.01,-2.3611521462993483,-2.337757468832174,-2.3739175385677713,-2.3616396701807436,-2.3400155074851217,-2.376202616480787,-63998.88008902456,-13783.467322780702,-13663.124921190534,-13731.829578792334,-13611.495068083399,32005.44004451228,6897.733661390351,6837.562460595267
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'One Percenters OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",4.414689103535296,0.01,-1.4102471028020354,-1.438301093174632,-1.4606010971098038,-1.41053842766277,-1.4396755582778873,-1.4619896981804077,-77759.6591284201,-16572.510388424755,-16463.845167400817,-16527.96375072044,-16419.305293308986,38884.82956421005,8291.255194212377,8236.922583700409
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS']",4.072663375741838,0.01,-2.946704691129013,-2.9607953968936838,-2.9353472317821243,-2.947277147449343,-2.9634749292402125,-2.938012553307205,-57354.49381169934,-12264.37810796899,-12298.429627841484,-12212.740363980623,-12246.799774734349,28683.24690584967,6138.189053984495,6155.214813920742
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances BTRS', 'Uncontested Possessions BTRS']",4.4814868757624895,0.01,-2.6788339468248443,-2.6985049679412594,-2.664647915511833,-2.6795454513112236,-2.7018418394585177,-2.667957973468714,-60258.40072788855,-12868.527789304824,-12926.281571694966,-12802.707832748352,-12860.47176055722,30137.200363944274,6442.263894652412,6471.140785847483
