gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.0,0.5,0.5,5.0,0.75,0.511,-0.6933,-0.6747,0.104,0.1936,0.1926,156747561657373.56,243364970296948.06,236439312764971.4,1.36
0.0,0.5,0.25,10.0,0.15,0.9032,-0.0639,-0.0237,0.0463,0.1535,0.1506,59118039034264.83,148364105628199.0,143350419544885.4,1.9
0.0001,0.5,0.5,10.0,0.9,0.9654,-2.1986,-2.2228,0.0277,0.2661,0.2672,80896126776921.9,501934121522519.9,491697617603439.2,3.07
0.01,0.75,0.75,50.0,0.45,0.9908,-0.2069,-0.2339,0.0143,0.1634,0.1653,25424635038410.05,143518786129035.8,146856820981994.7,20.71
1.0,0.75,0.25,100.0,0.45,0.4842,-0.0662,-0.0271,0.1068,0.1536,0.1509,94968933084606.33,126764012944595.84,124024024922459.9,9.82
1.0,0.25,0.25,10.0,0.3,0.2319,-0.1163,-0.0694,0.1304,0.1572,0.1539,123360426603562.94,137823106442991.75,133637091822173.67,1.56
0.01,0.25,0.75,25.0,0.75,-46.9031,-318.0918,-305.599,1.0297,2.6575,2.6064,2347392722284199.5,6336123115122258.0,6094033923355641.0,10.25
1.0,0.5,0.25,10.0,0.45,0.3495,-0.0497,-0.0698,0.12,0.1524,0.154,103852836584982.53,127046888043468.8,126141542671746.0,2.41
0.01,0.25,0.75,50.0,0.6,0.5239,-10.2637,-10.3486,0.1027,0.4993,0.5014,303137705971019.7,1320371259121889.2,1334145059795262.8,22.8
0.01,0.75,0.25,50.0,0.15,0.9852,0.0032,0.0021,0.0181,0.1485,0.1487,31052264041245.02,124837718353192.3,127219175975236.12,11.9
0.0,0.75,0.75,10.0,0.9,0.9996,-0.8537,-0.8546,0.0032,0.2026,0.2027,9714796034116.756,261766812389342.78,253878659757187.9,4.74
0.0001,0.5,0.5,100.0,0.75,0.9996,-1.0026,-1.2807,0.0028,0.2105,0.2248,9772922850866.95,346324648550804.25,357315832747317.3,13.98
100.0,0.25,0.25,50.0,0.45,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,105260199615155.9,105260445674957.03,105257694843060.2,2.55
1.0,0.25,0.75,50.0,0.3,0.3604,-0.1752,-0.1801,0.119,0.1613,0.1617,136461551400588.39,159541330597514.22,160996308277390.75,18.32
1.0,0.25,0.25,5.0,0.75,-0.041,-0.444,-0.4049,0.1518,0.1788,0.1764,171185664319752.72,186038435360662.78,188262880002369.53,0.77
0.01,0.75,0.25,10.0,0.3,0.9686,-0.0751,-0.1101,0.0263,0.1543,0.1568,53073318152943.08,159688491100022.47,159829701743100.66,2.01
0.0,0.25,0.25,50.0,0.9,-14163.034,-54131.2595,-53144.7156,17.7064,34.6133,34.3154,5.548347096199695e+16,1.209404688958574e+17,1.2049922551533653e+17,6.14
0.01,0.5,0.25,25.0,0.45,0.9754,-0.4279,-0.4336,0.0233,0.1778,0.1782,63842526086689.37,240977219308639.53,240078713118762.5,6.18
100.0,0.25,0.25,10.0,0.45,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,105260199615155.9,105260445674957.03,105257694843060.2,1.82
0.0,0.5,0.75,5.0,0.9,0.4529,-1.1804,-1.1153,0.11,0.2197,0.2165,175242880153748.75,291074697601574.06,284566613470504.8,2.16
1.0,0.25,0.25,25.0,0.45,0.1779,-0.363,-0.3108,0.1349,0.1737,0.1704,166346696156402.62,197048642598612.03,183994497592627.9,4.85
0.01,0.5,0.25,50.0,0.3,0.9774,-0.2037,-0.1784,0.0224,0.1632,0.1616,55823783979815.555,196947062813941.03,190939686112066.8,9.5
0.01,0.75,0.75,25.0,0.45,0.9905,-0.2153,-0.2164,0.0145,0.164,0.1642,25959209522582.676,147368071652963.44,145116492401954.38,15.55
0.0,0.5,0.25,100.0,0.15,0.9996,-0.0505,-0.0587,0.003,0.1525,0.1532,4452136497256.162,157062940352728.66,156093352927728.4,10.17
1.0,0.25,0.5,5.0,0.75,-0.2752,-1.1449,-1.2749,0.168,0.2179,0.2245,211124446687047.97,250135179778940.47,246191952615285.88,1.48
100.0,0.75,0.75,25.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100614628567643.1,100614863767800.3,100612234341573.06,10.45
0.0001,0.75,0.5,10.0,0.9,0.9992,-0.6621,-0.8563,0.0043,0.1918,0.2028,13694688229753.816,256869645102893.1,269158475986960.06,3.42
1.0,0.5,0.5,5.0,0.75,0.223,-0.1795,-0.1202,0.1311,0.1616,0.1575,117350155129535.61,138151804418216.89,131932731258669.8,1.34
1.0,0.75,0.25,10.0,0.45,0.4211,-0.0021,-0.0343,0.1132,0.1489,0.1514,91187179577904.94,120026526148815.69,113191034065382.97,1.87
0.0001,0.75,0.25,10.0,0.6,0.9969,-0.3987,-0.3585,0.0082,0.1759,0.1735,23816783332615.023,226675321096857.44,225458735204421.75,1.97
0.0001,0.25,0.25,50.0,0.45,0.99,-1.6092,-1.8016,0.0149,0.2403,0.2491,44937610587811.96,573616168138817.5,586223694352597.5,7.06
0.01,0.25,0.75,5.0,0.75,-0.7805,-3.3281,-3.7442,0.1985,0.3095,0.3242,309429115495072.25,420416082467125.2,431528558440326.94,1.47
0.0,0.25,0.75,50.0,0.45,0.9896,-1.9255,-1.8947,0.0152,0.2545,0.2533,39496455300081.234,522498550032780.0,506104956966840.44,16.9
0.0,0.75,0.5,5.0,0.3,0.5346,-0.0188,-0.0222,0.1015,0.1502,0.1505,84762260747233.28,122634125266266.58,121681742038037.97,1.42
1.0,0.25,0.75,100.0,0.9,-11154.6622,-38040.3027,-36882.9077,15.7139,29.0164,28.5873,3.83443700323576e+16,7.858607223694154e+16,7.719761599705334e+16,20.28
0.0,0.25,0.25,25.0,0.75,-15.69,-133.4825,-128.7933,0.6078,1.7252,1.6958,1880824894340430.8,5781938593009437.0,5665322008388247.0,4.8
100.0,0.75,0.5,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100614628567643.1,100614863767800.3,100612234341573.06,5.68
0.01,0.75,0.25,50.0,0.3,0.9856,-0.0896,-0.0984,0.0178,0.1553,0.156,34056305023151.086,145939754090900.25,143421702261251.12,9.83
1.0,0.75,0.5,100.0,0.9,0.5299,-0.3954,-0.4559,0.102,0.1757,0.1796,122302880591374.72,171063488799159.3,174106096689257.34,20.73
1.0,0.5,0.25,50.0,0.3,0.4009,-0.0098,-0.018,0.1152,0.1495,0.1502,101505773445951.42,123360468463813.53,122034004668021.48,8.24
0.0001,0.75,0.25,5.0,0.15,0.3445,0.0761,0.0824,0.1205,0.143,0.1426,85744245940488.44,101237754365941.6,100701823522038.73,0.95
0.0,0.25,0.25,100.0,0.9,-15293.5859,-55853.0218,-57101.2055,18.3995,35.1595,35.5698,5.72326486002241e+16,1.2256778762563435e+17,1.2391717553179835e+17,7.03
100.0,0.75,0.5,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100156718908844.58,100156953038576.69,100154335579194.47,1.38
1.0,0.75,0.75,50.0,0.3,0.6059,0.0105,-0.0309,0.0934,0.148,0.1511,74119395678494.77,112710368690266.48,112607616413778.27,25.64
0.0001,0.5,0.5,100.0,0.15,0.9994,-0.0523,-0.0514,0.0037,0.1526,0.1526,9133868608728.79,151927875713409.7,146853918627514.53,13.94
0.0001,0.25,0.5,5.0,0.3,0.3624,-0.2335,-0.2098,0.1188,0.1652,0.1637,129498509665036.34,165856604114355.16,161557703654692.22,1.06
0.0001,0.5,0.75,100.0,0.9,0.9996,-1.9555,-1.9177,0.0028,0.2558,0.2543,9662525965856.424,421824904700766.94,402429086569937.25,22.99
0.0,0.5,0.25,50.0,0.15,0.9996,-0.0523,-0.0619,0.003,0.1526,0.1534,4480971120870.411,158271539138342.66,155728874466740.94,7.27
0.0,0.75,0.25,5.0,0.6,0.5664,-0.2248,-0.1618,0.098,0.1646,0.1604,117251811968205.2,173067725779555.0,170994452884972.72,0.95
0.0001,0.25,0.25,50.0,0.75,-18.0833,-161.825,-160.2869,0.6499,1.8983,1.8904,2025331396072092.0,6496360783815029.0,6456824626371996.0,6.78
1.0,0.25,0.25,10.0,0.15,0.2475,0.0464,0.0379,0.1291,0.1453,0.146,94706360999381.81,103450227341506.77,104863909535405.86,1.55
0.0,0.25,0.25,25.0,0.15,0.9663,-0.1489,-0.1804,0.0273,0.1595,0.1617,54096878979260.8,215432928330959.66,215858700989486.2,4.1
0.0,0.25,0.25,100.0,0.3,0.9937,-0.7313,-0.7012,0.0118,0.1958,0.1941,29596796032190.676,355167360571330.2,353795356623161.7,6.79
1.0,0.25,0.75,25.0,0.15,0.4007,-0.0178,-0.0319,0.1152,0.1501,0.1512,104550842520658.0,128407020554463.6,127158541283647.48,7.37
1.0,0.5,0.75,100.0,0.3,0.5353,-0.0909,-0.0827,0.1014,0.1554,0.1549,91380252045815.42,131135720490942.47,124689041003847.81,22.62
1.0,0.5,0.25,50.0,0.15,0.3643,0.0696,0.0715,0.1186,0.1435,0.1434,85800474491303.2,101577070687380.16,101678630926063.0,8.03
0.0,0.25,0.5,10.0,0.75,-8.6467,-41.7217,-43.8998,0.4621,0.9724,0.9974,899262677191879.0,1736102528149859.2,1710122759835229.5,2.89
0.0001,0.75,0.25,5.0,0.9,0.5638,-0.4725,-0.4411,0.0983,0.1805,0.1787,148205810390581.88,222148321125153.12,227437615618593.62,1.14
1.0,0.75,0.5,10.0,0.45,0.5,-0.0162,-0.0676,0.1052,0.15,0.1538,82420784510211.95,115227662862141.28,117039446331860.48,3.82
1.0,0.25,0.25,10.0,0.45,0.1904,-0.2088,-0.2466,0.1339,0.1636,0.1662,147053288515381.6,173377409464093.88,162729949789091.84,1.81
0.0001,0.5,0.5,10.0,0.15,0.9332,-0.0624,-0.069,0.0385,0.1533,0.1539,48062788323008.695,142496737154456.5,138586092449615.88,4.03
100.0,0.5,0.75,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102195274466776.53,102195513361905.03,102192842627650.9,7.81
0.0,0.75,0.75,25.0,0.45,1.0,-0.2175,-0.2484,0.0004,0.1642,0.1663,1191898563787.0527,149773046348871.62,150017916651598.62,6.38
1.0,0.75,0.5,5.0,0.6,0.2772,-0.0007,0.0179,0.1265,0.1488,0.1475,93575886684772.64,108951416615648.53,106139869643698.19,1.79
1.0,0.75,0.5,100.0,0.15,0.5353,0.0507,0.0533,0.1014,0.145,0.1448,70533188603843.7,105285966904485.7,99381334973438.4,15.79
0.01,0.5,0.5,5.0,0.3,0.4928,-0.1118,-0.0807,0.106,0.1569,0.1547,97406501179836.22,132947888402016.67,128961339767623.47,1.37
0.0001,0.75,0.25,50.0,0.75,0.9997,-0.465,-0.5369,0.0024,0.1801,0.1845,7556236222327.18,200245406418365.3,202161882026841.0,9.98
0.0,0.5,0.25,25.0,0.3,1.0,-0.2102,-0.2075,0.0006,0.1637,0.1636,1869702538625.2527,203037078578827.47,202609008556881.12,5.75
1.0,0.75,0.75,100.0,0.6,0.6167,-0.175,-0.1919,0.0921,0.1613,0.1625,89960442858763.92,139579858070811.8,136400428072974.77,23.54
0.01,0.25,0.25,100.0,0.15,0.9322,-0.1715,-0.1818,0.0387,0.161,0.1618,94537890883808.1,206834220110075.03,208225263443558.7,5.98
0.0001,0.75,0.75,50.0,0.75,0.9998,-0.5218,-0.5257,0.0018,0.1835,0.1839,4899634151247.728,179261269136457.16,180376563963597.0,19.73
0.0,0.25,0.75,25.0,0.9,-37298.7877,-118908.7602,-122969.1131,28.7336,51.3008,52.1981,6.212223606461552e+16,1.207697456016237e+17,1.2198099247798965e+17,7.89
0.0,0.5,0.25,25.0,0.15,0.9995,-0.0397,-0.0518,0.0035,0.1517,0.1527,6620906555740.27,156812955612406.2,156990630888302.94,5.14
0.0,0.5,0.25,100.0,0.75,1.0,-1.2495,-1.1673,0.0005,0.2231,0.2191,1724287695097.0637,394215025892608.4,387174149351686.6,5.06
0.0,0.75,0.25,10.0,0.3,0.9886,-0.1173,-0.1211,0.0159,0.1573,0.1576,32767581833951.78,165282555817779.56,165180727702301.4,1.95
0.01,0.75,0.25,25.0,0.15,0.9851,0.0107,-0.0039,0.0182,0.148,0.1491,31025033949694.555,126202488693798.55,127064268700885.48,5.61
100.0,0.5,0.5,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103878649149565.81,103878891979807.88,103876177252850.05,2.88
0.0001,0.5,0.5,25.0,0.9,0.9996,-1.9008,-1.7989,0.0031,0.2534,0.249,10896578298184.29,452961952856011.4,437848225844818.4,8.95
1.0,0.25,0.25,100.0,0.9,-72.6284,-235.0243,-231.568,1.2766,2.2856,2.27,2863291953620436.0,5169074566256159.0,5079755441803965.0,9.1
100.0,0.75,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100007495717198.95,100007729498101.88,100005115938464.45,602.48
0.0001,0.5,0.75,25.0,0.45,0.9997,-0.4336,-0.4472,0.0025,0.1781,0.1791,8178778737657.392,218994224093350.6,216226421191692.72,10.28
100.0,0.25,0.25,25.0,0.45,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,105260199615155.9,105260445674957.03,105257694843060.2,2.17
0.01,0.75,0.25,50.0,0.75,0.9859,-0.4894,-0.5014,0.0177,0.1816,0.1824,41263742242392.17,201293178784483.28,196939207549794.7,10.01
0.01,0.25,0.25,100.0,0.3,0.942,-0.6637,-0.692,0.0358,0.1919,0.1936,110623835404529.22,344221072631634.5,340933643376209.9,6.15
0.0,0.5,0.25,50.0,0.75,1.0,-1.2192,-1.1581,0.0005,0.2216,0.2187,1711989873080.9043,389347496986617.56,386163396579199.56,4.84
0.01,0.25,0.25,5.0,0.9,-1.8001,-4.9163,-4.5964,0.249,0.3619,0.3521,457388853177260.06,581378062539127.6,571543396968996.4,0.77
0.0,0.5,0.5,10.0,0.3,0.9796,-0.2493,-0.173,0.0213,0.1663,0.1612,41876276686678.016,187834357891330.2,179076358346916.7,927.64
0.01,0.25,0.5,100.0,0.6,0.5055,-10.8411,-10.275,0.1046,0.5119,0.4998,325943095084927.44,1451155265064718.2,1440469179732536.2,12.44
100.0,0.75,0.5,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100050161366851.38,100050395247490.97,100047780572844.92,1.35
0.0,0.75,0.5,10.0,0.3,0.9947,-0.056,-0.142,0.0108,0.1529,0.1591,21197150637626.473,143640735194762.22,148370060082644.7,2.96
100.0,0.75,0.5,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100339253117887.95,100339487674318.19,100336865444653.12,5.03
0.0001,0.75,0.5,50.0,0.6,0.9998,-0.3182,-0.3897,0.002,0.1708,0.1755,5551359239229.183,159075104876856.88,174632349318213.06,14.4
100.0,0.75,0.75,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101001144591319.9,101001380695010.03,100998741167713.16,6.01
0.0001,0.25,0.75,50.0,0.15,0.9738,-0.1857,-0.2636,0.0241,0.162,0.1673,40267878935129.86,198318295737865.34,198136204704496.7,780.04
0.0001,0.75,0.5,25.0,0.45,0.9998,-0.1722,-0.2011,0.0021,0.1611,0.1631,5852284186939.568,152541195226803.75,151222371997832.62,8.9
0.0,0.75,0.5,5.0,0.45,0.5894,-0.1314,-0.1101,0.0953,0.1582,0.1568,96578013505589.02,145237580483760.75,142178543280747.06,1.3
1.0,0.25,0.5,25.0,0.3,0.3409,-0.1891,-0.1938,0.1208,0.1622,0.1626,136364418215349.22,163367624007203.75,164278349751109.12,5.96
0.0,0.25,0.5,5.0,0.6,0.073,-1.2161,-1.2708,0.1432,0.2215,0.2243,230829595706697.94,311915839585949.56,308090931755832.6,1.02
1.0,0.5,0.5,10.0,0.6,0.4043,-0.2151,-0.2446,0.1148,0.164,0.1661,118794440712661.48,153593244015133.75,150650728684575.66,2.75
0.0001,0.5,0.5,50.0,0.15,0.9994,-0.0556,-0.0424,0.0037,0.1528,0.152,9128013488511.334,153246927972090.0,145210804811296.1,12.12
0.0,0.75,0.25,50.0,0.45,1.0,-0.2466,-0.2152,0.0005,0.1661,0.1641,1478691832743.0469,170781087093276.25,168462512312238.22,1038.2
0.01,0.75,0.25,100.0,0.15,0.9852,0.0032,0.0021,0.0181,0.1485,0.1487,31052264041245.02,124837718353192.3,127219175975236.12,8.18
0.01,0.25,0.5,25.0,0.45,0.9316,-2.0351,-2.0632,0.0389,0.2592,0.2605,122530978889891.16,541457169662598.06,538989902793601.6,6.5
100.0,0.75,0.5,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101001144591319.9,101001380695010.03,100998741167713.16,5.37
0.01,0.5,0.75,5.0,0.3,0.5206,-0.0879,-0.0673,0.103,0.1552,0.1538,94860508904354.08,133954317947287.94,130912679440004.25,1.48
0.0,0.5,0.25,50.0,0.45,1.0,-0.3991,-0.4022,0.0005,0.176,0.1763,1717202318084.845,250450195093286.4,250977618470082.3,5.11
0.0001,0.75,0.75,25.0,0.6,0.9998,-0.3413,-0.3443,0.0019,0.1723,0.1726,5342254600366.441,167228522477234.8,162384568895588.03,10.89
100.0,0.75,0.5,50.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100050161366851.38,100050395247490.97,100047780572844.92,5.0
0.0,0.25,0.5,10.0,0.9,-788.6752,-2379.9428,-2440.0436,4.1808,7.2592,7.3543,6669229428917269.0,1.1286912599523062e+16,1.1302810411853108e+16,909.95
0.0001,0.75,0.25,5.0,0.75,0.5692,-0.2558,-0.2548,0.0977,0.1667,0.1667,132826524265277.98,192913815018453.1,188924785038249.84,1.36
0.0001,0.5,0.75,50.0,0.15,0.9995,-0.0659,-0.076,0.0034,0.1536,0.1544,8012740707742.261,148169139054709.22,143206385261421.3,16.92
0.01,0.75,0.25,50.0,0.6,0.986,-0.3202,-0.3132,0.0176,0.1709,0.1706,39002026358910.2,180809688663001.0,172869086841530.88,9.68
0.0001,0.25,0.75,10.0,0.45,0.7958,-1.7259,-1.9624,0.0672,0.2456,0.2562,150214756332177.06,407083129968151.75,412236497293399.75,2.65
1.0,0.75,0.5,50.0,0.45,0.5817,-0.1003,-0.0963,0.0962,0.1561,0.1559,83901242287632.05,130380341928871.39,123996897499330.52,968.83
100.0,0.75,0.5,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101001144591319.9,101001380695010.03,100998741167713.16,5.03
100.0,0.5,0.25,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103878649149565.81,103878891979807.88,103876177252850.05,2.94
0.0001,0.5,0.75,50.0,0.75,0.9997,-1.1323,-1.065,0.0026,0.2172,0.2139,8811469724282.85,337058559868828.3,314850512856781.7,16.41
1.0,0.25,0.25,5.0,0.6,0.08,-0.1735,-0.1939,0.1427,0.1612,0.1626,132261174011221.62,144152317636296.03,144347480488853.06,0.76
0.0,0.25,0.75,10.0,0.75,-10.5482,-57.2626,-54.9366,0.5056,1.1356,1.1133,906047108900124.6,1868755271918871.2,1806697427896164.2,2.59
0.0,0.75,0.75,50.0,0.15,1.0,-0.0094,-0.0145,0.0005,0.1495,0.1499,938035511287.4952,123140755584611.78,119348109273279.6,11.3
1.0,0.5,0.5,50.0,0.3,0.5008,-0.0369,-0.0392,0.1051,0.1515,0.1517,93538050933484.45,126215020249879.9,124767139467708.44,12.99
0.0001,0.5,0.5,100.0,0.3,0.9997,-0.1825,-0.222,0.0027,0.1618,0.1645,8537262990028.511,188767594678857.5,189820298683465.0,971.05
0.01,0.75,0.75,50.0,0.15,0.9898,0.0008,0.0058,0.015,0.1487,0.1484,23106525492888.375,119012013276394.02,116584744689497.23,16.82
0.01,0.75,0.25,25.0,0.9,0.9855,-0.808,-0.68,0.0179,0.2,0.1929,43176971384351.59,221800612559111.28,213103455720311.72,6.06
0.0,0.75,0.25,5.0,0.45,0.5198,-0.0601,-0.0673,0.1031,0.1532,0.1538,106178038164617.05,144432150290980.22,142311234140594.72,0.91
1.0,0.25,0.5,5.0,0.15,0.1977,0.0549,0.0432,0.1333,0.1446,0.1456,89320336373587.61,98371502184328.97,96128675369783.3,1.05
0.0001,0.5,0.5,100.0,0.9,0.9996,-1.8307,-1.7984,0.003,0.2503,0.249,10553115753568.75,461393681173204.5,442725861268981.0,1014.1
1.0,0.75,0.5,25.0,0.15,0.5296,0.0597,0.0527,0.102,0.1443,0.1449,71197010608850.72,104171067776723.16,100101075111641.28,7.79
0.0,0.75,0.25,25.0,0.75,1.0,-0.4655,-0.5198,0.0005,0.1801,0.1835,1639916321198.5586,203190657413971.2,203118609038596.78,2.09
0.01,0.5,0.75,10.0,0.75,0.967,-1.2621,-1.2556,0.027,0.2238,0.2236,73955153981818.69,345644582420236.4,343318462326223.6,3.46
0.0001,0.75,0.5,25.0,0.6,0.9998,-0.3101,-0.4095,0.0021,0.1703,0.1767,5921417887150.1875,167852618731886.97,177454513339629.7,8.87
0.0,0.5,0.5,50.0,0.6,1.0,-0.6553,-0.7134,0.0004,0.1914,0.1948,1476415357688.089,278624481776357.6,284432032921619.6,7.58
0.0,0.75,0.75,10.0,0.15,0.9672,-0.0079,0.0112,0.0269,0.1494,0.148,28093867991203.65,121273828647307.06,119890182914831.56,3.35
100.0,0.25,0.5,50.0,0.45,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,105260199615155.9,105260445674957.03,105257694843060.2,3.09
100.0,0.75,0.5,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100156718908844.58,100156953038576.69,100154335579194.47,2.88
0.0001,0.75,0.5,5.0,0.6,0.6232,-0.2837,-0.1782,0.0913,0.1686,0.1616,108668553725201.31,174004629214463.2,165618131243073.6,1.34
0.01,0.75,0.75,5.0,0.15,0.4253,0.0716,0.0502,0.1128,0.1433,0.1451,77270974282072.39,100456500610827.45,99572499398552.55,1.46
0.0001,0.25,0.75,5.0,0.9,-4.9277,-12.2368,-12.6982,0.3622,0.5413,0.5509,523539349265363.06,723797437270013.2,689659679530743.8,1.14
100.0,0.25,0.5,50.0,0.6,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107191533542389.45,107191784116942.08,107188982812264.55,3.1
0.0001,0.75,0.75,50.0,0.6,0.9998,-0.3218,-0.3891,0.0018,0.171,0.1754,4821653150237.242,162538920998703.75,164348947357250.06,18.41
0.0001,0.25,0.75,50.0,0.6,0.7764,-8.2532,-8.2806,0.0703,0.4525,0.4535,192891155778687.56,1163634102158367.8,1154342808034783.8,14.0
0.0001,0.75,0.5,10.0,0.3,0.9944,-0.0617,-0.1298,0.0112,0.1533,0.1582,22662197089201.96,146919143804331.78,147638063425982.75,2.9
0.0001,0.5,0.5,50.0,0.9,0.9996,-1.9225,-1.7905,0.003,0.2543,0.2487,10546999119146.416,469035796949192.3,444107652803605.5,12.17
0.01,0.25,0.25,25.0,0.15,0.9303,-0.1953,-0.1882,0.0393,0.1626,0.1623,95451805637131.28,211935176434731.84,206887223414188.97,3.86
0.0001,0.25,0.25,25.0,0.15,0.9668,-0.1618,-0.1888,0.0271,0.1604,0.1623,55131998770732.46,217149482972553.62,216710055935617.47,3.89
0.0,0.25,0.25,50.0,0.15,0.9703,-0.1833,-0.1912,0.0256,0.1618,0.1625,46319667211317.95,218138558507367.94,217626299210863.1,5.98
0.01,0.25,0.75,10.0,0.6,0.2903,-5.4241,-5.3065,0.1253,0.3771,0.3738,273930519461749.75,654960708447091.2,661044825328617.1,3.42
1.0,0.25,0.5,50.0,0.3,0.3409,-0.1891,-0.1938,0.1208,0.1622,0.1626,136364418215349.22,163367624007203.75,164278349751109.12,10.51
0.0001,0.5,0.5,50.0,0.3,0.9997,-0.1694,-0.223,0.0027,0.1609,0.1646,8534850667445.13,186714919697286.62,188051619812296.34,13.07
0.01,0.75,0.75,50.0,0.3,0.9903,-0.1126,-0.1129,0.0147,0.1569,0.157,24667662593295.785,134511156827988.78,134249566018807.39,19.45
1.0,0.5,0.5,50.0,0.15,0.485,0.0306,0.0244,0.1068,0.1465,0.147,79275266266845.78,107963278782827.67,100587501879438.33,11.64
1.0,0.5,0.25,50.0,0.45,0.4239,-0.1171,-0.1346,0.1129,0.1572,0.1586,113455106314179.7,146479327208970.84,144408408810567.84,7.95
1.0,0.25,0.75,10.0,0.3,0.3277,-0.209,-0.1811,0.122,0.1636,0.1618,125487281584990.75,154028375711013.03,148761466326000.53,2.61
1.0,0.5,0.25,5.0,0.15,0.158,0.0867,0.0887,0.1365,0.1422,0.1421,89807132497377.55,93447077427394.77,91907906381293.2,0.92
100.0,0.25,0.25,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101957924244363.42,101958162584654.02,101955498053224.55,1.43
1.0,0.75,0.75,50.0,0.75,0.5814,-0.2727,-0.2683,0.0963,0.1678,0.1676,100617776174701.31,148949871335268.03,148785855848457.25,20.73
0.0,0.25,0.75,100.0,0.9,-85036.2618,-288719.261,-283993.1592,43.3852,79.9382,79.3249,1.2536664728612792e+17,2.607758849155718e+17,2.5948093515459712e+17,17.22
0.0,0.75,0.25,100.0,0.6,1.0,-0.3522,-0.3362,0.0005,0.173,0.1721,1518593501572.322,184651821835435.44,180664953188679.22,2.44
100.0,0.25,0.25,100.0,0.75,-0.0002,-0.0002,-0.0002,0.1488,0.1488,0.1489,109392807230346.73,109393062950671.14,109390204118705.1,2.18
100.0,0.75,0.25,25.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100050161366851.38,100050395247490.97,100047780572844.92,3.3
0.0001,0.5,0.25,50.0,0.75,0.9996,-1.1355,-1.1375,0.0031,0.2174,0.2176,10890237899303.242,379981996873866.0,387359042769691.56,7.59
100.0,0.75,0.75,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101001144591319.9,101001380695010.03,100998741167713.16,6.09
100.0,0.25,0.25,5.0,0.6,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107191533542389.45,107191784116942.08,107188982812264.55,0.75
100.0,0.25,0.75,5.0,0.9,-0.0003,-0.0003,-0.0003,0.1488,0.1488,0.1489,111852616390275.52,111852877860732.97,111849954745006.08,1.22
0.0001,0.75,0.25,50.0,0.6,0.9997,-0.3638,-0.319,0.0024,0.1737,0.171,7438334706003.526,186675168449485.0,177651103714318.1,8.73
100.0,0.5,0.25,5.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102739581246258.62,102739821413777.05,102737136454806.88,0.91
1.0,0.25,0.75,25.0,0.6,-0.0002,-1.4219,-1.347,0.1488,0.2315,0.228,245521689062529.12,326249057961508.7,312260234470848.8,7.57
100.0,0.75,0.75,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101001144591319.9,101001380695010.03,100998741167713.16,1.48
0.0,0.25,0.75,25.0,0.15,0.9683,-0.1983,-0.2449,0.0265,0.1629,0.1661,46820733396993.336,199992817626613.62,200461143471406.38,7.47
0.0001,0.75,0.5,25.0,0.3,0.9998,-0.0758,-0.1015,0.0021,0.1543,0.1562,5619895193946.977,136847939212078.56,142325396230092.16,8.7
1.0,0.25,0.5,10.0,0.3,0.2999,-0.1387,-0.1508,0.1245,0.1588,0.1597,125669579689581.95,145430921272675.78,141176937333279.3,2.17
100.0,0.75,0.25,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100007495717198.95,100007729498101.88,100005115938464.45,3.29
0.01,0.25,0.25,5.0,0.75,-0.4958,-2.0461,-2.0247,0.182,0.2596,0.2589,319208342342907.7,392602845053913.7,392376814179215.94,0.77
