n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
50,0.0001,16,0.9,0.25,0.25,16,19260817,Plain,1,0.002,0.0005,0.0005,0.1486,0.1487,0.1488,99540179961938.88,99575543761788.22,99586210848189.23,8.09,True
25,0.0001,8,0.9,0.25,0.25,16,19260817,Plain,1,0.0004,0.0003,0.0003,0.1488,0.1487,0.1488,99666639665849.95,99667291231422.28,99667952673065.6,0.27,True
25,0.0001,16,0.7,0.25,0.25,16,19260817,Plain,1,0.0011,0.0003,0.0002,0.1487,0.1487,0.1488,99614036172338.58,99634359290835.1,99637490824230.77,4.09,True
25,0.0001,16,0.9,0.5,0.25,16,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99609320275163.77,99629512221629.28,99633551288281.05,6.08,True
25,0.0001,16,0.9,0.25,0.5,16,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99615675897091.88,99637112761489.94,99637718638291.05,4.18,True
25,0.0001,16,0.9,0.25,0.25,64,19260817,Plain,1,0.0009,0.0003,0.0003,0.1487,0.1487,0.1488,99618327131419.7,99637035800543.66,99637287678081.98,14.8,True
25,0.0001,8,0.9,0.5,0.25,4,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1488,0.1488,99670963025059.44,99670627711035.7,99670221274802.7,0.28,True
25,0.0001,16,0.7,0.5,0.25,4,19260817,Plain,1,0.0009,0.0003,0.0002,0.1487,0.1487,0.1488,99631766673258.2,99652967078655.31,99652486020468.69,3.29,True
25,0.0001,16,0.9,0.5,0.5,4,19260817,Plain,1,0.0009,0.0003,0.0002,0.1487,0.1488,0.1488,99632168474055.8,99652979719536.7,99650894704602.95,3.42,True
25,0.0001,8,0.9,0.25,0.5,4,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1488,0.1488,99671262134736.69,99670633111305.14,99670325979014.22,0.3,True
25,0.0001,16,0.7,0.25,0.5,4,19260817,Plain,1,0.0009,0.0003,0.0002,0.1487,0.1487,0.1488,99632142304234.14,99655041571839.22,99653674249187.95,2.8,True
50,0.0001,16,0.9,0.25,0.25,1024,19260817,Plain,1,0.002,0.0006,0.0005,0.1486,0.1487,0.1488,99540287698206.52,99581179082199.58,99586661221763.42,514.47,True
25,0.01,16,0.9,0.25,0.25,1024,19260817,Plain,1,0.0912,0.0254,0.0208,0.1418,0.1469,0.1473,93083276837651.44,94916979850877.62,95390037501295.6,255.04,True
25,0.0001,16,0.9,0.5,0.25,1024,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99615617359535.23,99635915007739.8,99637368510889.02,511.28,True
25,0.0001,16,0.9,0.25,0.5,1024,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99613981786888.23,99634310131524.9,99637171757007.77,256.95,True
25,0.0001,16,0.9,0.25,0.25,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99616114508123.72,99636325559845.84,99637902484899.72,64.21,True
50,0.01,16,0.9,0.25,0.25,1024,19260817,Plain,1,0.1663,0.0439,0.0333,0.1358,0.1455,0.1464,87736712395512.1,91706123215965.64,92154754634198.44,526.81,True
25,0.01,8,0.9,0.25,0.25,1024,19260817,Plain,1,0.0314,0.0294,0.0229,0.1464,0.1466,0.1471,97838233601167.3,97984931828551.94,98328126780295.02,1.47,True
25,0.01,16,0.7,0.25,0.25,1024,19260817,Plain,1,0.096,0.0255,0.0218,0.1415,0.1469,0.1472,93154569051846.77,95243217918584.38,95643346779353.52,258.41,True
25,0.01,16,0.9,0.5,0.25,1024,19260817,Plain,1,0.0913,0.0264,0.0214,0.1418,0.1468,0.1472,93094340566853.78,95284847182572.72,95551003042628.42,510.99,True
25,0.01,16,0.9,0.25,0.5,1024,19260817,Plain,1,0.0897,0.0255,0.0218,0.1419,0.1469,0.1472,93287246582580.88,95381304619097.16,95729493724110.0,256.52,True
25,0.01,16,0.9,0.25,0.25,256,19260817,Plain,1,0.0899,0.0256,0.0209,0.1419,0.1469,0.1473,93208308799955.16,95114667377279.88,95693413439456.72,64.57,True
100,0.0001,16,0.9,0.25,0.25,1024,19260817,Plain,1,0.004,0.0012,0.001,0.1485,0.1487,0.1488,99399579794909.8,99476989400402.38,99492549337768.02,1022.13,True
50,0.0001,8,0.9,0.25,0.25,1024,19260817,Plain,1,0.0008,0.0007,0.0006,0.1487,0.1487,0.1488,99644309658463.56,99647360816858.86,99650141886815.77,2.7,True
50,0.0001,16,0.7,0.25,0.25,1024,19260817,Plain,1,0.0021,0.0006,0.0005,0.1486,0.1487,0.1488,99542267377457.52,99587048669374.88,99590894968378.56,510.19,True
50,0.0001,16,0.9,0.5,0.25,1024,19260817,Plain,1,0.002,0.0007,0.0005,0.1486,0.1487,0.1488,99546177984612.72,99586943946129.69,99592981857155.23,1017.14,True
50,0.0001,16,0.9,0.25,0.5,1024,19260817,Plain,1,0.002,0.0006,0.0005,0.1486,0.1487,0.1488,99541896289225.02,99581314456773.12,99590547355864.05,509.72,True
50,0.0001,16,0.9,0.25,0.25,256,19260817,Plain,1,0.0019,0.0006,0.0005,0.1486,0.1487,0.1488,99545607441114.31,99582921041434.28,99591431533882.66,126.12,True
25,0.0001,8,0.9,0.5,0.25,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99664467740056.16,99665975424473.0,99667391747499.66,2.32,True
25,0.0001,16,0.7,0.5,0.25,1024,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99617289446847.12,99638182498771.14,99640855089796.66,505.0,True
25,0.0001,16,0.9,0.5,0.5,1024,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99610991545543.72,99631026687098.9,99634959139608.72,505.27,True
25,0.0001,16,0.9,0.5,0.25,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99615573017721.23,99636238992907.72,99636013373558.48,123.79,True
25,0.0001,8,0.9,0.25,0.25,256,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99665511963432.78,99667510117721.56,99666916927819.78,0.58,True
25,0.0001,16,0.7,0.25,0.25,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99615396376460.05,99636204373521.84,99639873060038.16,63.03,True
25,0.0001,16,0.9,0.25,0.5,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99611974769072.77,99630365416399.69,99633805208719.48,63.11,True
25,0.0001,8,0.9,0.25,0.5,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99665490215022.88,99667109738018.52,99667971622615.0,1.44,True
25,0.0001,16,0.7,0.25,0.5,1024,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99613491093393.48,99635172340356.1,99637952659575.28,253.69,True
50,0.0001,16,0.9,0.25,0.75,4,19260817,Plain,1,0.0016,0.0005,0.0005,0.1487,0.1487,0.1488,99587112148467.16,99628102819172.94,99626690568631.22,5.23,True
25,0.01,16,0.9,0.25,0.75,4,19260817,Plain,1,0.0757,0.0221,0.0192,0.143,0.1471,0.1474,94932778651284.72,97033664547541.12,97139776205957.6,2.8,True
25,0.0001,16,0.9,0.5,0.75,4,19260817,Plain,1,0.0009,0.0003,0.0002,0.1487,0.1487,0.1488,99632350946690.12,99653884407887.06,99652345035173.88,3.42,True
25,0.0001,16,0.9,0.25,0.75,16,19260817,Plain,1,0.001,0.0003,0.0002,0.1487,0.1487,0.1488,99613989770955.84,99633424895965.1,99635842049486.95,4.25,True
50,0.01,16,0.9,0.25,0.75,4,19260817,Plain,1,0.133,0.0365,0.0309,0.1385,0.146,0.1465,91277062423076.84,95236958539105.5,95718306761279.28,5.47,True
25,0.01,8,0.9,0.25,0.75,4,19260817,Plain,1,0.0231,0.0213,0.0187,0.147,0.1472,0.1475,98379914820323.62,98330490167648.2,98526521609503.88,0.36,True
25,0.01,16,0.7,0.25,0.75,4,19260817,Plain,1,0.081,0.0222,0.0194,0.1426,0.1471,0.1474,94751995090445.72,97083565370669.06,97212427906185.06,2.81,True
25,0.01,16,0.9,0.5,0.75,4,19260817,Plain,1,0.0777,0.0221,0.0192,0.1429,0.1471,0.1474,94752076834974.88,96788229954693.88,97071968129630.16,3.51,True
25,0.01,16,0.9,0.25,0.75,16,19260817,Plain,1,0.0887,0.023,0.0194,0.142,0.147,0.1474,93345167233451.2,95120702574894.28,95547114449848.92,4.1,True
100,0.0001,16,0.9,0.25,0.75,4,19260817,Plain,1,0.0032,0.0011,0.0009,0.1485,0.1487,0.1488,99491807803572.44,99571031799937.12,99575027687182.05,10.5,True
50,0.0001,8,0.9,0.25,0.75,4,19260817,Plain,1,0.0006,0.0005,0.0005,0.1487,0.1487,0.1488,99656407395000.84,99654961417565.52,99657181139881.78,0.58,True
50,0.0001,16,0.7,0.25,0.75,4,19260817,Plain,1,0.0017,0.0005,0.0005,0.1487,0.1487,0.1488,99585961586046.56,99629945255072.56,99629180908939.69,5.27,True
50,0.0001,16,0.9,0.5,0.75,4,19260817,Plain,1,0.0017,0.0006,0.0005,0.1486,0.1487,0.1488,99578166890908.06,99622983811182.86,99621894534730.52,6.73,True
50,0.0001,16,0.9,0.25,0.75,16,19260817,Plain,1,0.002,0.0006,0.0005,0.1486,0.1487,0.1488,99542898760756.3,99581088090255.38,99588399385665.69,8.35,True
25,0.0001,8,0.9,0.25,0.75,16,19260817,Plain,1,0.0004,0.0003,0.0003,0.1488,0.1487,0.1488,99666674679711.16,99666927146372.31,99667394145635.64,0.34,True
25,0.0001,16,0.7,0.25,0.75,16,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99614205552264.7,99636321680577.5,99638044054218.69,4.26,True
25,0.0001,16,0.9,0.5,0.75,16,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99611605454932.0,99634526608895.6,99635486818491.62,6.41,True
25,0.0001,16,0.9,0.25,0.75,64,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99614704178792.4,99634984604913.31,99636831677122.0,14.75,True
25,0.0001,8,0.9,0.5,0.75,4,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1488,0.1488,99670976906655.16,99670315927556.34,99670613091805.5,0.4,True
25,0.0001,16,0.7,0.5,0.75,4,19260817,Plain,1,0.0009,0.0003,0.0003,0.1487,0.1487,0.1488,99632270967090.7,99655247587579.78,99653539622524.05,3.42,True
50,0.0001,16,0.9,0.25,0.75,1024,19260817,Plain,1,0.002,0.0006,0.0005,0.1486,0.1487,0.1488,99541442154194.22,99583530733007.7,99588481969258.23,554.36,True
25,0.01,16,0.9,0.25,0.75,1024,19260817,Plain,1,0.0906,0.0256,0.0204,0.1419,0.1469,0.1473,93194184675538.95,95146992311876.64,95512884695873.98,269.34,True
25,0.0001,16,0.9,0.5,0.75,1024,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99610299164438.12,99630793602245.66,99634943383069.0,522.57,True
25,0.0001,16,0.9,0.25,0.75,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99613266135949.72,99632652689132.56,99633678050385.77,64.05,True
50,0.01,16,0.9,0.25,0.75,1024,19260817,Plain,1,0.1679,0.0445,0.0333,0.1357,0.1454,0.1464,87697055050286.47,91852532069935.6,92331748162524.23,531.1,True
25,0.01,8,0.9,0.25,0.75,1024,19260817,Plain,1,0.0322,0.0294,0.023,0.1464,0.1466,0.1471,97797901711588.31,97963589154360.2,98284745487838.28,1.55,True
25,0.01,16,0.7,0.25,0.75,1024,19260817,Plain,1,0.0955,0.0257,0.0207,0.1415,0.1468,0.1473,93230874247315.52,95382329334385.3,95862893315089.5,257.7,True
25,0.01,16,0.9,0.5,0.75,1024,19260817,Plain,1,0.0944,0.0273,0.0213,0.1416,0.1467,0.1473,92868058614225.92,94960673854126.88,95405105510981.7,522.73,True
25,0.01,16,0.9,0.25,0.75,256,19260817,Plain,1,0.0938,0.0257,0.0202,0.1416,0.1468,0.1473,92878217466622.84,94984927967462.28,95328812738184.6,64.33,True
100,0.0001,16,0.9,0.25,0.75,1024,19260817,Plain,1,0.004,0.0012,0.001,0.1485,0.1487,0.1488,99396447381376.69,99479864562536.52,99496601956597.84,1050.65,True
50,0.0001,8,0.9,0.25,0.75,1024,19260817,Plain,1,0.0008,0.0007,0.0006,0.1487,0.1487,0.1488,99643974730070.31,99648386366376.31,99651455348573.95,2.93,True
50,0.0001,16,0.7,0.25,0.75,1024,19260817,Plain,1,0.0021,0.0006,0.0005,0.1486,0.1487,0.1488,99542958057079.34,99588529627010.62,99592740299008.28,530.55,True
50,0.0001,16,0.9,0.5,0.75,1024,19260817,Plain,1,0.0021,0.0007,0.0005,0.1486,0.1487,0.1488,99537944328088.2,99577834505998.4,99589319940868.88,1075.22,True
50,0.0001,16,0.9,0.25,0.75,256,19260817,Plain,1,0.002,0.0006,0.0005,0.1486,0.1487,0.1488,99542212213829.3,99582265991498.23,99587527828429.69,141.34,True
25,0.0001,8,0.9,0.5,0.75,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99664371898491.34,99666448867953.28,99667192331131.4,2.54,True
25,0.0001,16,0.7,0.5,0.75,1024,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99611396033455.44,99633348302142.52,99637424806243.1,521.62,True
25,0.0001,16,0.9,0.5,0.75,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99612305413539.58,99633040790119.48,99635584591801.42,137.44,True
25,0.0001,8,0.9,0.25,0.75,256,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99665519426768.44,99667176568771.72,99667354248641.98,0.69,True
25,0.0001,16,0.7,0.25,0.75,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99615577872987.9,99636935870965.4,99638378260899.98,64.93,True
50,0.0001,16,0.9,0.75,0.25,4,19260817,Plain,1,0.0018,0.0006,0.0005,0.1486,0.1487,0.1488,99575498960724.3,99617118513999.2,99618585713896.88,7.61,True
25,0.01,16,0.9,0.75,0.25,4,19260817,Plain,1,0.0782,0.0228,0.0197,0.1428,0.1471,0.1474,94734144349077.77,96731385363478.64,97095181795981.02,3.85,True
25,0.0001,16,0.9,0.75,0.5,4,19260817,Plain,1,0.0009,0.0003,0.0002,0.1487,0.1487,0.1488,99630721316571.69,99652822964587.6,99652676853534.92,4.07,True
25,0.0001,16,0.9,0.75,0.25,16,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99607436580232.2,99629735622568.28,99630493924477.56,8.25,True
50,0.01,16,0.9,0.75,0.25,4,19260817,Plain,1,0.1408,0.0366,0.0315,0.1379,0.146,0.1465,90673900859606.8,94803648026504.34,95180215341580.48,7.61,True
25,0.01,8,0.9,0.75,0.25,4,19260817,Plain,1,0.024,0.0219,0.0192,0.147,0.1471,0.1474,98314493028498.34,98314185922208.34,98507578041360.77,0.29,True
25,0.01,16,0.7,0.75,0.25,4,19260817,Plain,1,0.0831,0.0227,0.0197,0.1425,0.1471,0.1474,94584680513114.88,96755822545911.56,97234751826001.84,3.82,True
25,0.01,16,0.9,0.75,0.5,4,19260817,Plain,1,0.0784,0.0223,0.0194,0.1428,0.1471,0.1474,94733897244507.1,96821747140928.86,97019864944183.22,4.07,True
25,0.01,16,0.9,0.75,0.25,16,19260817,Plain,1,0.0959,0.0235,0.0204,0.1415,0.147,0.1473,92764663342891.05,94841829066404.72,95443192344067.34,8.21,True
100,0.0001,16,0.9,0.75,0.25,4,19260817,Plain,1,0.0035,0.0011,0.001,0.1485,0.1487,0.1488,99464286429850.23,99548576751108.4,99552239326516.4,15.15,True
50,0.0001,8,0.9,0.75,0.25,4,19260817,Plain,1,0.0006,0.0005,0.0005,0.1487,0.1487,0.1488,99655379488802.48,99654802431811.95,99658420337747.9,0.46,True
50,0.0001,16,0.7,0.75,0.25,4,19260817,Plain,1,0.0019,0.0006,0.0005,0.1486,0.1487,0.1488,99574332874934.56,99620275237402.44,99621624886342.23,7.57,True
50,0.0001,16,0.9,0.75,0.5,4,19260817,Plain,1,0.0018,0.0005,0.0005,0.1486,0.1487,0.1488,99574831966741.36,99617180758197.02,99618864912205.69,8.0,True
50,0.0001,16,0.9,0.75,0.25,16,19260817,Plain,1,0.0021,0.0006,0.0005,0.1486,0.1487,0.1488,99531391872494.56,99576096259867.84,99582328664537.66,16.27,True
25,0.0001,8,0.9,0.75,0.25,16,19260817,Plain,1,0.0004,0.0003,0.0003,0.1487,0.1487,0.1488,99664761956542.56,99665568424177.7,99668025179653.72,0.32,True
25,0.0001,16,0.7,0.75,0.25,16,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99609014196118.6,99633980573161.92,99635692387920.28,8.22,True
25,0.0001,16,0.9,0.75,0.5,16,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99610551132222.1,99631795695315.56,99633528864512.52,8.52,True
25,0.0001,16,0.9,0.75,0.25,64,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99615732821302.98,99636092341015.66,99638068749482.56,40.42,True
25,0.0001,8,0.9,0.75,0.5,4,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99670962733814.52,99670126806734.95,99670087074793.05,0.36,True
25,0.0001,16,0.7,0.75,0.5,4,19260817,Plain,1,0.0009,0.0003,0.0003,0.1487,0.1487,0.1488,99629789987431.44,99653150071309.05,99653832111399.5,4.06,True
50,0.0001,16,0.9,0.75,0.25,1024,19260817,Plain,1,0.002,0.0006,0.0005,0.1486,0.1487,0.1488,99541907156400.02,99584498060899.8,99588728659607.06,1594.33,True
25,0.01,16,0.9,0.75,0.25,1024,19260817,Plain,1,0.0905,0.027,0.0214,0.1419,0.1468,0.1472,93258431812369.28,95272450378389.98,95742269592059.16,794.61,True
25,0.0001,16,0.9,0.75,0.5,1024,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99612138565306.78,99633771173144.48,99635920375226.86,800.28,True
25,0.0001,16,0.9,0.75,0.25,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99612781480549.28,99633157633565.52,99636386061204.2,199.72,True
50,0.01,16,0.9,0.75,0.25,1024,19260817,Plain,1,0.1659,0.0459,0.035,0.1359,0.1453,0.1462,87912865805513.8,91945360934690.5,92914275910561.16,1591.1,True
25,0.01,8,0.9,0.75,0.25,1024,19260817,Plain,1,0.0334,0.03,0.0239,0.1463,0.1465,0.1471,97717267322283.95,97891642325313.3,98207041527988.84,3.25,True
25,0.01,16,0.7,0.75,0.25,1024,19260817,Plain,1,0.095,0.0277,0.021,0.1415,0.1467,0.1473,93266090618834.31,95369547937183.5,95893683754501.8,797.09,True
25,0.01,16,0.9,0.75,0.5,1024,19260817,Plain,1,0.0931,0.0278,0.0205,0.1417,0.1467,0.1473,93011942017284.31,94912704681442.69,95460102367453.9,810.96,True
25,0.01,16,0.9,0.75,0.25,256,19260817,Plain,1,0.0938,0.028,0.02,0.1416,0.1467,0.1474,92953259536115.66,94704161195586.16,95555183952664.4,192.14,True
100,0.0001,16,0.9,0.75,0.25,1024,19260817,Plain,1,0.004,0.0013,0.001,0.1485,0.1487,0.1488,99398412667440.6,99480132558519.48,99498450110602.95,1880.43,True
50,0.0001,8,0.9,0.75,0.25,1024,19260817,Plain,1,0.0008,0.0007,0.0006,0.1487,0.1487,0.1488,99643210090021.72,99646219863260.64,99649363739607.14,3.91,True
50,0.0001,16,0.7,0.75,0.25,1024,19260817,Plain,1,0.0021,0.0006,0.0005,0.1486,0.1487,0.1488,99542980895084.64,99590557413274.8,99595671671573.02,971.57,True
50,0.0001,16,0.9,0.75,0.5,1024,19260817,Plain,1,0.0021,0.0006,0.0005,0.1486,0.1487,0.1488,99536902862398.3,99579493317471.52,99587739631133.84,983.72,True
50,0.0001,16,0.9,0.75,0.25,256,19260817,Plain,1,0.002,0.0007,0.0005,0.1486,0.1487,0.1488,99543020549971.06,99583404208102.69,99591114437375.31,241.52,True
25,0.0001,8,0.9,0.75,0.5,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99663582748459.31,99665841194285.05,99666294315207.98,1.96,True
25,0.0001,16,0.7,0.75,0.5,1024,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99612426095748.06,99636365348409.66,99639406476514.86,501.08,True
25,0.0001,16,0.9,0.75,0.5,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99613476773673.62,99633919338875.22,99637205013261.6,124.11,True
25,0.0001,8,0.9,0.75,0.25,256,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99663937762019.8,99666300621684.14,99666995523052.64,0.67,True
25,0.0001,16,0.7,0.75,0.25,256,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99613473030641.08,99635015983870.78,99638443494874.12,131.75,True
50,0.0001,16,0.9,0.75,0.75,4,19260817,Plain,1,0.0018,0.0005,0.0005,0.1486,0.1487,0.1488,99574740763273.16,99617609316787.0,99619866637826.31,6.78,True
25,0.01,16,0.9,0.75,0.75,4,19260817,Plain,1,0.0794,0.022,0.0193,0.1427,0.1471,0.1474,94637630473446.64,96804593705255.02,97059805475629.22,3.46,True
25,0.0001,16,0.9,0.75,0.75,16,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99609295464434.48,99631422303595.12,99633964429202.84,6.24,True
50,0.01,16,0.9,0.75,0.75,4,19260817,Plain,1,0.1416,0.0369,0.0316,0.1378,0.146,0.1465,90627879850151.92,94708741490493.72,95197219075672.02,6.81,True
25,0.01,8,0.9,0.75,0.75,4,19260817,Plain,1,0.024,0.0221,0.0192,0.147,0.1471,0.1474,98318987466258.06,98242539254420.84,98484169990284.62,0.29,True
25,0.01,16,0.7,0.75,0.75,4,19260817,Plain,1,0.0844,0.0217,0.0196,0.1424,0.1471,0.1474,94486460881078.16,96803696423595.22,97153855981293.72,3.46,True
25,0.01,16,0.9,0.75,0.75,16,19260817,Plain,1,0.0944,0.0234,0.0215,0.1416,0.147,0.1472,92858828046400.38,94995776876701.38,95443036691652.22,6.21,True
100,0.0001,16,0.9,0.75,0.75,4,19260817,Plain,1,0.0035,0.0011,0.001,0.1485,0.1487,0.1488,99465062978263.22,99551371611116.98,99554820964371.52,13.58,True
50,0.0001,8,0.9,0.75,0.75,4,19260817,Plain,1,0.0006,0.0005,0.0005,0.1487,0.1487,0.1488,99655593966591.23,99654449290954.02,99656628569807.7,0.46,True
50,0.0001,16,0.7,0.75,0.75,4,19260817,Plain,1,0.0019,0.0006,0.0005,0.1486,0.1487,0.1488,99572772698222.77,99620364554053.92,99621063214708.28,6.76,True
50,0.0001,16,0.9,0.75,0.75,16,19260817,Plain,1,0.0021,0.0006,0.0005,0.1486,0.1487,0.1488,99534252125331.95,99579142784340.06,99587168323190.23,12.29,True
25,0.0001,8,0.9,0.75,0.75,16,19260817,Plain,1,0.0004,0.0003,0.0003,0.1487,0.1487,0.1488,99665198048463.1,99665910378562.8,99667536531236.2,0.28,True
25,0.0001,16,0.7,0.75,0.75,16,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99610043275240.23,99633557949664.4,99636693390334.06,6.21,True
25,0.0001,16,0.9,0.75,0.75,64,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99615530958577.69,99636830255334.23,99638670035544.95,26.17,True
50,0.0001,16,0.9,0.75,0.75,1024,19260817,Plain,1,0.002,0.0007,0.0005,0.1486,0.1487,0.1488,99542770368403.88,99580596119096.7,99591044813944.7,988.81,True
25,0.01,16,0.9,0.75,0.75,1024,19260817,Plain,1,0.0896,0.0271,0.0218,0.142,0.1467,0.1472,93337844674562.6,95314090457244.94,95932986049581.69,501.52,True
25,0.0001,16,0.9,0.75,0.75,256,19260817,Plain,1,0.001,0.0003,0.0003,0.1487,0.1487,0.1488,99614108895386.95,99634021528305.28,99636112976383.88,124.37,True
50,0.01,16,0.9,0.75,0.75,1024,19260817,Plain,1,0.1654,0.045,0.0354,0.1359,0.1454,0.1462,87936193719637.56,92017485169259.28,92980850817838.77,1000.57,True
25,0.01,8,0.9,0.75,0.75,1024,19260817,Plain,1,0.0338,0.0304,0.0245,0.1462,0.1465,0.147,97688297588338.5,97853798058751.72,98098348572451.1,2.03,True
25,0.01,16,0.7,0.75,0.75,1024,19260817,Plain,1,0.0946,0.0275,0.0213,0.1416,0.1467,0.1473,93328841200816.92,95627369844230.6,96180887020911.12,506.9,True
25,0.01,16,0.9,0.75,0.75,256,19260817,Plain,1,0.0924,0.0268,0.0207,0.1417,0.1468,0.1473,93156313436916.77,95159053305691.38,95736217791005.34,125.8,True
100,0.0001,16,0.9,0.75,0.75,1024,19260817,Plain,1,0.0041,0.0013,0.001,0.1485,0.1487,0.1488,99393466032449.4,99473146411231.98,99496316911895.3,1960.07,True
50,0.0001,8,0.9,0.75,0.75,1024,19260817,Plain,1,0.0008,0.0008,0.0006,0.1487,0.1487,0.1488,99642054521685.31,99646965664169.44,99649046944910.2,3.95,True
50,0.0001,16,0.7,0.75,0.75,1024,19260817,Plain,1,0.0021,0.0007,0.0005,0.1486,0.1487,0.1488,99543412735394.8,99584308629739.36,99596562490377.8,990.33,True
50,0.0001,16,0.9,0.75,0.75,256,19260817,Plain,1,0.002,0.0007,0.0005,0.1486,0.1487,0.1488,99541890963053.08,99583097828127.86,99590623955509.69,249.97,True
25,0.0001,8,0.9,0.75,0.75,256,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99664523410169.78,99666825892831.02,99667622005305.28,0.77,True
25,0.0001,16,0.7,0.75,0.75,256,19260817,Plain,1,0.0011,0.0003,0.0003,0.1487,0.1487,0.1488,99613765150114.86,99636561910787.08,99638498655689.44,125.71,True
200,0.01,2,0.3,0.25,0.25,4,19260817,Plain,1,0.0472,0.0505,0.0443,0.1452,0.145,0.1455,96033222625967.4,95664656901166.2,95824689775363.31,0.48,True
200,0.0001,4,0.3,0.25,0.25,4,19260817,Plain,1,0.0017,0.0018,0.0016,0.1486,0.1486,0.1487,99599325371265.42,99590025973809.98,99598577196746.12,0.55,True
200,0.0001,2,0.5,0.25,0.25,4,19260817,Plain,1,0.0013,0.0014,0.0013,0.1487,0.1487,0.1488,99618268252214.48,99615167436869.36,99618081103752.72,0.48,True
200,0.0001,2,0.3,0.5,0.25,4,19260817,Plain,1,0.0015,0.0016,0.0014,0.1487,0.1487,0.1487,99611094174879.69,99609066451729.31,99620441932829.05,0.51,True
200,0.0001,2,0.3,0.25,0.5,4,19260817,Plain,1,0.0013,0.0014,0.0013,0.1487,0.1487,0.1488,99618095679207.05,99614981628014.6,99618051145118.44,0.51,True
200,0.0001,2,0.3,0.25,0.25,16,19260817,Plain,1,0.0016,0.0017,0.0015,0.1487,0.1486,0.1487,99606048883575.72,99601397607646.92,99615613757285.12,0.47,True
100,0.01,2,0.3,0.25,0.25,4,19260817,Plain,1,0.037,0.0395,0.0349,0.146,0.1458,0.1462,97220840450007.8,97003237068642.77,97200241846977.92,0.29,True
