max_bins,interactions,learning_rate,max_rounds,min_samples_leaf,max_leaves,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
1024.0,8.0,1.0,100.0,8.0,10000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.27
1024.0,8.0,0.1,50.0,8.0,10000.0,0.4182,0.3702,0.3573,0.1919,0.1997,0.2018,170430705727102.03,180064734630660.72,179540072972270.12,4.09
1024.0,8.0,0.1,200.0,8.0,10000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.57
1024.0,8.0,0.1,100.0,4.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.51
1024.0,8.0,0.1,100.0,16.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.52
1024.0,8.0,0.1,100.0,8.0,1000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.54
1024.0,8.0,0.1,100.0,8.0,100000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.51
256.0,16.0,0.1,100.0,8.0,10000.0,0.4229,0.3729,0.3622,0.1912,0.1993,0.2011,169276241852582.84,179029924236676.47,178236150465616.44,4.95
4096.0,16.0,0.1,100.0,8.0,10000.0,0.4229,0.3729,0.3622,0.1912,0.1993,0.2011,169276241852582.84,179029924236676.47,178236150465616.44,4.94
1024.0,16.0,0.01,100.0,8.0,10000.0,0.4161,0.3706,0.357,0.1923,0.1996,0.2019,172000965743146.1,181124629384278.7,180941071460063.0,6.86
1024.0,16.0,1.0,100.0,8.0,10000.0,0.4313,0.3369,0.3281,0.1898,0.2049,0.2064,162349738294904.9,177970824918986.6,176815673971177.03,4.63
1024.0,16.0,0.1,50.0,8.0,10000.0,0.4221,0.373,0.3621,0.1913,0.1993,0.2011,169560399787177.38,179191417627841.22,178444652617222.28,4.42
1024.0,16.0,0.1,200.0,8.0,10000.0,0.4229,0.3729,0.3622,0.1912,0.1993,0.2011,169276241852582.84,179029924236676.47,178236150465616.44,5.01
1024.0,16.0,0.1,100.0,4.0,10000.0,0.4229,0.3729,0.3622,0.1912,0.1993,0.2011,169276241852582.84,179029924236676.47,178236150465616.44,4.96
1024.0,16.0,0.1,100.0,16.0,10000.0,0.4229,0.3729,0.3622,0.1912,0.1993,0.2011,169276241852582.84,179029924236676.47,178236150465616.44,4.9
1024.0,16.0,0.1,100.0,8.0,1000.0,0.4229,0.3729,0.3622,0.1912,0.1993,0.2011,169276241852582.84,179029924236676.47,178236150465616.44,4.98
1024.0,16.0,0.1,100.0,8.0,100000.0,0.4229,0.3729,0.3622,0.1912,0.1993,0.2011,169276241852582.84,179029924236676.47,178236150465616.44,4.93
256.0,8.0,0.1,200.0,8.0,10000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.56
4096.0,8.0,0.1,200.0,8.0,10000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.56
1024.0,4.0,0.1,200.0,8.0,10000.0,0.4108,0.3674,0.3534,0.1932,0.2001,0.2025,172743725625302.16,181702881827302.03,181526504237194.22,4.18
1024.0,8.0,0.01,200.0,8.0,10000.0,0.4147,0.3687,0.354,0.1925,0.1999,0.2024,171914969097091.72,181192901894287.84,181037179572629.34,8.44
1024.0,8.0,1.0,200.0,8.0,10000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.27
1024.0,8.0,0.1,500.0,8.0,10000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.54
1024.0,8.0,0.1,200.0,4.0,10000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.56
1024.0,8.0,0.1,200.0,16.0,10000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.59
1024.0,8.0,0.1,200.0,8.0,1000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.55
1024.0,8.0,0.1,200.0,8.0,100000.0,0.4192,0.3703,0.3578,0.1918,0.1997,0.2018,169882437501214.03,179664325847177.16,179036444162434.4,4.55
64.0,8.0,0.1,100.0,8.0,10000.0,0.4135,0.372,0.358,0.1927,0.1994,0.2017,170278289639964.25,178673447584594.88,178265773570374.84,4.34
256.0,4.0,0.1,100.0,8.0,10000.0,0.4108,0.3673,0.3533,0.1932,0.2002,0.2025,172754274809014.06,181708896803498.9,181532711786932.78,4.19
256.0,8.0,0.01,100.0,8.0,10000.0,0.4123,0.3672,0.3522,0.1929,0.2002,0.2026,172926022641765.1,182035726764907.38,181993879357148.88,6.17
256.0,8.0,1.0,100.0,8.0,10000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.29
256.0,8.0,0.1,50.0,8.0,10000.0,0.4182,0.3702,0.3573,0.1919,0.1997,0.2018,170430705727102.03,180064734630660.72,179540072972270.12,4.12
256.0,8.0,0.1,100.0,4.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.53
256.0,8.0,0.1,100.0,16.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.69
256.0,8.0,0.1,100.0,8.0,1000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.68
256.0,8.0,0.1,100.0,8.0,100000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.58
13684.0,8.0,0.1,100.0,8.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.65
4096.0,4.0,0.1,100.0,8.0,10000.0,0.4108,0.3673,0.3533,0.1932,0.2002,0.2025,172754274809014.06,181708896803498.9,181532711786932.78,4.28
4096.0,8.0,0.01,100.0,8.0,10000.0,0.4123,0.3672,0.3522,0.1929,0.2002,0.2026,172926022641765.1,182035726764907.38,181993879357148.88,6.29
4096.0,8.0,1.0,100.0,8.0,10000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.27
4096.0,8.0,0.1,50.0,8.0,10000.0,0.4182,0.3702,0.3573,0.1919,0.1997,0.2018,170430705727102.03,180064734630660.72,179540072972270.12,4.1
4096.0,8.0,0.1,100.0,4.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.57
4096.0,8.0,0.1,100.0,16.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.56
4096.0,8.0,0.1,100.0,8.0,1000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.5
4096.0,8.0,0.1,100.0,8.0,100000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.48
1024.0,4.0,0.1,100.0,4.0,10000.0,0.4108,0.3673,0.3533,0.1932,0.2002,0.2025,172754274809014.06,181708896803498.9,181532711786932.78,4.16
1024.0,8.0,0.01,100.0,4.0,10000.0,0.4123,0.3672,0.3522,0.1929,0.2002,0.2026,172926022641765.1,182035726764907.38,181993879357148.88,6.15
1024.0,8.0,1.0,100.0,4.0,10000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.27
1024.0,8.0,0.1,50.0,4.0,10000.0,0.4182,0.3702,0.3573,0.1919,0.1997,0.2018,170430705727102.03,180064734630660.72,179540072972270.12,4.07
1024.0,8.0,0.1,100.0,2.0,10000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.51
1024.0,8.0,0.1,100.0,4.0,1000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.51
1024.0,8.0,0.1,100.0,4.0,100000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.51
1024.0,4.0,0.1,100.0,16.0,10000.0,0.4108,0.3673,0.3533,0.1932,0.2002,0.2025,172754274809014.06,181708896803498.9,181532711786932.78,4.19
1024.0,8.0,0.01,100.0,16.0,10000.0,0.4123,0.3672,0.3522,0.1929,0.2002,0.2026,172926022641765.1,182035726764907.38,181993879357148.88,7.65
1024.0,8.0,1.0,100.0,16.0,10000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.23
1024.0,8.0,0.1,50.0,16.0,10000.0,0.4182,0.3702,0.3573,0.1919,0.1997,0.2018,170430705727102.03,180064734630660.72,179540072972270.12,4.08
1024.0,8.0,0.1,100.0,32.0,10000.0,0.4189,0.3711,0.358,0.1918,0.1996,0.2017,169768648977300.6,179289807935437.53,178671747793813.84,4.52
1024.0,8.0,0.1,100.0,16.0,1000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.49
1024.0,8.0,0.1,100.0,16.0,100000.0,0.419,0.3703,0.3577,0.1918,0.1997,0.2018,169932439585054.56,179691996400253.1,179077052841040.22,4.52
1024.0,4.0,0.1,100.0,8.0,1000.0,0.4108,0.3673,0.3533,0.1932,0.2002,0.2025,172754274809014.06,181708896803498.9,181532711786932.78,4.19
1024.0,8.0,0.01,100.0,8.0,1000.0,0.4123,0.3672,0.3522,0.1929,0.2002,0.2026,172926022641765.1,182035726764907.38,181993879357148.88,6.14
1024.0,8.0,1.0,100.0,8.0,1000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.27
1024.0,8.0,0.1,50.0,8.0,1000.0,0.4182,0.3702,0.3573,0.1919,0.1997,0.2018,170430705727102.03,180064734630660.72,179540072972270.12,4.1
1024.0,8.0,0.1,100.0,8.0,100.0,0.4189,0.3705,0.3578,0.1918,0.1997,0.2018,169999803775085.22,179710616874641.84,179102170778407.62,4.49
1024.0,4.0,0.1,100.0,8.0,100000.0,0.4108,0.3673,0.3533,0.1932,0.2002,0.2025,172754274809014.06,181708896803498.9,181532711786932.78,4.21
1024.0,8.0,0.01,100.0,8.0,100000.0,0.4123,0.3672,0.3522,0.1929,0.2002,0.2026,172926022641765.1,182035726764907.38,181993879357148.88,6.17
1024.0,8.0,1.0,100.0,8.0,100000.0,0.4219,0.3295,0.3187,0.1913,0.206,0.2078,163478727411900.72,178682541414958.47,178439115544543.16,4.24
1024.0,8.0,0.1,50.0,8.0,100000.0,0.4182,0.3702,0.3573,0.1919,0.1997,0.2018,170430705727102.03,180064734630660.72,179540072972270.12,4.07
1024.0,4.0,0.1,50.0,8.0,10000.0,0.4103,0.367,0.3529,0.1932,0.2002,0.2025,173018631220313.4,181942681684016.38,181757264086239.9,3.92
1024.0,8.0,0.01,50.0,8.0,10000.0,0.4017,0.3668,0.3518,0.1946,0.2002,0.2027,177752802078028.3,185171456017124.62,185342908557217.34,4.17
1024.0,8.0,1.0,50.0,8.0,10000.0,0.4218,0.3296,0.3187,0.1913,0.206,0.2078,163500592003294.34,178687818239797.78,178448925890307.97,4.07
1024.0,8.0,0.1,25.0,8.0,10000.0,0.4163,0.3696,0.356,0.1923,0.1998,0.202,171487081895154.25,180884482612832.0,180518160292541.0,3.09
1024.0,2.0,0.1,100.0,8.0,10000.0,0.4081,0.3657,0.3509,0.1936,0.2004,0.2028,173064206007308.5,181636022371146.44,181849838299137.9,4.05
1024.0,4.0,0.01,100.0,8.0,10000.0,0.4072,0.3644,0.3492,0.1938,0.2006,0.2031,174615143471647.53,183381281829132.62,183389962503068.75,5.84
1024.0,4.0,1.0,100.0,8.0,10000.0,0.4143,0.3281,0.3162,0.1926,0.2063,0.2082,165178681808719.7,179564975213070.78,179539470504046.8,4.0
1024.0,8.0,0.001,100.0,8.0,10000.0,0.3273,0.3217,0.3101,0.2064,0.2072,0.2091,208060435319753.7,209954648991547.38,210824613205201.4,6.35
13684.0,16.0,0.1,500.0,32.0,100.0,0.4226,0.3735,0.3623,0.1912,0.1992,0.2011,169090178292352.4,178625272715695.4,177820414354942.5,4.99
65535.0,8.0,0.1,500.0,32.0,100.0,0.4189,0.3711,0.358,0.1918,0.1996,0.2017,169742097184099.03,179266635473218.2,178645176105318.34,4.48
65535.0,16.0,0.01,500.0,32.0,100.0,0.4178,0.3723,0.3588,0.192,0.1994,0.2016,171023969529463.12,180026714592412.38,179727532206670.72,7.95
65535.0,16.0,1.0,500.0,32.0,100.0,0.4301,0.3426,0.3325,0.19,0.204,0.2057,163160298177869.4,177970738619771.56,176673627365965.28,4.56
65535.0,16.0,0.1,200.0,32.0,100.0,0.4226,0.3735,0.3623,0.1912,0.1992,0.2011,169090178292352.4,178625272715695.4,177820414354942.5,4.92
65535.0,16.0,0.1,500.0,16.0,100.0,0.4228,0.373,0.3623,0.1912,0.1992,0.201,169307426950177.56,179027518007129.62,178227747777265.7,4.98
65535.0,16.0,0.1,500.0,32.0,1000.0,0.4228,0.3734,0.3623,0.1912,0.1992,0.201,169031184131104.06,178599062179885.47,177782178446621.75,4.96
256.0,2.0,0.1,25.0,1.0,100000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.95
4096.0,2.0,0.1,25.0,1.0,100000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.95
1024.0,4.0,0.1,25.0,1.0,100000.0,0.4093,0.3662,0.3519,0.1934,0.2003,0.2027,173501163034775.0,182377929107566.12,182192964993008.1,3.0
1024.0,2.0,0.01,25.0,1.0,100000.0,0.358,0.3426,0.3293,0.2016,0.204,0.2062,195416077730631.66,199215605978199.34,199876110078728.94,3.0
1024.0,2.0,1.0,25.0,1.0,100000.0,0.4111,0.3269,0.3141,0.1931,0.2064,0.2085,166029116961383.66,180092216865817.3,180227531864598.22,2.98
1024.0,2.0,0.1,50.0,1.0,100000.0,0.408,0.3657,0.3509,0.1936,0.2004,0.2028,173082139918037.38,181655608044619.53,181854631776168.7,5.08
1024.0,2.0,0.1,25.0,2.0,100000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.95
1024.0,2.0,0.1,25.0,1.0,10000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.94
256.0,4.0,0.1,25.0,1.0,100000.0,0.4093,0.3662,0.3519,0.1934,0.2003,0.2027,173501163034775.0,182377929107566.12,182192964993008.1,2.98
4096.0,4.0,0.1,25.0,1.0,100000.0,0.4093,0.3662,0.3519,0.1934,0.2003,0.2027,173501163034775.0,182377929107566.12,182192964993008.1,3.0
1024.0,8.0,0.1,25.0,1.0,100000.0,0.4163,0.3696,0.356,0.1923,0.1998,0.202,171487081895154.25,180884482612832.0,180518160292541.0,3.11
1024.0,4.0,0.01,25.0,1.0,100000.0,0.3682,0.351,0.3378,0.2,0.2027,0.2049,192097534209086.72,196411447368682.0,196794840712880.0,3.03
1024.0,4.0,1.0,25.0,1.0,100000.0,0.4141,0.3281,0.3161,0.1926,0.2063,0.2082,165200680639524.03,179564275583617.72,179553290196382.4,2.98
1024.0,4.0,0.1,50.0,1.0,100000.0,0.4103,0.367,0.3529,0.1932,0.2002,0.2025,173018631220313.4,181942681684016.38,181757264086239.9,3.91
1024.0,4.0,0.1,25.0,2.0,100000.0,0.4093,0.3662,0.3519,0.1934,0.2003,0.2027,173501163034775.0,182377929107566.12,182192964993008.1,2.98
1024.0,4.0,0.1,25.0,1.0,10000.0,0.4093,0.3662,0.3519,0.1934,0.2003,0.2027,173501163034775.0,182377929107566.12,182192964993008.1,2.99
256.0,2.0,0.1,50.0,1.0,100000.0,0.408,0.3657,0.3509,0.1936,0.2004,0.2028,173082139918037.38,181655608044619.53,181854631776168.7,3.81
4096.0,2.0,0.1,50.0,1.0,100000.0,0.408,0.3657,0.3509,0.1936,0.2004,0.2028,173082139918037.38,181655608044619.53,181854631776168.7,3.83
1024.0,2.0,0.01,50.0,1.0,100000.0,0.39,0.3598,0.3441,0.1965,0.2013,0.2039,182334266553696.3,188786006838578.56,189256393746777.5,3.88
1024.0,2.0,1.0,50.0,1.0,100000.0,0.4112,0.327,0.3142,0.1931,0.2064,0.2085,166044777653946.7,180115017175245.22,180245026986421.97,3.84
1024.0,2.0,0.1,100.0,1.0,100000.0,0.4081,0.3657,0.3509,0.1936,0.2004,0.2028,173064206007308.5,181636022371146.44,181849838299137.9,4.08
1024.0,2.0,0.1,50.0,2.0,100000.0,0.408,0.3657,0.3509,0.1936,0.2004,0.2028,173082139918037.38,181655608044619.53,181854631776168.7,3.87
1024.0,2.0,0.1,50.0,1.0,10000.0,0.408,0.3657,0.3509,0.1936,0.2004,0.2028,173082139918037.38,181655608044619.53,181854631776168.7,3.88
64.0,2.0,0.1,25.0,1.0,100000.0,0.403,0.3679,0.3519,0.1944,0.2001,0.2027,173587391421819.9,180858773851939.97,181165487346353.38,2.82
256.0,2.0,0.01,25.0,1.0,100000.0,0.358,0.3426,0.3293,0.2016,0.204,0.2062,195416077730631.66,199215605978199.34,199876110078728.94,3.02
256.0,2.0,1.0,25.0,1.0,100000.0,0.4111,0.3269,0.3141,0.1931,0.2064,0.2085,166029116961383.66,180092216865817.3,180227531864598.22,2.97
256.0,2.0,0.1,25.0,2.0,100000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,3.01
256.0,2.0,0.1,25.0,1.0,10000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.95
13684.0,2.0,0.1,25.0,1.0,100000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.94
4096.0,2.0,0.01,25.0,1.0,100000.0,0.358,0.3426,0.3293,0.2016,0.204,0.2062,195416077730631.66,199215605978199.34,199876110078728.94,3.02
4096.0,2.0,1.0,25.0,1.0,100000.0,0.4111,0.3269,0.3141,0.1931,0.2064,0.2085,166029116961383.66,180092216865817.3,180227531864598.22,2.92
4096.0,2.0,0.1,25.0,2.0,100000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.99
4096.0,2.0,0.1,25.0,1.0,10000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.99
1024.0,2.0,0.01,25.0,2.0,100000.0,0.358,0.3426,0.3293,0.2016,0.204,0.2062,195416077730631.66,199215605978199.34,199876110078728.94,2.97
1024.0,2.0,1.0,25.0,2.0,100000.0,0.4111,0.3269,0.3141,0.1931,0.2064,0.2085,166029116961383.66,180092216865817.3,180227531864598.22,2.95
1024.0,2.0,0.1,25.0,4.0,100000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.94
1024.0,2.0,0.1,25.0,2.0,10000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.95
1024.0,2.0,0.01,25.0,1.0,10000.0,0.358,0.3426,0.3293,0.2016,0.204,0.2062,195416077730631.66,199215605978199.34,199876110078728.94,2.99
1024.0,2.0,1.0,25.0,1.0,10000.0,0.4111,0.3269,0.3141,0.1931,0.2064,0.2085,166029116961383.66,180092216865817.3,180227531864598.22,2.92
1024.0,2.0,0.1,25.0,1.0,1000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.94
256.0,2.0,0.1,25.0,1.0,100.0,0.4076,0.3656,0.3509,0.1937,0.2004,0.2028,173576761850352.34,182093011257721.78,182286978801372.3,2.94
4096.0,2.0,0.1,25.0,1.0,100.0,0.4076,0.3656,0.3509,0.1937,0.2004,0.2028,173576761850352.34,182093011257721.78,182286978801372.3,2.94
1024.0,4.0,0.1,25.0,1.0,100.0,0.4091,0.3663,0.352,0.1934,0.2003,0.2027,173544959521338.0,182379336251300.84,182198542424960.38,3.0
1024.0,2.0,0.01,25.0,1.0,100.0,0.3579,0.3427,0.3293,0.2016,0.204,0.2062,195437427459855.6,199211940677327.3,199869679552544.6,2.97
1024.0,2.0,1.0,25.0,1.0,100.0,0.4109,0.3281,0.3148,0.1931,0.2063,0.2084,166059495949628.38,179998741712245.53,180189397840392.94,2.92
1024.0,2.0,0.1,50.0,1.0,100.0,0.4079,0.3658,0.351,0.1936,0.2004,0.2028,173126761842537.9,181653399135540.25,181859755686857.03,3.81
1024.0,2.0,0.1,25.0,2.0,100.0,0.4076,0.3656,0.3509,0.1937,0.2004,0.2028,173576761850352.34,182093011257721.78,182286978801372.3,2.91
256.0,4.0,0.1,25.0,1.0,100.0,0.4091,0.3663,0.352,0.1934,0.2003,0.2027,173544959521338.0,182379336251300.84,182198542424960.38,3.0
4096.0,4.0,0.1,25.0,1.0,100.0,0.4091,0.3663,0.352,0.1934,0.2003,0.2027,173544959521338.0,182379336251300.84,182198542424960.38,3.02
1024.0,8.0,0.1,25.0,1.0,100.0,0.4161,0.3698,0.3561,0.1923,0.1998,0.202,171527757686336.7,180885858318956.97,180522211515224.72,3.07
1024.0,4.0,0.01,25.0,1.0,100.0,0.3681,0.3511,0.3378,0.2,0.2027,0.2049,192118895982926.84,196407800762183.2,196788469304793.16,3.02
1024.0,4.0,1.0,25.0,1.0,100.0,0.4141,0.3296,0.3169,0.1926,0.206,0.2081,165223427057570.97,179432815579321.38,179498199821641.0,2.97
1024.0,4.0,0.1,50.0,1.0,100.0,0.4102,0.3671,0.353,0.1933,0.2002,0.2025,173053527669130.66,181935342862990.2,181753263404189.06,3.94
1024.0,4.0,0.1,25.0,2.0,100.0,0.4091,0.3663,0.352,0.1934,0.2003,0.2027,173544959521338.0,182379336251300.84,182198542424960.38,3.66
1024.0,4.0,0.1,25.0,1.0,1000.0,0.4093,0.3662,0.3519,0.1934,0.2003,0.2027,173501163034775.0,182377929107566.12,182192964993008.1,3.48
256.0,2.0,0.1,50.0,1.0,100.0,0.4079,0.3658,0.351,0.1936,0.2004,0.2028,173126761842537.9,181653399135540.25,181859755686857.03,3.8
4096.0,2.0,0.1,50.0,1.0,100.0,0.4079,0.3658,0.351,0.1936,0.2004,0.2028,173126761842537.9,181653399135540.25,181859755686857.03,3.87
1024.0,2.0,0.01,50.0,1.0,100.0,0.3899,0.3599,0.3442,0.1966,0.2013,0.2039,182366764310737.62,188780078106253.47,189250395371491.1,3.89
1024.0,2.0,1.0,50.0,1.0,100.0,0.4111,0.3282,0.315,0.1931,0.2062,0.2084,165997350065093.78,179946290128871.06,180124383925733.72,3.81
1024.0,2.0,0.1,100.0,1.0,100.0,0.408,0.3659,0.351,0.1936,0.2004,0.2028,173103541656911.25,181628033945369.56,181849853754980.34,4.09
1024.0,2.0,0.1,50.0,2.0,100.0,0.4079,0.3658,0.351,0.1936,0.2004,0.2028,173126761842537.9,181653399135540.25,181859755686857.03,3.84
1024.0,2.0,0.1,50.0,1.0,1000.0,0.408,0.3657,0.3509,0.1936,0.2004,0.2028,173082139918037.38,181655608044619.53,181854631776168.7,3.82
64.0,2.0,0.1,25.0,1.0,100.0,0.403,0.3679,0.3519,0.1944,0.2001,0.2027,173587391421819.9,180858773851939.97,181165487346353.38,2.79
256.0,2.0,0.01,25.0,1.0,100.0,0.3579,0.3427,0.3293,0.2016,0.204,0.2062,195437427459855.6,199211940677327.3,199869679552544.6,2.97
256.0,2.0,1.0,25.0,1.0,100.0,0.4109,0.3281,0.3148,0.1931,0.2063,0.2084,166059495949628.38,179998741712245.53,180189397840392.94,2.92
256.0,2.0,0.1,25.0,2.0,100.0,0.4076,0.3656,0.3509,0.1937,0.2004,0.2028,173576761850352.34,182093011257721.78,182286978801372.3,2.96
256.0,2.0,0.1,25.0,1.0,1000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.95
13684.0,2.0,0.1,25.0,1.0,100.0,0.4076,0.3656,0.3509,0.1937,0.2004,0.2028,173576761850352.34,182093011257721.78,182286978801372.3,2.94
4096.0,2.0,0.01,25.0,1.0,100.0,0.3579,0.3427,0.3293,0.2016,0.204,0.2062,195437427459855.6,199211940677327.3,199869679552544.6,2.96
4096.0,2.0,1.0,25.0,1.0,100.0,0.4109,0.3281,0.3148,0.1931,0.2063,0.2084,166059495949628.38,179998741712245.53,180189397840392.94,2.94
4096.0,2.0,0.1,25.0,2.0,100.0,0.4076,0.3656,0.3509,0.1937,0.2004,0.2028,173576761850352.34,182093011257721.78,182286978801372.3,2.96
4096.0,2.0,0.1,25.0,1.0,1000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.94
1024.0,2.0,0.01,25.0,2.0,100.0,0.3579,0.3427,0.3293,0.2016,0.204,0.2062,195437427459855.6,199211940677327.3,199869679552544.6,2.97
1024.0,2.0,1.0,25.0,2.0,100.0,0.4109,0.3281,0.3148,0.1931,0.2063,0.2084,166059495949628.38,179998741712245.53,180189397840392.94,2.92
1024.0,2.0,0.1,25.0,4.0,100.0,0.4076,0.3656,0.3509,0.1937,0.2004,0.2028,173576761850352.34,182093011257721.78,182286978801372.3,2.94
1024.0,2.0,0.1,25.0,2.0,1000.0,0.4077,0.3655,0.3508,0.1937,0.2004,0.2029,173528926278030.1,182091832738442.16,182278799180075.12,2.97
256.0,16.0,0.1,25.0,1.0,100000.0,0.4201,0.3727,0.3613,0.1916,0.1993,0.2012,170418438756328.4,179801121567255.06,179189362519786.62,3.26
4096.0,16.0,0.1,25.0,1.0,100000.0,0.4201,0.3727,0.3613,0.1916,0.1993,0.2012,170418438756328.4,179801121567255.06,179189362519786.62,3.35
1024.0,16.0,0.01,25.0,1.0,100000.0,0.3887,0.3698,0.3529,0.1968,0.1998,0.2025,183455019927482.84,188272901562247.75,188871765772498.2,3.33
1024.0,16.0,1.0,25.0,1.0,100000.0,0.4303,0.3373,0.3282,0.1899,0.2048,0.2064,162524074671634.88,177934630246126.5,176848745018365.53,3.26
1024.0,16.0,0.1,50.0,1.0,100000.0,0.4221,0.373,0.3621,0.1913,0.1993,0.2011,169560399787177.38,179191417627841.22,178444652617222.28,4.44
1024.0,16.0,0.1,25.0,2.0,100000.0,0.4201,0.3727,0.3613,0.1916,0.1993,0.2012,170418438756328.4,179801121567255.06,179189362519786.62,3.27
1024.0,16.0,0.1,25.0,1.0,10000.0,0.4201,0.3727,0.3613,0.1916,0.1993,0.2012,170418438756328.4,179801121567255.06,179189362519786.62,3.27
256.0,16.0,0.1,50.0,1.0,100000.0,0.4221,0.373,0.3621,0.1913,0.1993,0.2011,169560399787177.38,179191417627841.22,178444652617222.28,4.46
