gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
1.0,0.75,0.75,10.0,0.9,0.4952,0.1072,0.1088,0.1057,0.1406,0.1405,64537401086014.49,88422464009622.58,88201987396093.14,17.69
100.0,0.75,0.25,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,16.42
0.0,0.75,0.75,25.0,0.3,0.999,0.052,0.0245,0.0047,0.1448,0.147,4611180756306.908,107624943062724.4,107528066764355.6,55.52
100.0,0.5,0.5,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,6.75
0.0,0.5,0.25,50.0,0.9,0.9967,0.0442,0.0217,0.0085,0.1454,0.1472,10059484395305.217,125623921583412.77,129532724168093.72,35.49
1.0,0.75,0.25,25.0,0.15,0.5515,0.0955,0.1067,0.0996,0.1415,0.1407,63214887811023.16,90598561997165.52,92506600550522.92,18.2
100.0,0.75,0.5,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,29.19
100.0,0.5,0.5,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,6.81
0.0,0.25,0.25,10.0,0.3,0.6029,-0.0031,0.0196,0.0938,0.149,0.1474,73026992560703.05,109232555497205.3,110211330703130.88,6.22
0.0001,0.75,0.75,25.0,0.75,0.9987,0.0488,0.0236,0.0054,0.1451,0.1471,6450561408605.223,107080812719675.8,107310912653507.44,55.52
1.0,0.25,0.75,25.0,0.75,0.4656,0.0422,0.0611,0.1088,0.1456,0.1442,79911158615229.52,103403761236864.2,104148829891818.05,30.13
0.01,0.5,0.25,100.0,0.6,0.9814,0.0464,0.0149,0.0203,0.1453,0.1477,38724832099245.56,123863801760457.44,125335507495039.08,47.95
0.01,0.5,0.5,10.0,0.15,0.7827,0.0505,0.0306,0.0693,0.145,0.1466,47010572635616.18,97283912627613.95,100931340519996.44,13.45
100.0,0.5,0.25,5.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,4.34
0.0,0.5,0.5,100.0,0.75,0.9975,0.049,0.0344,0.0075,0.1451,0.1463,7529009599151.369,121328686154385.16,119752596766575.88,94.85
0.01,0.25,0.25,5.0,0.45,0.3079,0.0653,0.0806,0.1238,0.1438,0.1427,82240711798579.78,95365620811108.77,96091665259230.12,3.34
0.0,0.75,0.25,25.0,0.9,0.9989,0.0697,0.0708,0.005,0.1435,0.1435,5410362918573.958,108023824556183.4,109636078153296.52,21.19
100.0,0.5,0.75,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,34.4
1.0,0.5,0.75,100.0,0.45,0.6287,0.0532,0.0706,0.0907,0.1448,0.1435,64418694350609.37,99307559357395.28,100977389447727.5,145.91
100.0,0.5,0.5,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,24.46
0.0001,0.75,0.75,10.0,0.9,0.859,0.0765,0.0648,0.0559,0.143,0.1439,33022780831759.7,94748054408582.88,96911723648191.06,20.7
100.0,0.75,0.75,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,21.45
0.0,0.75,0.5,25.0,0.3,0.9988,0.0773,0.0395,0.0051,0.1429,0.1459,5110245846869.42,105800776539019.28,109095399642096.1,39.08
0.0,0.75,0.75,100.0,0.15,0.9999,0.0534,0.0334,0.0016,0.1447,0.1463,1405665697591.0264,106816255575352.44,107749735562340.05,119.12
0.0,0.25,0.75,25.0,0.45,0.8679,-0.0084,-0.0605,0.0541,0.1494,0.1533,55746331377927.74,128784319357286.12,133350577339543.77,32.96
100.0,0.5,0.75,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,34.04
100.0,0.5,0.75,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,19.97
100.0,0.25,0.25,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,3.45
0.0001,0.5,0.25,100.0,0.15,0.9969,0.0501,0.0057,0.0083,0.145,0.1484,12935791529180.8,125991876672140.56,130291218099326.84,44.6
1.0,0.5,0.25,50.0,0.6,0.5364,0.095,0.0933,0.1013,0.1415,0.1417,69425167467341.89,94895080478719.12,92386207187953.02,32.92
100.0,0.75,0.25,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,4.31
1.0,0.5,0.75,10.0,0.45,0.4647,0.0844,0.0814,0.1089,0.1424,0.1427,67287076422856.86,89025608659813.44,93152522125167.88,17.39
0.0,0.25,0.25,10.0,0.45,0.6029,-0.0031,0.0196,0.0938,0.149,0.1474,73026992560703.05,109232555497205.3,110211330703130.88,6.2
1.0,0.25,0.5,25.0,0.45,0.4512,0.0413,0.0323,0.1102,0.1457,0.1464,83907086302320.0,104126487955106.23,107980479861533.42,23.29
1.0,0.25,0.75,50.0,0.15,0.5017,0.0204,0.0398,0.105,0.1472,0.1459,84869451544864.14,113325387069117.92,113040046390712.08,58.75
0.01,0.75,0.5,5.0,0.9,0.3971,0.1117,0.1183,0.1155,0.1402,0.1398,71791493411191.94,88917146597061.31,88300741291256.81,6.44
0.0001,0.75,0.25,100.0,0.6,0.9996,0.0735,0.0664,0.0029,0.1432,0.1438,5836840973937.864,107639828316839.31,111749538500418.6,39.79
0.0001,0.25,0.25,100.0,0.6,0.9371,-0.0554,-0.0632,0.0373,0.1528,0.1535,52532924457598.96,165668678067545.62,168576563812062.34,36.11
1.0,0.25,0.25,50.0,0.9,0.424,0.0511,0.0449,0.1129,0.1449,0.1455,88024381637582.58,108715074419746.64,109895891565996.98,26.1
1.0,0.5,0.25,5.0,0.3,0.2421,0.1159,0.1066,0.1295,0.1399,0.1407,81475944952427.48,87892001238063.56,87347889568638.9,4.11
0.0001,0.5,0.5,10.0,0.3,0.7913,0.0552,0.0451,0.068,0.1446,0.1455,45296510670115.84,96340020255671.58,99067899445772.84,13.54
0.0001,0.75,0.5,10.0,0.45,0.8468,0.0897,0.0426,0.0582,0.1419,0.1457,34429129666540.31,94862796608951.8,98525961201432.58,13.91
1.0,0.75,0.75,5.0,0.15,0.304,0.1143,0.1015,0.1241,0.14,0.1411,77032833180606.56,85730015270800.36,87941595178902.23,8.53
1.0,0.5,0.75,25.0,0.15,0.5744,0.0418,0.0628,0.0971,0.1456,0.1441,63162349799144.98,92944154504741.64,97309013936245.84,43.43
0.0,0.25,0.25,5.0,0.15,0.3044,0.0593,0.0758,0.1241,0.1443,0.1431,83027796441730.6,97371949099008.95,97659306643972.52,3.36
1.0,0.75,0.5,5.0,0.3,0.2961,0.117,0.1228,0.1248,0.1398,0.1394,77919002101212.1,87061318298826.61,87410753619113.81,6.33
0.01,0.25,0.75,50.0,0.45,0.9144,-0.0424,-0.036,0.0435,0.1519,0.1515,63040146596711.41,145186108321066.56,143974297616712.94,61.51
0.0,0.75,0.5,50.0,0.6,0.9998,0.0757,0.0347,0.0019,0.143,0.1462,1760668327840.7605,107644398630080.48,110912362779317.94,64.72
100.0,0.5,0.5,50.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,24.45
0.01,0.75,0.75,5.0,0.75,0.4098,0.1129,0.1019,0.1143,0.1401,0.1411,70474721227902.53,86460337765846.27,88926421769798.36,9.87
0.0001,0.25,0.75,100.0,0.3,0.9356,-0.07,-0.0702,0.0378,0.1539,0.154,45786936820865.57,154154394432003.0,153789885581156.3,104.83
0.0,0.75,0.5,25.0,0.6,0.9988,0.0773,0.0395,0.0051,0.1429,0.1459,5110245846869.42,105800776539019.28,109095399642096.1,38.87
0.01,0.75,0.5,10.0,0.6,0.8484,0.0765,0.0561,0.0579,0.143,0.1446,36000152604206.99,95581741187751.31,99137634547723.58,13.88
1.0,0.25,0.75,10.0,0.75,0.3806,0.0574,0.0693,0.1171,0.1444,0.1436,76882183891132.47,92310673986652.78,92616195789564.16,12.39
0.0,0.5,0.5,50.0,0.75,0.9962,0.0577,0.0266,0.0092,0.1444,0.1469,10068955340345.186,119403586734874.69,118593334421878.7,63.82
100.0,0.25,0.25,25.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,9.94
0.0,0.25,0.25,25.0,0.9,0.8734,0.0129,-0.0203,0.0529,0.1478,0.1504,66081569539010.29,141668834273015.12,143286389161041.53,16.0
1.0,0.5,0.75,100.0,0.6,0.6287,0.0532,0.0706,0.0907,0.1448,0.1435,64418694350609.37,99307559357395.28,100977389447727.5,144.87
0.0001,0.75,0.25,50.0,0.9,0.9996,0.0725,0.0653,0.003,0.1433,0.1439,5888775186087.028,107150161882602.58,111458971319189.08,34.91
0.0001,0.5,0.5,10.0,0.6,0.7913,0.0552,0.0451,0.068,0.1446,0.1455,45296510670115.84,96340020255671.58,99067899445772.84,13.59
100.0,0.5,0.25,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,14.25
100.0,0.5,0.5,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,6.75
100.0,0.5,0.75,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,33.8
0.01,0.25,0.5,50.0,0.15,0.9183,-0.0346,-0.0777,0.0425,0.1513,0.1545,66774417132876.48,149851356183682.6,153347389094051.1,48.29
0.01,0.5,0.25,10.0,0.15,0.7612,0.0757,0.0506,0.0727,0.143,0.145,50857115735159.57,99110503659389.88,100168842688944.9,7.97
100.0,0.75,0.75,100.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,41.01
100.0,0.25,0.25,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,9.91
0.0001,0.25,0.5,25.0,0.45,0.8696,-0.0182,-0.0552,0.0537,0.1501,0.1529,57781297987940.8,131919953567186.52,134894412956106.3,24.36
100.0,0.25,0.25,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,9.95
0.01,0.5,0.25,50.0,0.75,0.9805,0.0382,0.0161,0.0208,0.1459,0.1476,38769282455714.016,124127173854180.78,125045071564396.28,33.43
1.0,0.25,0.5,100.0,0.3,0.4729,0.0262,0.0441,0.108,0.1468,0.1455,86338223061825.45,109428297627658.2,109914393160379.94,63.19
0.0001,0.25,0.5,5.0,0.6,0.319,0.0735,0.0821,0.1228,0.1432,0.1426,79287212582372.61,91359223898521.8,91470863068120.52,4.83
100.0,0.75,0.75,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,9.26
1.0,0.75,0.75,100.0,0.3,0.6692,0.1001,0.0833,0.0856,0.1411,0.1425,56349379538922.73,93242758888157.77,95372186980343.72,157.82
0.01,0.5,0.75,25.0,0.45,0.9682,0.026,0.0136,0.0265,0.1468,0.1478,31927069995833.773,110908341767086.34,114014119032152.44,48.55
100.0,0.5,0.5,10.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,14.59
0.0001,0.75,0.75,25.0,0.15,0.9987,0.0488,0.0236,0.0054,0.1451,0.1471,6450561408605.223,107080812719675.8,107310912653507.44,56.85
0.0,0.5,0.75,100.0,0.45,0.9974,0.0106,-0.0048,0.0076,0.148,0.1492,7297269940864.344,119735178935544.77,122288445042056.95,140.41
0.0,0.5,0.5,50.0,0.45,0.9962,0.0577,0.0266,0.0092,0.1444,0.1469,10068955340345.186,119403586734874.69,118593334421878.7,64.21
0.0001,0.75,0.75,100.0,0.15,0.9997,0.0548,0.0289,0.0025,0.1446,0.1467,4229510539888.8496,106328000529137.14,106858082279377.84,134.45
0.01,0.75,0.25,50.0,0.9,0.9891,0.0818,0.0665,0.0155,0.1426,0.1438,21872837376431.1,104841809063528.1,108928132940670.44,33.04
1.0,0.5,0.75,10.0,0.9,0.4647,0.0844,0.0814,0.1089,0.1424,0.1427,67287076422856.86,89025608659813.44,93152522125167.88,17.36
0.01,0.25,0.5,50.0,0.3,0.9183,-0.0346,-0.0777,0.0425,0.1513,0.1545,66774417132876.48,149851356183682.6,153347389094051.1,46.86
0.01,0.5,0.5,100.0,0.75,0.9845,0.0485,0.0255,0.0185,0.1451,0.1469,32752506732706.363,116792857856964.5,119033811118380.78,101.91
100.0,0.25,0.5,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,10.6
0.01,0.5,0.25,25.0,0.75,0.9687,0.0607,0.0136,0.0263,0.1442,0.1478,38986209629093.29,120277583833790.4,119150321900878.77,19.18
100.0,0.5,0.25,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,14.11
0.0001,0.25,0.75,25.0,0.15,0.8673,-0.0287,-0.0534,0.0542,0.1509,0.1528,54800866013663.664,128952691807435.52,131479455108579.44,32.6
0.0,0.25,0.5,100.0,0.3,0.9382,-0.0233,-0.0754,0.037,0.1505,0.1544,46041435404240.33,154061068034088.6,158058785405527.2,75.8
0.0,0.5,0.5,25.0,0.9,0.987,0.0583,0.0315,0.0169,0.1444,0.1465,18569938118505.47,117231696101117.62,117237477848463.88,36.86
100.0,0.75,0.25,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,4.29
100.0,0.5,0.25,50.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,14.16
0.0001,0.25,0.5,50.0,0.6,0.9306,-0.035,-0.0733,0.0392,0.1514,0.1542,50596399671981.44,149707126170039.3,152642260879311.5,46.26
0.0,0.5,0.5,5.0,0.9,0.3824,0.0997,0.1101,0.1169,0.1412,0.1404,73215150558404.67,87436565405264.1,89416639380690.92,6.36
0.0001,0.75,0.5,50.0,0.45,0.9997,0.0722,0.0373,0.0027,0.1433,0.1461,4752468261119.276,106847908004844.2,111913266128930.69,67.74
1.0,0.5,0.75,25.0,0.6,0.5744,0.0418,0.0628,0.0971,0.1456,0.1441,63162349799144.98,92944154504741.64,97309013936245.84,43.21
0.0,0.75,0.25,10.0,0.75,0.8303,0.0857,0.08,0.0613,0.1423,0.1428,37950231563662.21,93288967832083.64,94877633967285.84,7.91
100.0,0.5,0.5,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,24.1
0.01,0.25,0.25,100.0,0.6,0.9168,-0.0182,-0.0541,0.0429,0.1501,0.1528,78525288311528.84,161536763521098.75,161030676454143.38,36.36
1.0,0.25,0.25,25.0,0.75,0.4104,0.0536,0.0612,0.1142,0.1447,0.1442,86342849523195.31,107223178685576.16,105926053091448.6,13.95
0.0,0.25,0.75,50.0,0.6,0.9275,-0.0564,-0.057,0.0401,0.1529,0.153,48722823808574.28,147052061151248.62,144600943097405.56,60.67
0.01,0.25,0.25,10.0,0.15,0.6047,0.0419,0.0138,0.0935,0.1456,0.1478,72894154855534.86,108021256455103.88,109168630399811.31,6.15
0.0,0.75,0.5,50.0,0.75,0.9998,0.0757,0.0347,0.0019,0.143,0.1462,1760668327840.7605,107644398630080.48,110912362779317.94,64.65
0.0,0.25,0.25,50.0,0.45,0.9344,-0.0318,-0.0642,0.0381,0.1511,0.1536,54615814517441.78,159721878691607.4,161789681293802.16,26.94
100.0,0.75,0.5,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,28.71
0.0,0.25,0.25,10.0,0.9,0.6029,-0.0031,0.0196,0.0938,0.149,0.1474,73026992560703.05,109232555497205.3,110211330703130.88,6.15
0.0001,0.5,0.75,5.0,0.9,0.3981,0.1088,0.0896,0.1154,0.1404,0.142,72061609860456.52,89179825403899.42,91403714904636.88,8.55
0.0001,0.5,0.5,5.0,0.15,0.3824,0.0997,0.1101,0.1169,0.1412,0.1404,73214717890901.69,87436686512720.56,89416293042637.56,7.57
1.0,0.75,0.75,100.0,0.45,0.6692,0.1001,0.0833,0.0856,0.1411,0.1425,56349379538922.73,93242758888157.77,95372186980343.72,155.83
0.01,0.75,0.75,10.0,0.3,0.8638,0.0751,0.068,0.0549,0.1431,0.1437,33675734610659.45,93653721126364.72,96007448297560.72,19.28
100.0,0.5,0.25,10.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,8.39
0.0,0.5,0.5,5.0,0.3,0.3824,0.0997,0.1101,0.1169,0.1412,0.1404,73215150558404.67,87436565405264.1,89416639380690.92,6.35
0.01,0.25,0.75,10.0,0.45,0.6349,0.0009,0.0204,0.0899,0.1487,0.1473,67135377673571.05,105726667757788.6,108091707633823.88,12.8
0.01,0.5,0.25,100.0,0.75,0.9814,0.0464,0.0149,0.0203,0.1453,0.1477,38724832099245.56,123863801760457.44,125335507495039.08,48.73
0.0001,0.5,0.25,25.0,0.9,0.9856,0.0487,0.0123,0.0178,0.1451,0.1479,21521924771347.27,120878656335249.95,122776041274449.56,19.43
0.01,0.75,0.5,100.0,0.9,0.9914,0.0823,0.0408,0.0138,0.1425,0.1458,19452029195502.37,104611802338684.72,110391579116998.4,101.32
100.0,0.25,0.5,100.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,15.39
0.0,0.5,0.75,10.0,0.15,0.7887,0.0633,0.0412,0.0684,0.144,0.1458,45319815494417.53,98994896528892.12,101102491996573.05,18.19
0.01,0.75,0.5,10.0,0.75,0.8484,0.0765,0.0561,0.0579,0.143,0.1446,36000152604206.99,95581741187751.31,99137634547723.58,13.68
1.0,0.5,0.75,5.0,0.15,0.298,0.107,0.1109,0.1247,0.1406,0.1404,77773298624553.56,87721177802236.11,88883611809833.14,8.38
0.0001,0.25,0.5,50.0,0.3,0.9306,-0.035,-0.0733,0.0392,0.1514,0.1542,50596399671981.44,149707126170039.3,152642260879311.5,45.58
0.0001,0.5,0.5,25.0,0.45,0.9848,0.0659,0.0125,0.0184,0.1438,0.1479,19483259152802.133,115796414118348.56,118727941375234.52,35.97
100.0,0.25,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,20.29
1.0,0.75,0.75,100.0,0.75,0.6692,0.1001,0.0833,0.0856,0.1411,0.1425,56349379538922.73,93242758888157.77,95372186980343.72,154.02
0.0001,0.75,0.25,10.0,0.9,0.8396,0.0841,0.0863,0.0596,0.1424,0.1423,37303695992623.26,94378005456764.05,95214060330588.56,7.94
100.0,0.75,0.75,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,20.89
100.0,0.25,0.25,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,11.01
100.0,0.75,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,8.47
0.01,0.25,0.75,25.0,0.9,0.8588,-0.0428,-0.0547,0.0559,0.1519,0.1529,62069647678099.41,131002395557253.05,134156933212667.72,32.06
0.0,0.75,0.25,100.0,0.45,0.9998,0.077,0.0659,0.0019,0.1429,0.1439,1897708245288.9065,107437166473169.88,110496599357215.05,34.53
1.0,0.25,0.25,10.0,0.75,0.3283,0.0787,0.0666,0.1219,0.1428,0.1438,80944156792762.38,94148940766172.5,97743017753467.2,5.86
0.01,0.25,0.5,50.0,0.6,0.9183,-0.0346,-0.0777,0.0425,0.1513,0.1545,66774417132876.48,149851356183682.6,153347389094051.1,46.25
1.0,0.5,0.75,50.0,0.3,0.609,0.0528,0.0732,0.093,0.1448,0.1433,63463002204062.94,96537147372145.78,98392981725075.0,81.56
0.0001,0.5,0.25,25.0,0.3,0.9856,0.0487,0.0123,0.0178,0.1451,0.1479,21521924771347.27,120878656335249.95,122776041274449.56,20.03
100.0,0.5,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,8.33
0.0,0.75,0.75,5.0,0.75,0.4091,0.109,0.1059,0.1144,0.1404,0.1407,70469389887453.11,85935177123792.95,87592610465776.78,8.54
0.01,0.75,0.5,10.0,0.15,0.8484,0.0765,0.0561,0.0579,0.143,0.1446,36000152604206.99,95581741187751.31,99137634547723.58,13.58
1.0,0.75,0.5,100.0,0.3,0.6557,0.0893,0.0671,0.0873,0.142,0.1438,58209251611069.82,94992166122245.44,95841438997949.62,107.97
100.0,0.25,0.5,100.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,15.22
0.0,0.5,0.5,25.0,0.75,0.987,0.0583,0.0315,0.0169,0.1444,0.1465,18569938118505.47,117231696101117.62,117237477848463.88,35.0
0.0,0.75,0.5,5.0,0.6,0.3995,0.1162,0.1147,0.1153,0.1399,0.1401,71214180679597.27,88213179271098.81,88405263475613.86,6.28
1.0,0.75,0.25,50.0,0.15,0.5753,0.1073,0.0939,0.097,0.1406,0.1417,63371443861377.93,90688051183424.06,94607815096797.28,32.62
100.0,0.5,0.75,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,34.48
1.0,0.5,0.75,10.0,0.15,0.4647,0.0844,0.0814,0.1089,0.1424,0.1427,67287076422856.86,89025608659813.44,93152522125167.88,16.93
0.0,0.25,0.25,10.0,0.15,0.6029,-0.0031,0.0196,0.0938,0.149,0.1474,73026992560703.05,109232555497205.3,110211330703130.88,6.03
1.0,0.5,0.25,25.0,0.3,0.5095,0.1068,0.1009,0.1042,0.1406,0.1411,68253076557741.94,90207344342023.88,89251604544778.36,17.45
1.0,0.5,0.75,50.0,0.6,0.609,0.0528,0.0732,0.093,0.1448,0.1433,63463002204062.94,96537147372145.78,98392981725075.0,80.86
0.01,0.5,0.75,5.0,0.75,0.3957,0.1074,0.0931,0.1157,0.1406,0.1417,72149528678240.31,89316789257461.98,90550775760995.36,8.39
0.01,0.25,0.25,25.0,0.45,0.8764,-0.0279,-0.0585,0.0523,0.1508,0.1531,74885753499646.9,144890477413769.62,145218445438178.6,14.55
1.0,0.5,0.25,10.0,0.75,0.4018,0.1059,0.104,0.1151,0.1407,0.1409,72619727935469.06,87644153701869.34,87064335119881.84,7.49
100.0,0.75,0.5,100.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,28.13
0.01,0.5,0.75,5.0,0.45,0.3957,0.1074,0.0931,0.1157,0.1406,0.1417,72149528678240.31,89316789257461.98,90550775760995.36,8.36
0.0001,0.25,0.5,5.0,0.15,0.319,0.0735,0.0821,0.1228,0.1432,0.1426,79287212582372.61,91359223898521.8,91470863068120.52,4.69
100.0,0.25,0.75,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,20.28
1.0,0.25,0.25,100.0,0.15,0.4251,0.0559,0.0458,0.1128,0.1446,0.1454,86886806302693.17,108873746297214.12,108592265550454.64,33.04
1.0,0.5,0.5,10.0,0.15,0.4414,0.0917,0.0929,0.1112,0.1418,0.1418,69044567524815.82,88420511108413.06,90058583305634.83,12.43
0.01,0.75,0.5,100.0,0.6,0.9914,0.0823,0.0408,0.0138,0.1425,0.1458,19452029195502.37,104611802338684.72,110391579116998.4,100.51
0.01,0.5,0.25,50.0,0.9,0.9805,0.0382,0.0161,0.0208,0.1459,0.1476,38769282455714.016,124127173854180.78,125045071564396.28,32.84
1.0,0.25,0.5,50.0,0.6,0.4739,0.0307,0.0479,0.1079,0.1465,0.1452,87020787264041.97,108788398505105.4,110243240612208.7,43.84
0.01,0.5,0.75,5.0,0.15,0.3957,0.1074,0.0931,0.1157,0.1406,0.1417,72149528678240.31,89316789257461.98,90550775760995.36,8.41
0.0,0.25,0.25,100.0,0.75,0.9384,-0.0272,-0.0421,0.0369,0.1508,0.1519,50139306132102.28,162931565582268.62,166261019767479.75,36.67
0.0,0.75,0.5,100.0,0.15,0.9999,0.0741,0.0306,0.0016,0.1432,0.1466,1507320299848.6858,108041406942458.6,111749853199057.2,75.62
100.0,0.25,0.25,100.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,9.61
100.0,0.25,0.75,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,13.58
0.0001,0.25,0.5,25.0,0.3,0.8696,-0.0182,-0.0552,0.0537,0.1501,0.1529,57781297987940.8,131919953567186.52,134894412956106.3,23.66
0.0,0.25,0.25,50.0,0.3,0.9344,-0.0318,-0.0642,0.0381,0.1511,0.1536,54615814517441.78,159721878691607.4,161789681293802.16,26.53
0.0001,0.5,0.5,5.0,0.75,0.3824,0.0997,0.1101,0.1169,0.1412,0.1404,73214717890901.69,87436686512720.56,89416293042637.56,6.33
0.01,0.5,0.75,10.0,0.45,0.786,0.0626,0.0165,0.0688,0.144,0.1476,46183963241376.98,97839890588471.3,101227699137149.12,18.19
0.0001,0.5,0.75,100.0,0.6,0.9972,0.0134,0.0062,0.0078,0.1478,0.1484,10015162306904.031,118642718970500.22,122146971775568.31,143.43
0.0,0.5,0.5,5.0,0.75,0.3824,0.0997,0.1101,0.1169,0.1412,0.1404,73215150558404.67,87436565405264.1,89416639380690.92,6.27
0.0,0.5,0.25,10.0,0.15,0.7648,0.0678,0.0568,0.0722,0.1436,0.1446,50059511021298.33,98262380187923.06,97042682380221.5,7.77
0.0001,0.5,0.5,10.0,0.9,0.7913,0.0552,0.0451,0.068,0.1446,0.1455,45296510670115.84,96340020255671.58,99067899445772.84,13.3
0.01,0.75,0.75,50.0,0.45,0.9902,0.0577,0.0362,0.0147,0.1444,0.1461,18224587245885.742,103527702810433.9,105889255634571.2,88.18
1.0,0.75,0.25,100.0,0.45,0.5977,0.1031,0.093,0.0944,0.1409,0.1418,63868948509053.47,93816250493312.88,97532910164169.92,52.32
1.0,0.25,0.25,10.0,0.3,0.3283,0.0787,0.0666,0.1219,0.1428,0.1438,80944156792762.38,94148940766172.5,97743017753467.2,5.94
0.01,0.25,0.75,25.0,0.75,0.8588,-0.0428,-0.0547,0.0559,0.1519,0.1529,62069647678099.41,131002395557253.05,134156933212667.72,32.33
1.0,0.5,0.25,10.0,0.45,0.4018,0.1059,0.104,0.1151,0.1407,0.1409,72619727935469.06,87644153701869.34,87064335119881.84,7.58
0.01,0.25,0.75,50.0,0.6,0.9144,-0.0424,-0.036,0.0435,0.1519,0.1515,63040146596711.41,145186108321066.56,143974297616712.94,61.24
