learning_rate,n_estimators,subsample,max_features,ccp_alpha,max_depth,random_state,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.1,50.0,0.5,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,3.38
0.1,50.0,0.5,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,6.27
0.1,50.0,0.5,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,3.39
0.1,50.0,0.5,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,6.3
0.1,50.0,0.5,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,5.01
0.1,50.0,0.5,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,10.65
0.1,50.0,0.5,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,4.96
0.1,50.0,0.5,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100160852128103.88,100161086267497.94,100158468700099.69,9.29
0.1,100.0,0.25,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,3.8
0.1,100.0,0.25,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,6.48
0.1,100.0,0.25,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,3.9
0.1,100.0,0.25,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,6.47
0.1,100.0,0.25,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,5.51
0.1,100.0,0.25,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,9.45
0.1,100.0,0.25,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,5.41
0.1,100.0,0.25,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100086874850982.1,100087108817444.36,100084493183341.42,9.45
0.1,100.0,0.5,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,6.73
0.1,100.0,0.5,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,12.32
0.1,100.0,0.5,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,6.64
0.1,100.0,0.5,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,12.23
0.1,100.0,0.5,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,9.8
0.1,100.0,0.5,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,18.64
0.1,100.0,0.5,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,11.12
0.1,100.0,0.5,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99022778390418.6,99023009869413.0,99020422044021.2,18.59
1.0,50.0,0.25,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,1.94
1.0,50.0,0.25,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,3.18
1.0,50.0,0.25,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,1.95
1.0,50.0,0.25,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,3.24
1.0,50.0,0.25,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,2.77
1.0,50.0,0.25,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,4.74
1.0,50.0,0.25,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,2.8
1.0,50.0,0.25,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101284125240480.31,101284362005675.6,101281715083065.05,4.74
1.0,50.0,0.5,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,3.39
1.0,50.0,0.5,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,6.25
1.0,50.0,0.5,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,3.39
1.0,50.0,0.5,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,6.26
1.0,50.0,0.5,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,4.92
1.0,50.0,0.5,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,9.24
1.0,50.0,0.5,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,4.87
1.0,50.0,0.5,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103624724773347.77,103624967010007.6,103622258919017.38,9.28
1.0,100.0,0.25,0.5,10.0,5.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,3.78
1.0,100.0,0.25,0.5,10.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,6.36
1.0,100.0,0.25,0.5,100.0,5.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,3.79
1.0,100.0,0.25,0.5,100.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,6.36
1.0,100.0,0.25,0.75,10.0,5.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,5.45
1.0,100.0,0.25,0.75,10.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,9.41
1.0,100.0,0.25,0.75,100.0,5.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,5.39
1.0,100.0,0.25,0.75,100.0,10.0,19260817.0,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107667578511937.78,107667830199309.2,107665016453845.05,9.33
1.0,100.0,0.5,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,7.89
1.0,100.0,0.5,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,12.17
1.0,100.0,0.5,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,6.62
1.0,100.0,0.5,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,12.34
1.0,100.0,0.5,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,9.67
1.0,100.0,0.5,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.41
1.0,100.0,0.5,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,9.84
1.0,100.0,0.5,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99794652810476.12,99794886093830.28,99792278096552.2,18.33
0.01,50.0,0.75,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,4.73
0.01,50.0,0.75,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,9.07
0.01,50.0,0.75,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,4.67
0.01,50.0,0.75,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,9.1
0.01,50.0,0.75,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,7.02
0.01,50.0,0.75,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,13.57
0.01,50.0,0.75,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,8.25
0.01,50.0,0.75,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99653172540421.5,99653405493046.58,99650801193162.6,13.6
0.01,100.0,0.75,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,9.35
0.01,100.0,0.75,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,18.04
0.01,100.0,0.75,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,9.28
0.01,100.0,0.75,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,17.76
0.01,100.0,0.75,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,13.84
0.01,100.0,0.75,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,26.71
0.01,100.0,0.75,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,13.61
0.01,100.0,0.75,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99502635454607.56,99502868055332.06,99500267689529.72,27.56
0.1,50.0,0.75,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100367850150931.64,100368084774211.28,100365461797201.72,4.67
0.1,50.0,0.75,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100367850150931.64,100368084774211.28,100365461797201.72,8.84
0.1,50.0,0.75,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100367850150931.64,100368084774211.28,100365461797201.72,4.66
0.1,50.0,0.75,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100367850150931.64,100368084774211.28,100365461797201.72,9.0
0.1,50.0,0.75,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100367850150931.64,100368084774211.28,100365461797201.72,6.86
0.1,50.0,0.75,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100367850150931.64,100368084774211.28,100365461797201.72,13.3
0.1,50.0,0.75,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100367850150931.64,100368084774211.28,100365461797201.72,13.09
0.1,100.0,0.75,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,9.11
0.1,100.0,0.75,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,17.38
0.1,100.0,0.75,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,9.03
0.1,100.0,0.75,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,17.38
0.1,100.0,0.75,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,13.39
0.1,100.0,0.75,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,27.3
0.1,100.0,0.75,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,13.35
0.1,100.0,0.75,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,98880480017852.95,98880711164205.88,98878127057588.16,25.96
1.0,50.0,0.75,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,4.59
1.0,50.0,0.75,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,8.89
1.0,50.0,0.75,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,4.63
1.0,50.0,0.75,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,8.84
1.0,50.0,0.75,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,6.91
1.0,50.0,0.75,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,13.38
1.0,50.0,0.75,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,6.85
1.0,50.0,0.75,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100149289103334.16,100149523215698.08,100146905950483.72,13.18
1.0,100.0,0.75,0.5,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,8.94
1.0,100.0,0.75,0.5,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,17.21
1.0,100.0,0.75,0.5,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,9.37
1.0,100.0,0.75,0.5,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,18.35
1.0,100.0,0.75,0.75,10.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,13.46
1.0,100.0,0.75,0.75,10.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,25.85
1.0,100.0,0.75,0.75,100.0,5.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,13.42
1.0,100.0,0.75,0.75,100.0,10.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100574852654760.84,100575087761936.52,100572459375198.6,26.26
0.0001,150.0,0.25,0.25,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.38
0.0001,150.0,0.25,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.35
0.0001,150.0,0.25,0.25,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.42
0.0001,150.0,0.25,0.25,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.41
0.0001,150.0,0.25,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.37
0.0001,150.0,0.25,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.39
0.0001,150.0,0.5,0.25,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,10.8
0.0001,150.0,0.5,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,12.09
0.0001,150.0,0.5,0.25,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,10.47
0.0001,150.0,0.5,0.25,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,10.51
0.0001,150.0,0.5,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,10.55
0.0001,150.0,0.5,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,10.61
0.0001,200.0,0.25,0.25,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,6.9
0.0001,200.0,0.25,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,6.88
0.0001,200.0,0.25,0.25,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,6.89
0.0001,200.0,0.25,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,7.0
0.0001,200.0,0.25,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,6.83
0.0001,200.0,0.5,0.25,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,14.11
0.0001,200.0,0.5,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,13.84
0.0001,200.0,0.5,0.25,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,14.03
0.0001,200.0,0.5,0.25,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,14.06
0.0001,200.0,0.5,0.25,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,15.28
0.0001,200.0,0.5,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,13.81
0.001,150.0,0.25,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99615456146950.62,99615689011408.58,99613085697191.16,5.13
0.001,150.0,0.25,0.25,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99615456146950.62,99615689011408.58,99613085697191.16,5.12
0.001,150.0,0.25,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99615456146950.62,99615689011408.58,99613085697191.16,5.18
0.001,150.0,0.5,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99615670904787.84,99615903769747.8,99613300449918.0,10.47
0.001,150.0,0.5,0.25,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99615670904787.84,99615903769747.8,99613300449918.0,10.51
0.001,150.0,0.5,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99615670904787.84,99615903769747.8,99613300449918.0,10.64
0.001,200.0,0.25,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99624391283812.84,99624624169157.88,99622020621432.86,6.88
0.001,200.0,0.25,0.25,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99624391283812.84,99624624169157.88,99622020621432.86,6.94
0.001,200.0,0.25,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99624391283812.84,99624624169157.88,99622020621432.86,6.94
0.001,200.0,0.5,0.25,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99630983215819.6,99631216116574.16,99628612396577.94,14.14
0.001,200.0,0.5,0.25,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99630983215819.6,99631216116574.16,99628612396577.94,14.15
0.001,200.0,0.5,0.25,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99630983215819.6,99631216116574.16,99628612396577.94,14.03
0.0001,150.0,0.25,0.25,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.16
0.0001,150.0,0.25,0.25,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.18
0.0001,150.0,0.25,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678271367533.12,99678504378830.06,99675899423022.44,5.33
0.0001,150.0,0.5,0.25,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,11.93
0.0001,150.0,0.5,0.25,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,10.78
0.0001,150.0,0.5,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678330579601.56,99678563591036.95,99675958633681.9,10.83
0.0001,200.0,0.25,0.25,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,7.17
0.0001,200.0,0.25,0.25,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,7.1
0.0001,200.0,0.25,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99678853794927.88,99679086807586.31,99676481836557.77,7.06
0.0001,200.0,0.5,0.25,0.01,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,14.34
0.0001,200.0,0.5,0.25,0.1,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,14.02
0.0001,200.0,0.5,0.25,1.0,25.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99679627507789.52,99679860522256.64,99677255531008.14,14.22
0.0001,150.0,0.75,0.5,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99683285305199.4,99683518328217.12,99680913241377.08,32.66
0.0001,150.0,0.75,0.5,0.01,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99683285305199.4,99683518328217.12,99680913241377.08,33.66
0.0001,150.0,0.75,0.5,0.1,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99683285305199.4,99683518328217.12,99680913241377.08,32.44
0.0001,150.0,0.75,0.5,0.1,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99683285305199.4,99683518328217.12,99680913241377.08,32.07
0.0001,150.0,0.75,0.5,1.0,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99683285305199.4,99683518328217.12,99680913241377.08,32.15
0.0001,150.0,0.75,0.5,1.0,100.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99683285305199.4,99683518328217.12,99680913241377.08,32.26
0.0001,150.0,0.75,0.75,0.01,50.0,19260817.0,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99683285305199.4,99683518328217.12,99680913241377.08,49.33
