n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
400.0,0.0001,16.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.0196,0.0053,0.006,0.1473,0.1484,0.1484,98594001984605.48,99047731974474.31,99055173544967.4,57.97
400.0,0.0001,16.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.0187,0.0054,0.0059,0.1474,0.1484,0.1484,98645600527817.56,99088785718699.72,99075816737337.23,40.97
400.0,0.0001,16.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.023,0.0054,0.0058,0.1471,0.1484,0.1484,98333109950412.34,98803655094476.84,98793435501142.2,63.9
200.0,0.01,16.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.4595,0.0659,0.0796,0.1094,0.1438,0.1428,68781920673381.58,87368402404191.78,88205619648496.58,21.03
400.0,0.01,8.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.1503,0.084,0.0929,0.1371,0.1424,0.1418,88807348823313.03,90905333327310.88,91445598651054.92,3.77
400.0,0.01,16.0,0.5,0.25,0.75,4.0,19260817.0,1.0,0.5973,0.0632,0.0734,0.0944,0.144,0.1433,58163407487739.49,86937639823662.69,87749211892587.66,42.53
400.0,0.01,16.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.6384,0.0551,0.0732,0.0895,0.1446,0.1433,54532166735200.79,86847528231067.8,86997581559586.73,55.87
400.0,0.01,16.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.614,0.0623,0.0736,0.0924,0.1441,0.1433,56776480769557.766,87362139740902.08,88289499695312.5,40.92
400.0,0.01,16.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.7443,0.0884,0.097,0.0752,0.142,0.1414,45717346995612.69,81255276450329.77,80609875845473.47,64.73
200.0,0.0001,16.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.0116,0.0028,0.003,0.1479,0.1486,0.1486,99001881576218.1,99236936859504.94,99233264360602.92,32.59
400.0,0.0001,8.0,0.3,0.25,0.75,16.0,19260817.0,1.0,0.0075,0.0064,0.0065,0.1482,0.1483,0.1484,99293956473757.56,99321247537632.23,99312974390982.7,3.72
400.0,0.0001,16.0,0.5,0.25,0.75,16.0,19260817.0,1.0,0.0212,0.0052,0.0056,0.1472,0.1484,0.1484,98322790537682.4,98747387394944.1,98738707786723.84,64.28
400.0,0.0001,16.0,0.3,0.5,0.75,16.0,19260817.0,1.0,0.0237,0.0054,0.0058,0.147,0.1484,0.1484,98286792619123.28,98775809767111.88,98778675345692.95,98.3
400.0,0.0001,16.0,0.3,0.25,0.5,16.0,19260817.0,1.0,0.0232,0.0054,0.0058,0.147,0.1484,0.1484,98320754834357.0,98793058191250.28,98792428832078.1,64.18
400.0,0.0001,16.0,0.3,0.25,0.75,64.0,19260817.0,1.0,0.0232,0.0054,0.0057,0.147,0.1484,0.1484,98317379466393.16,98796234060214.86,98769708039094.23,174.26
200.0,0.0001,16.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.0095,0.0027,0.003,0.1481,0.1486,0.1486,99161886596895.52,99385628823039.98,99374771089934.28,21.48
400.0,0.0001,8.0,0.3,0.25,0.5,4.0,19260817.0,1.0,0.0064,0.0056,0.0058,0.1483,0.1484,0.1484,99358359974568.23,99356139702768.12,99371067342151.8,3.21
400.0,0.0001,16.0,0.5,0.25,0.5,4.0,19260817.0,1.0,0.0175,0.0053,0.0058,0.1475,0.1484,0.1484,98656465830121.77,99054540160204.44,99042530368903.6,43.55
400.0,0.0001,16.0,0.3,0.5,0.5,4.0,19260817.0,1.0,0.0197,0.0053,0.006,0.1473,0.1484,0.1484,98587640629660.69,99040353516707.05,99044890022087.95,56.14
200.0,0.0001,16.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.0098,0.0027,0.0031,0.148,0.1486,0.1486,99139126890179.14,99367681516713.0,99367468561214.88,27.36
400.0,0.0001,8.0,0.3,0.5,0.75,4.0,19260817.0,1.0,0.0065,0.0057,0.0059,0.1483,0.1483,0.1484,99352672878109.6,99350035676958.6,99369101102731.2,4.55
400.0,0.0001,16.0,0.5,0.5,0.75,4.0,19260817.0,1.0,0.0183,0.0052,0.0059,0.1474,0.1484,0.1484,98603227814157.0,99008968952327.42,99020766625161.16,54.48
200.0,0.0001,16.0,0.5,0.25,0.75,4.0,19260817.0,1.0,0.0087,0.0026,0.0029,0.1481,0.1486,0.1486,99175189234089.23,99366489867316.86,99368722993133.48,21.34
400.0,0.0001,8.0,0.5,0.25,0.75,4.0,19260817.0,1.0,0.0063,0.0055,0.0058,0.1483,0.1484,0.1484,99359451335120.94,99352616418577.38,99367967576916.16,3.67
400.0,0.0001,16.0,0.7,0.25,0.75,4.0,19260817.0,1.0,0.0165,0.0051,0.0057,0.1475,0.1484,0.1484,98663724897184.28,99018529395872.8,99017732377124.23,42.83
200.0,0.0001,8.0,0.3,0.25,0.75,4.0,19260817.0,1.0,0.0032,0.0028,0.003,0.1485,0.1486,0.1486,99522010772493.12,99519354482340.6,99526660962083.05,1.86
200.0,0.0001,16.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.0103,0.0027,0.003,0.148,0.1486,0.1486,99111236284256.2,99348107558953.52,99353024560333.52,32.85
400.0,0.01,16.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.646,0.0535,0.0707,0.0885,0.1447,0.1435,53833432357708.91,87168008847163.88,87258326132928.19,66.35
400.0,0.0001,16.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.0189,0.0052,0.0059,0.1474,0.1484,0.1484,98565491061419.69,98992426285354.6,98998190765684.23,63.39
400.0,0.0001,16.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.02,0.0053,0.006,0.1473,0.1484,0.1484,98565769739113.02,99026269443148.31,99049361009516.12,60.17
400.0,0.0001,16.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.0238,0.0055,0.0058,0.147,0.1484,0.1484,98280973645276.31,98775284773585.44,98785190031726.8,134.33
200.0,0.01,16.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.4799,0.065,0.0781,0.1073,0.1439,0.1429,67137135450137.12,86971359633110.48,87143181198445.3,33.7
400.0,0.01,8.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.161,0.0829,0.0909,0.1363,0.1425,0.1419,88123458030465.3,90945865293691.36,91555507782099.1,5.15
400.0,0.01,16.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.6222,0.0547,0.0711,0.0915,0.1446,0.1435,55911073777901.81,86626049482656.03,86644505237259.55,67.31
400.0,0.01,16.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.6447,0.0569,0.0697,0.0887,0.1445,0.1436,53972237553591.11,87083729826479.47,87225704922618.66,69.04
400.0,0.01,16.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.7599,0.0888,0.0898,0.0729,0.142,0.142,44070589018382.31,80734100363643.88,80489924292306.4,135.31
200.0,0.0001,16.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.0121,0.0028,0.0029,0.1479,0.1486,0.1486,98972867587390.84,99221146514770.84,99223859101867.95,69.12
400.0,0.0001,8.0,0.3,0.75,0.75,16.0,19260817.0,1.0,0.0077,0.0066,0.0067,0.1482,0.1483,0.1484,99281006925177.38,99317253658472.42,99302524579467.5,4.87
400.0,0.0001,16.0,0.5,0.75,0.75,16.0,19260817.0,1.0,0.0221,0.0053,0.0056,0.1471,0.1484,0.1484,98264476908159.2,98712481392328.56,98714836605053.05,132.67
400.0,0.0001,16.0,0.3,0.75,0.5,16.0,19260817.0,1.0,0.024,0.0054,0.0057,0.147,0.1484,0.1484,98269388549400.16,98763898634114.9,98763423840076.95,132.26
400.0,0.0001,16.0,0.3,0.75,0.75,64.0,19260817.0,1.0,0.0243,0.0052,0.0055,0.147,0.1484,0.1484,98246500692033.31,98754154387385.88,98735232106708.08,457.79
200.0,0.0001,16.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.0102,0.0027,0.003,0.148,0.1486,0.1486,99118273936625.3,99357303319101.7,99362121829247.56,32.51
400.0,0.0001,8.0,0.3,0.75,0.5,4.0,19260817.0,1.0,0.0065,0.0057,0.006,0.1483,0.1483,0.1484,99349563274500.77,99347755740063.05,99367552190524.1,3.86
400.0,0.0001,16.0,0.5,0.75,0.5,4.0,19260817.0,1.0,0.0187,0.0052,0.0059,0.1474,0.1484,0.1484,98576556103131.34,98991125241441.44,99009036794786.06,65.35
200.0,0.0001,16.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.0096,0.0027,0.003,0.1481,0.1486,0.1486,99117499664419.31,99330601911393.52,99336287377727.4,34.2
400.0,0.0001,8.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.0065,0.0057,0.006,0.1483,0.1483,0.1484,99347995747225.31,99341928874835.94,99366040558078.88,5.18
400.0,0.0001,16.0,0.7,0.75,0.75,4.0,19260817.0,1.0,0.0177,0.0051,0.0058,0.1475,0.1484,0.1484,98580148509934.42,98957820057893.23,98969723595493.6,69.6
200.0,0.0001,8.0,0.3,0.75,0.75,4.0,19260817.0,1.0,0.0033,0.0029,0.003,0.1485,0.1486,0.1486,99517089215283.38,99513957880382.84,99524796019099.84,2.5
200.0,1.0,2.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.102,0.0794,0.083,0.141,0.1427,0.1425,117205599567548.44,118037128818447.44,118195040994420.86,0.93
400.0,1.0,4.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.2658,-0.0873,-0.0303,0.1275,0.1551,0.1511,154043592694238.1,175320475674234.28,178305423562296.8,2.39
400.0,1.0,2.0,0.9,0.5,0.75,4.0,19260817.0,1.0,0.1142,0.0735,0.0768,0.14,0.1432,0.143,122987305768624.56,124622554062367.84,125222870712396.2,2.02
400.0,1.0,2.0,0.9,0.25,0.5,4.0,19260817.0,1.0,0.1109,0.0737,0.0752,0.1403,0.1432,0.1431,121601790456998.2,122558884070898.72,124501309263801.8,1.62
400.0,1.0,2.0,0.9,0.25,0.75,16.0,19260817.0,1.0,0.1804,0.0649,0.0722,0.1347,0.1439,0.1434,127522522296673.4,133034048119699.72,132285337504692.2,1.8
200.0,1.0,4.0,0.9,0.25,0.75,4.0,19260817.0,1.0,0.2033,-0.033,-0.0008,0.1328,0.1512,0.1489,140377025235846.6,152007627578252.94,154771962938296.0,1.23
200.0,1.0,2.0,0.7,0.25,0.75,4.0,19260817.0,1.0,0.102,0.0786,0.0837,0.141,0.1428,0.1425,116413280744990.8,116451951677715.66,116863882986366.56,0.95
200.0,1.0,2.0,0.9,0.5,0.75,4.0,19260817.0,1.0,0.1047,0.0749,0.0799,0.1408,0.1431,0.1428,119982455508854.98,120134384851237.1,120654922245794.69,1.07
200.0,1.0,2.0,0.9,0.25,0.5,4.0,19260817.0,1.0,0.1018,0.0784,0.0772,0.141,0.1428,0.143,117331950489978.58,117773695340597.3,118721602079668.66,0.81
200.0,1.0,2.0,0.9,0.25,0.75,16.0,19260817.0,1.0,0.1518,0.0727,0.0813,0.137,0.1433,0.1427,119599182024898.66,121769453853652.22,121147939309389.36,0.94
400.0,1.0,4.0,0.9,0.25,0.5,4.0,19260817.0,1.0,0.2697,-0.067,-0.0603,0.1271,0.1537,0.1533,154176365658951.12,176494522540382.47,178846214867453.5,2.06
400.0,1.0,2.0,0.7,0.25,0.5,4.0,19260817.0,1.0,0.1107,0.0726,0.0754,0.1403,0.1433,0.1431,122044133019756.31,123416285850467.5,125129379372132.14,1.65
400.0,1.0,2.0,0.9,0.5,0.5,4.0,19260817.0,1.0,0.1137,0.0743,0.077,0.1401,0.1431,0.143,122639132199416.3,123382269115878.23,124916436010526.28,1.74
400.0,1.0,2.0,0.9,0.25,0.5,16.0,19260817.0,1.0,0.1832,0.0501,0.0819,0.1345,0.145,0.1426,127016616989157.77,135511864286211.44,133555256460921.4,1.55
400.0,1.0,4.0,0.9,0.5,0.75,4.0,19260817.0,1.0,0.2997,-0.0731,-0.0729,0.1245,0.1541,0.1542,155157796854026.72,182386853858730.47,183807384799259.2,2.81
400.0,1.0,2.0,0.7,0.5,0.75,4.0,19260817.0,1.0,0.1142,0.0735,0.0798,0.14,0.1432,0.1428,122661738571368.52,123454666671656.38,124636768371411.23,2.01
400.0,1.0,2.0,0.9,0.5,0.75,16.0,19260817.0,1.0,0.1924,0.0443,0.0669,0.1337,0.1454,0.1438,125296152737354.4,134992573647694.9,132101774914669.05,1.96
200.0,1.0,2.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.106,0.0745,0.0875,0.1407,0.1431,0.1422,119830668443337.86,119952486821465.48,120261069490671.12,1.12
400.0,1.0,4.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.3156,-0.0914,-0.0842,0.1231,0.1554,0.155,152604937007545.16,183265301202150.44,183763210430915.3,2.95
400.0,1.0,2.0,0.9,0.75,0.5,4.0,19260817.0,1.0,0.116,0.0744,0.0811,0.1399,0.1431,0.1427,121699685019941.16,123351591908693.56,124017930527304.1,1.82
400.0,1.0,2.0,0.9,0.75,0.75,16.0,19260817.0,1.0,0.1993,0.0489,0.0591,0.1331,0.1451,0.1444,124771171952734.9,134361179912019.72,130609705295724.84,2.16
200.0,1.0,4.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.2354,-0.0411,-0.0157,0.1301,0.1518,0.15,139437537722589.56,157326560858407.2,155124444521304.1,1.52
200.0,1.0,2.0,0.7,0.75,0.75,4.0,19260817.0,1.0,0.1057,0.0756,0.0878,0.1407,0.143,0.1422,118429557886393.58,118797627195499.72,119633931105906.16,1.09
200.0,1.0,2.0,0.9,0.75,0.5,4.0,19260817.0,1.0,0.1068,0.0748,0.0846,0.1406,0.1431,0.1424,118595840352524.36,118147916715488.52,119823998523929.95,0.94
200.0,1.0,2.0,0.9,0.75,0.75,16.0,19260817.0,1.0,0.1647,0.0754,0.0762,0.136,0.1431,0.1431,117222064420175.69,121110769845500.34,119920428015752.95,1.09
400.0,1.0,4.0,0.9,0.75,0.5,4.0,19260817.0,1.0,0.3079,-0.0946,-0.0836,0.1238,0.1557,0.155,155121345944577.12,182600159813753.03,182787803446685.4,2.48
400.0,1.0,2.0,0.7,0.75,0.5,4.0,19260817.0,1.0,0.1157,0.0732,0.0815,0.1399,0.1432,0.1427,122568370062426.14,123743140802466.3,124236076996078.9,1.86
400.0,1.0,2.0,0.9,0.75,0.5,16.0,19260817.0,1.0,0.199,0.0377,0.0593,0.1332,0.1459,0.1444,128790222894036.08,139515222728911.12,135523082630596.66,1.85
50.0,0.0001,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0006,0.0006,0.0006,0.1487,0.1487,0.1488,99656035601768.95,99655267021995.8,99652347450964.23,0.26
25.0,0.01,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0251,0.0252,0.0256,0.1469,0.1469,0.1469,98324638272133.52,98283331968848.12,98245354335631.28,0.17
25.0,0.0001,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99666727175514.88,99666692178265.36,99663703191889.4,0.19
25.0,0.0001,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671206314452.88,99670983178616.12,99668174024647.12,0.17
25.0,0.0001,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99668701745849.05,99668458873480.28,99665855643271.98,0.17
25.0,0.0001,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671215791476.72,99670992533908.78,99668183450211.52,0.17
50.0,0.01,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0433,0.044,0.0442,0.1455,0.1455,0.1455,97151309562042.69,97071608492607.69,97021547677802.6,0.27
25.0,0.01,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0314,0.0311,0.031,0.1464,0.1464,0.1465,97952753769895.8,97921267137889.31,97897561921031.94,0.2
25.0,0.01,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0251,0.0252,0.0256,0.1469,0.1469,0.1469,98323858628997.44,98282559595350.31,98244580445606.69,0.17
25.0,0.01,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.0283,0.0287,0.0283,0.1467,0.1466,0.1467,98130722125819.1,98086807371044.95,98087474949875.52,0.17
25.0,0.01,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0251,0.0252,0.0256,0.1469,0.1469,0.1469,98324638272133.52,98283331968848.12,98245354335631.28,0.19
25.0,0.01,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.0251,0.0252,0.0256,0.1469,0.1469,0.1469,98324638272133.52,98283331968848.12,98245354335631.28,0.17
100.0,0.0001,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0012,0.0012,0.0012,0.1487,0.1487,0.1488,99626351576506.12,99624706818667.16,99621635538209.23,0.41
50.0,0.0001,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0008,0.0008,0.0008,0.1487,0.1487,0.1488,99647517731051.86,99647391518764.36,99643502256752.48,0.36
50.0,0.0001,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0006,0.0006,0.0006,0.1487,0.1487,0.1488,99656016077013.28,99655247722664.84,99652327990787.34,0.27
50.0,0.0001,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.0007,0.0007,0.0007,0.1487,0.1487,0.1488,99652505677454.44,99651885446398.6,99649234326027.58,0.27
50.0,0.0001,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0006,0.0006,0.0006,0.1487,0.1487,0.1488,99656035601768.95,99655267021995.8,99652347450964.23,0.28
50.0,0.0001,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.0006,0.0006,0.0006,0.1487,0.1487,0.1488,99656035601768.95,99655267021995.8,99652347450964.23,0.26
25.0,0.0001,8.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0005,0.0004,0.0004,0.1487,0.1487,0.1488,99660019134206.98,99663269261952.16,99659274053410.6,0.31
25.0,0.0001,4.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99666681553411.56,99666644079697.95,99663654954780.4,0.21
25.0,0.0001,4.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99665819936447.8,99665996566524.23,99663014832072.56,0.21
25.0,0.0001,4.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99666727175514.88,99666692178265.36,99663703191889.4,0.19
25.0,0.0001,4.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99666727175514.88,99666692178265.36,99663703191889.4,0.2
25.0,0.0001,2.0,0.5,0.5,0.25,1024.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99668690506597.84,99668447793942.2,99665844395744.16,0.19
25.0,0.0001,2.0,0.3,0.5,0.25,256.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99668701745849.05,99668458873480.28,99665855643271.98,0.18
25.0,0.0001,2.0,0.3,0.5,0.25,4096.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99668701745849.05,99668458873480.28,99665855643271.98,0.18
25.0,0.0001,2.0,0.5,0.25,0.25,256.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671206314452.88,99670983178616.12,99668174024647.12,0.18
25.0,0.0001,2.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671196840236.44,99670973826018.64,99668164601824.92,0.19
25.0,0.0001,2.0,0.5,0.25,0.25,4096.0,19260817.0,1.0,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99671206314452.88,99670983178616.12,99668174024647.12,0.18
50.0,0.0001,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0007,0.0007,0.0007,0.1487,0.1487,0.1488,99649660954392.16,99649444396596.69,99646685731341.4,0.28
25.0,0.01,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0294,0.0294,0.0291,0.1466,0.1466,0.1467,98063590894949.77,98051907743715.92,98038584626007.28,0.18
25.0,0.0001,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99665720091221.6,99665878978373.42,99662588182979.05,0.23
25.0,0.0001,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667651765507.23,99667743194321.6,99665047859896.5,0.18
25.0,0.0001,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667663770973.34,99667755031570.3,99665059907592.86,0.17
50.0,0.01,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0485,0.049,0.0482,0.1451,0.1451,0.1452,96771779276720.44,96729421812987.94,96713605122107.8,0.3
25.0,0.01,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0328,0.0323,0.0322,0.1463,0.1463,0.1464,97868204763881.4,97845656411232.34,97782889177382.22,0.22
25.0,0.01,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0294,0.0294,0.0291,0.1466,0.1466,0.1467,98062672343526.08,98051003778573.56,98037662993722.48,0.19
25.0,0.01,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0294,0.0294,0.0291,0.1466,0.1466,0.1467,98063590894949.77,98051907743715.92,98038584626007.28,0.19
25.0,0.01,2.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.0294,0.0294,0.0291,0.1466,0.1466,0.1467,98063590894949.77,98051907743715.92,98038584626007.28,0.21
100.0,0.0001,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0014,0.0014,0.0014,0.1487,0.1487,0.1487,99613738132495.86,99613044846220.5,99610046742855.06,0.45
50.0,0.0001,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0008,0.0008,0.0008,0.1487,0.1487,0.1488,99645329332712.84,99645233123367.95,99641289644837.98,0.35
50.0,0.0001,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0007,0.0007,0.0007,0.1487,0.1487,0.1488,99649636636038.05,99649420449704.3,99646661277169.05,0.28
50.0,0.0001,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0007,0.0007,0.0007,0.1487,0.1487,0.1488,99649660954392.16,99649444396596.69,99646685731341.4,0.28
50.0,0.0001,2.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.0007,0.0007,0.0007,0.1487,0.1487,0.1488,99649660954392.16,99649444396596.69,99646685731341.4,0.29
25.0,0.0001,8.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0005,0.0004,0.0004,0.1487,0.1487,0.1488,99659578230651.28,99663123765676.23,99658599835768.95,0.44
25.0,0.0001,4.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99665671625741.48,99665830409783.88,99662538797477.88,0.21
25.0,0.0001,4.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99665720091221.6,99665878978373.42,99662588182979.05,0.25
25.0,0.0001,4.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99665720091221.6,99665878978373.42,99662588182979.05,0.21
25.0,0.0001,2.0,0.5,0.75,0.25,256.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667651765507.23,99667743194321.6,99665047859896.5,0.18
25.0,0.0001,2.0,0.7,0.75,0.25,1024.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667639763088.69,99667731360044.88,99665035815273.42,0.19
25.0,0.0001,2.0,0.5,0.75,0.25,4096.0,19260817.0,1.0,0.0004,0.0004,0.0004,0.1488,0.1487,0.1488,99667651765507.23,99667743194321.6,99665047859896.5,0.19
50.0,1.0,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.1253,0.0749,0.0954,0.1391,0.1431,0.1416,106487534525511.9,107409338173124.44,107342156090315.84,0.25
25.0,1.0,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.1618,0.0525,0.0779,0.1362,0.1448,0.1429,105339614248590.8,110948527029993.4,105319119641940.7,0.2
25.0,1.0,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.1095,0.0886,0.0932,0.1404,0.142,0.1417,108639977968971.23,108884821192592.78,107945217396171.42,0.18
25.0,1.0,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.1171,0.0785,0.0875,0.1398,0.1428,0.1422,97734785756011.72,100059119004104.72,98011842160386.95,0.18
25.0,1.0,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.1102,0.0797,0.0932,0.1403,0.1427,0.1417,103778005281690.8,104681110141590.78,103395816067556.42,0.17
50.0,1.0,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.1293,0.0687,0.0972,0.1388,0.1436,0.1414,107467507626474.44,110225890985739.31,107047659195910.72,0.25
25.0,1.0,4.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.1578,0.0591,0.0592,0.1365,0.1443,0.1444,105574232839871.72,110296201334776.52,107417635777029.4,0.19
25.0,1.0,2.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.1111,0.0781,0.0879,0.1403,0.1428,0.1422,103916247186227.28,104712853566575.98,103677011847901.4,0.17
25.0,1.0,2.0,0.5,0.5,0.25,1024.0,19260817.0,1.0,0.117,0.0789,0.0877,0.1398,0.1428,0.1422,97740738202777.66,100037962394851.56,98013173080426.23,0.18
25.0,1.0,2.0,0.5,0.25,0.25,256.0,19260817.0,1.0,0.1095,0.0886,0.0932,0.1404,0.142,0.1417,108639977968971.23,108884821192592.78,107945217396171.42,0.17
25.0,1.0,2.0,0.5,0.25,0.25,4096.0,19260817.0,1.0,0.1095,0.0886,0.0932,0.1404,0.142,0.1417,108639977968971.23,108884821192592.78,107945217396171.42,0.17
50.0,1.0,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.1253,0.0749,0.0954,0.1391,0.1431,0.1416,106487534525511.9,107409338173124.44,107342156090315.84,0.25
25.0,1.0,4.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.1618,0.0525,0.0779,0.1362,0.1448,0.1429,105339614248590.8,110948527029993.4,105319119641940.7,0.19
25.0,1.0,2.0,0.3,0.5,0.25,256.0,19260817.0,1.0,0.1171,0.0785,0.0875,0.1398,0.1428,0.1422,97734785756011.72,100059119004104.72,98011842160386.95,0.2
50.0,1.0,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.1343,0.0662,0.0818,0.1384,0.1438,0.1426,105124362851657.52,108055028763869.05,105451861237581.36,0.28
25.0,1.0,4.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.164,0.0402,0.0435,0.136,0.1458,0.1456,105473003942392.84,111692813112378.88,108755459072057.38,0.22
