n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
25.0,1.0,2.0,0.7,0.75,0.75,256.0,19260817.0,1.0,0.3909,0.3644,0.3507,0.1964,0.2006,0.2029,174571246113836.5,179902814553953.4,182488188403339.44,0.18
25.0,0.01,2.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.0999,0.0992,0.0985,0.2387,0.2388,0.239,269491884668484.9,269608300071766.94,269961497377894.4,0.18
25.0,1.0,4.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.4481,0.3547,0.3454,0.187,0.2021,0.2037,159536268142776.6,175787921028296.78,175745839378335.28,0.25
25.0,1.0,2.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.3909,0.3643,0.3507,0.1964,0.2006,0.2029,174567918436700.66,179902166369698.97,182487629963293.4,0.19
25.0,1.0,2.0,0.7,0.75,0.75,4096.0,19260817.0,1.0,0.3909,0.3644,0.3507,0.1964,0.2006,0.2029,174571246113836.5,179902814553953.4,182488188403339.44,0.18
200.0,1.0,2.0,0.9,0.75,0.25,4.0,19260817.0,1.0,0.3875,0.3641,0.3525,0.197,0.2007,0.2026,173672209003773.38,178784084423310.78,179739680253251.4,0.61
400.0,0.01,2.0,0.9,0.75,0.25,4.0,19260817.0,1.0,0.3162,0.3195,0.3114,0.2081,0.2076,0.2089,208095004434658.2,209156994352696.56,208964897632684.25,1.08
400.0,1.0,4.0,0.9,0.75,0.25,4.0,19260817.0,1.0,0.5568,0.2452,0.2204,0.1675,0.2186,0.2223,132055711282465.31,180387050053302.84,180419768806574.9,1.4
400.0,1.0,2.0,0.7,0.75,0.25,4.0,19260817.0,1.0,0.4015,0.358,0.3443,0.1947,0.2016,0.2039,170955641115928.44,178821938030681.1,179585419324152.62,1.09
400.0,1.0,2.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.3956,0.3674,0.346,0.1956,0.2001,0.2036,172271885769972.0,178582829720552.88,179634519169392.53,1.03
400.0,1.0,2.0,0.9,0.75,0.5,4.0,19260817.0,1.0,0.4034,0.3612,0.3415,0.1944,0.2011,0.2043,170451063174278.4,178101209678210.75,179658311476766.78,1.4
400.0,1.0,2.0,0.9,0.75,0.25,16.0,19260817.0,1.0,0.4807,0.3649,0.3431,0.1813,0.2005,0.2041,153559947394814.8,173249947560035.0,174384329986089.38,1.09
200.0,1.0,2.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.3808,0.3677,0.3469,0.198,0.2001,0.2035,175835980422252.75,179860245401151.03,181026568969534.25,0.57
400.0,0.01,2.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.3129,0.3163,0.3084,0.2086,0.2081,0.2094,209313235625974.47,210287669610829.28,210083584856817.38,1.01
400.0,1.0,4.0,0.9,0.5,0.25,4.0,19260817.0,1.0,0.5475,0.2477,0.2076,0.1693,0.2183,0.2241,133990013375839.19,177457374088809.7,183538620293820.9,1.32
400.0,1.0,2.0,0.7,0.5,0.25,4.0,19260817.0,1.0,0.3971,0.3645,0.3444,0.1954,0.2006,0.2039,172223819289789.72,179448543792742.9,180198099813331.16,1.05
400.0,1.0,2.0,0.9,0.5,0.5,4.0,19260817.0,1.0,0.3995,0.3633,0.3421,0.195,0.2008,0.2042,171804335004760.6,179376207321810.97,180401891759959.12,1.28
400.0,1.0,2.0,0.9,0.5,0.25,16.0,19260817.0,1.0,0.4757,0.3635,0.3519,0.1822,0.2008,0.2027,154058636503254.1,173676686429387.7,174082646508226.56,1.05
200.0,1.0,2.0,0.9,0.75,0.25,16.0,19260817.0,1.0,0.45,0.3797,0.3542,0.1866,0.1982,0.2023,160476407296242.4,172946660103882.66,174966921693345.34,0.58
400.0,0.01,2.0,0.9,0.75,0.25,16.0,19260817.0,1.0,0.353,0.3571,0.3456,0.2024,0.2018,0.2037,197539694758149.12,198697009848827.62,198381944369940.44,1.04
400.0,1.0,4.0,0.9,0.75,0.25,16.0,19260817.0,1.0,0.6764,0.2043,0.2091,0.1431,0.2245,0.2239,104977902518350.72,179316532809874.44,180123429774350.2,1.37
400.0,1.0,2.0,0.7,0.75,0.25,16.0,19260817.0,1.0,0.4809,0.3653,0.3448,0.1813,0.2005,0.2038,152553068368391.72,172102145436541.4,173777036305015.3,1.09
400.0,1.0,2.0,0.9,0.75,0.5,16.0,19260817.0,1.0,0.4833,0.3665,0.3397,0.1809,0.2003,0.2046,151989382636264.4,170819434072127.12,174882208292182.53,1.39
400.0,1.0,2.0,0.9,0.75,0.25,64.0,19260817.0,1.0,0.5057,0.3484,0.3092,0.1769,0.2031,0.2093,147129885549435.1,174354216570663.97,178641464690050.44,1.13
200.0,0.01,2.0,0.9,0.75,0.25,4.0,19260817.0,1.0,0.2753,0.2775,0.2719,0.2142,0.2139,0.2148,225366376784841.12,225948947886775.94,226031858512087.34,0.58
200.0,1.0,4.0,0.9,0.75,0.25,4.0,19260817.0,1.0,0.4915,0.2907,0.2701,0.1794,0.2119,0.2151,147918512238834.62,180162301033450.88,181581181522566.78,0.74
200.0,1.0,2.0,0.7,0.75,0.25,4.0,19260817.0,1.0,0.3874,0.3589,0.3477,0.197,0.2015,0.2033,173410751482834.6,179401533823715.0,179861991627712.7,0.6
200.0,1.0,2.0,0.9,0.75,0.5,4.0,19260817.0,1.0,0.3883,0.3639,0.3414,0.1968,0.2007,0.2043,173311791008622.34,178646254190273.66,180448908855279.12,0.75
400.0,0.01,2.0,0.9,0.75,0.5,4.0,19260817.0,1.0,0.3163,0.3194,0.3113,0.2081,0.2076,0.2089,208189316725243.5,209269658566266.5,209035571307820.78,1.39
400.0,1.0,4.0,0.9,0.75,0.5,4.0,19260817.0,1.0,0.5746,0.2311,0.2073,0.1641,0.2206,0.2242,128075341631221.2,181038604841003.56,179692967617905.38,1.9
400.0,1.0,2.0,0.7,0.75,0.5,4.0,19260817.0,1.0,0.4029,0.3617,0.3413,0.1944,0.201,0.2043,170563756447489.22,178598229165890.0,179533731777604.22,1.4
400.0,0.01,2.0,0.7,0.75,0.25,4.0,19260817.0,1.0,0.3162,0.3194,0.3112,0.2081,0.2076,0.209,208141388914472.3,209198945512603.72,209028573969542.03,1.09
400.0,1.0,4.0,0.7,0.75,0.25,4.0,19260817.0,1.0,0.5555,0.2497,0.2047,0.1678,0.218,0.2245,132054383783462.97,179131299561134.3,182992083199938.7,1.39
400.0,1.0,2.0,0.5,0.75,0.25,4.0,19260817.0,1.0,0.4007,0.3602,0.345,0.1948,0.2013,0.2038,170856846553990.8,178073925474777.34,179357405015553.03,1.12
200.0,1.0,2.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.3879,0.3653,0.3436,0.1969,0.2005,0.204,173798957913069.97,178652135408311.44,180664333925370.44,0.89
400.0,0.01,2.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.3162,0.3191,0.3111,0.2081,0.2076,0.209,208149151903159.0,209263022019549.03,209018873652637.12,1.61
400.0,1.0,4.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.5817,0.2373,0.2052,0.1628,0.2198,0.2245,126539307837499.88,179296101803985.03,182882256907464.03,2.36
400.0,1.0,2.0,0.7,0.75,0.75,4.0,19260817.0,1.0,0.4024,0.3619,0.3395,0.1945,0.201,0.2046,171078862169592.97,178700136597467.22,180321222186855.84,1.67
400.0,1.0,2.0,0.9,0.5,0.75,4.0,19260817.0,1.0,0.4001,0.3662,0.34,0.1949,0.2003,0.2045,171389951180142.66,178571972449781.66,180081170046759.28,1.53
400.0,1.0,2.0,0.9,0.75,0.75,16.0,19260817.0,1.0,0.486,0.363,0.3492,0.1804,0.2008,0.2031,151511845435968.47,171898268345613.2,175155899240905.88,1.66
200.0,1.0,2.0,0.9,0.5,0.75,4.0,19260817.0,1.0,0.3853,0.366,0.3465,0.1973,0.2004,0.2035,175190188858435.0,179908566190784.12,180577922803441.47,0.83
400.0,0.01,2.0,0.9,0.5,0.75,4.0,19260817.0,1.0,0.3128,0.3167,0.3083,0.2086,0.208,0.2094,209379312894138.22,210282535669814.12,210145330170205.38,1.48
400.0,1.0,4.0,0.9,0.5,0.75,4.0,19260817.0,1.0,0.5678,0.2438,0.2022,0.1654,0.2188,0.2249,129530955171481.17,180438225104932.62,184245136824905.44,2.16
400.0,1.0,2.0,0.7,0.5,0.75,4.0,19260817.0,1.0,0.4003,0.3638,0.3391,0.1949,0.2007,0.2047,171325861160179.94,178873407821363.12,180268023955308.78,1.57
400.0,1.0,2.0,0.9,0.5,0.75,16.0,19260817.0,1.0,0.4796,0.3638,0.3489,0.1815,0.2007,0.2032,153056374428822.47,173542380251515.6,174239482164950.62,1.49
200.0,0.01,2.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.2756,0.2775,0.2718,0.2142,0.2139,0.2148,225454052768938.3,226084872211663.22,226156548361055.7,0.85
200.0,1.0,4.0,0.9,0.75,0.75,4.0,19260817.0,1.0,0.5067,0.2884,0.2628,0.1767,0.2123,0.2162,144109521592162.9,177617662614402.0,182653863932849.12,1.22
200.0,1.0,2.0,0.7,0.75,0.75,4.0,19260817.0,1.0,0.3876,0.3597,0.3441,0.1969,0.2013,0.2039,174560277752757.12,180298457246481.7,181273184792612.88,0.89
200.0,1.0,2.0,0.9,0.75,0.75,16.0,19260817.0,1.0,0.455,0.3873,0.3557,0.1858,0.197,0.2021,159513713486643.8,172578872167777.44,176713182263078.06,0.87
400.0,0.01,2.0,0.9,0.75,0.75,16.0,19260817.0,1.0,0.3533,0.3578,0.3458,0.2024,0.2017,0.2036,197216622324502.8,198401859552944.0,198049275717220.1,1.54
400.0,1.0,4.0,0.9,0.75,0.75,16.0,19260817.0,1.0,0.7176,0.1294,0.1377,0.1337,0.2348,0.2338,95761089593548.77,185889084743514.0,184224810913672.78,2.28
400.0,1.0,2.0,0.7,0.75,0.75,16.0,19260817.0,1.0,0.4863,0.3572,0.3448,0.1804,0.2018,0.2038,151433820750536.38,173467040584485.03,174826612234709.22,1.66
400.0,1.0,2.0,0.9,0.75,0.75,64.0,19260817.0,1.0,0.5188,0.3432,0.3096,0.1746,0.2039,0.2092,144813158026645.1,174688312059694.44,178832066840254.94,1.73
400.0,0.01,2.0,0.7,0.75,0.75,4.0,19260817.0,1.0,0.3162,0.3191,0.3111,0.2081,0.2076,0.209,208146944758635.34,209260904179875.62,209016693310701.97,1.61
400.0,1.0,4.0,0.7,0.75,0.75,4.0,19260817.0,1.0,0.5795,0.2243,0.2153,0.1632,0.2216,0.223,127446149420204.36,183544029883310.5,183351196167037.28,2.38
400.0,1.0,2.0,0.5,0.75,0.75,4.0,19260817.0,1.0,0.403,0.3633,0.3397,0.1944,0.2008,0.2046,170855469696814.78,178416383758509.47,180231036054172.47,1.73
50.0,1.0,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.3966,0.3628,0.3524,0.1955,0.2009,0.2026,173551517367393.78,181567151473105.22,183219477844414.4,0.19
25.0,0.01,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.0905,0.091,0.0902,0.24,0.2399,0.2401,271123652541496.16,271060775679351.16,271441884127907.62,0.14
25.0,1.0,4.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.4232,0.3721,0.3366,0.1911,0.1994,0.2051,163375025779658.66,174420956864511.5,178301818927052.44,0.16
25.0,1.0,2.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.3708,0.3577,0.3453,0.1996,0.2017,0.2037,177560274959821.2,182396104122715.28,183352210923506.25,0.13
25.0,1.0,2.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.3826,0.3635,0.3474,0.1977,0.2008,0.2034,175371171870778.25,181307524833927.66,183161650649712.16,0.16
25.0,1.0,2.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.3708,0.3576,0.3453,0.1996,0.2017,0.2037,177558428581566.88,182399059489117.7,183354797859195.06,0.13
50.0,1.0,4.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.465,0.3513,0.3238,0.1841,0.2027,0.207,154721929893649.22,173829731102574.5,178910079397979.47,0.24
25.0,0.01,4.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.1124,0.1113,0.1105,0.2371,0.2372,0.2374,267605526517038.94,267831108100445.12,268157463013114.97,0.15
25.0,1.0,8.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.6072,0.2165,0.2138,0.1577,0.2227,0.2232,120962170891969.56,180450242992901.53,181752822534934.97,0.26
25.0,1.0,4.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.4276,0.3759,0.3267,0.1904,0.1988,0.2066,161352583276772.53,170613976231702.47,176324114132536.03,0.16
25.0,1.0,4.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.4316,0.3832,0.3492,0.1897,0.1976,0.2031,161714723140107.78,172030839057512.84,174707229121758.06,0.17
25.0,1.0,4.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.4232,0.3721,0.3366,0.1911,0.1994,0.2051,163375025779658.66,174420956864511.5,178301818927052.44,0.17
50.0,1.0,2.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.4065,0.365,0.3477,0.1939,0.2005,0.2033,170705122938836.62,178581610320603.88,181913136764549.16,0.21
25.0,0.01,2.0,0.3,0.25,0.5,65535.0,19260817.0,1.0,0.0904,0.0909,0.09,0.24,0.2399,0.2402,271135952587899.44,271073516589254.16,271467923060387.62,0.16
25.0,1.0,2.0,0.5,0.25,0.5,65535.0,19260817.0,1.0,0.3826,0.3636,0.3474,0.1977,0.2007,0.2034,175373570466100.12,181307982732635.94,183162017354271.2,0.15
25.0,1.0,2.0,0.3,0.25,0.5,13684.0,19260817.0,1.0,0.3826,0.3635,0.3474,0.1977,0.2008,0.2034,175371171870778.25,181307524833927.66,183161650649712.16,0.16
100.0,1.0,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.4243,0.3624,0.351,0.1909,0.2009,0.2028,166065674526209.8,178154453817285.8,179015693860132.34,0.31
50.0,0.01,2.0,0.3,0.25,0.25,65535.0,19260817.0,1.0,0.1529,0.1538,0.152,0.2316,0.2315,0.2319,259600704764063.2,259542303012528.53,259975123162027.8,0.21
50.0,1.0,2.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.3986,0.3622,0.3536,0.1952,0.201,0.2024,172331788256265.3,180186125184945.1,181828015065853.9,0.2
50.0,1.0,2.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.3966,0.3628,0.3524,0.1955,0.2009,0.2026,173551517367393.78,181567151473105.22,183219477844414.4,0.19
25.0,0.01,2.0,0.5,0.25,0.25,65535.0,19260817.0,1.0,0.0905,0.091,0.0902,0.24,0.2399,0.2401,271125348312004.9,271062431805766.16,271443579818530.9,0.14
25.0,1.0,2.0,0.5,0.25,0.25,13684.0,19260817.0,1.0,0.3708,0.3577,0.3453,0.1996,0.2017,0.2037,177560274959821.2,182396104122715.28,183352210923506.25,0.15
25.0,0.01,2.0,0.3,0.25,0.25,13684.0,19260817.0,1.0,0.0905,0.091,0.0902,0.24,0.2399,0.2401,271123652541496.16,271060775679351.16,271441884127907.62,0.14
25.0,1.0,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.3708,0.3576,0.3453,0.1996,0.2017,0.2037,177558428581566.88,182399059489117.7,183354797859195.06,0.15
50.0,1.0,2.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.4082,0.3679,0.3473,0.1936,0.2001,0.2034,169113372644901.56,178240322058169.84,181588260552975.56,0.24
25.0,0.01,2.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.0903,0.0907,0.09,0.24,0.2399,0.2402,271146168598673.25,271097776628478.38,271466501152292.9,0.15
25.0,1.0,4.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.4317,0.3572,0.3485,0.1897,0.2018,0.2032,162296687671896.53,176542916291275.44,175346236141837.53,0.2
25.0,1.0,2.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.3818,0.3584,0.345,0.1979,0.2016,0.2038,177096211452000.3,183679320882843.7,184995366225653.72,0.16
100.0,1.0,2.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.4327,0.3692,0.3364,0.1895,0.1998,0.2051,164010666550807.7,176162462660187.84,180789686266617.34,0.39
50.0,0.01,2.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.1525,0.1533,0.1515,0.2317,0.2315,0.2319,259624086590151.12,259575891919061.03,259997422069451.38,0.24
50.0,1.0,4.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.4749,0.3406,0.3087,0.1824,0.2043,0.2093,152943997086562.38,175970862093779.2,178642247978357.75,0.29
50.0,1.0,2.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.4074,0.3669,0.3383,0.1937,0.2002,0.2048,169343942164090.7,178835834393409.78,181814881718776.38,0.24
50.0,1.0,2.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.4082,0.3679,0.3473,0.1936,0.2001,0.2034,169113372644901.56,178240322058169.84,181588260552975.56,0.25
25.0,0.01,2.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.0903,0.0907,0.09,0.24,0.2399,0.2402,271146168598673.25,271097776628478.38,271466501152292.9,0.15
25.0,1.0,4.0,0.3,0.25,0.75,13684.0,19260817.0,1.0,0.4317,0.3572,0.3485,0.1897,0.2018,0.2032,162296687671896.53,176542916291275.44,175346236141837.53,0.19
25.0,1.0,2.0,0.5,0.25,0.75,13684.0,19260817.0,1.0,0.3847,0.3612,0.3446,0.1974,0.2011,0.2038,176467278857301.25,183162533879080.8,184492184864313.34,0.16
25.0,1.0,2.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.3818,0.3584,0.345,0.1979,0.2016,0.2038,177096211452000.3,183679320882843.7,184995366225653.72,0.17
25.0,0.01,4.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.112,0.1108,0.1102,0.2371,0.2373,0.2375,267679915245041.0,267923466247132.1,268221737604147.3,0.18
25.0,1.0,8.0,0.3,0.25,0.75,65535.0,19260817.0,1.0,0.6093,0.2161,0.2032,0.1573,0.2228,0.2247,121616475678275.36,181526099803378.62,179642419476669.4,0.35
25.0,1.0,4.0,0.5,0.25,0.75,65535.0,19260817.0,1.0,0.4326,0.3687,0.342,0.1895,0.1999,0.2042,162777671169435.44,175577536228556.06,176204911284217.66,0.19
50.0,1.0,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.4009,0.3822,0.351,0.1948,0.1978,0.2028,170644825265722.78,176004093657957.3,179933777304730.25,0.22
25.0,0.01,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.0905,0.091,0.0902,0.24,0.2399,0.2401,271128738305431.44,271065742594035.34,271446969680561.78,0.14
25.0,1.0,4.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.4254,0.3692,0.3474,0.1908,0.1999,0.2034,164359318975203.78,175620371949177.56,178782373166254.25,0.17
25.0,1.0,2.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.3708,0.3573,0.3453,0.1996,0.2017,0.2037,177573676976198.7,182510541503895.75,183365959278958.06,0.14
25.0,1.0,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.3827,0.3636,0.3474,0.1977,0.2007,0.2034,175378364338241.88,181308901162025.2,183162746249400.66,0.15
25.0,1.0,2.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.3701,0.3658,0.3431,0.1997,0.2004,0.2041,180258866198729.88,184345394560309.7,185307157307248.66,0.14
100.0,1.0,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.4224,0.3762,0.3481,0.1912,0.1987,0.2033,165391816663208.22,175084145957511.75,178565299582028.9,0.32
50.0,0.01,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.1529,0.1537,0.1519,0.2316,0.2315,0.2319,259609424938273.78,259550777347973.47,259983877501361.3,0.19
50.0,1.0,4.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.4656,0.3418,0.3247,0.184,0.2041,0.2069,154427015576449.1,173816600885403.25,178447443937225.34,0.24
50.0,1.0,2.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.397,0.3675,0.3534,0.1954,0.2001,0.2025,173025310050039.47,179727746798696.88,182187416898872.75,0.21
50.0,1.0,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.4053,0.3683,0.3449,0.1941,0.2,0.2038,170816652147821.38,178419377119156.28,181854349293564.78,0.23
50.0,1.0,2.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.4009,0.3822,0.351,0.1948,0.1978,0.2028,170644825265722.78,176004093657957.3,179933777304730.25,0.19
50.0,1.0,2.0,0.9,0.25,0.25,4096.0,19260817.0,1.0,0.4009,0.3822,0.351,0.1948,0.1978,0.2028,170644825265722.78,176004093657957.3,179933777304730.25,0.19
25.0,0.01,4.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.1123,0.1111,0.1104,0.2371,0.2372,0.2375,267629060549645.25,267854034600943.1,268180691191577.0,0.15
25.0,1.0,8.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.5915,0.2897,0.2488,0.1608,0.2121,0.2182,125188015099749.22,170478594879203.1,180550709912136.34,0.27
25.0,1.0,4.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.4284,0.3749,0.3332,0.1903,0.199,0.2056,161032599465641.22,170018879161033.47,174500432713800.06,0.15
25.0,1.0,4.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.4315,0.3682,0.3401,0.1897,0.2,0.2045,161303107488084.4,174381602326336.44,175962348216700.84,0.18
25.0,1.0,4.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.4254,0.3692,0.3474,0.1908,0.1999,0.2034,164359318975203.78,175620371949177.56,178782373166254.25,0.15
25.0,1.0,4.0,0.9,0.25,0.25,4096.0,19260817.0,1.0,0.4254,0.3692,0.3474,0.1908,0.1999,0.2034,164359318975203.78,175620371949177.56,178782373166254.25,0.17
25.0,0.01,2.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.0905,0.091,0.0902,0.24,0.2399,0.2401,271128738305431.44,271065742594035.34,271446969680561.78,0.13
25.0,1.0,2.0,0.7,0.25,0.25,256.0,19260817.0,1.0,0.3708,0.3573,0.3453,0.1996,0.2017,0.2037,177573676976198.7,182510541503895.75,183365959278958.06,0.15
25.0,1.0,2.0,0.9,0.25,0.5,256.0,19260817.0,1.0,0.3827,0.3636,0.3474,0.1977,0.2007,0.2034,175378364338241.88,181308901162025.2,183162746249400.66,0.15
25.0,0.01,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.0904,0.0909,0.09,0.24,0.2399,0.2402,271141149654738.53,271078580651306.1,271473138286336.06,0.15
25.0,1.0,2.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.3826,0.3636,0.3474,0.1977,0.2007,0.2034,175375967961540.53,181308441513011.53,183162382551826.9,0.16
25.0,1.0,2.0,0.9,0.25,0.5,4096.0,19260817.0,1.0,0.3827,0.3636,0.3474,0.1977,0.2007,0.2034,175378364338241.88,181308901162025.2,183162746249400.66,0.15
50.0,1.0,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.4,0.3629,0.3478,0.1949,0.2008,0.2033,170826812556129.03,180056328935311.38,181981309768264.8,0.25
25.0,0.01,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.0903,0.0907,0.0899,0.24,0.24,0.2402,271151432886019.3,271102898469270.7,271471803021472.47,0.15
25.0,1.0,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.4326,0.3659,0.3431,0.1896,0.2004,0.2041,163025072864356.22,175489889951520.66,176418512020183.34,0.2
25.0,1.0,2.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177275669485716.8,184636965221482.28,186089041145827.8,0.17
25.0,1.0,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177277243746900.84,184636211666284.72,186088587898680.88,0.16
50.0,1.0,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.4752,0.3413,0.32,0.1823,0.2042,0.2076,152496434823625.06,176326070748447.06,176695529568868.5,0.31
25.0,0.01,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.1119,0.1106,0.1101,0.2372,0.2373,0.2375,267704061662156.44,267946830471846.25,268245580471576.12,0.19
25.0,1.0,8.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.6093,0.2051,0.2314,0.1573,0.2244,0.2207,122091777797143.55,183667720424811.03,180663652761673.75,0.35
25.0,1.0,4.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.435,0.3744,0.3527,0.1892,0.199,0.2026,163190037566809.84,175423687991419.88,175026159654178.97,0.19
25.0,1.0,4.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.4326,0.3659,0.3431,0.1896,0.2004,0.2041,163025072864356.22,175489889951520.66,176418512020183.34,0.19
25.0,1.0,4.0,0.9,0.25,0.75,4096.0,19260817.0,1.0,0.4326,0.3659,0.3431,0.1896,0.2004,0.2041,163025072864356.22,175489889951520.66,176418512020183.34,0.2
100.0,1.0,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.4258,0.3637,0.3473,0.1907,0.2007,0.2034,164584622119922.12,176373406579329.78,178767806557370.53,0.39
50.0,0.01,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.1524,0.1533,0.1515,0.2317,0.2315,0.2319,259632744055375.72,259584275973633.5,260006145288021.75,0.24
50.0,1.0,2.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.4,0.3629,0.3478,0.1949,0.2008,0.2033,170823509190471.28,180055645279557.06,181982091938955.53,0.23
50.0,1.0,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.4,0.3629,0.3478,0.1949,0.2008,0.2033,170826812556129.03,180056328935311.38,181981309768264.8,0.25
50.0,1.0,2.0,0.9,0.25,0.75,4096.0,19260817.0,1.0,0.4,0.3629,0.3478,0.1949,0.2008,0.2033,170826812556129.03,180056328935311.38,181981309768264.8,0.24
25.0,0.01,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.0903,0.0907,0.0899,0.24,0.24,0.2402,271151432886019.3,271102898469270.7,271471803021472.47,0.15
25.0,1.0,2.0,0.7,0.25,0.75,256.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177275669485716.8,184636965221482.28,186089041145827.8,0.16
25.0,0.01,2.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.0903,0.0907,0.09,0.24,0.24,0.2402,271149678690988.38,271101191728251.84,271470036306071.4,0.17
25.0,1.0,2.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.3847,0.3612,0.3446,0.1974,0.2011,0.2038,176467278857301.25,183162533879080.8,184492184864313.34,0.17
25.0,1.0,2.0,0.7,0.25,0.75,4096.0,19260817.0,1.0,0.3771,0.3536,0.3376,0.1986,0.2023,0.2049,177275669485716.8,184636965221482.28,186089041145827.8,0.17
200.0,1.0,2.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.379,0.3613,0.3429,0.1983,0.2011,0.2041,175783556792237.84,180355803522967.53,181408556848758.47,0.51
400.0,0.01,2.0,0.9,0.25,0.25,4.0,19260817.0,1.0,0.3067,0.3123,0.3043,0.2095,0.2087,0.21,211023689884002.4,211690465454065.1,211536002477231.84,0.92
