n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
25,1.0,4,0.9,0.5,0.25,4,19260817,Plain,1.0,0.3789,0.3646,0.3386,0.1983,0.2006,0.2048,174512885395218.2,179690187642888.4,180933838698327.97,0.19,True
25,1.0,4,0.9,0.25,0.5,4,19260817,Plain,1.0,0.376,0.3605,0.3378,0.1988,0.2012,0.2049,176165647035437.75,181900284280617.97,184086496942460.44,0.21,True
50,1.0,2,0.9,0.5,0.25,4,19260817,Plain,1.0,0.3489,0.3603,0.3337,0.203,0.2013,0.2055,179623862362693.53,181472891233577.2,182866931521473.12,0.24,True
25,0.01,2,0.9,0.5,0.25,4,19260817,Plain,1.0,0.0701,0.0701,0.0698,0.2427,0.2427,0.2428,274204287319949.7,274225562481103.7,274498739994042.7,0.17,True
25,1.0,2,0.7,0.5,0.25,4,19260817,Plain,1.0,0.3343,0.3457,0.3296,0.2053,0.2036,0.2061,187071552183574.53,188570768305908.97,188850506099346.4,0.19,True
25,1.0,2,0.9,0.5,0.5,4,19260817,Plain,1.0,0.3302,0.344,0.3169,0.206,0.2038,0.2081,184744831969107.03,186462897169411.1,186966059302704.28,0.19,True
100,1.0,2,0.9,0.25,0.25,4,19260817,Plain,1.0,0.3542,0.3503,0.3294,0.2022,0.2028,0.2062,180747074897463.0,184511968730633.12,185551324587624.1,0.33,True
50,0.01,2,0.9,0.25,0.25,4,19260817,Plain,1.0,0.1149,0.115,0.1148,0.2368,0.2367,0.2369,266146990241135.4,266240488172529.88,266445488449964.28,0.22,True
50,1.0,2,0.7,0.25,0.25,4,19260817,Plain,1.0,0.3399,0.3437,0.3255,0.2044,0.2039,0.2068,183981886754328.28,186974813042308.97,186905270875976.38,0.23,True
50,1.0,2,0.9,0.25,0.5,4,19260817,Plain,1.0,0.3371,0.3413,0.3171,0.2049,0.2042,0.2081,183153866907622.9,185907693534597.44,187791032428296.16,0.25,True
25,0.01,2,0.9,0.25,0.5,4,19260817,Plain,1.0,0.0677,0.0679,0.0675,0.243,0.2429,0.2431,274706418564246.72,274713110871892.8,275026664767977.47,0.17,True
25,1.0,2,0.7,0.25,0.5,4,19260817,Plain,1.0,0.3201,0.3278,0.3095,0.2075,0.2063,0.2092,189774219201178.38,191759610086339.8,192500025764813.03,0.19,True
25,0.01,2,0.7,0.25,0.25,4,19260817,Plain,1.0,0.0673,0.0674,0.0674,0.243,0.243,0.2431,274761861176853.6,274782160201139.7,275048777561718.88,0.17,True
25,1.0,2,0.5,0.25,0.25,4,19260817,Plain,1.0,0.3207,0.3261,0.3107,0.2074,0.2066,0.209,189585306835916.88,191895750017351.47,191241467678501.75,0.16,True
50,1.0,2,0.9,0.25,0.75,4,19260817,Plain,1.0,0.3432,0.3469,0.3287,0.2039,0.2034,0.2063,184103154956783.1,186007741861685.8,187007579977004.25,0.3,True
25,0.01,2,0.9,0.25,0.75,4,19260817,Plain,1.0,0.0677,0.0679,0.0675,0.243,0.2429,0.2431,274706418564246.72,274713110871892.8,275026664767977.47,0.19,True
25,1.0,4,0.9,0.25,0.75,4,19260817,Plain,1.0,0.3731,0.3557,0.3282,0.1992,0.202,0.2064,177124393243149.0,184065999294126.97,184460771117676.8,0.25,True
25,1.0,2,0.7,0.25,0.75,4,19260817,Plain,1.0,0.3232,0.328,0.3165,0.207,0.2063,0.2081,188797153228848.8,190209485252972.44,190084284201337.03,0.19,True
25,1.0,2,0.9,0.5,0.75,4,19260817,Plain,1.0,0.3334,0.3449,0.3236,0.2055,0.2037,0.2071,185743132539601.97,187554342552557.28,188260300990804.44,0.21,True
25,1.0,2,0.9,0.25,0.75,16,19260817,Plain,1.0,0.4192,0.4137,0.3869,0.1918,0.1927,0.1971,167907162178453.88,173296696392268.16,174512757653511.84,0.19,True
50,1.0,2,0.9,0.25,0.75,16,19260817,Plain,1.0,0.4396,0.4248,0.3899,0.1884,0.1908,0.1967,160468407220505.2,166541194149826.75,170053702384722.28,0.28,True
25,0.01,2,0.9,0.25,0.75,16,19260817,Plain,1.0,0.0918,0.0911,0.0913,0.2398,0.2399,0.24,271036028122447.47,271191274549829.7,271400186518313.56,0.19,True
25,1.0,4,0.9,0.25,0.75,16,19260817,Plain,1.0,0.4656,0.4405,0.3981,0.184,0.1882,0.1953,154269638513008.38,163053085601314.06,166692583841523.97,0.22,True
25,1.0,2,0.7,0.25,0.75,16,19260817,Plain,1.0,0.4192,0.4137,0.3869,0.1918,0.1927,0.1971,167906586297570.97,173295818217829.2,174513574116151.2,0.19,True
25,1.0,2,0.9,0.5,0.75,16,19260817,Plain,1.0,0.4273,0.4152,0.3863,0.1904,0.1924,0.1972,167347178625931.25,172140599440831.44,174011105775308.7,0.21,True
25,1.0,2,0.9,0.25,0.75,64,19260817,Plain,1.0,0.4349,0.4245,0.3972,0.1892,0.1909,0.1955,163548493921149.7,166425675687679.38,172550449895101.3,0.2,True
50,1.0,4,0.9,0.25,0.75,4,19260817,Plain,1.0,0.4002,0.3537,0.3252,0.1949,0.2023,0.2068,170299208875763.47,181640372695528.7,182357981518164.6,0.35,True
25,0.01,4,0.9,0.25,0.75,4,19260817,Plain,1.0,0.094,0.0922,0.0927,0.2395,0.2398,0.2398,270535429885947.3,270888850955773.84,271052904094872.1,0.23,True
25,1.0,8,0.9,0.25,0.75,4,19260817,Plain,1.0,0.5282,0.2637,0.2281,0.1729,0.2159,0.2212,138525100498747.42,180334853538246.1,183809498196980.9,0.31,True
25,1.0,4,0.7,0.25,0.75,4,19260817,Plain,1.0,0.3731,0.3556,0.3281,0.1992,0.202,0.2064,177118966326374.22,184071483367484.0,184463531278905.88,0.24,True
25,1.0,4,0.9,0.5,0.75,4,19260817,Plain,1.0,0.3816,0.3607,0.3485,0.1979,0.2012,0.2032,174539316844878.12,180656618965992.4,181265825157615.28,0.27,True
100,1.0,2,0.9,0.25,0.75,4,19260817,Plain,1.0,0.3561,0.3563,0.3298,0.2019,0.2019,0.2061,179267041251995.66,182132100013507.03,184342131634092.1,0.47,True
50,0.01,2,0.9,0.25,0.75,4,19260817,Plain,1.0,0.1158,0.1158,0.1158,0.2366,0.2366,0.2367,265979822866065.03,266087676781474.75,266281126380819.4,0.25,True
50,1.0,2,0.7,0.25,0.75,4,19260817,Plain,1.0,0.3432,0.3469,0.3287,0.2039,0.2034,0.2063,184102587114282.1,186007281737569.38,187007300050407.2,0.27,True
50,1.0,2,0.9,0.5,0.75,4,19260817,Plain,1.0,0.3498,0.3611,0.3295,0.2029,0.2011,0.2062,181241117173838.56,182694777139786.6,184900743922981.75,0.34,True
25,0.01,2,0.9,0.5,0.75,4,19260817,Plain,1.0,0.07,0.0701,0.0698,0.2427,0.2427,0.2428,274235578331056.0,274249509507101.3,274523254763871.2,0.2,True
25,1.0,2,0.7,0.5,0.75,4,19260817,Plain,1.0,0.3334,0.3448,0.3236,0.2055,0.2037,0.2071,185741075528980.16,187552517934337.72,188258947296159.03,0.2,True
25,0.01,2,0.7,0.25,0.75,4,19260817,Plain,1.0,0.0677,0.0679,0.0675,0.243,0.2429,0.2431,274706014503845.03,274712709921248.62,275026261442748.53,0.18,True
25,1.0,2,0.5,0.25,0.75,4,19260817,Plain,1.0,0.3232,0.328,0.3165,0.207,0.2063,0.2081,188796206069697.6,190208560752487.84,190083373578183.7,0.2,True
50,1.0,2,0.9,0.75,0.25,4,19260817,Plain,1.0,0.3519,0.3521,0.3283,0.2026,0.2025,0.2063,181322964534404.2,183765162316155.44,186328925196636.0,0.25,True
25,0.01,2,0.9,0.75,0.25,4,19260817,Plain,1.0,0.0709,0.0708,0.0709,0.2426,0.2426,0.2427,274058513599437.7,274090359523307.56,274277511497669.47,0.18,True
25,1.0,4,0.9,0.75,0.25,4,19260817,Plain,1.0,0.3858,0.3558,0.3447,0.1972,0.202,0.2038,174328279637147.53,182246835976481.2,182026618579904.56,0.2,True
25,1.0,2,0.7,0.75,0.25,4,19260817,Plain,1.0,0.3326,0.3342,0.3217,0.2056,0.2053,0.2073,185402920963175.75,187480446014263.03,188035493989305.2,0.19,True
25,1.0,2,0.9,0.75,0.5,4,19260817,Plain,1.0,0.3358,0.3352,0.321,0.2051,0.2052,0.2075,183175151028939.03,185666496245339.84,186332132747639.84,0.21,True
25,1.0,2,0.9,0.75,0.25,16,19260817,Plain,1.0,0.4206,0.4314,0.3933,0.1916,0.1897,0.1961,166359384724725.38,167961550300130.12,172642834803920.56,0.2,True
50,1.0,2,0.9,0.75,0.25,16,19260817,Plain,1.0,0.4439,0.4365,0.4013,0.1877,0.1889,0.1948,162656391693807.9,166439201530036.88,171462264578705.84,0.24,True
25,0.01,2,0.9,0.75,0.25,16,19260817,Plain,1.0,0.1039,0.1028,0.1022,0.2382,0.2384,0.2386,268843116359249.6,269116491446473.0,269426575006451.2,0.18,True
25,1.0,4,0.9,0.75,0.25,16,19260817,Plain,1.0,0.475,0.4322,0.3897,0.1823,0.1896,0.1967,153170777568837.84,161755321662835.53,167903784403781.78,0.21,True
25,1.0,2,0.7,0.75,0.25,16,19260817,Plain,1.0,0.4206,0.4314,0.3933,0.1916,0.1897,0.1961,166360140159274.75,167961998297189.84,172644332468555.94,0.17,True
25,1.0,2,0.9,0.75,0.5,16,19260817,Plain,1.0,0.4262,0.4265,0.396,0.1906,0.1906,0.1957,164749847101809.4,168213662357050.5,171435127515744.1,0.2,True
25,1.0,2,0.9,0.75,0.25,64,19260817,Plain,1.0,0.4597,0.4475,0.4139,0.185,0.187,0.1927,157332766504723.12,159988966628138.8,165815346031049.7,0.19,True
50,1.0,4,0.9,0.75,0.25,4,19260817,Plain,1.0,0.4081,0.3567,0.3324,0.1936,0.2018,0.2057,169568181291822.16,179350304930573.4,181550240299393.7,0.3,True
25,0.01,4,0.9,0.75,0.25,4,19260817,Plain,1.0,0.096,0.0949,0.0955,0.2393,0.2394,0.2394,270086339154803.4,270316035015384.3,270399448683058.9,0.22,True
25,1.0,8,0.9,0.75,0.25,4,19260817,Plain,1.0,0.5359,0.2678,0.244,0.1714,0.2153,0.2189,136228242151375.12,178414052551656.9,178720061254770.97,0.27,True
25,1.0,4,0.7,0.75,0.25,4,19260817,Plain,1.0,0.3859,0.3564,0.3442,0.1972,0.2019,0.2039,174227901427553.06,182141967989419.3,182107553357343.75,0.22,True
25,1.0,4,0.9,0.75,0.5,4,19260817,Plain,1.0,0.3884,0.3608,0.3372,0.1968,0.2012,0.205,173143071260146.53,179981529123144.3,182036184278824.4,0.24,True
100,1.0,2,0.9,0.75,0.25,4,19260817,Plain,1.0,0.3671,0.3615,0.3354,0.2002,0.2011,0.2052,177596739583825.2,181030103940238.8,183383945951505.03,0.39,True
50,0.01,2,0.9,0.75,0.25,4,19260817,Plain,1.0,0.121,0.1206,0.1214,0.2359,0.236,0.236,264833107290168.0,264989029369052.25,264982059468710.2,0.26,True
50,1.0,2,0.7,0.75,0.25,4,19260817,Plain,1.0,0.3519,0.3521,0.3283,0.2026,0.2025,0.2063,181322298843614.3,183764747542776.9,186328707809352.8,0.25,True
50,1.0,2,0.9,0.75,0.5,4,19260817,Plain,1.0,0.3541,0.3446,0.3319,0.2022,0.2037,0.2058,180830292715612.75,184610077782104.1,184750772191715.7,0.31,True
25,0.01,2,0.9,0.75,0.5,4,19260817,Plain,1.0,0.0711,0.0712,0.0712,0.2425,0.2425,0.2426,273991398550613.2,273975343361647.97,274176696139325.9,0.21,True
25,1.0,2,0.7,0.75,0.5,4,19260817,Plain,1.0,0.3358,0.3352,0.321,0.2051,0.2052,0.2075,183173446836297.8,185664944048770.88,186330579998136.4,0.21,True
25,0.01,2,0.7,0.75,0.25,4,19260817,Plain,1.0,0.0709,0.0708,0.0709,0.2426,0.2426,0.2427,274058044350246.25,274089899355060.6,274277040534529.5,0.18,True
25,1.0,2,0.5,0.75,0.25,4,19260817,Plain,1.0,0.3324,0.3342,0.3232,0.2056,0.2053,0.2071,183013077363812.5,184803385537956.88,185339235355958.56,0.18,True
50,1.0,2,0.9,0.75,0.75,4,19260817,Plain,1.0,0.3559,0.3526,0.3342,0.202,0.2025,0.2054,181981368560385.4,185187916678024.6,186371192071087.75,0.37,True
25,0.01,2,0.9,0.75,0.75,4,19260817,Plain,1.0,0.0711,0.0711,0.0711,0.2425,0.2425,0.2427,273973329798150.16,273954780562598.3,274158593120807.47,0.24,True
25,1.0,4,0.9,0.75,0.75,4,19260817,Plain,1.0,0.3866,0.3729,0.3414,0.1971,0.1993,0.2043,174338444746270.97,178848156894127.12,183329288040306.3,0.29,True
25,1.0,2,0.7,0.75,0.75,4,19260817,Plain,1.0,0.3367,0.3359,0.3195,0.2049,0.2051,0.2077,182208532237257.88,184999170012544.16,186177355588019.38,0.22,True
25,1.0,2,0.9,0.75,0.75,16,19260817,Plain,1.0,0.42,0.4225,0.3929,0.1916,0.1912,0.1962,165973857494495.16,168616112728460.16,171556234243139.84,0.23,True
50,1.0,2,0.9,0.75,0.75,16,19260817,Plain,1.0,0.4403,0.4284,0.4062,0.1883,0.1903,0.194,163249936112590.9,167616805955578.66,169620329418521.47,0.35,True
25,0.01,2,0.9,0.75,0.75,16,19260817,Plain,1.0,0.1041,0.103,0.1024,0.2382,0.2383,0.2385,268797087609175.6,269069558516291.6,269364462882929.47,0.22,True
25,1.0,4,0.9,0.75,0.75,16,19260817,Plain,1.0,0.4813,0.4341,0.4061,0.1812,0.1893,0.194,149070167458173.06,159252164801029.9,160916669888212.5,0.27,True
25,1.0,2,0.7,0.75,0.75,16,19260817,Plain,1.0,0.42,0.4224,0.3928,0.1916,0.1912,0.1962,165972547368707.12,168615622622281.9,171557764921475.44,0.22,True
25,1.0,2,0.9,0.75,0.75,64,19260817,Plain,1.0,0.4587,0.4424,0.4108,0.1851,0.1879,0.1933,158838193795683.6,162342070097011.44,167745901002503.72,0.23,True
50,1.0,4,0.9,0.75,0.75,4,19260817,Plain,1.0,0.4133,0.3582,0.3359,0.1928,0.2016,0.2052,167551707224538.88,178890358601027.84,180907552011543.97,0.44,True
25,0.01,4,0.9,0.75,0.75,4,19260817,Plain,1.0,0.0958,0.0949,0.0956,0.2393,0.2394,0.2394,270113104495792.84,270319560127307.4,270374548730447.6,0.27,True
25,1.0,8,0.9,0.75,0.75,4,19260817,Plain,1.0,0.54,0.2489,0.221,0.1707,0.2181,0.2222,135495139692546.28,181313611229504.1,184874735223357.6,0.39,True
25,1.0,4,0.7,0.75,0.75,4,19260817,Plain,1.0,0.3873,0.3716,0.3404,0.197,0.1995,0.2045,173613682430833.4,178321754533892.0,182943883740622.5,0.31,True
100,1.0,2,0.9,0.75,0.75,4,19260817,Plain,1.0,0.3713,0.3624,0.3383,0.1995,0.2009,0.2048,179003715730652.2,183096329553845.9,184833980988181.97,0.57,True
50,0.01,2,0.9,0.75,0.75,4,19260817,Plain,1.0,0.1208,0.1205,0.1212,0.236,0.236,0.236,264816866212002.3,264934184236828.16,264931231101655.2,0.36,True
50,1.0,2,0.7,0.75,0.75,4,19260817,Plain,1.0,0.3559,0.3526,0.3342,0.202,0.2025,0.2054,181980343646864.44,185187097911941.7,186370358377087.2,0.35,True
25,0.01,2,0.7,0.75,0.75,4,19260817,Plain,1.0,0.0711,0.0711,0.0711,0.2425,0.2425,0.2427,273972882216725.3,273954337995848.38,274158142403500.62,0.23,True
25,1.0,2,0.5,0.75,0.75,4,19260817,Plain,1.0,0.3367,0.3359,0.3195,0.2049,0.2051,0.2077,182207459404206.56,184998277191785.88,186176515224751.47,0.23,True
50,1.0,2,0.3,0.25,0.25,4,19260817,Plain,1.0,0.3399,0.3437,0.3255,0.2044,0.2039,0.2068,183979230738795.7,186972498340208.8,186903609151804.62,0.23,True
25,0.01,2,0.3,0.25,0.25,4,19260817,Plain,1.0,0.0674,0.0674,0.0674,0.243,0.243,0.2431,274761034475168.62,274781343585615.25,275047950595521.9,0.16,True
25,1.0,4,0.3,0.25,0.25,4,19260817,Plain,1.0,0.3727,0.3609,0.3243,0.1993,0.2012,0.207,176757199618223.34,181697403398116.28,185256183691336.97,0.19,True
25,1.0,2,0.3,0.5,0.25,4,19260817,Plain,1.0,0.3358,0.3476,0.3317,0.2051,0.2032,0.2058,186088890041847.3,187517215502426.8,187498622240263.28,0.18,True
25,1.0,2,0.3,0.25,0.5,4,19260817,Plain,1.0,0.3201,0.3278,0.3095,0.2075,0.2063,0.2092,189771232583461.2,191757042070653.3,192497688257959.25,0.19,True
25,1.0,2,0.3,0.25,0.25,16,19260817,Plain,1.0,0.4092,0.4117,0.377,0.1934,0.193,0.1987,171087348224214.78,175996390906237.94,177421636347551.6,0.17,True
50,1.0,2,0.3,0.25,0.25,16,19260817,Plain,1.0,0.4344,0.4224,0.3923,0.1893,0.1912,0.1963,161810374070170.06,167321299199096.1,170268699029973.7,0.22,True
25,0.01,2,0.3,0.25,0.25,16,19260817,Plain,1.0,0.0917,0.091,0.0918,0.2398,0.2399,0.2399,271051232767347.2,271209119701110.1,271303216113157.03,0.17,True
25,1.0,4,0.3,0.25,0.25,16,19260817,Plain,1.0,0.4674,0.4335,0.4014,0.1836,0.1894,0.1948,153117351312740.7,162686020301871.28,165789941738174.7,0.19,True
25,1.0,2,0.5,0.25,0.25,16,19260817,Plain,1.0,0.4093,0.4117,0.377,0.1934,0.193,0.1987,171088360048399.72,175997297466274.5,177420760075849.9,0.17,True
25,1.0,2,0.3,0.5,0.25,16,19260817,Plain,1.0,0.4242,0.4244,0.4002,0.191,0.1909,0.195,165528404892116.56,169261931686204.28,170675380816951.44,0.18,True
25,1.0,2,0.3,0.25,0.5,16,19260817,Plain,1.0,0.4163,0.417,0.3839,0.1923,0.1921,0.1976,169163289250471.38,173802547836878.12,175616631406390.28,0.18,True
25,1.0,2,0.3,0.25,0.25,64,19260817,Plain,1.0,0.4404,0.4345,0.4014,0.1883,0.1892,0.1948,163022287047923.53,166762881056496.88,170169642091564.53,0.17,True
50,1.0,4,0.3,0.25,0.25,4,19260817,Plain,1.0,0.3953,0.3557,0.3253,0.1957,0.202,0.2068,171089385299749.16,179442093216100.03,183376591718595.88,0.28,True
25,0.01,4,0.3,0.25,0.25,4,19260817,Plain,1.0,0.094,0.0924,0.0927,0.2395,0.2397,0.2398,270547953176765.44,270864734916877.03,271061126644932.6,0.18,True
25,1.0,8,0.3,0.25,0.25,4,19260817,Plain,1.0,0.523,0.2544,0.2171,0.1738,0.2173,0.2228,138843640175264.8,180272427312156.1,185427404987625.3,0.24,True
25,1.0,4,0.5,0.25,0.25,4,19260817,Plain,1.0,0.3727,0.3611,0.3246,0.1993,0.2011,0.2069,176761779832181.03,181696133688537.6,185254829559198.62,0.19,True
25,1.0,4,0.3,0.5,0.25,4,19260817,Plain,1.0,0.3761,0.3687,0.3441,0.1988,0.1999,0.2039,177055972990115.06,181941995414864.47,181976517864596.62,0.21,True
25,1.0,4,0.3,0.25,0.5,4,19260817,Plain,1.0,0.376,0.3604,0.3377,0.1988,0.2012,0.2049,176151358200346.3,181891977549833.88,184086081167453.4,0.22,True
50,1.0,2,0.3,0.5,0.25,4,19260817,Plain,1.0,0.3505,0.3567,0.3331,0.2028,0.2018,0.2056,180458798841533.6,182915467564857.03,183909500374928.53,0.23,True
25,0.01,2,0.3,0.5,0.25,4,19260817,Plain,1.0,0.0701,0.0701,0.0698,0.2427,0.2427,0.2428,274202885592117.7,274224181969821.2,274497341315252.75,0.17,True
25,1.0,2,0.5,0.5,0.25,4,19260817,Plain,1.0,0.3343,0.3457,0.3296,0.2053,0.2036,0.2061,187070118044790.56,188569164340999.4,188849017267061.9,0.17,True
25,1.0,2,0.3,0.5,0.5,4,19260817,Plain,1.0,0.3306,0.343,0.3215,0.2059,0.204,0.2074,186864947349212.3,188532165980037.5,188624205695468.8,0.2,True
100,1.0,2,0.3,0.25,0.25,4,19260817,Plain,1.0,0.3542,0.3503,0.3294,0.2022,0.2028,0.2062,180743783080725.03,184510116609406.5,185550086713307.25,0.34,True
50,0.01,2,0.3,0.25,0.25,4,19260817,Plain,1.0,0.1149,0.115,0.1148,0.2368,0.2367,0.2369,266144669901295.8,266238207999667.2,266443167011342.38,0.23,True
50,1.0,2,0.5,0.25,0.25,4,19260817,Plain,1.0,0.3399,0.3437,0.3255,0.2044,0.2039,0.2068,183980559739879.2,186973656623306.25,186904440436490.38,0.24,True
50,1.0,2,0.3,0.25,0.5,4,19260817,Plain,1.0,0.3371,0.3413,0.3171,0.2049,0.2042,0.2081,183149980193826.62,185905373390259.4,187789418390058.0,0.26,True
25,0.01,2,0.3,0.25,0.5,4,19260817,Plain,1.0,0.0677,0.0679,0.0675,0.243,0.2429,0.2431,274705206290555.9,274711907928294.03,275025454699950.0,0.17,True
25,1.0,2,0.5,0.25,0.5,4,19260817,Plain,1.0,0.3201,0.3278,0.3095,0.2075,0.2063,0.2092,189772726250490.1,191758326273901.44,192498857294593.25,0.19,True
200,0.01,2,0.9,0.25,0.25,4,19260817,Plain,1.0,0.2419,0.2425,0.2416,0.2191,0.219,0.2193,233923612825898.4,234648347289590.84,234371989745440.0,0.56,True
200,1.0,4,0.9,0.25,0.25,4,19260817,Plain,1.0,0.464,0.3101,0.3114,0.1842,0.209,0.2089,154280055553941.3,177857179884207.38,178759383248860.88,0.69,True
200,1.0,2,0.7,0.25,0.25,4,19260817,Plain,1.0,0.3684,0.3554,0.3316,0.2,0.202,0.2058,177026051387477.12,182154126777607.03,183889522473757.38,0.54,True
200,1.0,2,0.9,0.5,0.25,4,19260817,Plain,1.0,0.3777,0.3663,0.3417,0.1985,0.2003,0.2043,175333464063421.22,179750375488643.4,181345718416013.3,0.64,True
200,1.0,2,0.9,0.25,0.5,4,19260817,Plain,1.0,0.3689,0.3505,0.3286,0.1999,0.2028,0.2063,176905922232804.12,183333413108078.72,183756592660497.7,0.64,True
200,1.0,2,0.9,0.25,0.25,16,19260817,Plain,1.0,0.4758,0.4293,0.3889,0.1822,0.1901,0.1968,152398555261410.25,162496465850479.75,167440795166780.22,0.55,True
100,1.0,2,0.9,0.25,0.25,16,19260817,Plain,1.0,0.4561,0.4241,0.3925,0.1856,0.191,0.1962,158203131043574.0,166211737239544.97,169822235264124.44,0.33,True
200,0.01,2,0.9,0.25,0.25,16,19260817,Plain,1.0,0.3242,0.3274,0.3186,0.2069,0.2064,0.2078,215925329694759.25,216870193349263.2,217076299726142.25,0.53,True
200,1.0,4,0.9,0.25,0.25,16,19260817,Plain,1.0,0.6034,0.3568,0.3128,0.1585,0.2018,0.2087,122106367088790.9,159614738481909.56,166928010890237.9,0.76,True
200,1.0,2,0.7,0.25,0.25,16,19260817,Plain,1.0,0.481,0.4291,0.3963,0.1813,0.1901,0.1956,152126663742417.94,163965313913726.72,166848677160287.56,0.56,True
200,1.0,2,0.9,0.5,0.25,16,19260817,Plain,1.0,0.4918,0.4327,0.4089,0.1794,0.1895,0.1936,150006575659081.66,163656583660473.38,164527799948889.9,0.62,True
200,1.0,2,0.9,0.25,0.5,16,19260817,Plain,1.0,0.4823,0.4235,0.3956,0.1811,0.1911,0.1957,150919154909231.56,163346548627067.6,165686136575792.1,0.7,True
200,1.0,2,0.9,0.25,0.25,64,19260817,Plain,1.0,0.5253,0.4362,0.4037,0.1734,0.1889,0.1944,141576379379195.78,158169989290857.47,160681034503288.0,0.58,True
100,1.0,2,0.9,0.5,0.25,4,19260817,Plain,1.0,0.3638,0.3684,0.3401,0.2007,0.2,0.2045,177669316183389.47,179722910344201.4,181599640488494.62,0.37,True
200,0.01,2,0.9,0.5,0.25,4,19260817,Plain,1.0,0.2456,0.2445,0.2448,0.2186,0.2187,0.2188,232946591949819.25,233956118021162.38,233409643348473.72,0.6,True
200,1.0,4,0.9,0.5,0.25,4,19260817,Plain,1.0,0.4739,0.3218,0.2923,0.1825,0.2072,0.2118,152594999400074.16,177959239528869.25,179636066071229.97,0.8,True
200,1.0,2,0.7,0.5,0.25,4,19260817,Plain,1.0,0.3763,0.3678,0.3429,0.1987,0.2001,0.2041,176529183270649.9,180506566566233.0,182248564058440.16,0.65,True
200,1.0,2,0.9,0.5,0.5,4,19260817,Plain,1.0,0.3792,0.3651,0.3352,0.1983,0.2005,0.2053,174886998730885.56,180059011561830.97,182179868973702.1,0.76,True
100,1.0,2,0.7,0.25,0.25,4,19260817,Plain,1.0,0.3542,0.3503,0.3294,0.2022,0.2028,0.2062,180745979065867.7,184511352208071.03,185550912038837.75,0.32,True
200,0.01,2,0.7,0.25,0.25,4,19260817,Plain,1.0,0.2419,0.2425,0.2416,0.2191,0.219,0.2193,233921949415359.6,234646738847749.6,234370327701999.03,0.55,True
200,1.0,4,0.7,0.25,0.25,4,19260817,Plain,1.0,0.4618,0.3263,0.293,0.1846,0.2065,0.2117,155600568115892.22,179161438222135.94,182788682819469.6,0.66,True
200,1.0,2,0.5,0.25,0.25,4,19260817,Plain,1.0,0.3681,0.3574,0.3348,0.2,0.2017,0.2053,177440245816279.12,182051706537742.8,183777477057486.62,0.55,True
200,1.0,2,0.7,0.25,0.5,4,19260817,Plain,1.0,0.3677,0.3518,0.3276,0.2001,0.2026,0.2064,177189010170553.4,182980295939998.8,183793263143504.7,0.66,True
50,1.0,2,0.3,0.25,0.75,4,19260817,Plain,1.0,0.3432,0.3469,0.3287,0.2039,0.2034,0.2063,184101450953100.7,186006361064968.44,187006740167511.03,0.27,True
25,0.01,2,0.3,0.25,0.75,4,19260817,Plain,1.0,0.0677,0.0679,0.0675,0.243,0.2429,0.2431,274705206290555.9,274711907928294.03,275025454699950.0,0.19,True
25,1.0,4,0.3,0.25,0.75,4,19260817,Plain,1.0,0.3731,0.3555,0.3279,0.1992,0.202,0.2064,177107617544272.1,184085281330572.53,184469299758191.7,0.23,True
25,1.0,2,0.3,0.5,0.75,4,19260817,Plain,1.0,0.3334,0.3448,0.3236,0.2055,0.2037,0.2071,185736954383151.3,187548862507388.25,188256237799104.5,0.22,True
25,1.0,2,0.3,0.25,0.75,16,19260817,Plain,1.0,0.4192,0.4137,0.3869,0.1918,0.1927,0.1971,167905433381917.66,173294059566217.56,174515207613128.8,0.19,True
50,1.0,2,0.3,0.25,0.75,16,19260817,Plain,1.0,0.4396,0.4248,0.3897,0.1884,0.1908,0.1967,160444504475142.38,166524522359800.25,170053048799740.8,0.31,True
25,0.01,2,0.3,0.25,0.75,16,19260817,Plain,1.0,0.0918,0.0911,0.0913,0.2398,0.2399,0.24,271029575673580.8,271185008176450.4,271393777818995.72,0.21,True
25,1.0,4,0.3,0.25,0.75,16,19260817,Plain,1.0,0.4656,0.44,0.3973,0.184,0.1883,0.1955,154293066545875.34,163069696659034.34,166743073902617.3,0.23,True
25,1.0,2,0.5,0.25,0.75,16,19260817,Plain,1.0,0.4192,0.4137,0.3869,0.1918,0.1927,0.1971,167906010032190.0,173294939276100.5,174514390769381.22,0.19,True
25,1.0,2,0.3,0.5,0.75,16,19260817,Plain,1.0,0.4273,0.4152,0.3863,0.1904,0.1924,0.1972,167342941809092.53,172136629435392.28,174012591284857.22,0.22,True
25,1.0,2,0.3,0.25,0.75,64,19260817,Plain,1.0,0.4349,0.4245,0.3971,0.1892,0.1909,0.1955,163546616206480.66,166422943284006.0,172557642318810.12,0.21,True
50,1.0,4,0.3,0.25,0.75,4,19260817,Plain,1.0,0.4002,0.3533,0.3245,0.1949,0.2024,0.2069,170249549914002.7,181638960581998.0,182365259970899.72,0.37,True
25,0.01,4,0.3,0.25,0.75,4,19260817,Plain,1.0,0.0941,0.0922,0.0928,0.2395,0.2398,0.2398,270528350467424.8,270882067721327.2,271045896422560.38,0.24,True
