,combo,score,alpha,Train r2,Val r2,Test r2,Train r2_adj,Val r2_adj,Test r2_adj,Train AIC,Val AIC,Test AIC,Val BIC,Test BIC,Train llh,Val llh,Test llh
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.2184708724424733,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.329762116243922,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances BTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.217199096515232,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.326343773774429,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers BTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.213780754045739,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.2247086582970357,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.1121456385683457,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.8756295360748467,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.9950377694842794,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.754307436799575,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.6314137323424984,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.507116619138084,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS']",2.2536014394638264,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.3817207624592327,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.104690856905756,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.868174754412257,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.9875829878216895,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.746852655136985,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.6239589506799086,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.499661837475494,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS']",2.2461466578012366,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.374265980796643,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.1024193368692714,0.01,0.02748981424546526,0.028399906303770095,0.027318981471771475,0.027442799008058683,0.02818090481753177,0.027099488970693142,-158805.5669864902,-34075.562128808604,-34017.546164649786,-34052.288809956444,-33994.27622760387,79404.7834932451,17039.781064404302,17010.773082324893
