gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
1.0,0.75,0.75,10.0,0.9,0.6833,0.4008,0.3862,0.1416,0.1948,0.1972,119135880374810.94,169268972191847.38,171725961424054.25,19.34
100.0,0.75,0.25,50.0,0.6,0.2292,0.2296,0.2256,0.2209,0.2209,0.2216,240951859044317.3,241076452991998.62,241556707872397.47,21.51
0.0,0.75,0.75,25.0,0.3,0.9999,0.3525,0.3502,0.0022,0.2025,0.2029,1085568464860.6072,172821561379854.38,173511342597003.38,65.42
100.0,0.5,0.5,5.0,0.45,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,6.69
0.0,0.5,0.25,50.0,0.9,0.9986,0.3293,0.3126,0.0095,0.2061,0.2087,6005573105531.982,183811747227744.97,185418287795058.9,36.91
1.0,0.75,0.25,25.0,0.15,0.6751,0.3969,0.3776,0.1434,0.1954,0.1986,123422372904651.52,176028904586437.06,178119456186842.94,24.58
100.0,0.75,0.5,50.0,0.6,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,36.94
100.0,0.5,0.5,5.0,0.3,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,6.66
0.0,0.25,0.25,10.0,0.3,0.8037,0.3256,0.2935,0.1115,0.2066,0.2116,84804045886411.73,174484576536536.38,185105552344318.84,8.87
0.0001,0.75,0.75,25.0,0.75,0.9998,0.3584,0.3465,0.0033,0.2016,0.2035,1632046476350.1997,171750391165103.4,174086030572514.7,64.84
1.0,0.25,0.75,25.0,0.75,0.6409,0.3626,0.3462,0.1508,0.2009,0.2036,123088026831398.62,170103383271934.44,173040160605372.25,45.21
0.01,0.5,0.25,100.0,0.6,0.9886,0.3205,0.3172,0.0269,0.2074,0.208,15257029539370.2,185772599764033.12,187680936430181.12,38.77
0.01,0.5,0.5,10.0,0.15,0.9118,0.3555,0.3472,0.0747,0.202,0.2034,52932642885478.266,173758967176547.8,174746024238610.62,16.2
100.0,0.5,0.25,5.0,0.15,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,4.55
0.0,0.5,0.5,100.0,0.75,0.9988,0.3433,0.3258,0.0086,0.2039,0.2067,5194596331303.089,174164752173060.7,176986768195365.97,76.65
0.01,0.25,0.25,5.0,0.45,0.511,0.4033,0.3693,0.176,0.1944,0.1999,153798465281388.44,172658947378315.8,178521780669114.06,4.01
0.0,0.75,0.25,25.0,0.9,0.9999,0.3501,0.3269,0.0025,0.2029,0.2066,1362268447291.2405,187220473822382.97,190852964322831.88,26.79
100.0,0.5,0.75,50.0,0.15,0.1758,0.1779,0.1722,0.2285,0.2282,0.2291,253659448650306.16,253421657290629.28,254439407717682.1,41.28
1.0,0.5,0.75,100.0,0.45,0.7158,0.3827,0.3681,0.1342,0.1977,0.2001,111158338713216.56,170420941599825.7,172301990653398.53,118.21
100.0,0.5,0.5,100.0,0.9,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,31.52
0.0001,0.75,0.75,10.0,0.9,0.949,0.3808,0.3475,0.0568,0.198,0.2034,38555611255252.79,169310126211249.22,174552812293610.88,20.14
100.0,0.75,0.75,10.0,0.15,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,20.05
0.0,0.75,0.5,25.0,0.3,0.9999,0.3604,0.3567,0.0023,0.2012,0.2019,1135157774275.9558,175835222810007.47,176585605348910.38,47.63
0.0,0.75,0.75,100.0,0.15,1.0,0.3551,0.3502,0.0017,0.2021,0.2029,861260026897.0038,172668468731922.53,173785742612537.78,93.62
0.0,0.25,0.75,25.0,0.45,0.9587,0.2949,0.2803,0.0511,0.2113,0.2136,32904314502874.57,173707668997594.9,174466095833311.66,47.72
100.0,0.5,0.75,100.0,0.9,0.1758,0.1779,0.1722,0.2285,0.2282,0.2291,253659448650306.16,253421657290629.28,254439407717682.1,41.35
100.0,0.5,0.75,10.0,0.45,0.1758,0.1779,0.1722,0.2285,0.2282,0.2291,253659448650306.16,253421657290629.28,254439407717682.1,21.35
100.0,0.25,0.25,5.0,0.75,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,3.89
0.0001,0.5,0.25,100.0,0.15,0.9984,0.3269,0.3174,0.01,0.2064,0.208,6105605971069.662,184662787182697.28,184842684880336.6,38.84
1.0,0.5,0.25,50.0,0.6,0.644,0.3956,0.3724,0.1501,0.1956,0.1995,128684847400169.77,174431733643997.75,178175726689245.12,36.4
100.0,0.75,0.25,5.0,0.3,0.2292,0.2296,0.2256,0.2209,0.2209,0.2216,240951859044317.3,241076452991998.62,241556707872397.47,4.15
1.0,0.5,0.75,10.0,0.45,0.6608,0.3973,0.3722,0.1466,0.1954,0.1995,122778027052065.88,170233573591052.0,173863399073427.5,20.73
0.0,0.25,0.25,10.0,0.45,0.8037,0.3256,0.2935,0.1115,0.2066,0.2116,84804045886411.73,174484576536536.38,185105552344318.84,8.3
1.0,0.25,0.5,25.0,0.45,0.6263,0.3796,0.3466,0.1538,0.1982,0.2035,126576950974695.72,170945183691193.16,174130936560448.03,36.36
1.0,0.25,0.75,50.0,0.15,0.6422,0.3633,0.3515,0.1505,0.2008,0.2027,122804487279257.22,170046181826526.8,173810753660759.38,78.72
0.01,0.75,0.5,5.0,0.9,0.5625,0.4093,0.389,0.1665,0.1934,0.1968,143640029687680.97,172965339399118.62,174219342187035.16,6.16
0.0001,0.75,0.25,100.0,0.6,0.9998,0.343,0.3216,0.0035,0.204,0.2074,1814788336338.6653,188762060116811.6,192165459608124.9,36.45
0.0001,0.25,0.25,100.0,0.6,0.9615,0.2949,0.2763,0.0494,0.2113,0.2142,33436912546318.406,176584745154068.12,181788307969917.3,32.46
1.0,0.25,0.25,50.0,0.9,0.5771,0.381,0.3446,0.1636,0.198,0.2038,138839734092625.08,172386602520998.75,179260269074068.47,29.65
1.0,0.5,0.25,5.0,0.3,0.4804,0.4098,0.3843,0.1814,0.1933,0.1976,160307815631485.3,174787491416947.25,178023660365023.38,4.68
0.0001,0.5,0.5,10.0,0.3,0.9134,0.3616,0.3461,0.0741,0.2011,0.2036,52856217096090.54,170895725910081.6,175400496826825.88,16.31
0.0001,0.75,0.5,10.0,0.45,0.9426,0.3721,0.3521,0.0603,0.1994,0.2027,41766225131036.336,173633141927631.47,175967985927164.1,15.25
1.0,0.75,0.75,5.0,0.15,0.5208,0.4079,0.3919,0.1742,0.1936,0.1963,151016375492195.97,172830089225893.9,173372521985106.0,7.65
1.0,0.5,0.75,25.0,0.15,0.7131,0.3842,0.3676,0.1348,0.1975,0.2002,111873191915585.86,170461833867439.34,172836109208804.47,59.95
0.0,0.25,0.25,5.0,0.15,0.5119,0.3985,0.3729,0.1758,0.1952,0.1994,153701723470356.1,174040224145441.22,178850369131895.84,4.03
1.0,0.75,0.5,5.0,0.3,0.5172,0.4093,0.3898,0.1749,0.1934,0.1967,152469197039304.7,172405138736233.7,175359057837521.9,6.14
0.01,0.25,0.75,50.0,0.45,0.9564,0.2923,0.2817,0.0526,0.2117,0.2134,32751823962098.945,173215779911129.06,174290356263128.72,82.02
0.0,0.75,0.5,50.0,0.6,1.0,0.36,0.3552,0.0018,0.2013,0.2022,907981895055.3486,176371270209449.3,176820715629990.56,65.0
100.0,0.5,0.5,50.0,0.9,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,31.68
0.01,0.75,0.75,5.0,0.75,0.5654,0.4066,0.3883,0.1659,0.1938,0.1969,142416124795144.6,171002857318076.06,172979028108917.94,7.67
0.0001,0.25,0.75,100.0,0.3,0.9653,0.3009,0.2784,0.0469,0.2104,0.2139,30875820669557.12,169944909122160.88,174577342059404.34,98.4
0.0,0.75,0.5,25.0,0.6,0.9999,0.3604,0.3567,0.0023,0.2012,0.2019,1135157774275.9558,175835222810007.47,176585605348910.38,46.33
0.01,0.75,0.5,10.0,0.6,0.9418,0.367,0.3593,0.0607,0.2002,0.2015,42200190789004.69,174075023781051.84,174145468755599.34,16.43
1.0,0.25,0.75,10.0,0.75,0.6125,0.3804,0.353,0.1567,0.1981,0.2025,129248803876602.38,169507597944895.7,172137820512095.28,16.58
0.0,0.5,0.5,50.0,0.75,0.9988,0.3445,0.3282,0.0086,0.2037,0.2064,5218160306475.7295,174013364676985.53,176919251107222.84,72.91
100.0,0.25,0.25,25.0,0.75,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.44
0.0,0.25,0.25,25.0,0.9,0.9584,0.2953,0.2552,0.0513,0.2112,0.2173,34331926114472.02,179313990160858.44,185538862970725.28,22.18
1.0,0.5,0.75,100.0,0.6,0.7158,0.3827,0.3681,0.1342,0.1977,0.2001,111158338713216.56,170420941599825.7,172301990653398.53,118.48
0.0001,0.75,0.25,50.0,0.9,0.9998,0.3429,0.3224,0.0035,0.204,0.2073,1813233038578.1355,188744604674861.12,192056830597451.3,35.59
0.0001,0.5,0.5,10.0,0.6,0.9134,0.3616,0.3461,0.0741,0.2011,0.2036,52856217096090.54,170895725910081.6,175400496826825.88,16.32
100.0,0.5,0.25,25.0,0.15,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,18.83
100.0,0.5,0.5,5.0,0.75,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,6.68
100.0,0.5,0.75,25.0,0.15,0.1758,0.1779,0.1722,0.2285,0.2282,0.2291,253659448650306.16,253421657290629.28,254439407717682.1,41.25
0.01,0.25,0.5,50.0,0.15,0.9557,0.2967,0.26,0.053,0.211,0.2166,32894965399359.95,173109720339659.56,180777613477920.84,62.26
0.01,0.5,0.25,10.0,0.15,0.8891,0.3537,0.3409,0.0838,0.2023,0.2044,62505167706018.6,177916802604882.5,178982757344797.28,9.74
100.0,0.75,0.75,100.0,0.3,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,49.72
100.0,0.25,0.25,25.0,0.6,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.34
0.0001,0.25,0.5,25.0,0.45,0.9588,0.3038,0.2718,0.0511,0.21,0.2148,32999348634759.52,168770296884064.84,177555716932419.34,38.93
100.0,0.25,0.25,50.0,0.75,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.43
0.01,0.5,0.25,50.0,0.75,0.9886,0.3205,0.3172,0.0269,0.2074,0.208,15257029539370.2,185772599764033.12,187680936430181.12,37.05
1.0,0.25,0.5,100.0,0.3,0.6273,0.3744,0.3461,0.1536,0.199,0.2036,126546781945065.2,170924503379508.4,173579905587313.25,63.63
0.0001,0.25,0.5,5.0,0.6,0.5341,0.4001,0.3697,0.1718,0.1949,0.1999,147034388972905.62,171196683443585.3,176312177178118.12,5.58
100.0,0.75,0.75,5.0,0.75,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,7.5
1.0,0.75,0.75,100.0,0.3,0.7474,0.3922,0.378,0.1265,0.1962,0.1986,106549617752328.4,171286368421995.97,173431165700971.47,129.6
0.01,0.5,0.75,25.0,0.45,0.991,0.3499,0.3365,0.0238,0.2029,0.2051,13584282173656.623,172009666986995.6,174792661795703.06,62.19
100.0,0.5,0.5,10.0,0.6,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,16.12
0.0001,0.75,0.75,25.0,0.15,0.9998,0.3584,0.3465,0.0033,0.2016,0.2035,1632046476350.1997,171750391165103.4,174086030572514.7,65.68
0.0,0.5,0.75,100.0,0.45,0.9989,0.3489,0.3261,0.0084,0.203,0.2067,5041376133089.905,171464468315591.53,175398644059028.2,114.31
0.0,0.5,0.5,50.0,0.45,0.9988,0.3445,0.3282,0.0086,0.2037,0.2064,5218160306475.7295,174013364676985.53,176919251107222.84,72.85
0.0001,0.75,0.75,100.0,0.15,0.9999,0.3579,0.348,0.0029,0.2016,0.2033,1487715528675.9834,171921112531342.75,173975657518577.84,103.13
0.01,0.75,0.25,50.0,0.9,0.9931,0.3446,0.3205,0.0209,0.2037,0.2075,13109480402929.06,188321412609821.88,193102525578949.88,38.64
1.0,0.5,0.75,10.0,0.9,0.6608,0.3973,0.3722,0.1466,0.1954,0.1995,122778027052065.88,170233573591052.0,173863399073427.5,21.9
0.01,0.25,0.5,50.0,0.3,0.9557,0.2967,0.26,0.053,0.211,0.2166,32894965399359.95,173109720339659.56,180777613477920.84,61.06
0.01,0.5,0.5,100.0,0.75,0.9911,0.3341,0.3381,0.0237,0.2053,0.2048,13646839556934.703,176812718289802.38,177609346300610.44,82.64
100.0,0.25,0.5,10.0,0.9,0.0945,0.0948,0.0945,0.2395,0.2394,0.2396,269687272395748.25,269620653852396.03,269971737910651.1,13.12
0.01,0.5,0.25,25.0,0.75,0.9882,0.3328,0.3179,0.0274,0.2055,0.2079,15688686008789.527,183896604843888.1,185701737515839.2,25.16
100.0,0.5,0.25,25.0,0.45,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,18.83
0.0001,0.25,0.75,25.0,0.15,0.9585,0.3021,0.276,0.0513,0.2102,0.2142,33096527012690.84,169435443138495.44,173724104596955.22,48.45
0.0,0.25,0.5,100.0,0.3,0.9654,0.292,0.2734,0.0468,0.2117,0.2146,30998615671831.45,172438470596046.0,177122102189169.0,67.61
0.0,0.5,0.5,25.0,0.9,0.9982,0.3454,0.335,0.0105,0.2036,0.2053,5884629813504.765,173799451029716.34,175717192835927.66,45.88
100.0,0.75,0.25,5.0,0.45,0.2292,0.2296,0.2256,0.2209,0.2209,0.2216,240951859044317.3,241076452991998.62,241556707872397.47,4.48
100.0,0.5,0.25,50.0,0.9,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,19.0
0.0001,0.25,0.5,50.0,0.6,0.9653,0.3027,0.264,0.0469,0.2101,0.216,30793926830531.016,169459023859595.78,179842022433671.72,61.45
0.0,0.5,0.5,5.0,0.9,0.5519,0.4016,0.3777,0.1685,0.1947,0.1986,145248037857510.03,172450288061742.25,175108623164842.66,6.82
0.0001,0.75,0.5,50.0,0.45,0.9999,0.3614,0.3564,0.003,0.2011,0.202,1562041762598.668,176606681541664.8,176245646422238.75,71.1
1.0,0.5,0.75,25.0,0.6,0.7131,0.3842,0.3676,0.1348,0.1975,0.2002,111873191915585.86,170461833867439.34,172836109208804.47,58.75
0.0,0.75,0.25,10.0,0.75,0.9247,0.3698,0.3561,0.0691,0.1998,0.202,50115647264058.414,177483536619290.25,179103125986235.84,9.18
100.0,0.5,0.5,50.0,0.45,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,32.11
0.01,0.25,0.25,100.0,0.6,0.9502,0.3069,0.2668,0.0561,0.2095,0.2156,35215681733954.05,176654745974609.62,183841781545862.3,31.67
1.0,0.25,0.25,25.0,0.75,0.5777,0.3855,0.3417,0.1635,0.1973,0.2043,139355816935471.16,172486969467400.6,180310976132470.03,20.28
0.0,0.25,0.75,50.0,0.6,0.9656,0.2977,0.2802,0.0466,0.2109,0.2136,30743463109146.38,170990099844398.3,174297022385055.28,84.34
0.01,0.25,0.25,10.0,0.15,0.8035,0.3211,0.296,0.1116,0.2073,0.2112,85012375731918.31,174409280769163.88,184286381266850.28,8.37
0.0,0.75,0.5,50.0,0.75,1.0,0.36,0.3552,0.0018,0.2013,0.2022,907981895055.3486,176371270209449.3,176820715629990.56,64.23
0.0,0.25,0.25,50.0,0.45,0.9623,0.3077,0.2536,0.0488,0.2094,0.2175,33207003394907.44,175213760993478.5,183680929349754.03,31.07
100.0,0.75,0.5,100.0,0.45,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,38.32
0.0,0.25,0.25,10.0,0.9,0.8037,0.3256,0.2935,0.1115,0.2066,0.2116,84804045886411.73,174484576536536.38,185105552344318.84,8.28
0.0001,0.5,0.75,5.0,0.9,0.5629,0.3964,0.3802,0.1664,0.1955,0.1982,142655347141239.97,171819288167315.56,173959486250355.66,8.66
0.0001,0.5,0.5,5.0,0.15,0.5519,0.4016,0.3777,0.1685,0.1947,0.1986,145248037857510.03,172450288061742.25,175108623164842.66,6.85
1.0,0.75,0.75,100.0,0.45,0.7474,0.3922,0.378,0.1265,0.1962,0.1986,106549617752328.4,171286368421995.97,173431165700971.47,129.24
0.01,0.75,0.75,10.0,0.3,0.9467,0.3736,0.3506,0.0581,0.1992,0.2029,39303520260040.87,171722353344836.88,175783697447659.03,20.19
100.0,0.5,0.25,10.0,0.3,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,9.58
0.0,0.5,0.5,5.0,0.3,0.5519,0.4016,0.3777,0.1685,0.1947,0.1986,145248037857510.03,172450288061742.25,175108623164842.66,6.84
0.01,0.25,0.75,10.0,0.45,0.8342,0.31,0.3218,0.1025,0.209,0.2073,74536492921349.7,171695375596630.34,172787880204286.66,17.06
0.01,0.5,0.25,100.0,0.75,0.9886,0.3205,0.3172,0.0269,0.2074,0.208,15257029539370.2,185772599764033.12,187680936430181.12,38.74
0.0001,0.5,0.25,25.0,0.9,0.9979,0.3304,0.3188,0.0114,0.2059,0.2078,6705114317508.064,183255176643298.4,184681162927774.2,25.6
0.01,0.75,0.5,100.0,0.9,0.9946,0.3592,0.3576,0.0185,0.2014,0.2018,11554327536426.83,177109884036397.34,176710920426820.12,86.15
100.0,0.25,0.5,100.0,0.75,0.0945,0.0948,0.0945,0.2395,0.2394,0.2396,269687272395748.25,269620653852396.03,269971737910651.1,22.48
0.0,0.5,0.75,10.0,0.15,0.9178,0.3592,0.3373,0.0722,0.2014,0.2049,50584464620127.336,171767302583709.94,174775295465910.5,21.58
0.01,0.75,0.5,10.0,0.75,0.9418,0.367,0.3593,0.0607,0.2002,0.2015,42200190789004.69,174075023781051.84,174145468755599.34,15.28
1.0,0.5,0.75,5.0,0.15,0.5158,0.4102,0.3782,0.1751,0.1932,0.1985,151790381483438.53,170690818323773.94,174171532669686.6,8.69
0.0001,0.25,0.5,50.0,0.3,0.9653,0.3027,0.264,0.0469,0.2101,0.216,30793926830531.016,169459023859595.78,179842022433671.72,61.63
0.0001,0.5,0.5,25.0,0.45,0.998,0.3403,0.3289,0.0112,0.2044,0.2062,6191104383173.265,173905180092298.84,177876728421452.06,45.59
100.0,0.25,0.75,100.0,0.15,0.0959,0.0965,0.0958,0.2393,0.2392,0.2394,269410487930730.6,269310438123365.88,269732145066280.6,26.75
1.0,0.75,0.75,100.0,0.75,0.7474,0.3922,0.378,0.1265,0.1962,0.1986,106549617752328.4,171286368421995.97,173431165700971.47,129.52
0.0001,0.75,0.25,10.0,0.9,0.9262,0.3633,0.3524,0.0684,0.2008,0.2026,49473914983237.07,178628431803377.7,181534028987233.3,9.1
100.0,0.75,0.75,10.0,0.45,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,19.99
100.0,0.25,0.25,100.0,0.45,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.37
100.0,0.75,0.25,10.0,0.45,0.2292,0.2296,0.2256,0.2209,0.2209,0.2216,240951859044317.3,241076452991998.62,241556707872397.47,9.0
0.01,0.25,0.75,25.0,0.9,0.9528,0.3048,0.2746,0.0547,0.2098,0.2144,34300194069391.27,170736217606362.78,176859186721079.44,49.17
0.0,0.75,0.25,100.0,0.45,0.9999,0.3463,0.3222,0.002,0.2034,0.2073,1118164365642.3694,187773888974657.9,191701557285713.2,33.56
1.0,0.25,0.25,10.0,0.75,0.5409,0.3865,0.3539,0.1705,0.1971,0.2024,146856571647747.6,174256642459431.12,179662560357661.8,8.11
0.01,0.25,0.5,50.0,0.6,0.9557,0.2967,0.26,0.053,0.211,0.2166,32894965399359.95,173109720339659.56,180777613477920.84,62.24
1.0,0.5,0.75,50.0,0.3,0.7158,0.3827,0.3681,0.1342,0.1977,0.2001,111158338713216.56,170420941599825.7,172301990653398.53,103.53
0.0001,0.5,0.25,25.0,0.3,0.9979,0.3304,0.3188,0.0114,0.2059,0.2078,6705114317508.064,183255176643298.4,184681162927774.2,26.58
100.0,0.5,0.25,10.0,0.45,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,9.58
0.0,0.75,0.75,5.0,0.75,0.568,0.4008,0.3877,0.1654,0.1948,0.197,142090387280803.3,172022560689550.25,173284975345922.72,7.74
0.01,0.75,0.5,10.0,0.15,0.9418,0.367,0.3593,0.0607,0.2002,0.2015,42200190789004.69,174075023781051.84,174145468755599.34,15.14
1.0,0.75,0.5,100.0,0.3,0.7275,0.3868,0.3726,0.1314,0.197,0.1994,111599524407749.4,174315199630911.44,175676523456465.34,85.53
100.0,0.25,0.5,100.0,0.6,0.0945,0.0948,0.0945,0.2395,0.2394,0.2396,269687272395748.25,269620653852396.03,269971737910651.1,21.46
0.0,0.5,0.5,25.0,0.75,0.9982,0.3454,0.335,0.0105,0.2036,0.2053,5884629813504.765,173799451029716.34,175717192835927.66,45.97
0.0,0.75,0.5,5.0,0.6,0.563,0.4111,0.3913,0.1664,0.1931,0.1964,143595816269800.5,172380816506038.28,173938963881368.62,6.19
1.0,0.75,0.25,50.0,0.15,0.6773,0.3965,0.3768,0.1429,0.1955,0.1987,123116188515573.06,176275305259757.47,178105886692794.34,38.2
100.0,0.5,0.75,100.0,0.45,0.1758,0.1779,0.1722,0.2285,0.2282,0.2291,253659448650306.16,253421657290629.28,254439407717682.1,43.2
1.0,0.5,0.75,10.0,0.15,0.6608,0.3973,0.3722,0.1466,0.1954,0.1995,122778027052065.88,170233573591052.0,173863399073427.5,20.93
0.0,0.25,0.25,10.0,0.15,0.8037,0.3256,0.2935,0.1115,0.2066,0.2116,84804045886411.73,174484576536536.38,185105552344318.84,8.3
1.0,0.5,0.25,25.0,0.3,0.6426,0.3945,0.3762,0.1504,0.1958,0.1988,129266715239378.72,175474991077507.97,177445914235703.25,24.42
1.0,0.5,0.75,50.0,0.6,0.7158,0.3827,0.3681,0.1342,0.1977,0.2001,111158338713216.56,170420941599825.7,172301990653398.53,104.2
0.01,0.5,0.75,5.0,0.75,0.5645,0.398,0.3798,0.1661,0.1952,0.1983,142091040127926.28,170940367503655.34,173414279079205.6,8.67
0.01,0.25,0.25,25.0,0.45,0.9483,0.2997,0.2649,0.0572,0.2106,0.2159,36327884036716.6,178258898355903.8,185868867501688.28,21.02
1.0,0.5,0.25,10.0,0.75,0.5965,0.401,0.3729,0.1599,0.1948,0.1994,138372350072759.95,173668111391915.22,177260647492742.22,9.57
100.0,0.75,0.5,100.0,0.6,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,36.96
0.01,0.5,0.75,5.0,0.45,0.5645,0.398,0.3798,0.1661,0.1952,0.1983,142091040127926.28,170940367503655.34,173414279079205.6,9.77
0.0001,0.25,0.5,5.0,0.15,0.5341,0.4001,0.3697,0.1718,0.1949,0.1999,147034388972905.62,171196683443585.3,176312177178118.12,5.59
100.0,0.25,0.75,50.0,0.15,0.0959,0.0965,0.0958,0.2393,0.2392,0.2394,269410487930730.6,269310438123365.88,269732145066280.6,26.92
1.0,0.25,0.25,100.0,0.15,0.5771,0.381,0.3446,0.1636,0.198,0.2038,138839734092625.08,172386602520998.75,179260269074068.47,29.99
1.0,0.5,0.5,10.0,0.15,0.6418,0.3924,0.3795,0.1506,0.1962,0.1983,127547938790619.52,172227576439378.38,175554546669862.28,15.7
0.01,0.75,0.5,100.0,0.6,0.9946,0.3592,0.3576,0.0185,0.2014,0.2018,11554327536426.83,177109884036397.34,176710920426820.12,86.89
0.01,0.5,0.25,50.0,0.9,0.9886,0.3205,0.3172,0.0269,0.2074,0.208,15257029539370.2,185772599764033.12,187680936430181.12,36.86
1.0,0.25,0.5,50.0,0.6,0.6273,0.3744,0.3461,0.1536,0.199,0.2036,126546781945065.2,170924503379508.4,173579905587313.25,57.83
0.01,0.5,0.75,5.0,0.15,0.5645,0.398,0.3798,0.1661,0.1952,0.1983,142091040127926.28,170940367503655.34,173414279079205.6,9.62
0.0,0.25,0.25,100.0,0.75,0.9625,0.3004,0.265,0.0487,0.2105,0.2158,32976799556865.69,176154851199874.06,183006046644351.1,31.42
0.0,0.75,0.5,100.0,0.15,0.9999,0.3601,0.3562,0.0018,0.2013,0.202,917047967953.8842,176367174693689.16,176468050919878.62,64.24
100.0,0.25,0.25,100.0,0.6,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.31
100.0,0.25,0.75,10.0,0.9,0.0959,0.0965,0.0958,0.2393,0.2392,0.2394,269410487930730.6,269310438123365.88,269732145066280.6,18.04
0.0001,0.25,0.5,25.0,0.3,0.9588,0.3038,0.2718,0.0511,0.21,0.2148,32999348634759.52,168770296884064.84,177555716932419.34,36.28
0.0,0.25,0.25,50.0,0.3,0.9623,0.3077,0.2536,0.0488,0.2094,0.2175,33207003394907.44,175213760993478.5,183680929349754.03,31.11
0.0001,0.5,0.5,5.0,0.75,0.5519,0.4016,0.3777,0.1685,0.1947,0.1986,145248037857510.03,172450288061742.25,175108623164842.66,6.83
0.01,0.5,0.75,10.0,0.45,0.9195,0.3492,0.3432,0.0714,0.203,0.204,49547631895989.88,173164274341894.47,174569136763209.9,21.44
0.0001,0.5,0.75,100.0,0.6,0.9987,0.3445,0.3305,0.0089,0.2037,0.206,5143617584707.285,172298149152041.72,174613190636607.6,115.98
0.0,0.5,0.5,5.0,0.75,0.5519,0.4016,0.3777,0.1685,0.1947,0.1986,145248037857510.03,172450288061742.25,175108623164842.66,6.83
0.0,0.5,0.25,10.0,0.15,0.8929,0.3652,0.3395,0.0824,0.2005,0.2046,61300302052209.37,175138133567991.06,179554257687114.75,9.76
0.0001,0.5,0.5,10.0,0.9,0.9134,0.3616,0.3461,0.0741,0.2011,0.2036,52856217096090.54,170895725910081.6,175400496826825.88,16.17
0.01,0.75,0.75,50.0,0.45,0.995,0.3531,0.3466,0.0178,0.2024,0.2035,11044381849720.244,173627759896540.06,174447353597714.6,109.08
1.0,0.75,0.25,100.0,0.45,0.6773,0.3965,0.3768,0.1429,0.1955,0.1987,123116188515573.06,176275305259757.47,178105886692794.34,40.52
1.0,0.25,0.25,10.0,0.3,0.5409,0.3865,0.3539,0.1705,0.1971,0.2024,146856571647747.6,174256642459431.12,179662560357661.8,8.19
0.01,0.25,0.75,25.0,0.75,0.9528,0.3048,0.2746,0.0547,0.2098,0.2144,34300194069391.27,170736217606362.78,176859186721079.44,48.02
1.0,0.5,0.25,10.0,0.45,0.5965,0.401,0.3729,0.1599,0.1948,0.1994,138372350072759.95,173668111391915.22,177260647492742.22,9.59
0.01,0.25,0.75,50.0,0.6,0.9564,0.2923,0.2817,0.0526,0.2117,0.2134,32751823962098.945,173215779911129.06,174290356263128.72,83.32
0.01,0.75,0.25,50.0,0.15,0.9931,0.3446,0.3205,0.0209,0.2037,0.2075,13109480402929.06,188321412609821.88,193102525578949.88,38.88
