gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.0,0.75,0.75,10.0,0.9,0.9292,0.4591,0.4372,0.067,0.1851,0.1889,44552250513743.086,151694196376334.66,151497617776002.47,29.85
0.0001,0.5,0.5,100.0,0.75,0.9988,0.442,0.4066,0.0087,0.188,0.1939,4880856398647.151,156489997850194.88,158119999725444.25,156.98
100.0,0.25,0.25,50.0,0.45,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,19.28
1.0,0.25,0.75,50.0,0.3,0.7104,0.4356,0.4117,0.1354,0.189,0.1931,104032622246687.02,151504879730592.0,153873741581004.53,86.49
1.0,0.25,0.25,5.0,0.75,0.5406,0.4774,0.4437,0.1706,0.1819,0.1878,145801297603077.12,158636523284023.16,163073502292180.06,4.88
0.01,0.75,0.25,10.0,0.3,0.9055,0.4582,0.4358,0.0774,0.1852,0.1891,54930562236331.664,160410134347584.03,161958712036417.84,14.09
0.0,0.25,0.25,50.0,0.9,0.9649,0.3769,0.3564,0.0471,0.1986,0.202,30802449317251.63,163135681365636.72,163449236571246.72,44.81
0.01,0.5,0.25,25.0,0.45,0.9853,0.4158,0.3816,0.0306,0.1923,0.198,17198174512287.87,168621824873461.38,172637662923797.53,32.86
100.0,0.25,0.25,10.0,0.45,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,10.33
0.0,0.5,0.75,5.0,0.9,0.6254,0.4815,0.4576,0.154,0.1812,0.1854,126515029394092.7,153301886882709.4,155610573646361.28,12.69
1.0,0.25,0.25,25.0,0.45,0.659,0.4524,0.4249,0.147,0.1862,0.1909,118728790093451.88,155590784830013.2,160080108749088.28,23.27
0.01,0.5,0.25,50.0,0.3,0.9906,0.4139,0.3799,0.0244,0.1927,0.1983,13506933842983.092,170411340344633.4,171811595498459.78,58.88
0.01,0.75,0.75,25.0,0.45,0.9932,0.4559,0.427,0.0208,0.1856,0.1906,11884298626908.402,150882000961358.78,153192654204699.78,82.38
0.0,0.5,0.25,100.0,0.15,0.9988,0.423,0.3842,0.0087,0.1911,0.1976,5205012072085.012,165808623819858.66,169887106127985.25,78.03
1.0,0.25,0.5,5.0,0.75,0.5575,0.4817,0.4526,0.1674,0.1812,0.1863,140349427622599.84,154746990878288.06,158109609689812.4,7.08
100.0,0.75,0.75,25.0,0.75,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,81.11
0.0001,0.75,0.5,10.0,0.9,0.9191,0.4684,0.4334,0.0716,0.1835,0.1895,48695565019477.72,151341767614342.2,156599487171616.56,21.57
1.0,0.5,0.5,5.0,0.75,0.5775,0.4883,0.4627,0.1636,0.18,0.1845,136548511238397.98,152687599439238.88,157062026410512.97,9.38
1.0,0.75,0.25,10.0,0.45,0.6848,0.4806,0.4424,0.1413,0.1814,0.188,117497924925110.8,157527739745592.4,161540584786706.78,12.34
0.0001,0.75,0.25,10.0,0.6,0.9039,0.4607,0.4358,0.078,0.1848,0.1891,55282925987672.45,158389359765283.4,161748424647441.38,13.06
0.0001,0.25,0.25,50.0,0.45,0.9639,0.3899,0.3515,0.0478,0.1965,0.2028,31345187399260.2,158456700833816.06,163112294818529.4,45.01
0.01,0.25,0.75,5.0,0.75,0.6017,0.4778,0.4322,0.1588,0.1818,0.1897,130307142119821.31,153245660844528.53,158891767980721.28,9.27
0.0,0.25,0.75,50.0,0.45,0.9613,0.3875,0.3717,0.0495,0.1969,0.1996,30954209204654.125,154021596575141.38,152733254140735.62,93.92
0.0,0.75,0.5,5.0,0.3,0.632,0.4924,0.4633,0.1526,0.1793,0.1844,125588331468978.66,153498653413791.3,156544515474760.72,9.55
1.0,0.25,0.75,100.0,0.9,0.7138,0.4411,0.4183,0.1346,0.1881,0.192,104208283964996.16,150674088370770.38,154382119913216.56,151.01
0.0,0.25,0.25,25.0,0.75,0.9305,0.381,0.3619,0.0663,0.198,0.2011,42748243069692.055,160064026974443.4,163942528034547.66,24.38
100.0,0.75,0.5,50.0,0.75,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,68.24
0.01,0.75,0.25,50.0,0.3,0.9944,0.4262,0.4027,0.0188,0.1906,0.1946,11225870923323.62,170909704453582.84,174070139623452.2,59.83
1.0,0.75,0.5,100.0,0.9,0.8028,0.474,0.4479,0.1118,0.1825,0.1871,88958862890040.61,151846330961309.0,153872683991934.4,177.31
1.0,0.5,0.25,50.0,0.3,0.7387,0.4567,0.4322,0.1286,0.1855,0.1897,104761037836929.44,159928122920755.1,161500441529838.56,56.81
0.0001,0.75,0.25,5.0,0.15,0.612,0.4883,0.4525,0.1568,0.18,0.1863,131636651624864.77,156299676280212.72,159417859646872.16,6.18
0.0,0.25,0.25,100.0,0.9,0.9674,0.3815,0.3453,0.0455,0.1979,0.2037,30079712295368.062,160359202953805.8,165011204448793.8,64.67
100.0,0.75,0.5,5.0,0.45,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,9.79
1.0,0.75,0.75,50.0,0.3,0.8004,0.479,0.4359,0.1124,0.1816,0.1891,88637077864433.34,150222651821011.25,153092955925989.3,134.08
0.0001,0.5,0.5,100.0,0.15,0.9988,0.442,0.4066,0.0087,0.188,0.1939,4880856398647.151,156489997850194.88,158119999725444.25,156.77
0.0001,0.25,0.5,5.0,0.3,0.5899,0.4692,0.4476,0.1612,0.1833,0.1871,134425030893190.05,157147061599539.8,156213590675843.16,7.09
0.0001,0.5,0.75,100.0,0.9,0.9988,0.4523,0.4153,0.0087,0.1862,0.1925,4790750924830.791,150624400290425.12,153395379637295.34,225.51
0.0,0.5,0.25,50.0,0.15,0.9985,0.4245,0.3829,0.0097,0.1909,0.1978,5601025966747.273,166110005856999.03,171077761645021.28,58.13
0.0,0.75,0.25,5.0,0.6,0.612,0.4883,0.4525,0.1568,0.18,0.1863,131637126371456.8,156299245380215.28,159417653369998.53,6.18
0.0001,0.25,0.25,50.0,0.75,0.9639,0.3899,0.3515,0.0478,0.1965,0.2028,31345187399260.2,158456700833816.06,163112294818529.4,45.95
1.0,0.25,0.25,10.0,0.15,0.6083,0.4643,0.4358,0.1575,0.1842,0.1891,130626112654205.56,157764543443082.44,160095550024860.38,9.45
0.0,0.25,0.25,25.0,0.15,0.9305,0.381,0.3619,0.0663,0.198,0.2011,42748243069692.055,160064026974443.4,163942528034547.66,24.25
0.0,0.25,0.25,100.0,0.3,0.9674,0.3815,0.3453,0.0455,0.1979,0.2037,30079712295368.062,160359202953805.8,165011204448793.8,64.61
1.0,0.25,0.75,25.0,0.15,0.6948,0.4478,0.4251,0.139,0.187,0.1909,108168934099071.69,150256142697681.03,152828852844459.47,46.88
1.0,0.5,0.75,100.0,0.3,0.7853,0.4737,0.4404,0.1166,0.1826,0.1883,90476317346919.2,148470603434261.8,150792119107617.25,222.27
1.0,0.5,0.25,50.0,0.15,0.7387,0.4567,0.4322,0.1286,0.1855,0.1897,104761037836929.44,159928122920755.1,161500441529838.56,55.28
0.0,0.25,0.5,10.0,0.75,0.7912,0.4361,0.4029,0.115,0.189,0.1946,85083891059337.23,152551088290762.03,156081187157942.6,14.82
0.0001,0.75,0.25,5.0,0.9,0.612,0.4883,0.4525,0.1568,0.18,0.1863,131636651624864.77,156299676280212.72,159417859646872.16,6.19
1.0,0.75,0.5,10.0,0.45,0.7133,0.4861,0.4502,0.1348,0.1804,0.1867,109149587953108.86,151826660594175.3,156064403841136.72,19.93
1.0,0.25,0.25,10.0,0.45,0.6083,0.4643,0.4358,0.1575,0.1842,0.1891,130626112654205.56,157764543443082.44,160095550024860.38,9.46
0.0001,0.5,0.5,10.0,0.15,0.8886,0.4539,0.4182,0.084,0.186,0.192,59649085470548.79,154937994484818.6,157868670156896.1,20.77
100.0,0.5,0.75,25.0,0.45,0.2114,0.2131,0.2051,0.2235,0.2232,0.2245,246164116255733.88,246288785091542.9,247558367845134.1,67.62
0.0,0.75,0.75,25.0,0.45,0.9995,0.4607,0.4268,0.0056,0.1848,0.1906,2573565518895.002,149182064210375.94,151371691739479.25,90.22
1.0,0.75,0.5,5.0,0.6,0.5854,0.4893,0.455,0.162,0.1798,0.1859,135562832775847.7,154384208767013.84,157661202748085.9,9.33
1.0,0.75,0.5,100.0,0.15,0.8028,0.474,0.4479,0.1118,0.1825,0.1871,88958862890040.61,151846330961309.0,153872683991934.4,178.29
0.01,0.5,0.5,5.0,0.3,0.6233,0.4809,0.452,0.1544,0.1813,0.1864,127757566924114.94,154370227184107.0,158749371978706.5,9.51
0.0001,0.75,0.25,50.0,0.75,0.9998,0.4231,0.3992,0.0032,0.1911,0.1952,1592924307075.8347,170938412470325.53,174499245931756.8,63.33
0.0,0.5,0.25,25.0,0.3,0.994,0.4232,0.3953,0.0195,0.1911,0.1958,10528487342508.482,166751637622150.88,166275858637877.4,33.59
1.0,0.75,0.75,100.0,0.6,0.8136,0.4743,0.4324,0.1086,0.1825,0.1897,85475728979917.95,151207793023661.75,152925108270409.62,243.65
0.01,0.25,0.25,100.0,0.15,0.958,0.3978,0.3573,0.0516,0.1953,0.2018,31963479810808.94,160653077629087.72,164510026490464.03,62.85
0.0001,0.75,0.75,50.0,0.75,0.9999,0.4593,0.4182,0.003,0.185,0.192,1424838047811.5696,148872122783912.9,153737385391888.22,165.27
0.0,0.25,0.75,25.0,0.9,0.9328,0.4128,0.3692,0.0652,0.1928,0.2,41489027956156.26,151759243510262.12,155125788356464.84,52.07
0.0,0.5,0.25,25.0,0.15,0.994,0.4232,0.3953,0.0195,0.1911,0.1958,10528487342508.482,166751637622150.88,166275858637877.4,35.45
0.0,0.5,0.25,100.0,0.75,0.9988,0.423,0.3842,0.0087,0.1911,0.1976,5205012072085.012,165808623819858.66,169887106127985.25,78.65
0.0,0.75,0.25,10.0,0.3,0.9101,0.4595,0.4387,0.0754,0.185,0.1886,53384951282578.24,158557515086956.44,160941992597506.3,13.2
0.01,0.75,0.25,25.0,0.15,0.9925,0.4327,0.4005,0.0218,0.1895,0.1949,12864141779656.229,168718881136067.78,174061500988383.0,35.39
100.0,0.5,0.5,10.0,0.9,0.2108,0.214,0.2064,0.2236,0.2231,0.2243,246245510696329.47,246069252490766.53,247231339372024.72,22.0
0.0001,0.5,0.5,25.0,0.9,0.9931,0.4483,0.3999,0.0209,0.1869,0.195,11127194888619.64,153969411963399.62,158545818759106.1,59.68
1.0,0.25,0.25,100.0,0.9,0.6703,0.4495,0.4175,0.1445,0.1867,0.1922,116443336496114.52,156059970978714.94,159368214952635.06,60.97
100.0,0.75,0.75,100.0,0.15,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,96.08
0.0001,0.5,0.75,25.0,0.45,0.9936,0.4527,0.4199,0.0202,0.1862,0.1918,10395028896974.248,148335635381378.62,152256878122858.8,82.79
100.0,0.25,0.25,25.0,0.45,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,19.3
0.01,0.75,0.25,50.0,0.75,0.9944,0.4262,0.4027,0.0188,0.1906,0.1946,11225870923323.62,170909704453582.84,174070139623452.2,58.5
0.01,0.25,0.25,100.0,0.3,0.958,0.3978,0.3573,0.0516,0.1953,0.2018,31963479810808.94,160653077629087.72,164510026490464.03,62.21
0.0,0.5,0.25,50.0,0.75,0.9985,0.4245,0.3829,0.0097,0.1909,0.1978,5601025966747.273,166110005856999.03,171077761645021.28,59.94
0.01,0.25,0.25,5.0,0.9,0.5813,0.475,0.4317,0.1628,0.1823,0.1898,137480456709121.44,157956015178547.56,163334620944279.12,4.95
0.0,0.5,0.5,10.0,0.3,0.8912,0.4505,0.4204,0.083,0.1865,0.1917,58570428337909.8,155308733381688.75,157511310172767.97,21.08
0.01,0.25,0.5,100.0,0.6,0.9613,0.394,0.3741,0.0495,0.1959,0.1992,30079335997169.742,155775268185891.47,156522031401502.9,118.58
100.0,0.75,0.5,5.0,0.3,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,9.83
0.0,0.75,0.5,10.0,0.3,0.9246,0.4672,0.4355,0.0691,0.1837,0.1892,46855106073897.38,151471586445523.34,156731136596613.4,21.92
100.0,0.75,0.5,25.0,0.6,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,59.27
0.0001,0.75,0.5,50.0,0.6,0.9999,0.4521,0.4326,0.0031,0.1863,0.1896,1491038699670.4836,156039634528131.4,156137994985411.03,116.76
100.0,0.75,0.75,100.0,0.9,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,94.94
0.0001,0.25,0.75,50.0,0.15,0.9614,0.3984,0.3528,0.0495,0.1952,0.2025,31123771969225.445,151215259678656.38,154882333792842.3,92.11
0.0001,0.75,0.5,25.0,0.45,0.9994,0.4561,0.4312,0.0059,0.1856,0.1899,2857216249238.528,155143215477686.62,155563540778245.75,66.24
0.0,0.75,0.5,5.0,0.45,0.632,0.4924,0.4633,0.1526,0.1793,0.1844,125588331468978.66,153498653413791.3,156544515474760.72,9.51
1.0,0.25,0.5,25.0,0.3,0.6841,0.449,0.4389,0.1414,0.1868,0.1886,112324608538347.86,154765846654501.62,154045602083241.97,35.96
0.0,0.25,0.5,5.0,0.6,0.5902,0.4694,0.4472,0.1611,0.1833,0.1872,134378032839445.12,157279455200346.9,156222756750553.8,7.12
1.0,0.5,0.5,10.0,0.6,0.6907,0.4761,0.4458,0.14,0.1821,0.1874,112442266485467.84,152012044476006.22,155116876275104.03,19.95
0.0001,0.5,0.5,50.0,0.15,0.9983,0.4384,0.4101,0.0103,0.1886,0.1934,5500576907194.702,157063703226871.0,157876201124816.66,105.93
0.0,0.75,0.25,50.0,0.45,0.9999,0.4246,0.3994,0.002,0.1909,0.1951,1010137793536.0746,170711298503458.97,174783678669474.56,60.66
0.01,0.75,0.25,100.0,0.15,0.995,0.4258,0.4026,0.0178,0.1907,0.1946,10674236453778.486,171161294601826.53,174247449795379.16,96.48
0.01,0.25,0.5,25.0,0.45,0.9283,0.4034,0.3795,0.0674,0.1944,0.1983,42914702051330.93,156237294266398.5,155196063992838.75,38.65
100.0,0.75,0.5,100.0,0.9,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,69.79
0.01,0.5,0.75,5.0,0.3,0.6271,0.4863,0.4557,0.1537,0.1804,0.1857,126342623178308.58,152701566989467.5,156006036281350.0,12.78
0.0,0.5,0.25,50.0,0.45,0.9985,0.4245,0.3829,0.0097,0.1909,0.1978,5601025966747.273,166110005856999.03,171077761645021.28,58.56
0.0001,0.75,0.75,25.0,0.6,0.9995,0.46,0.4271,0.0058,0.1849,0.1906,2715742079498.088,149111965841551.06,152046395175049.7,92.59
100.0,0.75,0.5,50.0,0.3,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,68.59
0.0,0.25,0.5,10.0,0.9,0.7912,0.4361,0.4029,0.115,0.189,0.1946,85083891059337.23,152551088290762.03,156081187157942.6,15.24
0.0001,0.75,0.25,5.0,0.75,0.612,0.4883,0.4525,0.1568,0.18,0.1863,131636651624864.77,156299676280212.72,159417859646872.16,6.25
0.0001,0.5,0.75,50.0,0.15,0.9981,0.4467,0.4236,0.0108,0.1872,0.1912,5651836812230.509,151407093496534.34,152354944579828.4,146.91
0.01,0.75,0.25,50.0,0.6,0.9944,0.4262,0.4027,0.0188,0.1906,0.1946,11225870923323.62,170909704453582.84,174070139623452.2,60.25
0.0001,0.25,0.75,10.0,0.45,0.7965,0.4373,0.3956,0.1135,0.1888,0.1957,83238408011321.8,154801787518835.72,157578810835664.72,19.77
1.0,0.75,0.5,50.0,0.45,0.7864,0.4755,0.4511,0.1163,0.1822,0.1865,93118644411906.94,152135914933535.5,153934694368610.56,99.5
100.0,0.75,0.5,25.0,0.9,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,60.74
100.0,0.5,0.25,25.0,0.9,0.1875,0.1905,0.1838,0.2268,0.2264,0.2275,251548582834808.53,251358185532847.47,252316839639535.7,29.99
0.0001,0.5,0.75,50.0,0.75,0.9981,0.4467,0.4236,0.0108,0.1872,0.1912,5651836812230.509,151407093496534.34,152354944579828.4,147.67
1.0,0.25,0.25,5.0,0.6,0.5406,0.4774,0.4437,0.1706,0.1819,0.1878,145801297603077.12,158636523284023.16,163073502292180.06,4.85
0.0,0.25,0.75,10.0,0.75,0.7964,0.4277,0.3944,0.1136,0.1904,0.1959,83075519124573.86,154323088318187.12,154517704600181.75,19.57
0.0,0.75,0.75,50.0,0.15,0.9999,0.4589,0.4124,0.0021,0.1851,0.193,912933268240.837,148443029508932.25,154786964088844.47,159.22
1.0,0.5,0.5,50.0,0.3,0.7642,0.4738,0.436,0.1222,0.1825,0.1891,96433433002728.9,149396086867965.22,154916987308475.06,92.59
0.0001,0.5,0.5,100.0,0.3,0.9988,0.442,0.4066,0.0087,0.188,0.1939,4880856398647.151,156489997850194.88,158119999725444.25,156.08
0.01,0.75,0.75,50.0,0.15,0.9953,0.4625,0.4205,0.0173,0.1845,0.1917,10160188667403.695,150118965601847.16,154712199788374.44,142.85
0.01,0.75,0.25,25.0,0.9,0.9925,0.4327,0.4005,0.0218,0.1895,0.1949,12864141779656.229,168718881136067.78,174061500988383.0,34.73
0.0,0.75,0.25,5.0,0.45,0.612,0.4883,0.4525,0.1568,0.18,0.1863,131637126371456.8,156299245380215.28,159417653369998.53,6.16
1.0,0.25,0.5,5.0,0.15,0.5575,0.4817,0.4526,0.1674,0.1812,0.1863,140349427622599.84,154746990878288.06,158109609689812.4,7.03
0.0001,0.5,0.5,100.0,0.9,0.9988,0.442,0.4066,0.0087,0.188,0.1939,4880856398647.151,156489997850194.88,158119999725444.25,155.01
1.0,0.75,0.5,25.0,0.15,0.7696,0.4825,0.4514,0.1208,0.181,0.1865,97179412390452.9,151447941140836.25,155012679840473.03,52.35
0.0,0.75,0.25,25.0,0.75,0.9995,0.4287,0.3968,0.0055,0.1902,0.1955,2603003979498.747,169799880788245.8,174419816210345.22,36.55
0.01,0.5,0.75,10.0,0.75,0.892,0.4626,0.4396,0.0827,0.1845,0.1885,57335130558785.87,150667269139392.78,152115155465116.9,28.38
0.0001,0.75,0.5,25.0,0.6,0.9994,0.4561,0.4312,0.0059,0.1856,0.1899,2857216249238.528,155143215477686.62,155563540778245.75,65.45
0.0,0.5,0.5,50.0,0.6,0.9984,0.4381,0.4034,0.0101,0.1886,0.1945,5411001452772.646,156524663192470.34,157533305409498.12,103.45
0.0,0.75,0.75,10.0,0.15,0.9292,0.4591,0.4372,0.067,0.1851,0.1889,44552250513743.086,151694196376334.66,151497617776002.47,29.64
100.0,0.25,0.5,50.0,0.45,0.1006,0.1011,0.1003,0.2387,0.2386,0.2388,268707962607051.38,268693258496532.53,269029987732035.72,31.19
100.0,0.75,0.5,10.0,0.45,0.2528,0.2572,0.2443,0.2175,0.2169,0.2189,237099793718835.7,236943792732701.7,238843116827900.0,22.74
0.0001,0.75,0.5,5.0,0.6,0.632,0.4924,0.4633,0.1526,0.1793,0.1844,125588356159746.28,153498639910362.84,156544501623055.2,9.47
0.01,0.75,0.75,5.0,0.15,0.6385,0.4958,0.4626,0.1513,0.1787,0.1846,123669792361747.05,151000778403505.9,154630393008326.66,12.62
0.0001,0.25,0.75,5.0,0.9,0.6009,0.4805,0.4433,0.159,0.1814,0.1879,130979747602141.16,151605822288985.06,158365297307685.88,9.15
100.0,0.25,0.5,50.0,0.6,0.1006,0.1011,0.1003,0.2387,0.2386,0.2388,268707962607051.38,268693258496532.53,269029987732035.72,29.61
0.0001,0.75,0.75,50.0,0.6,0.9999,0.4593,0.4182,0.003,0.185,0.192,1424838047811.5696,148872122783912.9,153737385391888.22,161.76
0.0001,0.25,0.75,50.0,0.6,0.9614,0.3984,0.3528,0.0495,0.1952,0.2025,31123771969225.445,151215259678656.38,154882333792842.3,92.64
0.0001,0.75,0.5,10.0,0.3,0.9191,0.4684,0.4334,0.0716,0.1835,0.1895,48695565019477.72,151341767614342.2,156599487171616.56,21.37
0.0001,0.5,0.5,50.0,0.9,0.9983,0.4384,0.4101,0.0103,0.1886,0.1934,5500576907194.702,157063703226871.0,157876201124816.66,103.53
0.01,0.25,0.25,25.0,0.15,0.9319,0.3854,0.3674,0.0657,0.1973,0.2002,42089707506609.03,161303418455382.0,162588477511593.66,25.82
0.0001,0.25,0.25,25.0,0.15,0.9352,0.3933,0.3678,0.0641,0.196,0.2002,41489155176382.52,161401222820022.8,162802514655653.84,24.41
0.0,0.25,0.25,50.0,0.15,0.9649,0.3769,0.3564,0.0471,0.1986,0.202,30802449317251.63,163135681365636.72,163449236571246.72,44.53
0.01,0.25,0.75,10.0,0.6,0.7975,0.4255,0.3909,0.1132,0.1907,0.1965,83087521857873.81,155657000668285.06,156652818115030.78,19.55
1.0,0.25,0.5,50.0,0.3,0.6986,0.4506,0.4213,0.1382,0.1865,0.1915,108328611515325.72,151774150569465.3,153824168083019.94,68.09
0.0001,0.5,0.5,50.0,0.3,0.9983,0.4384,0.4101,0.0103,0.1886,0.1934,5500576907194.702,157063703226871.0,157876201124816.66,103.55
0.01,0.75,0.75,50.0,0.3,0.9953,0.4625,0.4205,0.0173,0.1845,0.1917,10160188667403.695,150118965601847.16,154712199788374.44,144.01
1.0,0.5,0.5,50.0,0.15,0.7642,0.4738,0.436,0.1222,0.1825,0.1891,96433433002728.9,149396086867965.22,154916987308475.06,92.66
1.0,0.5,0.25,50.0,0.45,0.7387,0.4567,0.4322,0.1286,0.1855,0.1897,104761037836929.44,159928122920755.1,161500441529838.56,55.82
1.0,0.25,0.75,10.0,0.3,0.6449,0.457,0.4458,0.15,0.1854,0.1874,119388579338288.8,153474491440409.97,152096125008075.75,18.89
1.0,0.5,0.25,5.0,0.15,0.5603,0.4878,0.4547,0.1669,0.1801,0.1859,142360981892686.47,158177751439048.97,161648875422165.38,6.15
100.0,0.25,0.25,10.0,0.15,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,10.25
1.0,0.75,0.75,50.0,0.75,0.8004,0.479,0.4359,0.1124,0.1816,0.1891,88637077864433.34,150222651821011.25,153092955925989.3,132.58
0.0,0.25,0.75,100.0,0.9,0.9692,0.3866,0.3675,0.0441,0.1971,0.2002,28244562117860.188,153923948006495.6,154009680689969.3,156.61
0.0,0.75,0.25,100.0,0.6,0.9999,0.4256,0.3976,0.0019,0.1907,0.1954,958104604206.5931,170353677136409.16,175275763565963.28,67.17
100.0,0.25,0.25,100.0,0.75,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,19.34
100.0,0.75,0.25,25.0,0.3,0.2562,0.2602,0.2496,0.217,0.2164,0.2181,235907390219838.1,235793823495493.3,237230134526809.44,33.46
0.0001,0.5,0.25,50.0,0.75,0.9983,0.425,0.384,0.0103,0.1908,0.1976,5760475063959.984,165770547100248.88,169850675279580.53,59.2
100.0,0.75,0.75,25.0,0.9,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,79.22
100.0,0.25,0.25,5.0,0.6,0.1208,0.1209,0.1208,0.236,0.2359,0.2361,264688529964514.25,264758776428524.62,264987781029579.4,5.03
100.0,0.25,0.75,5.0,0.9,0.1006,0.1013,0.1003,0.2387,0.2386,0.2388,268630433233457.3,268572934904264.84,268992416426543.47,9.34
0.0001,0.75,0.25,50.0,0.6,0.9998,0.4231,0.3992,0.0032,0.1911,0.1952,1592924307075.8347,170938412470325.53,174499245931756.8,63.01
100.0,0.5,0.25,5.0,0.6,0.1875,0.1905,0.1838,0.2268,0.2264,0.2275,251548582834808.53,251358185532847.47,252316839639535.7,6.34
1.0,0.25,0.75,25.0,0.6,0.6948,0.4478,0.4251,0.139,0.187,0.1909,108168934099071.69,150256142697681.03,152828852844459.47,47.11
100.0,0.75,0.75,5.0,0.9,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,12.97
0.0,0.25,0.75,25.0,0.15,0.9328,0.4128,0.3692,0.0652,0.1928,0.2,41489027956156.26,151759243510262.12,155125788356464.84,51.42
0.0001,0.75,0.5,25.0,0.3,0.9994,0.4561,0.4312,0.0059,0.1856,0.1899,2857216249238.528,155143215477686.62,155563540778245.75,65.63
1.0,0.25,0.5,10.0,0.3,0.6342,0.4617,0.4432,0.1522,0.1846,0.1879,122975573156973.98,154264231183089.12,154750809744703.47,14.36
100.0,0.75,0.25,25.0,0.15,0.2562,0.2602,0.2496,0.217,0.2164,0.2181,235907390219838.1,235793823495493.3,237230134526809.44,33.72
0.01,0.25,0.25,5.0,0.75,0.5813,0.475,0.4317,0.1628,0.1823,0.1898,137480456709121.44,157956015178547.56,163334620944279.12,4.93
0.01,0.75,0.25,100.0,0.3,0.995,0.4258,0.4026,0.0178,0.1907,0.1946,10674236453778.486,171161294601826.53,174247449795379.16,95.48
0.0,0.5,0.25,10.0,0.6,0.8693,0.4506,0.4249,0.091,0.1865,0.1909,66589683518527.59,158320510229210.03,161736338542376.75,12.63
0.01,0.75,0.75,50.0,0.6,0.9953,0.4625,0.4205,0.0173,0.1845,0.1917,10160188667403.695,150118965601847.16,154712199788374.44,141.26
100.0,0.5,0.25,25.0,0.6,0.1875,0.1905,0.1838,0.2268,0.2264,0.2275,251548582834808.53,251358185532847.47,252316839639535.7,30.21
0.0001,0.5,0.75,100.0,0.45,0.9988,0.4523,0.4153,0.0087,0.1862,0.1925,4790750924830.791,150624400290425.12,153395379637295.34,225.75
0.0001,0.75,0.5,5.0,0.9,0.632,0.4924,0.4633,0.1526,0.1793,0.1844,125588356159746.28,153498639910362.84,156544501623055.2,9.5
0.0,0.75,0.5,25.0,0.75,0.9995,0.4529,0.4338,0.0055,0.1861,0.1894,2599977733557.0195,155585480855694.12,155181872549643.16,64.71
100.0,0.5,0.5,25.0,0.45,0.2108,0.214,0.2064,0.2236,0.2231,0.2243,246245510696329.47,246069252490766.53,247231339372024.72,51.53
0.01,0.75,0.25,10.0,0.6,0.9055,0.4582,0.4358,0.0774,0.1852,0.1891,54930562236331.664,160410134347584.03,161958712036417.84,12.93
0.0001,0.25,0.25,5.0,0.15,0.5814,0.4737,0.4348,0.1628,0.1826,0.1893,137749510449711.52,157656608074526.34,163623690067341.53,4.93
0.01,0.5,0.25,50.0,0.6,0.9906,0.4139,0.3799,0.0244,0.1927,0.1983,13506933842983.092,170411340344633.4,171811595498459.78,57.75
0.0,0.5,0.25,100.0,0.6,0.9988,0.423,0.3842,0.0087,0.1911,0.1976,5205012072085.012,165808623819858.66,169887106127985.25,80.49
0.01,0.75,0.75,100.0,0.6,0.9961,0.4598,0.4215,0.0157,0.1849,0.1915,9343796971995.36,150492223802973.0,154808647155061.53,234.67
0.0,0.25,0.75,5.0,0.45,0.6009,0.4805,0.4433,0.159,0.1814,0.1879,130979713172615.9,151604882659039.12,158365932397030.0,9.26
0.01,0.75,0.5,50.0,0.6,0.9952,0.4532,0.4356,0.0174,0.1861,0.1891,10347670921196.4,156835939719388.6,155967545086365.03,105.34
100.0,0.75,0.75,50.0,0.9,0.2501,0.2551,0.2396,0.2179,0.2172,0.2195,237664304399352.16,237373526233503.3,239698196688290.75,93.7
